Order_ID,Customer_ID,Order_Date,Order_Status,Payment_Method,Shipping_Type,Delivery_Date,Total_Amount,Discount_Amount,Final_Amount
ORD04985,CUST03502,2025-06-09,Completed,UPI,Standard,2025-06-15,3598,0,3598
ORD04986,CUST02885,2024-05-21,Completed,Wallet,Express,2024-05-22,2582,0,2582
ORD04987,CUST04463,2025-05-11,Completed,UPI,Express,2025-05-12,2704,401,2303
ORD04988,CUST03169,2022-01-20,Completed,UPI,Standard,2022-01-26,2210,338,1872
ORD04989,CUST03148,2024-08-16,Completed,UPI,Express,2024-08-18,3979,1081,2898
ORD04990,CUST04353,2023-07-28,Completed,UPI,Standard,2023-07-31,1925,0,1925
ORD04991,CUST01491,2025-03-15,Cancelled,Card,Express,,3313,291,3022
ORD04992,CUST04163,2021-01-26,Completed,Card,Express,2021-01-28,3354,0,3354
ORD04993,CUST01588,2025-08-06,Completed,Card,Standard,2025-08-12,4644,0,4644
ORD04994,CUST01790,2025-12-11,Cancelled,UPI,Standard,,1585,373,1212
ORD04995,CUST04235,2023-04-22,Returned,UPI,Express,2023-04-25,4121,0,4121
ORD04996,CUST01703,2024-12-24,Completed,Wallet,Standard,2024-12-29,1157,259,898
ORD04997,CUST01439,2024-12-27,Completed,Card,Express,2024-12-30,3717,924,2793
ORD04998,CUST01546,2022-10-27,Completed,Card,Standard,2022-11-01,2506,0,2506
ORD04999,CUST02127,2025-08-11,Completed,COD,Standard,2025-08-15,4561,0,4561
ORD05000,CUST02053,2025-11-30,Cancelled,Card,Express,,4839,479,4360
ORD05001,CUST02649,2023-11-25,Completed,UPI,Express,2023-11-28,915,260,655
ORD05002,CUST00162,2022-07-19,Completed,UPI,Express,2022-07-21,1302,153,1149
ORD05003,CUST00184,2022-09-22,Returned,UPI,Express,2022-09-23,876,183,693
ORD05004,CUST00330,2025-06-01,Completed,UPI,Standard,2025-06-05,698,0,698
ORD05005,CUST02183,2023-01-19,Completed,Card,Express,2023-01-21,4078,1101,2977
ORD05006,CUST02543,2024-07-02,Completed,UPI,Standard,2024-07-09,1113,0,1113
ORD05007,CUST02183,2021-08-07,Cancelled,Card,Standard,,644,0,644
ORD05008,CUST04050,2021-03-24,Completed,Wallet,Standard,2021-03-29,3659,0,3659
ORD05009,CUST03337,2025-09-05,Completed,UPI,Standard,2025-09-08,1380,283,1097
ORD05010,CUST04989,2021-07-27,Completed,UPI,Express,2021-07-28,1542,0,1542
ORD05011,CUST04071,2023-05-02,Completed,COD,Standard,2023-05-09,3094,703,2391
ORD05012,CUST01423,2024-07-14,Completed,COD,Express,2024-07-17,2987,0,2987
ORD05013,CUST01095,2022-12-09,Completed,UPI,Standard,2022-12-12,4049,590,3459
ORD05014,CUST02867,2021-03-07,Completed,COD,Express,2021-03-10,4591,0,4591
ORD05015,CUST03416,2025-12-17,Completed,COD,Express,2025-12-19,1225,185,1040
ORD05016,CUST04990,2024-06-19,Completed,Card,Standard,2024-06-23,4192,1177,3015
ORD05017,CUST03438,2025-10-23,Cancelled,UPI,Standard,,2392,0,2392
ORD05018,CUST01741,2021-08-23,Completed,COD,Standard,2021-08-30,1422,160,1262
ORD05019,CUST03138,2022-12-31,Completed,Card,Standard,2023-01-05,2760,0,2760
ORD05020,CUST00638,2023-09-01,Completed,Wallet,Express,2023-09-03,3388,668,2720
ORD05021,CUST04523,2024-07-20,Returned,Card,Standard,2024-07-24,3050,0,3050
ORD05022,CUST00226,2023-07-24,Completed,Card,Standard,2023-07-31,627,0,627
ORD05023,CUST02191,2023-03-26,Completed,UPI,Standard,2023-03-31,773,0,773
ORD05024,CUST02906,2024-05-27,Completed,Card,Standard,2024-05-30,3942,504,3438
ORD05025,CUST02721,2021-05-30,Completed,UPI,Standard,2021-06-06,1902,495,1407
ORD05026,CUST01587,2024-03-27,Completed,COD,Express,2024-03-28,4356,0,4356
ORD05027,CUST04310,2022-03-05,Completed,COD,Express,2022-03-08,1123,186,937
ORD05028,CUST02389,2025-10-14,Completed,Card,Standard,2025-10-20,4691,0,4691
ORD05029,CUST00853,2025-10-19,Completed,Wallet,Express,2025-10-22,1920,0,1920
ORD05030,CUST01810,2022-01-05,Completed,Wallet,Standard,2022-01-09,3458,443,3015
ORD05031,CUST00715,2021-03-22,Completed,UPI,Express,2021-03-25,4827,797,4030
ORD05032,CUST03673,2025-08-15,Completed,Card,Express,2025-08-17,4003,0,4003
ORD05033,CUST04846,2022-10-25,Cancelled,UPI,Express,,1806,0,1806
ORD05034,CUST01716,2022-02-13,Completed,Card,Express,2022-02-15,4011,0,4011
ORD05035,CUST01271,2023-05-14,Completed,UPI,Express,2023-05-17,928,0,928
ORD05036,CUST04707,2021-08-02,Completed,UPI,Standard,2021-08-07,1056,0,1056
ORD05037,CUST01273,2021-02-06,Completed,COD,Express,2021-02-09,2814,0,2814
ORD05038,CUST04494,2024-06-06,Cancelled,Card,Standard,,1315,0,1315
ORD05039,CUST02840,2023-01-03,Completed,Card,Standard,2023-01-08,2217,0,2217
ORD05040,CUST00367,2023-05-31,Returned,UPI,Standard,2023-06-04,3693,0,3693
ORD05041,CUST01749,2021-03-09,Completed,UPI,Standard,2021-03-13,4023,0,4023
ORD05042,CUST01667,2025-05-13,Completed,UPI,Express,2025-05-15,2688,0,2688
ORD05043,CUST02564,2024-03-19,Cancelled,COD,Standard,,1967,273,1694
ORD05044,CUST01051,2025-02-06,Completed,UPI,Standard,2025-02-12,3615,0,3615
ORD05045,CUST01341,2024-07-14,Completed,Card,Express,2024-07-15,3290,305,2985
ORD05046,CUST01931,2021-08-14,Returned,UPI,Express,2021-08-17,2270,0,2270
ORD05047,CUST02095,2024-12-10,Completed,COD,Express,2024-12-11,3636,409,3227
ORD05048,CUST00905,2024-08-17,Completed,Wallet,Standard,2024-08-21,1411,0,1411
ORD05049,CUST04663,2021-02-06,Returned,Card,Express,2021-02-08,3748,341,3407
ORD05050,CUST03270,2024-04-12,Completed,UPI,Standard,2024-04-16,1638,0,1638
ORD05051,CUST00687,2022-08-24,Completed,Wallet,Standard,2022-08-30,506,0,506
ORD05052,CUST04781,2023-03-21,Completed,UPI,Standard,2023-03-26,4013,0,4013
ORD05053,CUST03731,2024-02-10,Returned,COD,Express,2024-02-12,1289,0,1289
ORD05054,CUST03936,2025-11-15,Cancelled,Wallet,Express,,2977,0,2977
ORD05055,CUST01044,2021-12-17,Completed,UPI,Express,2021-12-18,3575,223,3352
ORD05056,CUST02530,2022-11-20,Completed,UPI,Standard,2022-11-27,3983,491,3492
ORD05057,CUST02681,2021-11-18,Completed,UPI,Standard,2021-11-22,1914,142,1772
ORD05058,CUST02639,2023-12-09,Cancelled,UPI,Standard,,4831,0,4831
ORD05059,CUST00939,2023-12-21,Returned,COD,Standard,2023-12-26,3686,0,3686
ORD05060,CUST04956,2021-11-21,Completed,UPI,Standard,2021-11-25,4320,0,4320
ORD05061,CUST03888,2023-09-10,Completed,COD,Standard,2023-09-16,2269,385,1884
ORD05062,CUST00421,2021-10-07,Completed,Card,Standard,2021-10-11,1289,136,1153
ORD05063,CUST04018,2021-01-26,Completed,Card,Standard,2021-01-31,856,0,856
ORD05064,CUST01782,2022-05-11,Completed,UPI,Standard,2022-05-17,4723,0,4723
ORD05065,CUST00212,2021-12-19,Completed,UPI,Express,2021-12-20,2764,195,2569
ORD05066,CUST02272,2021-07-19,Completed,UPI,Standard,2021-07-22,2703,0,2703
ORD05067,CUST04459,2023-12-07,Completed,Wallet,Express,2023-12-08,2225,0,2225
ORD05068,CUST04906,2023-01-29,Completed,Wallet,Express,2023-01-30,2896,0,2896
ORD05069,CUST02197,2024-10-27,Completed,UPI,Standard,2024-10-30,4808,381,4427
ORD05070,CUST04183,2024-09-29,Completed,UPI,Express,2024-10-02,3508,0,3508
ORD05071,CUST02607,2023-08-10,Completed,UPI,Standard,2023-08-16,4075,681,3394
ORD05072,CUST01225,2024-04-13,Completed,Wallet,Express,2024-04-16,858,0,858
ORD05073,CUST00501,2022-10-30,Completed,Card,Standard,2022-11-03,4845,0,4845
ORD05074,CUST02871,2023-10-12,Completed,Card,Standard,2023-10-17,4927,0,4927
ORD05075,CUST01334,2024-09-05,Returned,Card,Standard,2024-09-09,4992,1412,3580
ORD05076,CUST00259,2024-05-16,Completed,Card,Standard,2024-05-23,2114,435,1679
ORD05077,CUST04093,2025-02-06,Completed,UPI,Standard,2025-02-10,4616,0,4616
ORD05078,CUST00652,2024-06-21,Completed,COD,Express,2024-06-23,3580,0,3580
ORD05079,CUST03607,2025-09-16,Completed,UPI,Standard,2025-09-23,2764,751,2013
ORD05080,CUST00076,2023-11-12,Cancelled,Card,Standard,,4422,0,4422
ORD05081,CUST00220,2021-10-10,Completed,COD,Express,2021-10-13,1036,0,1036
ORD05082,CUST00419,2024-11-30,Completed,UPI,Standard,2024-12-03,2565,0,2565
ORD05083,CUST01042,2021-05-02,Completed,Card,Express,2021-05-05,1196,0,1196
ORD05084,CUST03729,2025-03-22,Completed,UPI,Standard,2025-03-25,1122,236,886
ORD05085,CUST01280,2023-09-21,Returned,Wallet,Standard,2023-09-26,4622,0,4622
ORD05086,CUST04173,2025-02-25,Completed,UPI,Express,2025-02-27,3176,0,3176
ORD05087,CUST02319,2022-10-29,Completed,COD,Express,2022-11-01,3203,0,3203
ORD05088,CUST03765,2023-09-30,Completed,Card,Express,2023-10-03,2253,220,2033
ORD05089,CUST00365,2025-09-08,Returned,COD,Express,2025-09-10,2761,0,2761
ORD05090,CUST03563,2025-07-11,Completed,Card,Standard,2025-07-18,3926,0,3926
ORD05091,CUST04456,2023-02-15,Completed,UPI,Express,2023-02-18,3699,0,3699
ORD05092,CUST03826,2025-11-29,Completed,Card,Standard,2025-12-03,2205,0,2205
ORD05093,CUST01065,2022-09-16,Returned,UPI,Standard,2022-09-21,3344,0,3344
ORD05094,CUST02261,2023-07-25,Completed,Card,Standard,2023-07-28,2755,0,2755
ORD05095,CUST03389,2023-02-24,Cancelled,Card,Standard,,1097,0,1097
ORD05096,CUST02672,2024-06-17,Returned,UPI,Standard,2024-06-22,4279,828,3451
ORD05097,CUST04469,2025-04-25,Cancelled,Wallet,Standard,,2440,0,2440
ORD05098,CUST01540,2023-12-01,Completed,Card,Express,2023-12-04,1628,0,1628
ORD05099,CUST01800,2022-11-19,Completed,UPI,Express,2022-11-22,4901,510,4391
ORD05100,CUST04355,2025-03-27,Returned,Card,Standard,2025-04-02,1531,0,1531
ORD05101,CUST00536,2025-01-20,Completed,UPI,Standard,2025-01-25,3580,0,3580
ORD05102,CUST00355,2025-10-30,Cancelled,Card,Standard,,903,0,903
ORD05103,CUST03147,2025-06-12,Completed,Card,Standard,2025-06-19,1821,127,1694
ORD05104,CUST02949,2025-11-23,Completed,Card,Express,2025-11-24,4688,578,4110
ORD05105,CUST00902,2024-04-25,Completed,Card,Standard,2024-05-02,2078,161,1917
ORD05106,CUST02505,2021-02-04,Completed,Card,Standard,2021-02-08,4672,315,4357
ORD05107,CUST04610,2025-12-20,Completed,Card,Standard,2025-12-25,4414,769,3645
ORD05108,CUST00321,2024-05-25,Completed,UPI,Standard,2024-05-31,1419,0,1419
ORD05109,CUST03426,2023-09-19,Completed,UPI,Standard,2023-09-23,4965,472,4493
ORD05110,CUST00369,2023-04-12,Completed,Wallet,Standard,2023-04-16,1718,0,1718
ORD05111,CUST00159,2023-06-24,Completed,UPI,Express,2023-06-25,646,179,467
ORD05112,CUST01057,2021-10-12,Completed,COD,Express,2021-10-15,3019,452,2567
ORD05113,CUST00648,2021-11-07,Returned,Card,Express,2021-11-08,3146,0,3146
ORD05114,CUST01915,2025-08-20,Completed,Card,Express,2025-08-23,1891,0,1891
ORD05115,CUST00268,2024-04-14,Completed,Card,Standard,2024-04-18,721,0,721
ORD05116,CUST02603,2022-08-15,Completed,COD,Express,2022-08-16,2891,265,2626
ORD05117,CUST00108,2023-11-07,Completed,UPI,Standard,2023-11-11,2109,243,1866
ORD05118,CUST01920,2021-05-27,Cancelled,UPI,Express,,1943,0,1943
ORD05119,CUST03251,2021-12-17,Completed,UPI,Express,2021-12-18,3096,0,3096
ORD05120,CUST02518,2022-04-08,Completed,Card,Standard,2022-04-14,930,202,728
ORD05121,CUST02948,2021-08-19,Completed,COD,Standard,2021-08-22,4519,0,4519
ORD05122,CUST02717,2025-12-26,Cancelled,Wallet,Express,,770,0,770
ORD05123,CUST00930,2023-09-29,Completed,UPI,Express,2023-10-01,4186,0,4186
ORD05124,CUST00895,2023-11-30,Completed,UPI,Express,2023-12-02,3907,942,2965
ORD05125,CUST03506,2023-12-14,Completed,Card,Express,2023-12-15,2280,587,1693
ORD05126,CUST01064,2025-06-30,Completed,Card,Standard,2025-07-04,2703,425,2278
ORD05127,CUST02859,2024-06-22,Completed,Wallet,Express,2024-06-23,4243,1171,3072
ORD05128,CUST01651,2025-12-31,Completed,Card,Standard,2026-01-04,1634,449,1185
ORD05129,CUST01070,2022-12-04,Completed,Card,Express,2022-12-07,4105,426,3679
ORD05130,CUST01064,2022-08-05,Completed,UPI,Express,2022-08-06,2753,0,2753
ORD05131,CUST03397,2021-12-25,Returned,UPI,Standard,2022-01-01,3399,0,3399
ORD05132,CUST04805,2024-08-23,Cancelled,Wallet,Standard,,4852,1184,3668
ORD05133,CUST01466,2023-04-23,Completed,COD,Standard,2023-04-29,1731,0,1731
ORD05134,CUST04994,2022-03-18,Completed,UPI,Express,2022-03-21,4945,922,4023
ORD05135,CUST04498,2023-06-07,Completed,UPI,Standard,2023-06-11,3432,0,3432
ORD05136,CUST01469,2025-12-31,Completed,UPI,Express,2026-01-03,1341,194,1147
ORD05137,CUST01622,2025-06-20,Completed,COD,Standard,2025-06-23,664,0,664
ORD05138,CUST03757,2022-05-25,Returned,Wallet,Standard,2022-05-29,4400,0,4400
ORD05139,CUST03365,2023-05-28,Completed,UPI,Standard,2023-05-31,3528,223,3305
ORD05140,CUST01032,2022-02-23,Completed,UPI,Express,2022-02-26,1277,0,1277
ORD05141,CUST04038,2022-08-16,Returned,UPI,Standard,2022-08-23,864,0,864
ORD05142,CUST01483,2025-11-23,Completed,Card,Standard,2025-11-30,4284,870,3414
ORD05143,CUST01234,2025-10-22,Completed,COD,Express,2025-10-24,3778,0,3778
ORD05144,CUST03971,2022-07-05,Completed,COD,Express,2022-07-08,1424,0,1424
ORD05145,CUST01996,2023-05-17,Completed,COD,Standard,2023-05-20,1759,0,1759
ORD05146,CUST01445,2024-08-24,Returned,Card,Express,2024-08-26,1781,161,1620
ORD05147,CUST04878,2022-04-16,Completed,UPI,Express,2022-04-18,567,165,402
ORD05148,CUST04060,2022-01-11,Completed,Card,Standard,2022-01-18,2990,0,2990
ORD05149,CUST03254,2023-10-19,Completed,UPI,Standard,2023-10-22,3251,0,3251
ORD05150,CUST01165,2022-08-12,Completed,Card,Standard,2022-08-17,3547,0,3547
ORD05151,CUST04692,2023-04-28,Completed,UPI,Express,2023-04-29,3889,672,3217
ORD05152,CUST04622,2022-05-31,Completed,COD,Express,2022-06-03,1290,288,1002
ORD05153,CUST03201,2023-01-06,Completed,UPI,Express,2023-01-09,1188,0,1188
ORD05154,CUST01220,2022-12-11,Completed,Card,Express,2022-12-13,2999,467,2532
ORD05155,CUST01401,2023-03-05,Cancelled,UPI,Standard,,4339,1300,3039
ORD05156,CUST00004,2021-01-02,Completed,Wallet,Express,2021-01-04,2241,578,1663
ORD05157,CUST02809,2022-09-02,Cancelled,UPI,Express,,1961,0,1961
ORD05158,CUST04901,2024-01-18,Completed,COD,Express,2024-01-20,3438,991,2447
ORD05159,CUST02929,2023-03-23,Completed,Card,Express,2023-03-26,752,0,752
ORD05160,CUST03769,2023-06-12,Returned,Card,Express,2023-06-15,1916,411,1505
ORD05161,CUST02838,2021-11-12,Completed,UPI,Express,2021-11-13,4819,1061,3758
ORD05162,CUST04064,2024-03-29,Completed,Card,Standard,2024-04-01,2228,145,2083
ORD05163,CUST02949,2025-06-28,Completed,UPI,Express,2025-07-01,3874,0,3874
ORD05164,CUST03053,2024-03-02,Completed,COD,Express,2024-03-03,4349,0,4349
ORD05165,CUST00124,2023-08-06,Completed,UPI,Express,2023-08-08,3723,0,3723
ORD05166,CUST02918,2022-02-06,Completed,COD,Express,2022-02-08,4847,0,4847
ORD05167,CUST04324,2023-03-24,Completed,UPI,Standard,2023-03-27,4400,0,4400
ORD05168,CUST04078,2023-01-24,Completed,Card,Standard,2023-01-27,4588,0,4588
ORD05169,CUST01499,2021-02-24,Completed,Wallet,Standard,2021-02-27,1428,0,1428
ORD05170,CUST00747,2022-04-06,Completed,Card,Express,2022-04-07,2449,0,2449
ORD05171,CUST02760,2023-09-18,Completed,UPI,Standard,2023-09-23,1582,0,1582
ORD05172,CUST02931,2025-02-07,Completed,UPI,Express,2025-02-08,3174,602,2572
ORD05173,CUST02178,2021-10-14,Cancelled,UPI,Express,,1222,0,1222
ORD05174,CUST02147,2023-09-07,Completed,Card,Standard,2023-09-14,3788,0,3788
ORD05175,CUST01500,2024-02-21,Cancelled,UPI,Standard,,3874,0,3874
ORD05176,CUST02471,2021-10-21,Completed,UPI,Express,2021-10-23,3618,948,2670
ORD05177,CUST02936,2021-08-01,Completed,Card,Express,2021-08-02,2729,0,2729
ORD05178,CUST03285,2024-06-07,Returned,UPI,Express,2024-06-08,2242,245,1997
ORD05179,CUST00764,2024-09-29,Completed,UPI,Standard,2024-10-04,1733,0,1733
ORD05180,CUST02126,2024-10-18,Completed,UPI,Standard,2024-10-25,2320,0,2320
ORD05181,CUST01926,2025-02-13,Completed,UPI,Standard,2025-02-16,4357,1304,3053
ORD05182,CUST02096,2024-06-16,Cancelled,COD,Express,,4753,0,4753
ORD05183,CUST04305,2023-09-05,Completed,COD,Standard,2023-09-09,3429,927,2502
ORD05184,CUST03998,2024-02-01,Completed,COD,Express,2024-02-02,3367,170,3197
ORD05185,CUST02477,2024-05-17,Completed,UPI,Express,2024-05-18,3463,741,2722
ORD05186,CUST03386,2022-12-01,Completed,UPI,Standard,2022-12-07,1270,0,1270
ORD05187,CUST01117,2024-06-01,Returned,UPI,Express,2024-06-03,1059,0,1059
ORD05188,CUST03003,2024-08-05,Completed,Card,Standard,2024-08-11,3913,842,3071
ORD05189,CUST04518,2021-01-16,Completed,Card,Express,2021-01-18,3997,333,3664
ORD05190,CUST02547,2021-02-18,Completed,COD,Express,2021-02-19,733,187,546
ORD05191,CUST02584,2025-01-24,Completed,Wallet,Express,2025-01-25,2631,0,2631
ORD05192,CUST03065,2021-12-08,Completed,COD,Standard,2021-12-13,3302,0,3302
ORD05193,CUST01011,2022-06-30,Completed,Card,Express,2022-07-01,4128,0,4128
ORD05194,CUST01008,2022-11-02,Completed,UPI,Standard,2022-11-05,1960,419,1541
ORD05195,CUST01716,2025-03-09,Cancelled,Wallet,Express,,2287,0,2287
ORD05196,CUST04941,2024-11-04,Returned,Card,Standard,2024-11-08,1266,0,1266
ORD05197,CUST03376,2021-07-10,Completed,COD,Express,2021-07-11,3989,0,3989
ORD05198,CUST02657,2023-09-12,Completed,Card,Express,2023-09-14,1970,569,1401
ORD05199,CUST03223,2024-01-04,Returned,UPI,Express,2024-01-06,2095,0,2095
ORD05200,CUST02841,2022-11-17,Completed,UPI,Express,2022-11-20,3613,416,3197
ORD05201,CUST04507,2023-07-02,Cancelled,UPI,Standard,,710,70,640
ORD05202,CUST03657,2022-08-23,Completed,Card,Standard,2022-08-27,932,0,932
ORD05203,CUST03954,2025-11-03,Completed,Wallet,Standard,2025-11-06,4557,0,4557
ORD05204,CUST03834,2025-01-18,Completed,Card,Standard,2025-01-22,3743,775,2968
ORD05205,CUST04386,2024-11-14,Completed,Card,Express,2024-11-16,1026,0,1026
ORD05206,CUST04823,2025-08-19,Completed,Card,Standard,2025-08-26,1721,0,1721
ORD05207,CUST03593,2024-12-17,Completed,UPI,Express,2024-12-19,900,0,900
ORD05208,CUST04807,2022-08-11,Returned,Card,Standard,2022-08-15,1898,188,1710
ORD05209,CUST00382,2024-10-30,Returned,Card,Standard,2024-11-02,4644,0,4644
ORD05210,CUST03578,2022-04-21,Completed,Card,Standard,2022-04-26,4226,915,3311
ORD05211,CUST03654,2025-02-20,Completed,UPI,Express,2025-02-22,3727,880,2847
ORD05212,CUST04809,2024-05-03,Returned,Wallet,Standard,2024-05-08,2559,404,2155
ORD05213,CUST00512,2021-09-22,Cancelled,UPI,Express,,590,0,590
ORD05214,CUST04923,2023-06-27,Completed,Card,Standard,2023-07-02,2639,0,2639
ORD05215,CUST04884,2023-07-18,Completed,UPI,Standard,2023-07-22,3273,0,3273
ORD05216,CUST03726,2023-07-15,Cancelled,Card,Express,,4732,1109,3623
ORD05217,CUST04392,2021-04-09,Completed,Card,Standard,2021-04-14,1181,68,1113
ORD05218,CUST02165,2025-01-07,Completed,COD,Express,2025-01-09,4124,282,3842
ORD05219,CUST00433,2024-07-09,Completed,Card,Standard,2024-07-12,1987,0,1987
ORD05220,CUST02792,2022-06-23,Completed,UPI,Express,2022-06-25,1656,0,1656
ORD05221,CUST03074,2022-10-02,Completed,Card,Standard,2022-10-07,3831,0,3831
ORD05222,CUST03093,2023-05-31,Returned,UPI,Standard,2023-06-03,3869,992,2877
ORD05223,CUST03638,2022-06-18,Completed,COD,Express,2022-06-20,4192,952,3240
ORD05224,CUST04169,2022-05-07,Completed,Card,Express,2022-05-09,1775,465,1310
ORD05225,CUST01766,2021-09-07,Completed,COD,Express,2021-09-08,4463,0,4463
ORD05226,CUST04439,2023-05-18,Completed,UPI,Express,2023-05-19,4232,0,4232
ORD05227,CUST01576,2021-12-26,Completed,COD,Express,2021-12-27,2317,0,2317
ORD05228,CUST04942,2023-01-27,Completed,Wallet,Standard,2023-02-02,2777,179,2598
ORD05229,CUST03978,2025-03-16,Completed,UPI,Express,2025-03-17,505,0,505
ORD05230,CUST02846,2023-01-07,Returned,UPI,Standard,2023-01-10,3335,0,3335
ORD05231,CUST02700,2023-06-02,Completed,Wallet,Standard,2023-06-07,3268,0,3268
ORD05232,CUST04821,2025-03-20,Completed,Card,Express,2025-03-23,1704,229,1475
ORD05233,CUST04089,2025-02-04,Completed,UPI,Standard,2025-02-07,3956,0,3956
ORD05234,CUST04951,2024-05-12,Completed,Card,Express,2024-05-14,1690,179,1511
ORD05235,CUST04614,2024-07-13,Completed,UPI,Express,2024-07-15,4368,0,4368
ORD05236,CUST03104,2024-06-28,Completed,COD,Standard,2024-07-01,4440,0,4440
ORD05237,CUST01168,2024-06-28,Completed,UPI,Express,2024-07-01,725,98,627
ORD05238,CUST03920,2022-12-30,Cancelled,UPI,Standard,,2329,0,2329
ORD05239,CUST00977,2023-06-05,Returned,Card,Standard,2023-06-08,4497,0,4497
ORD05240,CUST01486,2024-04-11,Completed,UPI,Standard,2024-04-16,741,0,741
ORD05241,CUST02210,2021-10-01,Completed,Wallet,Express,2021-10-03,1362,298,1064
ORD05242,CUST00891,2021-03-21,Completed,COD,Standard,2021-03-28,4215,0,4215
ORD05243,CUST00748,2025-08-07,Completed,UPI,Standard,2025-08-10,3173,400,2773
ORD05244,CUST01170,2021-12-11,Completed,Card,Express,2021-12-13,2935,0,2935
ORD05245,CUST03970,2021-07-20,Cancelled,Card,Standard,,2681,544,2137
ORD05246,CUST04081,2022-09-27,Completed,Wallet,Standard,2022-09-30,994,105,889
ORD05247,CUST02069,2023-04-09,Completed,COD,Express,2023-04-10,4025,828,3197
ORD05248,CUST02644,2023-10-01,Completed,Card,Express,2023-10-03,658,0,658
ORD05249,CUST01228,2022-02-22,Cancelled,Wallet,Express,,4207,0,4207
ORD05250,CUST02244,2023-10-08,Completed,UPI,Express,2023-10-09,3203,0,3203
ORD05251,CUST04120,2024-06-24,Completed,Card,Standard,2024-06-29,4468,0,4468
ORD05252,CUST03161,2021-05-06,Completed,UPI,Express,2021-05-07,2353,0,2353
ORD05253,CUST00375,2021-09-08,Completed,UPI,Express,2021-09-09,4655,0,4655
ORD05254,CUST04319,2021-08-21,Completed,COD,Express,2021-08-22,1300,121,1179
ORD05255,CUST02219,2023-11-20,Completed,UPI,Standard,2023-11-24,3190,0,3190
ORD05256,CUST01127,2024-04-10,Completed,COD,Standard,2024-04-17,4628,0,4628
ORD05257,CUST03039,2023-01-21,Completed,Card,Standard,2023-01-24,3407,0,3407
ORD05258,CUST01358,2024-06-29,Completed,COD,Standard,2024-07-03,3295,525,2770
ORD05259,CUST01685,2024-03-03,Completed,UPI,Standard,2024-03-06,2624,0,2624
