Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percentage,Total_Price
OD08873,ORD07277,PROD00042,1,2596,20,2076
OD08874,ORD04297,PROD01680,2,3219,0,6438
OD08875,ORD00799,PROD01407,2,4116,0,8232
OD08876,ORD02592,PROD00857,1,1686,0,1686
OD08877,ORD04228,PROD00016,2,610,25,915
OD08878,ORD03002,PROD00345,1,2238,15,1902
OD08879,ORD03906,PROD01532,2,1106,15,1880
OD08880,ORD04568,PROD00599,2,1900,0,3800
OD08881,ORD00614,PROD00515,1,2561,0,2561
OD08882,ORD07438,PROD00832,1,1671,25,1253
OD08883,ORD03779,PROD00294,2,1471,0,2942
OD08884,ORD03570,PROD01489,3,3887,10,10494
OD08885,ORD07400,PROD01917,1,4746,15,4034
OD08886,ORD04966,PROD00226,1,443,0,443
OD08887,ORD06560,PROD01248,1,3616,20,2892
OD08888,ORD06424,PROD00315,1,2245,0,2245
OD08889,ORD05896,PROD00962,1,2429,25,1821
OD08890,ORD00882,PROD01575,1,1055,0,1055
OD08891,ORD01735,PROD01200,1,566,25,424
OD08892,ORD07880,PROD01916,1,4378,0,4378
OD08893,ORD04233,PROD01727,1,4914,0,4914
OD08894,ORD00317,PROD00499,1,3494,5,3319
OD08895,ORD06136,PROD01214,1,2524,20,2019
OD08896,ORD05231,PROD00658,1,2414,0,2414
OD08897,ORD03484,PROD00168,2,3371,20,5393
OD08898,ORD05726,PROD00553,2,4917,20,7867
OD08899,ORD05572,PROD00670,2,1320,25,1980
OD08900,ORD01012,PROD01575,2,4672,0,9344
OD08901,ORD03418,PROD01707,2,2964,0,5928
OD08902,ORD01760,PROD00300,1,2467,0,2467
OD08903,ORD05309,PROD00412,2,2676,0,5352
OD08904,ORD03051,PROD00254,1,2985,0,2985
OD08905,ORD05175,PROD01614,1,685,0,685
OD08906,ORD07129,PROD01485,3,4915,0,14745
OD08907,ORD01088,PROD01917,1,1643,0,1643
OD08908,ORD01669,PROD00906,1,373,0,373
OD08909,ORD03750,PROD00839,1,4218,0,4218
OD08910,ORD03757,PROD00286,1,917,0,917
OD08911,ORD06343,PROD01078,1,3215,0,3215
OD08912,ORD03062,PROD01294,1,4589,0,4589
OD08913,ORD07806,PROD01807,1,3581,0,3581
OD08914,ORD04758,PROD00878,1,1908,0,1908
OD08915,ORD02293,PROD00530,1,3949,20,3159
OD08916,ORD07734,PROD00150,1,3693,0,3693
OD08917,ORD01036,PROD00591,1,758,20,606
OD08918,ORD00590,PROD00027,1,1362,0,1362
OD08919,ORD07676,PROD00987,1,1883,0,1883
OD08920,ORD07226,PROD01937,4,3123,20,9993
OD08921,ORD00733,PROD00949,1,4297,0,4297
OD08922,ORD00862,PROD01460,1,4696,0,4696
OD08923,ORD01760,PROD01900,1,1400,25,1050
OD08924,ORD00219,PROD00724,4,2165,0,8660
OD08925,ORD04191,PROD00799,1,3126,20,2500
OD08926,ORD00531,PROD01313,1,2676,0,2676
OD08927,ORD02530,PROD00326,1,4771,0,4771
OD08928,ORD05569,PROD00149,4,3560,0,14240
OD08929,ORD00258,PROD01306,1,4890,20,3912
OD08930,ORD03996,PROD01220,1,4823,0,4823
OD08931,ORD03579,PROD01634,1,4280,25,3210
OD08932,ORD05255,PROD00984,1,2483,0,2483
OD08933,ORD06795,PROD01416,3,754,0,2262
OD08934,ORD03598,PROD00872,3,455,0,1365
OD08935,ORD01478,PROD01048,4,4877,0,19508
OD08936,ORD06122,PROD01167,2,3394,0,6788
OD08937,ORD03625,PROD00367,3,3746,5,10676
OD08938,ORD00775,PROD01859,2,767,0,1534
OD08939,ORD00358,PROD01562,1,3661,0,3661
OD08940,ORD07992,PROD01720,1,2783,5,2643
OD08941,ORD01669,PROD00207,1,2387,0,2387
OD08942,ORD03969,PROD01035,1,4401,0,4401
OD08943,ORD01493,PROD00166,3,2897,0,8691
OD08944,ORD04584,PROD00732,1,2116,10,1904
OD08945,ORD04134,PROD01524,1,2783,5,2643
OD08946,ORD02837,PROD01188,1,949,0,949
OD08947,ORD03955,PROD01547,2,2110,0,4220
OD08948,ORD00330,PROD01352,1,3981,20,3184
OD08949,ORD06829,PROD00243,4,572,0,2288
OD08950,ORD07524,PROD01349,2,4216,10,7588
OD08951,ORD02775,PROD00396,2,4124,0,8248
OD08952,ORD04495,PROD00082,1,2698,0,2698
OD08953,ORD02577,PROD00716,1,3979,0,3979
OD08954,ORD02082,PROD00997,2,1311,0,2622
OD08955,ORD01833,PROD00377,1,2816,20,2252
OD08956,ORD06686,PROD00286,1,4363,0,4363
OD08957,ORD01915,PROD00770,4,1163,15,3954
OD08958,ORD01840,PROD01593,2,1537,0,3074
OD08959,ORD04283,PROD01387,1,3340,0,3340
OD08960,ORD03349,PROD00461,2,720,20,1152
OD08961,ORD01442,PROD00431,2,1131,0,2262
OD08962,ORD06818,PROD00574,2,4524,10,8143
OD08963,ORD00161,PROD01261,2,1862,0,3724
OD08964,ORD01324,PROD01394,1,3436,0,3436
OD08965,ORD02189,PROD01206,2,4968,0,9936
OD08966,ORD04756,PROD01986,1,2588,0,2588
OD08967,ORD05015,PROD01090,2,2624,0,5248
OD08968,ORD07982,PROD01946,1,3271,0,3271
OD08969,ORD00436,PROD00431,2,3744,10,6739
OD08970,ORD05318,PROD01012,2,3208,0,6416
OD08971,ORD04529,PROD00030,1,4156,5,3948
OD08972,ORD07514,PROD01838,4,4683,20,14985
OD08973,ORD06955,PROD00067,2,4489,0,8978
OD08974,ORD06455,PROD00455,1,4328,0,4328
OD08975,ORD05984,PROD00324,1,789,0,789
OD08976,ORD06670,PROD01455,1,4293,0,4293
OD08977,ORD05086,PROD00370,2,592,20,947
OD08978,ORD00764,PROD01362,1,4457,0,4457
OD08979,ORD03433,PROD01461,2,4257,0,8514
OD08980,ORD01724,PROD01428,1,4501,0,4501
OD08981,ORD07890,PROD01069,1,597,15,507
OD08982,ORD06590,PROD01948,1,1131,5,1074
OD08983,ORD06319,PROD01990,1,831,25,623
OD08984,ORD00620,PROD01161,1,3390,0,3390
OD08985,ORD07557,PROD00401,1,2393,15,2034
OD08986,ORD01365,PROD01700,1,4166,0,4166
OD08987,ORD01524,PROD00057,1,3134,0,3134
OD08988,ORD01983,PROD01180,1,3487,15,2963
OD08989,ORD03531,PROD00674,1,1151,0,1151
OD08990,ORD03360,PROD00433,1,1592,0,1592
OD08991,ORD03256,PROD01643,1,4736,0,4736
OD08992,ORD01213,PROD00363,1,2255,0,2255
OD08993,ORD02857,PROD01656,2,3647,10,6564
OD08994,ORD07172,PROD01068,2,1008,0,2016
OD08995,ORD01163,PROD00742,3,4880,15,12444
OD08996,ORD06420,PROD00931,1,4929,15,4189
OD08997,ORD01051,PROD00290,2,1699,0,3398
OD08998,ORD03503,PROD01998,3,1202,10,3245
OD08999,ORD03155,PROD01599,1,1054,0,1054
OD09000,ORD04021,PROD01772,1,2885,10,2596
OD09001,ORD03996,PROD00803,1,1578,25,1183
OD09002,ORD07988,PROD00900,3,4147,15,10574
OD09003,ORD07865,PROD01807,2,4642,20,7427
OD09004,ORD06138,PROD01004,4,2235,0,8940
OD09005,ORD03498,PROD00187,1,2177,0,2177
OD09006,ORD07342,PROD00302,1,2474,0,2474
OD09007,ORD05239,PROD00215,4,3098,0,12392
OD09008,ORD00564,PROD01955,2,1766,15,3002
OD09009,ORD03702,PROD00423,1,588,15,499
OD09010,ORD04590,PROD01029,3,3652,0,10956
OD09011,ORD04994,PROD01198,3,547,15,1394
OD09012,ORD07709,PROD00769,1,669,0,669
OD09013,ORD06388,PROD01341,2,2701,20,4321
OD09014,ORD03011,PROD01691,3,1995,0,5985
OD09015,ORD04078,PROD00813,2,4867,25,7300
OD09016,ORD02226,PROD00821,2,3248,0,6496
OD09017,ORD01973,PROD00300,2,1830,25,2745
OD09018,ORD06274,PROD00034,1,2816,0,2816
OD09019,ORD06124,PROD00425,1,4094,15,3479
OD09020,ORD02133,PROD01877,1,1620,0,1620
OD09021,ORD02155,PROD01357,1,3896,20,3116
OD09022,ORD00347,PROD01440,1,2750,0,2750
OD09023,ORD03298,PROD00314,1,1238,5,1176
OD09024,ORD01038,PROD00667,2,4481,10,8065
OD09025,ORD06862,PROD01948,1,1443,0,1443
OD09026,ORD06779,PROD00485,2,772,0,1544
OD09027,ORD07254,PROD00142,1,3750,0,3750
OD09028,ORD01385,PROD00603,2,1031,0,2062
OD09029,ORD03057,PROD01241,3,748,15,1907
OD09030,ORD02494,PROD01197,1,4981,20,3984
OD09031,ORD04812,PROD01239,2,2077,5,3946
OD09032,ORD03021,PROD01623,4,3341,0,13364
OD09033,ORD07484,PROD00366,3,3059,0,9177
OD09034,ORD00221,PROD00764,4,2557,0,10228
OD09035,ORD03864,PROD00381,1,3146,5,2988
OD09036,ORD00007,PROD00451,1,2879,0,2879
OD09037,ORD03628,PROD00048,1,2403,20,1922
OD09038,ORD07647,PROD01060,1,1263,0,1263
OD09039,ORD06014,PROD00016,2,3954,0,7908
OD09040,ORD07419,PROD00116,3,3153,5,8986
OD09041,ORD05825,PROD00999,1,2495,5,2370
OD09042,ORD06555,PROD00668,1,1963,0,1963
OD09043,ORD01695,PROD00881,1,2621,10,2358
OD09044,ORD06419,PROD00177,1,1857,0,1857
OD09045,ORD05792,PROD01687,2,2244,0,4488
OD09046,ORD03200,PROD00565,1,741,5,703
OD09047,ORD01141,PROD00538,1,1369,20,1095
OD09048,ORD00603,PROD01080,1,1987,0,1987
OD09049,ORD04873,PROD01799,2,1220,0,2440
OD09050,ORD05283,PROD00098,1,2862,25,2146
OD09051,ORD01357,PROD01098,1,2420,0,2420
OD09052,ORD03819,PROD00060,1,1328,0,1328
OD09053,ORD01949,PROD00399,1,2236,0,2236
OD09054,ORD04858,PROD01368,2,1816,15,3087
OD09055,ORD01445,PROD01634,1,835,0,835
OD09056,ORD00850,PROD01647,3,1013,0,3039
OD09057,ORD04946,PROD00760,1,3388,0,3388
OD09058,ORD01658,PROD00551,2,3722,0,7444
OD09059,ORD07102,PROD01467,1,2508,0,2508
OD09060,ORD06154,PROD00578,3,3281,0,9843
OD09061,ORD02977,PROD00846,2,2048,0,4096
OD09062,ORD03503,PROD00405,1,3215,0,3215
OD09063,ORD05986,PROD00488,4,1341,25,4023
OD09064,ORD03026,PROD01634,2,4195,0,8390
OD09065,ORD07092,PROD01221,1,4501,0,4501
OD09066,ORD03880,PROD00401,1,3211,10,2889
OD09067,ORD02685,PROD00468,3,878,10,2370
OD09068,ORD07305,PROD01100,4,1356,0,5424
OD09069,ORD03249,PROD00043,2,609,0,1218
OD09070,ORD02492,PROD00257,2,3174,15,5395
OD09071,ORD05220,PROD00929,1,2180,15,1853
OD09072,ORD04842,PROD01682,1,2467,0,2467
OD09073,ORD04975,PROD00385,1,1419,10,1277
OD09074,ORD06319,PROD00472,2,508,15,863
OD09075,ORD07612,PROD01159,1,2638,15,2242
OD09076,ORD05418,PROD00898,1,4259,25,3194
OD09077,ORD06157,PROD00018,4,3804,10,13694
OD09078,ORD03211,PROD01025,1,4078,0,4078
OD09079,ORD05934,PROD00581,2,1255,0,2510
OD09080,ORD00866,PROD00395,1,2856,0,2856
OD09081,ORD00339,PROD00279,1,359,5,341
OD09082,ORD06097,PROD01228,2,4568,15,7765
OD09083,ORD02118,PROD01635,1,3858,5,3665
OD09084,ORD00953,PROD01134,1,3322,0,3322
OD09085,ORD00909,PROD00266,3,3104,10,8380
OD09086,ORD02898,PROD01642,1,1384,0,1384
OD09087,ORD02570,PROD00013,1,3080,0,3080
OD09088,ORD06004,PROD01385,3,4272,25,9612
OD09089,ORD03494,PROD00080,2,2066,0,4132
OD09090,ORD02156,PROD01546,1,4410,0,4410
OD09091,ORD07247,PROD01850,2,1165,0,2330
OD09092,ORD02110,PROD01522,3,564,0,1692
OD09093,ORD04514,PROD01961,1,868,10,781
OD09094,ORD06123,PROD00874,1,1405,0,1405
OD09095,ORD00625,PROD00093,1,4413,0,4413
OD09096,ORD01154,PROD01864,4,2292,0,9168
OD09097,ORD06725,PROD01556,1,2804,0,2804
OD09098,ORD05355,PROD00716,2,4962,0,9924
OD09099,ORD04258,PROD01622,1,1536,5,1459
OD09100,ORD02107,PROD00899,2,2503,5,4755
OD09101,ORD03879,PROD01225,1,2623,0,2623
OD09102,ORD00171,PROD00424,3,742,0,2226
OD09103,ORD07865,PROD00980,1,3483,10,3134
OD09104,ORD01398,PROD01644,3,2105,25,4736
OD09105,ORD07059,PROD00307,2,1198,0,2396
OD09106,ORD01750,PROD01119,1,4674,15,3972
OD09107,ORD04970,PROD00090,1,3633,0,3633
OD09108,ORD03112,PROD01511,4,3219,20,10300
OD09109,ORD00679,PROD01423,1,855,0,855
OD09110,ORD04296,PROD00147,2,3089,0,6178
OD09111,ORD04280,PROD01381,2,934,25,1401
OD09112,ORD07178,PROD00072,4,1264,0,5056
OD09113,ORD06514,PROD00343,2,3809,0,7618
OD09114,ORD05128,PROD00684,1,2270,0,2270
OD09115,ORD03405,PROD01350,3,2541,0,7623
OD09116,ORD00650,PROD00239,1,2133,0,2133
OD09117,ORD05668,PROD01022,1,2716,0,2716
OD09118,ORD03436,PROD01345,1,2789,0,2789
OD09119,ORD02285,PROD00978,2,1272,0,2544
OD09120,ORD00494,PROD01867,1,3060,15,2601
OD09121,ORD02501,PROD00403,1,1188,0,1188
OD09122,ORD00588,PROD01063,3,3230,10,8721
OD09123,ORD05459,PROD01179,2,2663,0,5326
OD09124,ORD04484,PROD01328,3,2454,0,7362
OD09125,ORD01317,PROD01977,2,4726,0,9452
OD09126,ORD02761,PROD01540,1,4235,10,3811
OD09127,ORD03211,PROD00188,1,4393,0,4393
OD09128,ORD07674,PROD01917,3,4578,0,13734
OD09129,ORD03098,PROD01811,1,3038,0,3038
OD09130,ORD03297,PROD01150,1,1144,0,1144
OD09131,ORD05338,PROD01566,1,1082,5,1027
OD09132,ORD05949,PROD01374,1,3809,0,3809
OD09133,ORD04120,PROD00986,1,713,0,713
OD09134,ORD04222,PROD00550,1,2830,15,2405
OD09135,ORD06288,PROD01688,2,3669,15,6237
OD09136,ORD02491,PROD00878,1,1439,0,1439
OD09137,ORD05893,PROD01566,4,4231,0,16924
OD09138,ORD04608,PROD01306,2,1891,0,3782
OD09139,ORD05330,PROD01546,2,1848,0,3696
OD09140,ORD04839,PROD01877,3,3683,10,9944
OD09141,ORD07166,PROD01117,2,3803,0,7606
OD09142,ORD07185,PROD00442,4,4119,0,16476
OD09143,ORD00482,PROD00624,1,1413,5,1342
OD09144,ORD06497,PROD00212,2,3386,0,6772
OD09145,ORD03206,PROD00565,1,1980,25,1485
OD09146,ORD07463,PROD01193,1,3351,20,2680
OD09147,ORD07164,PROD01158,3,4738,25,10660
OD09148,ORD00465,PROD01859,1,3425,25,2568
OD09149,ORD03862,PROD01244,1,4617,15,3924
OD09150,ORD04130,PROD00718,1,4748,10,4273
OD09151,ORD00939,PROD01996,2,3885,0,7770
OD09152,ORD04577,PROD00548,1,4115,10,3703
OD09153,ORD02485,PROD01886,4,1917,25,5751
OD09154,ORD00209,PROD01120,1,1885,5,1790
OD09155,ORD01591,PROD00438,2,2822,5,5361
OD09156,ORD05015,PROD00908,1,651,5,618
OD09157,ORD03589,PROD00771,4,3523,15,11978
OD09158,ORD07859,PROD01151,1,3706,0,3706
OD09159,ORD05102,PROD01489,2,3395,0,6790
OD09160,ORD04093,PROD01493,1,4015,0,4015
OD09161,ORD07109,PROD01031,2,3654,0,7308
OD09162,ORD07445,PROD00291,1,674,0,674
OD09163,ORD05791,PROD01502,4,2150,0,8600
OD09164,ORD05180,PROD01808,1,4662,0,4662
OD09165,ORD04757,PROD00381,2,2608,0,5216
OD09166,ORD07962,PROD00455,1,2883,25,2162
OD09167,ORD04894,PROD00662,4,4104,20,13132
OD09168,ORD06633,PROD00001,1,4071,0,4071
OD09169,ORD03504,PROD00568,1,3413,20,2730
OD09170,ORD06014,PROD01126,1,3188,20,2550
OD09171,ORD02595,PROD00245,1,1280,20,1024
OD09172,ORD02205,PROD01688,2,2743,20,4388
OD09173,ORD04073,PROD01412,1,1113,0,1113
OD09174,ORD07289,PROD00902,3,3854,0,11562
OD09175,ORD04553,PROD00087,2,3437,0,6874
OD09176,ORD04433,PROD01313,1,2431,25,1823
OD09177,ORD03429,PROD01901,2,4683,0,9366
OD09178,ORD04174,PROD00572,2,3438,0,6876
OD09179,ORD07153,PROD00374,3,4841,0,14523
OD09180,ORD02335,PROD00757,1,3117,10,2805
OD09181,ORD00137,PROD01913,3,3278,20,7867
OD09182,ORD02059,PROD00485,2,2631,5,4998
OD09183,ORD06653,PROD00964,1,2419,0,2419
OD09184,ORD00698,PROD00197,2,4110,10,7398
OD09185,ORD00290,PROD01236,1,2794,0,2794
OD09186,ORD05797,PROD01576,1,3955,0,3955
OD09187,ORD00933,PROD00950,2,4202,0,8404
OD09188,ORD00098,PROD00263,1,2775,0,2775
OD09189,ORD03973,PROD01559,1,921,25,690
OD09190,ORD00657,PROD01573,1,3221,0,3221
OD09191,ORD07729,PROD01081,2,3285,10,5913
OD09192,ORD03208,PROD01971,2,1743,10,3137
OD09193,ORD07184,PROD00436,1,2272,25,1704
OD09194,ORD05825,PROD00734,3,1714,0,5142
OD09195,ORD03872,PROD01285,3,4507,25,10140
OD09196,ORD06870,PROD00230,2,4427,10,7968
OD09197,ORD06989,PROD01487,1,1826,5,1734
OD09198,ORD07761,PROD00220,1,882,0,882
OD09199,ORD04176,PROD00101,2,4579,5,8700
OD09200,ORD06728,PROD00162,1,1254,0,1254
OD09201,ORD02689,PROD00760,1,3746,25,2809
OD09202,ORD07409,PROD00410,1,1673,0,1673
OD09203,ORD04711,PROD01775,1,2521,0,2521
OD09204,ORD06496,PROD01709,2,3965,0,7930
OD09205,ORD01920,PROD01434,1,691,0,691
OD09206,ORD07844,PROD00533,1,969,5,920
OD09207,ORD07685,PROD01114,1,3322,0,3322
OD09208,ORD06506,PROD00592,1,4500,5,4275
OD09209,ORD06000,PROD01531,1,3686,20,2948
OD09210,ORD03090,PROD00011,1,3331,5,3164
OD09211,ORD07361,PROD01084,4,2148,20,6873
OD09212,ORD03496,PROD01557,1,3011,0,3011
OD09213,ORD05864,PROD01710,1,4209,5,3998
OD09214,ORD03210,PROD01269,1,2143,10,1928
OD09215,ORD02115,PROD00848,1,4948,20,3958
OD09216,ORD05964,PROD00545,2,1998,0,3996
OD09217,ORD05304,PROD01928,1,3706,0,3706
OD09218,ORD04285,PROD01410,1,1328,0,1328
OD09219,ORD07225,PROD01864,1,1627,0,1627
OD09220,ORD04826,PROD00908,4,2380,15,8092
OD09221,ORD07768,PROD00502,3,1684,0,5052
OD09222,ORD01964,PROD00414,2,3007,15,5111
OD09223,ORD04862,PROD01806,1,1345,0,1345
OD09224,ORD04892,PROD00472,3,2286,0,6858
OD09225,ORD06397,PROD01703,1,3204,5,3043
OD09226,ORD02401,PROD00751,2,2742,0,5484
OD09227,ORD01383,PROD00972,1,4210,10,3789
OD09228,ORD01984,PROD00989,2,4198,20,6716
OD09229,ORD02961,PROD01875,1,715,25,536
OD09230,ORD05440,PROD01695,2,1724,0,3448
OD09231,ORD02833,PROD00905,3,4494,5,12807
OD09232,ORD01459,PROD01944,1,3870,15,3289
OD09233,ORD01588,PROD01364,2,1365,0,2730
OD09234,ORD03182,PROD01199,3,2984,0,8952
OD09235,ORD04576,PROD01319,2,2315,0,4630
OD09236,ORD03109,PROD01352,2,976,0,1952
OD09237,ORD03261,PROD01898,3,3509,0,10527
OD09238,ORD02466,PROD01438,1,4030,0,4030
OD09239,ORD06945,PROD01897,1,1231,0,1231
OD09240,ORD00444,PROD00848,1,4617,0,4617
OD09241,ORD00427,PROD01495,1,3460,0,3460
OD09242,ORD04867,PROD01416,1,4274,0,4274
OD09243,ORD01333,PROD00551,2,2261,0,4522
OD09244,ORD03568,PROD01476,1,961,0,961
OD09245,ORD03319,PROD01327,1,925,0,925
OD09246,ORD00926,PROD00824,1,4823,10,4340
OD09247,ORD03092,PROD01939,4,2985,25,8955
OD09248,ORD05738,PROD00752,4,4405,0,17620
OD09249,ORD01371,PROD01737,3,1109,0,3327
OD09250,ORD01986,PROD00449,2,3668,0,7336
OD09251,ORD03947,PROD00959,2,3499,5,6648
OD09252,ORD06526,PROD01631,2,305,10,549
OD09253,ORD04287,PROD00344,2,845,0,1690
OD09254,ORD01296,PROD00839,1,1557,0,1557
OD09255,ORD00929,PROD00659,1,4426,25,3319
OD09256,ORD02889,PROD01968,1,1638,25,1228
OD09257,ORD01415,PROD00298,1,511,0,511
OD09258,ORD00834,PROD00695,1,4427,15,3762
OD09259,ORD07186,PROD01765,2,1055,5,2004
OD09260,ORD02811,PROD01751,1,3709,0,3709
OD09261,ORD03925,PROD00898,1,2004,20,1603
OD09262,ORD02205,PROD00911,1,1819,0,1819
OD09263,ORD05836,PROD00023,1,2709,0,2709
OD09264,ORD02004,PROD00557,1,4713,0,4713
OD09265,ORD03559,PROD01292,1,2194,0,2194
OD09266,ORD02080,PROD00169,1,2477,20,1981
OD09267,ORD02095,PROD01562,1,4709,0,4709
OD09268,ORD03012,PROD00532,2,2331,5,4428
OD09269,ORD03890,PROD01721,2,779,5,1480
OD09270,ORD04543,PROD01344,1,2651,5,2518
OD09271,ORD02214,PROD01252,1,4454,0,4454
OD09272,ORD01865,PROD00313,2,2220,0,4440
OD09273,ORD05092,PROD01119,1,2478,0,2478
OD09274,ORD03310,PROD01326,1,1135,25,851
OD09275,ORD03982,PROD01777,1,836,0,836
OD09276,ORD05579,PROD00842,1,2113,0,2113
OD09277,ORD04104,PROD01554,4,1776,0,7104
OD09278,ORD03004,PROD01156,1,1093,0,1093
OD09279,ORD03697,PROD01612,1,4367,0,4367
OD09280,ORD00614,PROD01338,2,2096,10,3772
OD09281,ORD04600,PROD00153,3,1536,0,4608
OD09282,ORD00961,PROD00564,3,398,0,1194
OD09283,ORD01607,PROD01343,1,1625,0,1625
OD09284,ORD04835,PROD00177,2,2049,25,3073
OD09285,ORD04898,PROD00600,2,3228,15,5487
OD09286,ORD00421,PROD00091,2,2047,10,3684
OD09287,ORD06828,PROD00521,3,3009,0,9027
OD09288,ORD05012,PROD01884,1,923,0,923
OD09289,ORD07778,PROD01493,3,1729,0,5187
OD09290,ORD04217,PROD00693,1,557,0,557
OD09291,ORD04903,PROD00764,2,889,0,1778
OD09292,ORD00574,PROD00185,2,343,0,686
OD09293,ORD01852,PROD01523,1,4996,5,4746
OD09294,ORD02694,PROD00314,2,1498,10,2696
OD09295,ORD02426,PROD00639,2,945,0,1890
OD09296,ORD03774,PROD01642,2,4524,10,8143
OD09297,ORD05257,PROD01829,1,4207,20,3365
OD09298,ORD02356,PROD01408,4,3489,0,13956
OD09299,ORD06656,PROD01635,2,3841,0,7682
OD09300,ORD02703,PROD00203,2,2883,0,5766
OD09301,ORD04031,PROD01287,1,2102,10,1891
OD09302,ORD03487,PROD00768,1,4239,20,3391
OD09303,ORD06546,PROD01342,1,696,0,696
OD09304,ORD07108,PROD00869,2,4812,0,9624
OD09305,ORD04666,PROD00811,4,3671,0,14684
OD09306,ORD00532,PROD01944,1,1246,15,1059
OD09307,ORD02670,PROD00046,1,862,0,862
OD09308,ORD00757,PROD00361,4,506,5,1922
OD09309,ORD02527,PROD01553,1,2156,10,1940
OD09310,ORD07519,PROD00130,1,4024,0,4024
OD09311,ORD07316,PROD01214,2,4752,0,9504
OD09312,ORD06527,PROD00621,1,2923,0,2923
OD09313,ORD00156,PROD01264,1,1656,0,1656
OD09314,ORD02753,PROD00278,1,3803,20,3042
OD09315,ORD00874,PROD01140,1,3589,0,3589
OD09316,ORD01473,PROD00628,2,4407,10,7932
OD09317,ORD00411,PROD01381,4,460,10,1656
OD09318,ORD04375,PROD01580,2,836,0,1672
OD09319,ORD00964,PROD01897,2,1285,0,2570
OD09320,ORD07562,PROD00019,1,2524,0,2524
OD09321,ORD01836,PROD00617,2,4959,15,8430
OD09322,ORD02206,PROD01059,1,2011,15,1709
OD09323,ORD07934,PROD00079,1,2381,0,2381
OD09324,ORD01308,PROD00780,2,4343,15,7383
OD09325,ORD03949,PROD00747,1,1803,0,1803
OD09326,ORD01163,PROD00860,4,984,0,3936
OD09327,ORD03193,PROD00466,2,3252,0,6504
OD09328,ORD03704,PROD01615,1,2669,0,2669
OD09329,ORD02416,PROD00202,3,3143,0,9429
OD09330,ORD01194,PROD00404,1,1774,0,1774
OD09331,ORD04242,PROD01261,3,1853,0,5559
OD09332,ORD04250,PROD00756,2,698,0,1396
OD09333,ORD05670,PROD00407,2,1675,0,3350
OD09334,ORD05284,PROD01918,2,4501,0,9002
OD09335,ORD04007,PROD01696,1,1966,0,1966
OD09336,ORD05766,PROD00833,2,2866,0,5732
OD09337,ORD00926,PROD01176,2,2539,25,3808
OD09338,ORD00393,PROD01084,4,2538,25,7614
OD09339,ORD00056,PROD01513,1,451,0,451
OD09340,ORD07756,PROD00268,2,4529,0,9058
OD09341,ORD01557,PROD00210,1,3905,15,3319
OD09342,ORD03527,PROD00696,2,2342,15,3981
OD09343,ORD05609,PROD01780,1,836,0,836
OD09344,ORD02524,PROD00570,4,436,20,1395
OD09345,ORD02011,PROD00216,2,4638,0,9276
OD09346,ORD00209,PROD01229,1,1274,0,1274
OD09347,ORD00262,PROD00075,1,4357,0,4357
OD09348,ORD07871,PROD01098,1,1390,0,1390
OD09349,ORD06379,PROD01823,1,1892,15,1608
OD09350,ORD06947,PROD00779,1,622,0,622
OD09351,ORD04670,PROD01124,1,1685,0,1685
OD09352,ORD04519,PROD01808,1,1589,0,1589
OD09353,ORD05338,PROD00904,3,4778,0,14334
OD09354,ORD02139,PROD01181,1,3577,0,3577
OD09355,ORD05921,PROD01675,1,4935,0,4935
OD09356,ORD06803,PROD00322,2,1311,0,2622
OD09357,ORD00308,PROD00294,1,2675,25,2006
OD09358,ORD07014,PROD00428,1,3752,5,3564
OD09359,ORD00544,PROD01156,1,3935,0,3935
OD09360,ORD01033,PROD00972,1,2285,0,2285
OD09361,ORD02241,PROD00896,1,3746,0,3746
OD09362,ORD02940,PROD01560,1,692,5,657
OD09363,ORD02825,PROD00450,1,3437,0,3437
OD09364,ORD01639,PROD00047,1,369,10,332
OD09365,ORD06909,PROD01994,2,2887,15,4907
OD09366,ORD02711,PROD01135,1,945,5,897
OD09367,ORD02285,PROD01974,1,3589,0,3589
OD09368,ORD01795,PROD00535,1,871,0,871
OD09369,ORD00624,PROD00983,3,4783,10,12914
OD09370,ORD02317,PROD01764,4,1655,15,5627
OD09371,ORD04042,PROD00481,1,366,0,366
OD09372,ORD03761,PROD01899,1,3087,0,3087
OD09373,ORD02768,PROD01309,2,3458,0,6916
OD09374,ORD00007,PROD00842,1,1083,0,1083
OD09375,ORD07672,PROD01445,1,1396,0,1396
OD09376,ORD07722,PROD01231,4,3033,25,9099
OD09377,ORD00265,PROD00313,1,1225,0,1225
OD09378,ORD06005,PROD01995,2,2743,5,5211
OD09379,ORD06300,PROD00811,1,2718,25,2038
OD09380,ORD05926,PROD01108,1,2660,20,2128
OD09381,ORD00161,PROD01826,3,2133,5,6079
OD09382,ORD03761,PROD01563,1,935,0,935
OD09383,ORD06568,PROD01811,2,4694,5,8918
OD09384,ORD01713,PROD01213,1,1047,0,1047
OD09385,ORD05226,PROD00274,2,1842,0,3684
OD09386,ORD07509,PROD00833,3,2138,0,6414
OD09387,ORD01058,PROD01367,3,843,0,2529
OD09388,ORD07302,PROD00415,1,4358,0,4358
OD09389,ORD06310,PROD01722,1,2488,0,2488
OD09390,ORD06070,PROD01738,3,1427,0,4281
OD09391,ORD02611,PROD00615,1,1468,0,1468
OD09392,ORD02174,PROD00683,2,2392,0,4784
OD09393,ORD03033,PROD00144,1,4042,0,4042
