bid_id,auction_id,user_id,bid_amount,bid_time,bid_status,is_auto_bid
BID033089,AUC01354,USER01818,23072,2023-11-29 01:00:24,outbid,No
BID033090,AUC01354,USER01276,24659,2023-11-29 22:41:13,outbid,No
BID033091,AUC01354,USER00008,24801,2023-12-01 22:08:10,outbid,No
BID033092,AUC01354,USER00970,25926,2023-12-01 04:04:46,outbid,Yes
BID033093,AUC01354,USER02332,26574,2023-11-27 04:18:54,outbid,No
BID033094,AUC01354,USER00024,26954,2023-11-27 23:45:14,outbid,No
BID033095,AUC01354,USER02892,27384,2023-12-03 20:25:20,outbid,No
BID033096,AUC01354,USER01550,27773,2023-12-04 11:35:45,outbid,Yes
BID033097,AUC01354,USER02163,29662,2023-11-27 15:44:47,outbid,Yes
BID033098,AUC01354,USER01227,30720,2023-12-01 15:13:51,outbid,No
BID033099,AUC01354,USER01736,31294,2023-11-30 01:42:35,outbid,Yes
BID033100,AUC01354,USER01613,31569,2023-11-30 19:38:46,outbid,No
BID033101,AUC01354,USER01815,33003,2023-12-03 05:33:28,outbid,Yes
BID033102,AUC01354,USER00757,34216,2023-12-01 15:27:21,outbid,No
BID033103,AUC01354,USER01373,34805,2023-12-01 06:14:45,outbid,Yes
BID033104,AUC01354,USER00164,35089,2023-12-02 12:58:25,outbid,No
BID033105,AUC01354,USER01641,35713,2023-12-04 05:35:17,outbid,Yes
BID033106,AUC01354,USER02481,37431,2023-12-02 16:21:09,valid,Yes
BID033107,AUC01354,USER01667,38858,2023-12-01 12:43:00,winning,No
BID033108,AUC01355,USER02443,1690,2022-04-06 06:54:54,outbid,Yes
BID033109,AUC01355,USER02065,3068,2022-04-07 04:05:04,outbid,No
BID033110,AUC01355,USER01450,3840,2022-04-08 07:56:16,outbid,No
BID033111,AUC01355,USER02139,4577,2022-04-07 04:08:03,outbid,Yes
BID033112,AUC01355,USER01155,5770,2022-04-08 03:14:31,outbid,No
BID033113,AUC01355,USER00910,6298,2022-04-08 12:55:20,outbid,Yes
BID033114,AUC01355,USER00741,8009,2022-04-07 20:34:41,outbid,Yes
BID033115,AUC01355,USER01829,9760,2022-04-05 17:09:55,outbid,Yes
BID033116,AUC01355,USER02333,10772,2022-04-05 08:53:55,outbid,No
BID033117,AUC01355,USER01834,11440,2022-04-07 14:04:14,outbid,No
BID033118,AUC01355,USER01102,13428,2022-04-08 17:25:54,outbid,No
BID033119,AUC01355,USER01169,15166,2022-04-06 20:52:27,outbid,Yes
BID033120,AUC01355,USER02937,15447,2022-04-07 21:10:52,outbid,Yes
BID033121,AUC01355,USER00729,16543,2022-04-06 05:32:52,outbid,No
BID033122,AUC01355,USER00752,17569,2022-04-08 09:33:43,outbid,No
BID033123,AUC01355,USER01396,18865,2022-04-08 15:06:20,outbid,Yes
BID033124,AUC01355,USER00574,20667,2022-04-08 16:32:33,outbid,No
BID033125,AUC01355,USER00109,21575,2022-04-05 17:46:03,outbid,No
BID033126,AUC01355,USER02545,22803,2022-04-07 23:15:35,outbid,Yes
BID033127,AUC01355,USER00654,24108,2022-04-08 16:27:12,outbid,Yes
BID033128,AUC01355,USER02708,24496,2022-04-06 10:23:56,outbid,No
BID033129,AUC01355,USER01461,25717,2022-04-07 18:19:24,outbid,Yes
BID033130,AUC01355,USER02688,25839,2022-04-05 13:52:43,outbid,Yes
BID033131,AUC01355,USER01745,25982,2022-04-06 03:33:01,outbid,No
BID033132,AUC01355,USER00389,27080,2022-04-07 15:41:46,valid,Yes
BID033133,AUC01355,USER01712,28012,2022-04-08 11:28:14,winning,Yes
BID033134,AUC01356,USER01047,1916,2024-03-02 08:52:47,outbid,Yes
BID033135,AUC01356,USER02928,3575,2024-02-27 22:10:25,outbid,No
BID033136,AUC01356,USER00185,4062,2024-03-01 22:15:37,outbid,Yes
BID033137,AUC01356,USER00838,5047,2024-02-28 19:25:16,outbid,Yes
BID033138,AUC01356,USER00202,6015,2024-02-28 00:59:43,outbid,No
BID033139,AUC01356,USER01453,7826,2024-03-01 12:52:01,outbid,No
BID033140,AUC01356,USER01783,9649,2024-03-02 08:17:21,outbid,Yes
BID033141,AUC01356,USER00938,11288,2024-03-02 10:29:31,valid,No
BID033142,AUC01356,USER02208,12581,2024-02-28 18:55:38,winning,Yes
BID033143,AUC01357,USER02272,2049,2024-03-01 09:33:27,outbid,No
BID033144,AUC01357,USER00390,3086,2024-03-03 05:34:12,outbid,Yes
BID033145,AUC01357,USER02079,4664,2024-03-01 13:43:18,outbid,No
BID033146,AUC01357,USER00203,5652,2024-03-03 14:34:39,outbid,No
BID033147,AUC01357,USER02537,7125,2024-03-02 02:10:21,outbid,Yes
BID033148,AUC01357,USER02965,7969,2024-03-02 00:02:09,outbid,No
BID033149,AUC01357,USER02868,9090,2024-03-01 01:17:59,outbid,No
BID033150,AUC01357,USER02251,9973,2024-03-03 20:28:23,outbid,No
BID033151,AUC01357,USER02406,10578,2024-03-03 12:18:29,outbid,No
BID033152,AUC01357,USER02127,10789,2024-02-29 23:41:20,outbid,No
BID033153,AUC01357,USER01998,11178,2024-03-02 00:50:06,outbid,Yes
BID033154,AUC01357,USER00318,13008,2024-03-02 03:49:28,outbid,Yes
BID033155,AUC01357,USER02797,14617,2024-03-04 03:01:27,outbid,No
BID033156,AUC01357,USER02687,15498,2024-02-29 18:50:44,outbid,Yes
BID033157,AUC01357,USER01099,16814,2024-03-03 02:18:38,outbid,No
BID033158,AUC01357,USER00476,17644,2024-03-01 13:17:36,outbid,No
BID033159,AUC01357,USER02432,19111,2024-03-04 16:16:21,outbid,No
BID033160,AUC01357,USER01624,20963,2024-03-03 09:47:20,outbid,No
BID033161,AUC01357,USER02614,21548,2024-03-01 03:37:12,valid,No
BID033162,AUC01357,USER00989,22463,2024-03-01 03:45:19,winning,No
BID033163,AUC01358,USER02254,631,2023-12-12 18:32:58,outbid,Yes
BID033164,AUC01358,USER01605,2373,2023-12-10 15:27:45,outbid,No
BID033165,AUC01358,USER01530,3683,2023-12-11 10:17:21,outbid,Yes
BID033166,AUC01358,USER01871,4319,2023-12-12 09:39:05,outbid,Yes
BID033167,AUC01358,USER01543,5620,2023-12-11 16:01:05,outbid,No
BID033168,AUC01358,USER00087,6505,2023-12-11 18:11:59,outbid,No
BID033169,AUC01358,USER00806,6959,2023-12-11 03:54:11,outbid,No
BID033170,AUC01358,USER02173,7795,2023-12-10 20:10:06,outbid,No
BID033171,AUC01358,USER01097,8984,2023-12-10 15:52:04,outbid,Yes
BID033172,AUC01358,USER00688,9819,2023-12-12 17:21:56,outbid,Yes
BID033173,AUC01358,USER02631,11551,2023-12-11 04:13:47,outbid,No
BID033174,AUC01358,USER01726,11664,2023-12-11 05:04:12,outbid,No
BID033175,AUC01358,USER01163,11982,2023-12-10 18:49:46,outbid,No
BID033176,AUC01358,USER02575,12745,2023-12-11 02:43:00,outbid,Yes
BID033177,AUC01358,USER00829,14324,2023-12-11 06:03:31,outbid,Yes
BID033178,AUC01358,USER01776,15401,2023-12-12 06:15:09,outbid,Yes
BID033179,AUC01358,USER01848,15562,2023-12-12 05:08:20,outbid,Yes
BID033180,AUC01358,USER02277,15811,2023-12-13 04:43:30,outbid,No
BID033181,AUC01358,USER01956,16292,2023-12-11 03:37:20,outbid,No
BID033182,AUC01358,USER02072,18139,2023-12-11 07:42:03,outbid,No
BID033183,AUC01358,USER02950,19906,2023-12-11 13:05:06,outbid,Yes
BID033184,AUC01358,USER01734,20550,2023-12-12 15:17:15,outbid,Yes
BID033185,AUC01358,USER02175,22239,2023-12-11 11:32:02,outbid,Yes
BID033186,AUC01358,USER00579,22716,2023-12-13 11:28:28,outbid,Yes
BID033187,AUC01358,USER01640,23325,2023-12-12 13:29:38,outbid,No
BID033188,AUC01358,USER02050,23739,2023-12-10 14:56:08,outbid,Yes
BID033189,AUC01358,USER00188,24972,2023-12-11 17:16:16,outbid,Yes
BID033190,AUC01358,USER00112,25731,2023-12-10 22:07:18,outbid,No
BID033191,AUC01358,USER02816,25852,2023-12-12 00:02:29,outbid,Yes
BID033192,AUC01358,USER00956,26025,2023-12-11 17:24:50,outbid,No
BID033193,AUC01358,USER01335,27044,2023-12-12 06:43:00,outbid,No
BID033194,AUC01358,USER02611,27149,2023-12-12 05:02:14,outbid,Yes
BID033195,AUC01358,USER01387,27824,2023-12-11 18:12:45,outbid,Yes
BID033196,AUC01358,USER02350,29067,2023-12-11 12:17:34,outbid,No
BID033197,AUC01358,USER00895,29567,2023-12-11 11:28:29,outbid,Yes
BID033198,AUC01358,USER00804,30086,2023-12-11 14:53:03,outbid,Yes
BID033199,AUC01358,USER01481,31135,2023-12-12 04:09:46,outbid,No
BID033200,AUC01358,USER00742,31578,2023-12-12 08:42:55,outbid,Yes
BID033201,AUC01358,USER00453,32520,2023-12-11 04:27:56,outbid,No
BID033202,AUC01358,USER01224,33501,2023-12-13 01:08:07,outbid,Yes
BID033203,AUC01358,USER01904,34910,2023-12-10 21:12:24,valid,No
BID033204,AUC01358,USER00210,35830,2023-12-11 15:04:20,winning,Yes
BID033205,AUC01359,USER00761,2935,2024-02-26 05:07:51,outbid,Yes
BID033206,AUC01359,USER00445,4118,2024-03-02 18:28:32,outbid,No
BID033207,AUC01359,USER00582,5833,2024-02-27 23:45:21,outbid,No
BID033208,AUC01359,USER01020,7012,2024-02-27 10:53:12,outbid,No
BID033209,AUC01359,USER01251,7409,2024-02-29 03:01:12,outbid,No
BID033210,AUC01359,USER02584,8367,2024-02-27 05:14:08,outbid,No
BID033211,AUC01359,USER02184,9841,2024-03-01 19:31:33,outbid,Yes
BID033212,AUC01359,USER02695,11741,2024-03-03 20:09:21,outbid,Yes
BID033213,AUC01359,USER01654,12585,2024-02-29 17:40:20,outbid,No
BID033214,AUC01359,USER01034,13706,2024-03-02 21:27:06,outbid,No
BID033215,AUC01359,USER02618,14131,2024-02-29 01:15:15,outbid,No
BID033216,AUC01359,USER02372,14838,2024-02-26 10:54:59,outbid,Yes
BID033217,AUC01359,USER02134,15706,2024-02-26 02:31:56,outbid,Yes
BID033218,AUC01359,USER00727,16343,2024-02-26 21:17:20,outbid,Yes
BID033219,AUC01359,USER00701,17668,2024-03-04 02:16:36,valid,No
BID033220,AUC01359,USER00162,18698,2024-03-04 08:38:37,winning,Yes
BID033221,AUC01360,USER00487,1653,2023-09-20 21:33:20,outbid,Yes
BID033222,AUC01360,USER01284,2016,2023-09-20 19:00:05,outbid,Yes
BID033223,AUC01360,USER02700,3623,2023-09-23 05:45:20,outbid,Yes
BID033224,AUC01360,USER02888,5279,2023-09-25 16:23:40,outbid,Yes
BID033225,AUC01360,USER02946,5393,2023-09-19 01:21:18,outbid,Yes
BID033226,AUC01360,USER01489,6150,2023-09-22 19:09:23,outbid,Yes
BID033227,AUC01360,USER00039,7949,2023-09-25 16:43:16,outbid,No
BID033228,AUC01360,USER01474,8821,2023-09-23 06:45:01,outbid,No
BID033229,AUC01360,USER00125,9050,2023-09-22 02:47:55,outbid,Yes
BID033230,AUC01360,USER02231,10467,2023-09-24 18:16:28,outbid,No
BID033231,AUC01360,USER01759,11029,2023-09-24 10:56:07,outbid,No
BID033232,AUC01360,USER00045,12209,2023-09-21 05:15:42,outbid,Yes
BID033233,AUC01360,USER00582,12358,2023-09-21 20:20:13,outbid,Yes
BID033234,AUC01360,USER02275,12905,2023-09-19 02:58:01,outbid,Yes
BID033235,AUC01360,USER02000,14178,2023-09-22 18:38:08,outbid,No
BID033236,AUC01360,USER00737,15493,2023-09-21 05:38:59,outbid,Yes
BID033237,AUC01360,USER02816,16654,2023-09-25 11:40:29,outbid,No
BID033238,AUC01360,USER00238,18284,2023-09-20 19:10:30,outbid,Yes
BID033239,AUC01360,USER01517,18688,2023-09-22 20:51:18,outbid,Yes
BID033240,AUC01360,USER01667,19756,2023-09-25 04:43:08,outbid,No
BID033241,AUC01360,USER00501,20739,2023-09-25 03:30:31,outbid,No
BID033242,AUC01360,USER01063,21694,2023-09-22 20:36:08,outbid,Yes
BID033243,AUC01360,USER02916,23267,2023-09-23 21:55:03,outbid,Yes
BID033244,AUC01360,USER00135,24091,2023-09-20 03:27:22,outbid,Yes
BID033245,AUC01360,USER02181,25350,2023-09-19 07:18:45,outbid,Yes
BID033246,AUC01360,USER02657,26337,2023-09-23 01:58:58,outbid,No
BID033247,AUC01360,USER00489,27909,2023-09-25 15:36:09,outbid,No
BID033248,AUC01360,USER01302,29703,2023-09-21 20:20:50,outbid,No
BID033249,AUC01360,USER01345,30261,2023-09-24 00:15:24,outbid,No
BID033250,AUC01360,USER00596,30876,2023-09-19 10:03:08,outbid,No
BID033251,AUC01360,USER02139,32237,2023-09-20 21:26:26,outbid,No
BID033252,AUC01360,USER02861,34082,2023-09-23 11:51:08,outbid,Yes
BID033253,AUC01360,USER02511,35860,2023-09-19 01:01:16,valid,Yes
BID033254,AUC01360,USER02674,37762,2023-09-22 19:00:07,winning,Yes
BID033255,AUC01361,USER00351,2479,2025-08-15 23:24:59,outbid,Yes
BID033256,AUC01361,USER02943,3002,2025-08-21 17:27:47,outbid,Yes
BID033257,AUC01361,USER01926,3247,2025-08-24 01:04:49,outbid,No
BID033258,AUC01361,USER00679,4858,2025-08-15 07:21:18,outbid,Yes
BID033259,AUC01361,USER02584,5379,2025-08-24 06:36:10,outbid,No
BID033260,AUC01361,USER00299,6179,2025-08-15 13:25:46,outbid,No
BID033261,AUC01361,USER01638,7323,2025-08-24 02:47:40,outbid,No
BID033262,AUC01361,USER00801,8287,2025-08-19 23:33:23,outbid,Yes
BID033263,AUC01361,USER00745,9015,2025-08-23 03:51:14,outbid,No
BID033264,AUC01361,USER01356,10961,2025-08-19 04:15:45,outbid,No
BID033265,AUC01361,USER02017,12093,2025-08-18 14:21:23,outbid,Yes
BID033266,AUC01361,USER00879,13801,2025-08-17 22:23:59,outbid,No
BID033267,AUC01361,USER02456,14939,2025-08-20 17:19:17,outbid,No
BID033268,AUC01361,USER02259,15105,2025-08-20 21:04:36,outbid,Yes
BID033269,AUC01361,USER02412,15340,2025-08-24 03:19:04,outbid,Yes
BID033270,AUC01361,USER02414,15807,2025-08-19 02:14:58,valid,No
BID033271,AUC01361,USER02466,17521,2025-08-15 08:55:10,winning,Yes
BID033272,AUC01362,USER01776,2471,2023-05-23 17:08:54,outbid,No
BID033273,AUC01362,USER00823,3338,2023-05-21 17:59:30,outbid,Yes
BID033274,AUC01362,USER01187,5126,2023-05-22 01:23:13,outbid,Yes
BID033275,AUC01362,USER02893,5988,2023-05-21 21:39:19,outbid,No
BID033276,AUC01362,USER00753,6904,2023-05-22 02:13:40,outbid,Yes
BID033277,AUC01362,USER01467,8528,2023-05-22 17:12:41,outbid,Yes
BID033278,AUC01362,USER00929,8974,2023-05-22 05:34:14,outbid,No
BID033279,AUC01362,USER00703,9975,2023-05-20 17:16:31,outbid,Yes
BID033280,AUC01362,USER01468,10972,2023-05-21 21:06:02,outbid,No
BID033281,AUC01362,USER00692,11154,2023-05-23 22:41:27,outbid,Yes
BID033282,AUC01362,USER02276,12611,2023-05-23 10:30:10,outbid,Yes
BID033283,AUC01362,USER02314,13894,2023-05-23 23:15:22,outbid,Yes
BID033284,AUC01362,USER00069,14513,2023-05-24 05:48:15,outbid,No
BID033285,AUC01362,USER02033,16159,2023-05-21 11:33:11,outbid,No
BID033286,AUC01362,USER02552,16959,2023-05-21 12:53:19,outbid,No
BID033287,AUC01362,USER00643,18306,2023-05-24 23:07:09,outbid,Yes
BID033288,AUC01362,USER00373,19071,2023-05-25 15:17:51,outbid,Yes
BID033289,AUC01362,USER01830,20914,2023-05-25 01:10:34,outbid,No
BID033290,AUC01362,USER01609,22589,2023-05-20 18:26:15,outbid,Yes
BID033291,AUC01362,USER01950,23438,2023-05-23 05:02:33,outbid,No
BID033292,AUC01362,USER01347,24353,2023-05-22 11:18:56,outbid,No
BID033293,AUC01362,USER00644,25397,2023-05-22 12:44:55,outbid,Yes
BID033294,AUC01362,USER01910,25623,2023-05-21 13:35:08,outbid,Yes
BID033295,AUC01362,USER00469,25821,2023-05-22 14:33:10,valid,No
BID033296,AUC01362,USER02111,26782,2023-05-24 21:35:16,winning,Yes
BID033297,AUC01363,USER01167,2609,2024-06-18 17:14:45,outbid,Yes
BID033298,AUC01363,USER01562,3111,2024-06-17 09:42:56,outbid,No
BID033299,AUC01363,USER00161,4605,2024-06-19 22:55:18,outbid,Yes
BID033300,AUC01363,USER00366,4733,2024-06-20 12:23:37,outbid,Yes
BID033301,AUC01363,USER01588,5871,2024-06-18 07:56:21,outbid,No
BID033302,AUC01363,USER00564,7397,2024-06-20 09:41:15,outbid,No
BID033303,AUC01363,USER02138,7819,2024-06-18 23:34:15,outbid,No
BID033304,AUC01363,USER01903,9146,2024-06-21 06:29:41,outbid,Yes
BID033305,AUC01363,USER01106,9904,2024-06-20 20:38:12,outbid,No
BID033306,AUC01363,USER01910,11232,2024-06-20 13:37:12,outbid,No
BID033307,AUC01363,USER02966,11831,2024-06-17 23:24:15,outbid,No
BID033308,AUC01363,USER02719,12145,2024-06-17 20:38:48,outbid,Yes
BID033309,AUC01363,USER01106,12356,2024-06-20 20:41:27,outbid,No
BID033310,AUC01363,USER00266,13882,2024-06-20 02:28:42,outbid,Yes
BID033311,AUC01363,USER02276,14973,2024-06-16 04:38:54,outbid,Yes
BID033312,AUC01363,USER00734,15604,2024-06-19 20:37:09,outbid,Yes
BID033313,AUC01363,USER01773,16851,2024-06-15 19:59:31,outbid,No
BID033314,AUC01363,USER01580,18391,2024-06-20 21:20:22,outbid,No
BID033315,AUC01363,USER02231,20028,2024-06-16 08:41:03,outbid,No
BID033316,AUC01363,USER00981,21190,2024-06-18 07:43:27,outbid,No
BID033317,AUC01363,USER01304,23076,2024-06-16 01:33:13,outbid,Yes
BID033318,AUC01363,USER00244,24860,2024-06-17 18:39:08,outbid,Yes
BID033319,AUC01363,USER00503,25920,2024-06-17 07:31:59,outbid,Yes
BID033320,AUC01363,USER01934,26451,2024-06-19 16:05:51,outbid,No
BID033321,AUC01363,USER02216,27530,2024-06-20 01:28:01,valid,Yes
BID033322,AUC01363,USER00951,29041,2024-06-18 05:08:32,winning,Yes
BID033323,AUC01364,USER01542,3123,2023-10-08 17:48:12,outbid,No
BID033324,AUC01364,USER01463,4476,2023-10-08 17:34:01,outbid,No
BID033325,AUC01364,USER02307,6026,2023-10-05 10:40:50,outbid,Yes
BID033326,AUC01364,USER01369,6316,2023-10-09 18:09:53,outbid,Yes
BID033327,AUC01364,USER02328,8178,2023-10-05 03:40:14,outbid,No
BID033328,AUC01364,USER00725,9238,2023-10-05 07:06:37,outbid,Yes
BID033329,AUC01364,USER00507,11133,2023-10-09 13:54:34,outbid,Yes
BID033330,AUC01364,USER02234,12431,2023-10-06 07:11:21,outbid,No
BID033331,AUC01364,USER02520,14176,2023-10-05 20:36:00,outbid,No
BID033332,AUC01364,USER00708,15843,2023-10-05 20:39:07,outbid,No
BID033333,AUC01364,USER02313,16378,2023-10-07 18:53:31,outbid,No
BID033334,AUC01364,USER01872,17106,2023-10-08 23:09:47,outbid,No
BID033335,AUC01364,USER00785,17451,2023-10-07 02:57:16,outbid,Yes
BID033336,AUC01364,USER00588,17889,2023-10-08 14:02:56,valid,No
BID033337,AUC01364,USER00932,19655,2023-10-05 11:14:27,winning,No
BID033338,AUC01365,USER01699,2977,2024-12-28 21:14:25,outbid,No
BID033339,AUC01365,USER00843,4220,2024-12-28 23:08:07,outbid,No
BID033340,AUC01365,USER01245,4345,2024-12-30 20:00:42,outbid,No
BID033341,AUC01365,USER00868,4985,2024-12-25 08:58:38,outbid,No
BID033342,AUC01365,USER00258,5648,2024-12-26 04:20:15,outbid,Yes
BID033343,AUC01365,USER00568,7301,2025-01-01 19:55:52,outbid,No
BID033344,AUC01365,USER00329,8669,2024-12-26 16:53:20,outbid,Yes
BID033345,AUC01365,USER02241,9426,2024-12-31 18:49:15,outbid,Yes
BID033346,AUC01365,USER00248,10636,2024-12-31 23:21:31,outbid,No
BID033347,AUC01365,USER00712,11134,2024-12-25 14:02:05,outbid,Yes
BID033348,AUC01365,USER01307,13125,2024-12-27 09:25:30,outbid,No
BID033349,AUC01365,USER02372,13464,2024-12-28 02:27:33,outbid,Yes
BID033350,AUC01365,USER01776,14992,2024-12-26 23:24:27,outbid,Yes
BID033351,AUC01365,USER01327,16720,2024-12-25 16:35:07,outbid,Yes
BID033352,AUC01365,USER00980,17868,2025-01-01 18:47:32,outbid,Yes
BID033353,AUC01365,USER01893,19186,2024-12-25 23:33:03,outbid,Yes
BID033354,AUC01365,USER01919,21169,2024-12-27 06:26:20,outbid,Yes
BID033355,AUC01365,USER00363,21790,2024-12-26 16:38:53,outbid,No
BID033356,AUC01365,USER02636,22960,2024-12-31 01:36:55,outbid,No
BID033357,AUC01365,USER00605,24015,2024-12-26 04:34:54,outbid,No
BID033358,AUC01365,USER01552,25540,2024-12-26 09:21:03,outbid,No
BID033359,AUC01365,USER02295,25956,2025-01-02 17:27:43,valid,Yes
BID033360,AUC01365,USER01498,27894,2024-12-29 20:48:05,winning,No
BID033361,AUC01366,USER00102,2515,2024-10-01 17:22:59,outbid,Yes
BID033362,AUC01366,USER01161,4201,2024-10-02 20:39:20,outbid,No
BID033363,AUC01366,USER00673,6056,2024-10-01 16:29:08,outbid,Yes
BID033364,AUC01366,USER00981,7060,2024-10-01 03:27:11,outbid,No
BID033365,AUC01366,USER01582,8726,2024-10-02 07:34:12,outbid,Yes
BID033366,AUC01366,USER02836,9965,2024-10-02 19:40:34,outbid,Yes
BID033367,AUC01366,USER02325,10937,2024-10-04 10:21:17,outbid,No
BID033368,AUC01366,USER00963,11516,2024-10-01 08:45:35,outbid,No
BID033369,AUC01366,USER01713,12830,2024-10-01 17:34:07,outbid,No
BID033370,AUC01366,USER01475,14668,2024-10-01 09:54:37,outbid,Yes
BID033371,AUC01366,USER01847,16527,2024-10-04 12:18:13,outbid,No
BID033372,AUC01366,USER01487,18490,2024-10-04 19:10:50,outbid,Yes
BID033373,AUC01366,USER00732,18657,2024-09-30 02:26:21,outbid,Yes
BID033374,AUC01366,USER00317,20082,2024-10-01 08:33:17,outbid,No
BID033375,AUC01366,USER02385,21112,2024-10-03 14:11:36,outbid,No
BID033376,AUC01366,USER01765,22236,2024-10-01 21:06:45,outbid,No
BID033377,AUC01366,USER02056,22655,2024-10-03 12:21:22,outbid,No
BID033378,AUC01366,USER01877,24430,2024-10-03 17:17:56,outbid,Yes
BID033379,AUC01366,USER02325,25764,2024-10-01 12:26:07,outbid,Yes
BID033380,AUC01366,USER00225,27671,2024-10-02 02:45:09,outbid,No
BID033381,AUC01366,USER01223,28814,2024-10-02 13:37:18,outbid,Yes
BID033382,AUC01366,USER02184,29913,2024-10-02 14:02:55,outbid,Yes
BID033383,AUC01366,USER02601,30703,2024-10-04 18:01:10,outbid,Yes
BID033384,AUC01366,USER01465,31116,2024-10-01 19:13:55,outbid,No
BID033385,AUC01366,USER01788,32868,2024-10-03 07:36:40,outbid,No
BID033386,AUC01366,USER02631,33374,2024-10-03 09:29:05,outbid,No
BID033387,AUC01366,USER01636,33771,2024-10-01 02:02:33,outbid,No
BID033388,AUC01366,USER00355,34134,2024-10-01 02:31:38,outbid,No
BID033389,AUC01366,USER02705,35506,2024-09-29 22:48:47,outbid,No
BID033390,AUC01366,USER00792,36613,2024-10-03 08:40:59,outbid,No
BID033391,AUC01366,USER01248,38548,2024-10-03 01:28:21,outbid,Yes
BID033392,AUC01366,USER01803,39534,2024-10-04 14:19:03,outbid,No
BID033393,AUC01366,USER02520,41426,2024-10-02 23:27:11,outbid,Yes
BID033394,AUC01366,USER02682,43265,2024-10-03 01:48:27,outbid,No
BID033395,AUC01366,USER01940,43966,2024-09-30 12:59:46,outbid,Yes
BID033396,AUC01366,USER00601,44746,2024-10-04 10:48:01,outbid,No
BID033397,AUC01366,USER01685,46609,2024-09-30 00:29:30,outbid,No
BID033398,AUC01366,USER02563,48013,2024-10-03 01:14:28,outbid,No
BID033399,AUC01366,USER01193,49235,2024-10-02 20:36:14,valid,Yes
BID033400,AUC01366,USER00815,50400,2024-10-04 11:47:41,winning,No
BID033401,AUC01367,USER02897,2550,2025-06-26 16:40:47,outbid,Yes
BID033402,AUC01367,USER01453,3358,2025-06-29 11:00:21,outbid,No
BID033403,AUC01367,USER02969,4015,2025-06-29 00:49:56,outbid,No
BID033404,AUC01367,USER00948,6004,2025-06-27 03:33:43,outbid,No
BID033405,AUC01367,USER01497,7587,2025-06-24 08:34:50,outbid,Yes
BID033406,AUC01367,USER02937,9032,2025-06-28 14:45:06,outbid,Yes
BID033407,AUC01367,USER00561,9864,2025-06-24 04:47:54,outbid,No
BID033408,AUC01367,USER02538,10322,2025-06-23 17:05:34,outbid,No
BID033409,AUC01367,USER02569,11223,2025-06-25 15:39:20,outbid,Yes
BID033410,AUC01367,USER02325,12551,2025-06-27 10:28:23,outbid,Yes
BID033411,AUC01367,USER02741,12775,2025-06-27 16:25:27,outbid,Yes
