item_id,seller_id,item_name,category,sub_category,starting_price,reserve_price,buy_now_price,item_condition,created_date
ITEM01658,USER01108,Nike Running Shoes,Fashion,Shoes,46029,49477,67799,new,2024-08-14
ITEM01659,USER00695,Wooden Dining Table,Vehicles,Car,34617,42254,55300,used,2023-06-30
ITEM01660,USER00769,Vintage Coin Collection,Electronics,Mobile,33149,39809,51696,new,2022-09-25
ITEM01661,USER02945,Kitchen Mixer Grinder,Home,Kitchen,22984,23581,26118,new,2025-08-05
ITEM01662,USER02817,Used Honda City Car,Collectibles,Art,30847,40357,58448,used,2025-09-19
ITEM01663,USER02267,Gaming Keyboard,Electronics,Headphones,42995,46255,65017,new,2025-06-01
ITEM01664,USER02197,Wooden Dining Table,Fashion,Women Clothing,39151,45332,60045,used,2023-10-31
ITEM01665,USER00027,Antique Wall Clock,Collectibles,Antiques,11491,12674,17361,new,2023-10-02
ITEM01666,USER01974,Used Honda City Car,Collectibles,Art,2676,5375,12004,used,2022-11-28
ITEM01667,USER01211,Wooden Dining Table,Vehicles,Car,36308,37619,48785,new,2023-02-09
ITEM01668,USER00913,Samsung Galaxy S22,Collectibles,Art,35918,44437,53993,new,2025-09-04
ITEM01669,USER00046,Yamaha Bike,Home,Decor,4971,8481,14304,new,2024-08-26
ITEM01670,USER02236,Rolex Style Watch,Vehicles,Car,20412,22129,38241,new,2025-02-09
ITEM01671,USER02885,Rolex Style Watch,Collectibles,Antiques,44196,50337,64596,new,2022-04-23
ITEM01672,USER01370,Canon DSLR Camera,Home,Furniture,21358,27516,30186,new,2023-10-08
ITEM01673,USER01102,Office Chair,Electronics,Headphones,28854,36053,37459,used,2022-10-29
ITEM01674,USER00048,Antique Wall Clock,Collectibles,Antiques,27677,28371,31825,used,2025-06-23
ITEM01675,USER00360,Leather Jacket,Collectibles,Art,19602,21411,39662,used,2022-11-25
ITEM01676,USER00844,Kitchen Mixer Grinder,Collectibles,Coins,19399,23113,38391,used,2022-01-23
ITEM01677,USER01626,Office Chair,Fashion,Men Clothing,20319,29590,32445,used,2023-08-03
ITEM01678,USER00411,Rolex Style Watch,Collectibles,Antiques,22895,32610,33658,new,2024-06-30
ITEM01679,USER00513,Yamaha Bike,Fashion,Watches,33704,37741,56357,new,2024-04-06
ITEM01680,USER00015,Canon DSLR Camera,Home,Kitchen,41892,47599,64489,used,2024-12-17
ITEM01681,USER01335,Nike Running Shoes,Vehicles,Bike,27039,28304,42887,used,2024-08-20
ITEM01682,USER01779,Antique Wall Clock,Vehicles,Car,11041,14258,22233,new,2025-10-20
ITEM01683,USER00845,Nike Running Shoes,Vehicles,Bike,36526,38987,55582,new,2024-09-29
ITEM01684,USER00151,iPhone 13 Pro,Vehicles,Bike,34949,41932,50691,new,2024-07-19
ITEM01685,USER02689,Nike Running Shoes,Fashion,Shoes,28981,37117,49347,new,2025-11-07
ITEM01686,USER00951,Office Chair,Fashion,Men Clothing,9213,19019,36275,new,2025-08-18
ITEM01687,USER00161,Sony WH-1000XM4 Headphones,Collectibles,Coins,18558,23924,27836,new,2024-03-01
ITEM01688,USER00514,iPhone 13 Pro,Fashion,Men Clothing,3165,12487,24188,used,2022-12-26
ITEM01689,USER00945,Dell XPS 13 Laptop,Electronics,Mobile,14220,20949,25909,new,2024-10-18
ITEM01690,USER00821,Gaming Keyboard,Electronics,Camera,28587,33176,36330,used,2024-11-07
ITEM01691,USER01655,Canon DSLR Camera,Vehicles,Car,39865,48359,56215,new,2024-10-27
ITEM01692,USER01371,Nike Running Shoes,Home,Decor,33889,39902,56220,new,2025-01-09
ITEM01693,USER00246,Canon DSLR Camera,Fashion,Women Clothing,18525,24211,40241,used,2025-02-09
ITEM01694,USER02816,Sony WH-1000XM4 Headphones,Home,Kitchen,36209,41653,48017,used,2024-12-14
ITEM01695,USER02661,Canon DSLR Camera,Collectibles,Coins,47131,52189,64502,used,2022-01-06
ITEM01696,USER02299,Leather Jacket,Collectibles,Antiques,37911,39260,57305,new,2023-04-15
ITEM01697,USER01138,iPhone 13 Pro,Collectibles,Antiques,16214,25850,30515,used,2023-11-13
ITEM01698,USER02186,Sony WH-1000XM4 Headphones,Electronics,Headphones,18551,28100,42284,used,2022-11-19
ITEM01699,USER01223,Kitchen Mixer Grinder,Home,Furniture,30030,31500,33318,used,2025-02-03
ITEM01700,USER02905,Antique Wall Clock,Fashion,Shoes,28914,36284,47947,new,2022-03-24
ITEM01701,USER00781,Sony WH-1000XM4 Headphones,Collectibles,Coins,26070,30355,40753,used,2024-09-03
ITEM01702,USER02949,Office Chair,Electronics,Camera,24769,26582,29149,used,2023-04-28
ITEM01703,USER01054,Wooden Dining Table,Home,Kitchen,9359,13756,23093,new,2023-03-20
ITEM01704,USER00492,Wooden Dining Table,Electronics,Mobile,18311,26061,30427,used,2025-12-28
ITEM01705,USER01647,Nike Running Shoes,Collectibles,Art,15882,19631,23285,new,2023-02-25
ITEM01706,USER01255,Antique Wall Clock,Vehicles,Car,10880,12812,18201,used,2022-11-04
ITEM01707,USER00814,Wooden Dining Table,Home,Kitchen,18085,20477,33885,used,2024-02-23
ITEM01708,USER00495,Nike Running Shoes,Collectibles,Coins,1513,8555,14369,used,2024-01-07
ITEM01709,USER00252,Yamaha Bike,Vehicles,Car,42614,45013,48365,new,2025-03-09
ITEM01710,USER02147,Leather Jacket,Fashion,Shoes,7426,8235,13008,new,2023-07-30
ITEM01711,USER01874,iPhone 13 Pro,Home,Decor,37063,41996,47696,used,2022-01-20
ITEM01712,USER02280,Antique Wall Clock,Fashion,Women Clothing,43724,49111,51669,used,2022-07-17
ITEM01713,USER02845,Antique Wall Clock,Collectibles,Antiques,29111,37150,56995,used,2023-07-16
ITEM01714,USER00843,Sony WH-1000XM4 Headphones,Fashion,Watches,8750,14401,19443,used,2022-02-26
ITEM01715,USER00166,Office Chair,Collectibles,Antiques,32006,37948,56242,new,2022-04-09
ITEM01716,USER01999,Wooden Dining Table,Fashion,Watches,11322,19505,28322,new,2023-10-17
ITEM01717,USER02721,Yamaha Bike,Fashion,Men Clothing,48252,52110,66688,used,2023-02-26
ITEM01718,USER01520,Samsung Galaxy S22,Home,Furniture,47847,49736,58849,used,2024-01-14
ITEM01719,USER02919,Used Honda City Car,Home,Kitchen,37147,46264,63423,new,2025-11-21
ITEM01720,USER01638,Dell XPS 13 Laptop,Electronics,Camera,28931,34959,40766,used,2025-07-05
ITEM01721,USER01450,Kitchen Mixer Grinder,Vehicles,Car,36236,42838,61503,used,2023-11-30
ITEM01722,USER02612,Kitchen Mixer Grinder,Electronics,Camera,10806,11419,12854,new,2024-10-06
ITEM01723,USER02329,Leather Jacket,Electronics,Laptop,1831,3314,9159,used,2023-06-10
ITEM01724,USER02523,Sony WH-1000XM4 Headphones,Vehicles,Bike,31353,37977,48638,new,2024-10-16
ITEM01725,USER00168,iPhone 13 Pro,Collectibles,Coins,11821,14056,22182,new,2023-04-28
ITEM01726,USER01151,Yamaha Bike,Electronics,Laptop,40059,40976,51480,new,2022-02-19
ITEM01727,USER01927,Sony WH-1000XM4 Headphones,Fashion,Women Clothing,4341,13244,32214,used,2024-10-17
ITEM01728,USER01041,Office Chair,Home,Decor,36051,42314,60613,new,2023-01-11
ITEM01729,USER01345,Yamaha Bike,Vehicles,Car,660,9153,17628,new,2023-01-06
ITEM01730,USER00861,Kitchen Mixer Grinder,Vehicles,Bike,7520,15608,32321,used,2025-08-03
ITEM01731,USER02106,Dell XPS 13 Laptop,Vehicles,Car,32619,38158,57284,new,2023-12-07
ITEM01732,USER01480,Samsung Galaxy S22,Home,Decor,41037,47304,49929,used,2025-10-01
ITEM01733,USER00106,Dell XPS 13 Laptop,Electronics,Headphones,31886,35739,47714,used,2025-11-29
ITEM01734,USER02250,Yamaha Bike,Vehicles,Bike,18934,19444,36650,new,2025-09-15
ITEM01735,USER02251,Wooden Dining Table,Electronics,Laptop,25982,33724,46716,new,2023-09-16
ITEM01736,USER00666,Wooden Dining Table,Collectibles,Coins,39255,42522,62128,new,2025-05-07
ITEM01737,USER01384,Vintage Coin Collection,Fashion,Women Clothing,15603,20497,31159,used,2025-05-12
ITEM01738,USER02258,Canon DSLR Camera,Vehicles,Bike,8209,16454,21723,new,2022-02-17
ITEM01739,USER00051,Vintage Coin Collection,Electronics,Headphones,33683,34768,44501,new,2023-01-29
ITEM01740,USER02457,Nike Running Shoes,Vehicles,Bike,32693,35476,42162,used,2025-03-11
ITEM01741,USER02116,Vintage Coin Collection,Collectibles,Art,49390,53804,63781,new,2024-12-27
ITEM01742,USER02947,Nike Running Shoes,Vehicles,Car,15062,19771,35463,used,2024-01-13
ITEM01743,USER01384,iPhone 13 Pro,Vehicles,Car,20287,29866,38174,new,2024-11-10
ITEM01744,USER01458,Nike Running Shoes,Vehicles,Car,25909,33504,39356,new,2025-11-20
ITEM01745,USER01514,Rolex Style Watch,Home,Decor,37312,39451,49992,used,2023-04-23
ITEM01746,USER00598,Samsung Galaxy S22,Home,Kitchen,14612,20499,23172,new,2025-06-19
ITEM01747,USER00166,Wooden Dining Table,Vehicles,Bike,41451,45450,54799,used,2024-03-24
ITEM01748,USER00450,Sony WH-1000XM4 Headphones,Vehicles,Bike,4297,12843,15862,new,2024-11-04
ITEM01749,USER00718,Sony WH-1000XM4 Headphones,Home,Decor,13205,16642,36062,new,2024-05-31
ITEM01750,USER00687,Nike Running Shoes,Vehicles,Car,21348,23505,29697,new,2024-05-01
ITEM01751,USER01560,Gaming Keyboard,Fashion,Men Clothing,27213,36964,40348,new,2025-10-15
ITEM01752,USER00758,Used Honda City Car,Electronics,Laptop,45045,51420,57952,new,2024-06-14
ITEM01753,USER01179,Gaming Keyboard,Collectibles,Antiques,38522,48065,57704,used,2025-09-07
ITEM01754,USER02536,Kitchen Mixer Grinder,Vehicles,Bike,9045,13783,16475,used,2022-08-07
ITEM01755,USER00052,Used Honda City Car,Fashion,Watches,10051,13257,27197,used,2023-12-17
ITEM01756,USER02728,iPhone 13 Pro,Home,Decor,32169,36533,51386,used,2024-09-18
ITEM01757,USER02392,Nike Running Shoes,Fashion,Women Clothing,11492,13996,27810,new,2024-11-30
ITEM01758,USER00115,Kitchen Mixer Grinder,Home,Kitchen,13164,16415,27463,used,2024-08-25
ITEM01759,USER00332,Canon DSLR Camera,Fashion,Men Clothing,38163,43217,58780,used,2024-06-28
ITEM01760,USER00936,Used Honda City Car,Collectibles,Antiques,12079,21999,24034,used,2024-12-14
ITEM01761,USER02672,Sony WH-1000XM4 Headphones,Collectibles,Coins,28503,31081,44383,used,2025-09-24
ITEM01762,USER02217,Sony WH-1000XM4 Headphones,Fashion,Watches,2202,3815,9551,used,2024-05-18
ITEM01763,USER01480,Leather Jacket,Collectibles,Art,37599,41021,54876,used,2025-09-09
ITEM01764,USER01247,Vintage Coin Collection,Home,Furniture,23431,31784,47430,new,2025-10-02
ITEM01765,USER02236,Gaming Keyboard,Collectibles,Antiques,7556,14975,32797,used,2025-02-24
ITEM01766,USER01119,iPhone 13 Pro,Electronics,Laptop,13192,21833,26909,new,2024-07-13
ITEM01767,USER00248,Canon DSLR Camera,Collectibles,Art,2337,8320,12167,new,2025-03-24
ITEM01768,USER00104,Used Honda City Car,Fashion,Watches,15581,20090,24555,used,2025-12-31
ITEM01769,USER00725,Yamaha Bike,Fashion,Watches,45503,54932,62474,new,2025-10-11
ITEM01770,USER02042,Rolex Style Watch,Fashion,Women Clothing,41838,43666,59463,used,2022-01-06
ITEM01771,USER00217,Yamaha Bike,Collectibles,Antiques,19111,27091,44489,used,2025-04-10
ITEM01772,USER00436,Gaming Keyboard,Collectibles,Antiques,14295,16267,19786,new,2022-08-11
ITEM01773,USER01947,Samsung Galaxy S22,Home,Decor,6965,12108,18840,new,2025-04-16
ITEM01774,USER01930,Rolex Style Watch,Fashion,Men Clothing,18176,21226,30786,used,2024-07-14
ITEM01775,USER00358,Yamaha Bike,Fashion,Men Clothing,35243,43266,63241,new,2024-11-07
ITEM01776,USER00788,Nike Running Shoes,Collectibles,Coins,32383,36828,48576,new,2025-03-12
ITEM01777,USER02409,Nike Running Shoes,Vehicles,Car,12555,18409,37687,used,2022-06-17
ITEM01778,USER01802,Rolex Style Watch,Home,Furniture,28404,31384,42568,used,2024-08-06
ITEM01779,USER00303,Gaming Keyboard,Electronics,Mobile,24680,32103,34617,used,2025-04-21
ITEM01780,USER02032,Samsung Galaxy S22,Vehicles,Bike,2619,4478,23911,used,2023-11-18
ITEM01781,USER00844,Office Chair,Vehicles,Car,34141,43999,62471,new,2024-09-24
ITEM01782,USER00622,Rolex Style Watch,Collectibles,Art,19449,26101,40886,used,2025-08-21
ITEM01783,USER02416,Antique Wall Clock,Fashion,Men Clothing,44409,50501,52403,used,2024-04-15
ITEM01784,USER01040,Wooden Dining Table,Collectibles,Coins,870,7221,19623,new,2025-06-25
ITEM01785,USER01979,Office Chair,Electronics,Headphones,1691,5010,6225,new,2024-12-17
ITEM01786,USER02146,Canon DSLR Camera,Fashion,Men Clothing,26372,29590,43415,new,2025-01-22
ITEM01787,USER00615,Sony WH-1000XM4 Headphones,Fashion,Watches,20750,27940,34780,new,2023-07-31
ITEM01788,USER01284,Canon DSLR Camera,Collectibles,Antiques,15080,17431,22573,new,2025-05-22
ITEM01789,USER02448,Used Honda City Car,Fashion,Men Clothing,6981,15086,25323,new,2023-01-03
ITEM01790,USER02741,Wooden Dining Table,Vehicles,Car,37851,38979,55403,new,2024-11-10
ITEM01791,USER02553,iPhone 13 Pro,Collectibles,Art,31556,38866,44455,new,2023-11-04
ITEM01792,USER02169,Canon DSLR Camera,Vehicles,Bike,3846,9831,17615,new,2023-08-01
ITEM01793,USER00105,Vintage Coin Collection,Fashion,Women Clothing,24024,26629,36179,new,2025-02-12
ITEM01794,USER00860,Vintage Coin Collection,Home,Decor,42887,52700,59339,used,2024-04-18
ITEM01795,USER00852,Rolex Style Watch,Vehicles,Bike,14469,23499,30459,used,2022-10-20
ITEM01796,USER01280,Leather Jacket,Home,Furniture,9065,14656,21103,used,2023-11-03
ITEM01797,USER00663,Gaming Keyboard,Collectibles,Coins,30856,38506,47847,used,2024-06-20
ITEM01798,USER00064,Leather Jacket,Electronics,Laptop,10771,16590,35256,new,2023-07-28
ITEM01799,USER00720,Yamaha Bike,Collectibles,Antiques,38242,48036,59886,new,2025-09-08
ITEM01800,USER01330,iPhone 13 Pro,Fashion,Shoes,47751,49699,60493,new,2025-02-25
ITEM01801,USER00337,Kitchen Mixer Grinder,Vehicles,Car,20428,28243,45779,used,2022-07-22
ITEM01802,USER02753,Samsung Galaxy S22,Vehicles,Bike,42458,50837,62157,new,2023-04-09
ITEM01803,USER02572,Canon DSLR Camera,Home,Decor,3149,9854,18364,new,2024-02-17
ITEM01804,USER00623,Leather Jacket,Vehicles,Car,45622,51096,53172,used,2022-11-13
ITEM01805,USER02739,Nike Running Shoes,Vehicles,Car,12882,20759,32658,used,2024-09-20
ITEM01806,USER01876,Dell XPS 13 Laptop,Vehicles,Car,45168,54828,59573,used,2024-02-18
ITEM01807,USER00510,Antique Wall Clock,Fashion,Women Clothing,26314,27250,35748,used,2022-01-17
ITEM01808,USER00755,Canon DSLR Camera,Vehicles,Bike,27973,37146,46318,new,2024-02-24
ITEM01809,USER02934,Nike Running Shoes,Vehicles,Bike,31340,35650,55409,used,2023-10-08
ITEM01810,USER00755,Sony WH-1000XM4 Headphones,Vehicles,Bike,21080,24303,42023,used,2025-02-15
ITEM01811,USER00884,Canon DSLR Camera,Vehicles,Bike,23719,24746,37133,used,2022-05-17
ITEM01812,USER01999,Samsung Galaxy S22,Home,Kitchen,32988,36242,52641,new,2023-06-22
ITEM01813,USER00019,Office Chair,Home,Decor,37993,45226,51668,used,2023-05-19
ITEM01814,USER02375,Gaming Keyboard,Home,Furniture,44309,48334,65372,new,2022-01-04
ITEM01815,USER02769,Kitchen Mixer Grinder,Home,Kitchen,17170,19180,33168,used,2024-08-19
ITEM01816,USER00637,Antique Wall Clock,Home,Furniture,42252,43254,55786,new,2023-11-17
ITEM01817,USER00876,Wooden Dining Table,Collectibles,Coins,33631,36276,48668,new,2025-04-08
ITEM01818,USER00442,Yamaha Bike,Collectibles,Art,8814,11528,15583,new,2022-08-07
ITEM01819,USER00107,Sony WH-1000XM4 Headphones,Vehicles,Car,26951,29834,41970,new,2025-05-23
ITEM01820,USER00340,Kitchen Mixer Grinder,Home,Furniture,25634,29211,45362,new,2024-03-07
ITEM01821,USER02297,Used Honda City Car,Fashion,Women Clothing,12776,17967,37775,used,2024-10-09
ITEM01822,USER00502,Leather Jacket,Home,Furniture,39842,40441,53773,used,2025-09-24
ITEM01823,USER01488,Samsung Galaxy S22,Electronics,Camera,30509,33801,36625,used,2023-03-15
ITEM01824,USER00099,Nike Running Shoes,Home,Kitchen,39797,45755,48121,new,2024-11-24
ITEM01825,USER02544,Yamaha Bike,Electronics,Camera,36241,39359,52777,new,2023-10-20
ITEM01826,USER02434,Vintage Coin Collection,Home,Decor,24307,25460,40035,used,2024-10-23
ITEM01827,USER01090,Kitchen Mixer Grinder,Fashion,Men Clothing,17462,24679,39018,used,2024-05-05
ITEM01828,USER01142,Antique Wall Clock,Fashion,Watches,44557,50377,65309,new,2022-10-08
ITEM01829,USER00151,Antique Wall Clock,Vehicles,Car,36649,42678,62051,new,2024-05-07
ITEM01830,USER00058,Yamaha Bike,Vehicles,Bike,2670,5272,19510,new,2022-12-17
ITEM01831,USER02081,Sony WH-1000XM4 Headphones,Home,Decor,28654,30988,41118,new,2022-02-25
ITEM01832,USER02536,Yamaha Bike,Collectibles,Coins,29181,34162,38051,used,2022-02-13
ITEM01833,USER02256,Used Honda City Car,Collectibles,Antiques,19936,22249,27662,used,2024-03-19
ITEM01834,USER02711,Rolex Style Watch,Collectibles,Art,44993,53327,55101,new,2025-02-26
ITEM01835,USER02438,Nike Running Shoes,Vehicles,Bike,19427,21687,30132,new,2024-07-15
ITEM01836,USER01562,Wooden Dining Table,Home,Furniture,44065,45006,63268,used,2022-07-21
ITEM01837,USER00814,Kitchen Mixer Grinder,Vehicles,Bike,37027,42720,45080,new,2025-03-21
ITEM01838,USER02855,Yamaha Bike,Fashion,Shoes,48978,58503,60910,new,2025-12-10
ITEM01839,USER01826,iPhone 13 Pro,Home,Kitchen,4255,9944,20233,used,2022-08-05
ITEM01840,USER00071,Sony WH-1000XM4 Headphones,Fashion,Shoes,28884,35238,44744,used,2022-07-27
ITEM01841,USER02791,Wooden Dining Table,Home,Decor,35475,40466,42779,used,2023-06-27
ITEM01842,USER00295,Nike Running Shoes,Electronics,Headphones,10818,15096,21719,used,2022-04-10
ITEM01843,USER02510,Gaming Keyboard,Fashion,Watches,18344,19885,24065,used,2022-02-23
ITEM01844,USER02065,Vintage Coin Collection,Home,Kitchen,39902,43025,45156,used,2023-10-26
ITEM01845,USER01849,Used Honda City Car,Fashion,Shoes,47106,50371,62382,used,2023-02-01
ITEM01846,USER00512,Sony WH-1000XM4 Headphones,Electronics,Mobile,4722,6100,24752,new,2022-12-04
ITEM01847,USER02334,Vintage Coin Collection,Vehicles,Car,38309,44980,50888,used,2025-10-31
ITEM01848,USER01509,iPhone 13 Pro,Collectibles,Coins,28859,29997,46908,used,2024-07-30
ITEM01849,USER00488,Office Chair,Home,Decor,36099,43580,54261,new,2024-05-01
ITEM01850,USER00121,Samsung Galaxy S22,Home,Kitchen,31104,36344,51550,used,2022-09-04
ITEM01851,USER00127,Used Honda City Car,Vehicles,Bike,24260,33734,44647,new,2023-09-01
ITEM01852,USER01907,Rolex Style Watch,Fashion,Men Clothing,33227,38729,41738,new,2024-01-18
ITEM01853,USER00303,Dell XPS 13 Laptop,Collectibles,Antiques,29880,32089,48670,new,2025-09-17
ITEM01854,USER00095,iPhone 13 Pro,Collectibles,Art,15644,16650,22798,new,2022-01-25
ITEM01855,USER02418,Used Honda City Car,Vehicles,Car,4706,13492,22709,used,2024-09-12
ITEM01856,USER00421,Nike Running Shoes,Vehicles,Bike,21222,27450,43034,used,2023-04-25
ITEM01857,USER01287,Antique Wall Clock,Electronics,Camera,16364,18713,20996,new,2024-04-29
ITEM01858,USER02068,Kitchen Mixer Grinder,Collectibles,Art,17620,22512,30674,new,2022-09-07
ITEM01859,USER01584,Antique Wall Clock,Vehicles,Bike,16520,26134,44691,new,2024-10-07
ITEM01860,USER01277,Yamaha Bike,Vehicles,Bike,17329,23884,34960,used,2023-08-28
ITEM01861,USER01799,iPhone 13 Pro,Fashion,Women Clothing,36416,39148,57078,used,2025-01-24
ITEM01862,USER01941,Canon DSLR Camera,Vehicles,Bike,15999,18448,30520,new,2023-03-30
ITEM01863,USER02807,Samsung Galaxy S22,Home,Decor,4941,14285,28219,new,2023-11-13
ITEM01864,USER01038,Sony WH-1000XM4 Headphones,Home,Furniture,15165,21398,31460,used,2023-07-04
ITEM01865,USER00199,Vintage Coin Collection,Electronics,Mobile,23025,25135,33614,used,2023-02-24
ITEM01866,USER01073,iPhone 13 Pro,Electronics,Mobile,7688,11006,29924,used,2023-09-16
ITEM01867,USER01493,Yamaha Bike,Collectibles,Coins,27402,28197,36430,new,2024-06-04
ITEM01868,USER02629,Dell XPS 13 Laptop,Collectibles,Antiques,4148,6862,16489,new,2022-04-25
ITEM01869,USER01661,Sony WH-1000XM4 Headphones,Collectibles,Art,32380,35098,46697,new,2025-10-13
ITEM01870,USER00891,Samsung Galaxy S22,Electronics,Camera,20697,22549,28854,used,2025-03-08
ITEM01871,USER01400,Leather Jacket,Fashion,Watches,46656,49808,65789,used,2025-12-05
ITEM01872,USER00406,Office Chair,Electronics,Camera,42281,43026,47231,used,2025-05-22
ITEM01873,USER02215,iPhone 13 Pro,Fashion,Men Clothing,36703,40024,50162,used,2023-08-18
ITEM01874,USER01007,Gaming Keyboard,Electronics,Mobile,20823,24090,30417,used,2022-05-12
ITEM01875,USER00231,iPhone 13 Pro,Collectibles,Coins,24892,27486,34592,new,2025-02-16
ITEM01876,USER02953,Antique Wall Clock,Collectibles,Art,31200,32837,38936,new,2025-01-23
ITEM01877,USER02251,Sony WH-1000XM4 Headphones,Home,Kitchen,31838,33716,42301,used,2025-03-05
ITEM01878,USER00796,Kitchen Mixer Grinder,Electronics,Mobile,21498,30174,46175,new,2023-03-20
ITEM01879,USER01476,Used Honda City Car,Electronics,Laptop,46331,50590,51846,used,2023-04-01
ITEM01880,USER01459,Canon DSLR Camera,Fashion,Women Clothing,29452,31627,37273,used,2024-01-01
ITEM01881,USER00084,Sony WH-1000XM4 Headphones,Home,Kitchen,10192,13093,19353,used,2024-08-22
ITEM01882,USER01119,Leather Jacket,Collectibles,Coins,21137,22351,32647,used,2025-08-24
ITEM01883,USER02749,Kitchen Mixer Grinder,Collectibles,Coins,45914,46951,54466,new,2022-07-21
ITEM01884,USER01466,Sony WH-1000XM4 Headphones,Fashion,Men Clothing,1606,5788,11947,new,2022-07-29
ITEM01885,USER01466,Antique Wall Clock,Home,Furniture,46964,53944,55012,new,2022-04-16
ITEM01886,USER01879,Sony WH-1000XM4 Headphones,Vehicles,Bike,45763,46570,50582,new,2023-10-20
ITEM01887,USER00507,Dell XPS 13 Laptop,Electronics,Mobile,43802,49533,58198,new,2025-04-10
ITEM01888,USER02618,Leather Jacket,Electronics,Headphones,31407,33581,52710,new,2023-05-10
ITEM01889,USER02370,Rolex Style Watch,Electronics,Mobile,15631,17456,20369,new,2022-07-03
ITEM01890,USER02521,Canon DSLR Camera,Home,Kitchen,26857,33836,36349,new,2023-09-21
ITEM01891,USER01477,Gaming Keyboard,Electronics,Laptop,29407,31865,46938,new,2023-08-25
ITEM01892,USER00609,Sony WH-1000XM4 Headphones,Fashion,Men Clothing,36213,42342,57683,new,2023-11-20
ITEM01893,USER02198,Office Chair,Fashion,Men Clothing,23938,32336,37647,new,2025-06-28
ITEM01894,USER01703,Canon DSLR Camera,Vehicles,Car,39668,41287,42385,new,2025-05-29
ITEM01895,USER02507,Sony WH-1000XM4 Headphones,Electronics,Laptop,38074,47078,56940,used,2023-06-20
ITEM01896,USER01560,Gaming Keyboard,Fashion,Men Clothing,19373,27507,41989,used,2022-12-12
ITEM01897,USER00716,Office Chair,Vehicles,Car,16762,26260,45278,new,2024-03-09
ITEM01898,USER00714,Wooden Dining Table,Vehicles,Bike,26566,32004,35316,new,2023-10-11
ITEM01899,USER00971,Samsung Galaxy S22,Vehicles,Car,28467,34309,48685,used,2023-04-11
ITEM01900,USER02721,Vintage Coin Collection,Fashion,Men Clothing,49808,51129,54499,new,2024-08-12
ITEM01901,USER02348,iPhone 13 Pro,Electronics,Camera,17148,22639,24109,used,2023-04-25
ITEM01902,USER01929,Nike Running Shoes,Electronics,Camera,40342,42995,44281,new,2024-09-10
ITEM01903,USER02904,Vintage Coin Collection,Vehicles,Bike,35430,36355,54388,new,2022-02-21
ITEM01904,USER01036,Wooden Dining Table,Collectibles,Art,21634,23148,28241,new,2024-12-18
ITEM01905,USER00448,iPhone 13 Pro,Fashion,Shoes,5679,14510,22787,new,2025-08-17
ITEM01906,USER02385,Samsung Galaxy S22,Vehicles,Car,31185,38369,41761,new,2022-06-16
ITEM01907,USER00023,Office Chair,Fashion,Men Clothing,24117,28864,44145,used,2023-04-26
ITEM01908,USER02935,Leather Jacket,Electronics,Mobile,3450,13354,30628,used,2023-05-26
ITEM01909,USER00358,Used Honda City Car,Electronics,Camera,23130,29903,38241,used,2025-12-01
ITEM01910,USER02684,Dell XPS 13 Laptop,Vehicles,Bike,2737,4020,12007,new,2023-08-10
ITEM01911,USER01745,Canon DSLR Camera,Collectibles,Antiques,31013,33795,41520,used,2022-08-19
ITEM01912,USER00048,Canon DSLR Camera,Vehicles,Car,27222,32287,46992,used,2022-08-25
ITEM01913,USER01019,Vintage Coin Collection,Collectibles,Art,9228,14434,21935,new,2023-02-10
ITEM01914,USER00765,Sony WH-1000XM4 Headphones,Electronics,Headphones,32872,40314,54592,new,2025-05-04
ITEM01915,USER02336,Samsung Galaxy S22,Vehicles,Car,43245,45957,54049,new,2022-05-15
ITEM01916,USER01171,Yamaha Bike,Electronics,Laptop,549,1924,14406,new,2022-01-09
ITEM01917,USER00096,Kitchen Mixer Grinder,Electronics,Laptop,23725,32315,42855,new,2022-06-23
ITEM01918,USER00975,Sony WH-1000XM4 Headphones,Home,Furniture,15418,23891,43839,new,2024-05-08
ITEM01919,USER00347,Dell XPS 13 Laptop,Fashion,Shoes,43539,49743,62794,used,2023-12-06
ITEM01920,USER02885,Leather Jacket,Electronics,Camera,13487,16938,29577,used,2023-09-10
ITEM01921,USER02984,iPhone 13 Pro,Electronics,Camera,17839,23640,26728,used,2022-02-18
ITEM01922,USER01684,Wooden Dining Table,Fashion,Men Clothing,44364,47684,58138,used,2025-02-06
ITEM01923,USER01558,Nike Running Shoes,Collectibles,Antiques,5035,6689,19956,used,2024-03-31
ITEM01924,USER02550,Nike Running Shoes,Electronics,Laptop,12320,14235,22392,new,2023-01-10
ITEM01925,USER01039,Antique Wall Clock,Home,Furniture,896,6211,8484,used,2023-02-13
ITEM01926,USER01543,Vintage Coin Collection,Electronics,Mobile,2762,12147,24713,used,2025-09-01
ITEM01927,USER02338,Office Chair,Collectibles,Antiques,22490,27152,39610,new,2022-07-02
ITEM01928,USER02200,Leather Jacket,Home,Decor,1524,9676,21226,new,2025-03-07
ITEM01929,USER00932,Vintage Coin Collection,Vehicles,Car,33704,36056,46675,new,2022-04-08
ITEM01930,USER02710,Gaming Keyboard,Vehicles,Car,33665,42325,54828,new,2022-12-01
ITEM01931,USER02109,Wooden Dining Table,Home,Furniture,33590,41017,53013,used,2023-02-01
ITEM01932,USER02654,Rolex Style Watch,Electronics,Mobile,17321,21487,27978,new,2025-10-28
