auction_id,item_id,start_time,end_time,auction_status,winner_user_id,final_price,total_bids,auction_type
AUC01562,ITEM00334,2025-10-02 12:57:00,2025-10-05 12:57:00,closed,USER01108,38429,16,sealed
AUC01563,ITEM00796,2025-04-10 15:57:00,2025-04-15 15:57:00,active,,0,8,reverse
AUC01564,ITEM00857,2024-07-08 23:44:00,2024-07-11 23:44:00,closed,USER01572,42749,39,standard
AUC01565,ITEM00763,2024-10-15 14:35:00,2024-10-25 14:35:00,active,,0,25,reverse
AUC01566,ITEM00199,2025-10-11 14:42:00,2025-10-13 14:42:00,active,,0,49,standard
AUC01567,ITEM01866,2022-04-19 05:04:00,2022-04-22 05:04:00,active,,0,26,sealed
AUC01568,ITEM00263,2025-08-19 07:52:00,2025-08-20 07:52:00,active,,0,42,reverse
AUC01569,ITEM00001,2025-07-14 23:59:00,2025-07-19 23:59:00,active,,0,33,reverse
AUC01570,ITEM00709,2024-10-22 23:40:00,2024-10-23 23:40:00,closed,USER00309,20545,3,reverse
AUC01571,ITEM00629,2024-04-05 06:47:00,2024-04-09 06:47:00,closed,USER00046,82168,4,reverse
AUC01572,ITEM01754,2025-09-27 04:57:00,2025-09-29 04:57:00,closed,USER00431,99528,13,sealed
AUC01573,ITEM00951,2023-09-05 07:22:00,2023-09-07 07:22:00,active,,0,42,reverse
AUC01574,ITEM00177,2025-01-31 10:40:00,2025-02-04 10:40:00,active,,0,0,sealed
AUC01575,ITEM00931,2024-12-12 12:15:00,2024-12-20 12:15:00,closed,USER01455,90208,32,standard
AUC01576,ITEM00199,2023-07-16 13:48:00,2023-07-25 13:48:00,closed,USER01529,36752,41,reverse
AUC01577,ITEM01332,2023-09-25 08:57:00,2023-09-30 08:57:00,closed,USER00538,31580,49,standard
AUC01578,ITEM00826,2023-09-29 15:42:00,2023-10-03 15:42:00,active,,0,47,standard
AUC01579,ITEM00929,2022-06-01 08:40:00,2022-06-06 08:40:00,closed,USER00341,78855,21,sealed
AUC01580,ITEM01494,2023-03-30 06:11:00,2023-04-02 06:11:00,closed,USER01967,47612,50,sealed
AUC01581,ITEM01509,2022-08-31 02:35:00,2022-09-05 02:35:00,active,,0,5,standard
AUC01582,ITEM01332,2022-04-01 22:22:00,2022-04-05 22:22:00,active,,0,25,reverse
AUC01583,ITEM00177,2023-10-02 13:07:00,2023-10-05 13:07:00,cancelled,,0,14,standard
AUC01584,ITEM01904,2022-03-01 16:37:00,2022-03-04 16:37:00,active,,0,32,sealed
AUC01585,ITEM00193,2025-01-26 14:09:00,2025-02-02 14:09:00,closed,USER02914,27633,15,sealed
AUC01586,ITEM00360,2025-07-08 13:05:00,2025-07-12 13:05:00,active,,0,44,reverse
AUC01587,ITEM00290,2025-09-15 12:09:00,2025-09-18 12:09:00,closed,USER02024,20002,46,reverse
AUC01588,ITEM01232,2022-08-14 21:20:00,2022-08-19 21:20:00,closed,USER00585,68224,27,standard
AUC01589,ITEM01609,2025-06-27 09:41:00,2025-07-04 09:41:00,closed,USER02079,93457,45,sealed
AUC01590,ITEM00915,2022-02-04 08:25:00,2022-02-06 08:25:00,closed,USER01150,52061,39,reverse
AUC01591,ITEM00822,2024-04-09 04:27:00,2024-04-15 04:27:00,closed,USER01036,12942,38,standard
AUC01592,ITEM01457,2025-06-16 03:26:00,2025-06-26 03:26:00,closed,USER01625,91048,48,reverse
AUC01593,ITEM01441,2022-07-19 19:08:00,2022-07-26 19:08:00,active,,0,24,reverse
AUC01594,ITEM00156,2024-11-27 02:44:00,2024-11-29 02:44:00,cancelled,,0,42,sealed
AUC01595,ITEM01635,2025-06-22 05:37:00,2025-06-23 05:37:00,closed,USER00397,99876,15,sealed
AUC01596,ITEM01474,2023-09-28 09:05:00,2023-10-07 09:05:00,closed,USER00877,71948,40,sealed
AUC01597,ITEM00452,2023-03-30 17:02:00,2023-04-03 17:02:00,closed,USER00171,46520,33,sealed
AUC01598,ITEM01883,2022-03-23 16:59:00,2022-03-25 16:59:00,closed,USER01522,25012,18,standard
AUC01599,ITEM00288,2025-09-22 16:06:00,2025-09-28 16:06:00,active,,0,3,sealed
AUC01600,ITEM00976,2023-03-20 16:36:00,2023-03-28 16:36:00,closed,USER02746,17292,31,sealed
AUC01601,ITEM01418,2024-05-04 07:13:00,2024-05-06 07:13:00,closed,USER00057,42489,21,sealed
AUC01602,ITEM00438,2023-11-13 11:04:00,2023-11-20 11:04:00,active,,0,22,sealed
AUC01603,ITEM00349,2023-06-25 07:05:00,2023-07-01 07:05:00,closed,USER02296,72345,50,standard
AUC01604,ITEM00300,2023-09-18 21:00:00,2023-09-22 21:00:00,closed,USER01903,92947,39,reverse
AUC01605,ITEM00625,2025-10-22 19:15:00,2025-10-23 19:15:00,active,,0,29,reverse
AUC01606,ITEM01770,2022-10-25 09:54:00,2022-11-02 09:54:00,closed,USER01062,41220,30,reverse
AUC01607,ITEM00667,2023-08-19 19:51:00,2023-08-28 19:51:00,active,,0,22,reverse
AUC01608,ITEM00504,2025-11-25 14:25:00,2025-12-01 14:25:00,active,,0,26,sealed
AUC01609,ITEM01026,2022-04-26 04:58:00,2022-05-02 04:58:00,closed,,0,0,standard
AUC01610,ITEM01560,2022-05-01 09:54:00,2022-05-04 09:54:00,closed,USER00094,36569,37,reverse
AUC01611,ITEM00069,2023-12-29 03:14:00,2024-01-05 03:14:00,closed,USER00995,48253,20,sealed
AUC01612,ITEM01581,2023-08-15 19:07:00,2023-08-19 19:07:00,closed,USER01987,62732,12,standard
AUC01613,ITEM00678,2024-08-01 18:39:00,2024-08-06 18:39:00,closed,USER02032,11231,44,sealed
AUC01614,ITEM00549,2023-11-04 09:30:00,2023-11-09 09:30:00,closed,USER00818,3736,48,reverse
AUC01615,ITEM00973,2022-05-26 01:13:00,2022-05-28 01:13:00,active,,0,49,sealed
AUC01616,ITEM01769,2024-10-01 08:35:00,2024-10-02 08:35:00,closed,USER02500,24864,26,standard
AUC01617,ITEM00929,2025-04-18 20:39:00,2025-04-27 20:39:00,cancelled,,0,33,reverse
AUC01618,ITEM01076,2022-02-23 11:28:00,2022-03-04 11:28:00,active,,0,38,standard
AUC01619,ITEM01551,2024-09-29 20:31:00,2024-10-05 20:31:00,closed,USER00183,30612,41,reverse
AUC01620,ITEM00523,2025-01-24 07:22:00,2025-02-01 07:22:00,closed,USER02322,26674,25,reverse
AUC01621,ITEM01118,2022-03-15 16:44:00,2022-03-20 16:44:00,closed,USER00579,48567,6,sealed
AUC01622,ITEM01745,2025-06-09 16:44:00,2025-06-17 16:44:00,active,,0,14,reverse
AUC01623,ITEM01291,2024-05-02 12:15:00,2024-05-06 12:15:00,closed,USER00069,37793,13,standard
AUC01624,ITEM00546,2025-07-24 13:07:00,2025-07-28 13:07:00,active,,0,16,standard
AUC01625,ITEM01119,2025-10-19 04:26:00,2025-10-27 04:26:00,closed,USER00619,86182,21,standard
AUC01626,ITEM00306,2025-10-25 05:13:00,2025-10-28 05:13:00,closed,USER01151,76646,5,standard
AUC01627,ITEM00990,2024-11-04 16:15:00,2024-11-12 16:15:00,closed,USER02298,77118,14,sealed
AUC01628,ITEM01371,2025-06-20 04:18:00,2025-06-23 04:18:00,closed,USER00476,46759,14,sealed
AUC01629,ITEM01578,2022-01-13 11:39:00,2022-01-19 11:39:00,closed,USER02670,17069,25,reverse
AUC01630,ITEM01687,2025-11-22 14:04:00,2025-11-30 14:04:00,closed,USER02831,49039,20,sealed
AUC01631,ITEM01432,2023-03-05 16:36:00,2023-03-09 16:36:00,closed,USER00959,84140,40,standard
AUC01632,ITEM01795,2022-06-23 22:20:00,2022-07-03 22:20:00,cancelled,,0,10,sealed
AUC01633,ITEM00775,2025-04-28 11:58:00,2025-05-04 11:58:00,closed,USER01898,22055,27,reverse
AUC01634,ITEM00242,2022-11-17 15:34:00,2022-11-19 15:34:00,closed,USER02922,88504,18,reverse
AUC01635,ITEM00010,2023-07-15 12:42:00,2023-07-18 12:42:00,cancelled,,0,10,standard
AUC01636,ITEM00899,2023-01-11 16:07:00,2023-01-19 16:07:00,cancelled,,0,19,standard
AUC01637,ITEM00703,2023-01-30 01:03:00,2023-02-06 01:03:00,closed,USER00336,6344,32,sealed
AUC01638,ITEM01354,2025-09-01 08:37:00,2025-09-07 08:37:00,active,,0,39,reverse
AUC01639,ITEM01422,2024-12-29 20:17:00,2025-01-06 20:17:00,active,,0,35,sealed
AUC01640,ITEM01609,2025-12-27 04:53:00,2026-01-02 04:53:00,active,,0,12,standard
AUC01641,ITEM01800,2024-11-05 10:33:00,2024-11-07 10:33:00,active,,0,5,reverse
AUC01642,ITEM00640,2023-04-03 18:28:00,2023-04-04 18:28:00,closed,USER00621,57754,49,reverse
AUC01643,ITEM01985,2022-05-09 18:53:00,2022-05-15 18:53:00,active,,0,24,standard
AUC01644,ITEM00395,2024-11-20 15:41:00,2024-11-22 15:41:00,active,,0,30,sealed
AUC01645,ITEM01808,2022-09-26 02:54:00,2022-10-04 02:54:00,closed,USER01027,96032,42,reverse
AUC01646,ITEM01858,2024-07-26 17:01:00,2024-07-28 17:01:00,closed,USER00317,25876,30,standard
AUC01647,ITEM00931,2025-02-01 07:09:00,2025-02-06 07:09:00,closed,USER02637,31045,13,sealed
AUC01648,ITEM00338,2023-03-04 21:05:00,2023-03-11 21:05:00,closed,USER01840,35993,36,sealed
AUC01649,ITEM00449,2024-05-04 02:46:00,2024-05-05 02:46:00,active,,0,2,standard
AUC01650,ITEM01968,2023-08-11 10:33:00,2023-08-16 10:33:00,closed,USER02920,54250,21,standard
AUC01651,ITEM01297,2024-02-16 05:18:00,2024-02-25 05:18:00,closed,USER00570,94241,26,sealed
AUC01652,ITEM00823,2025-05-21 21:44:00,2025-05-25 21:44:00,closed,USER00991,59107,38,standard
AUC01653,ITEM01330,2022-11-16 14:33:00,2022-11-25 14:33:00,closed,USER00107,88051,42,standard
AUC01654,ITEM01147,2025-09-05 06:29:00,2025-09-15 06:29:00,cancelled,,0,33,sealed
AUC01655,ITEM00789,2022-03-10 11:41:00,2022-03-18 11:41:00,closed,USER02968,80486,1,sealed
AUC01656,ITEM00367,2024-05-22 14:43:00,2024-05-31 14:43:00,closed,USER00326,3050,12,standard
AUC01657,ITEM00017,2025-03-20 20:02:00,2025-03-29 20:02:00,closed,USER00623,68245,41,standard
AUC01658,ITEM00640,2025-03-14 12:50:00,2025-03-20 12:50:00,closed,USER02322,27677,49,reverse
AUC01659,ITEM01983,2023-03-29 09:24:00,2023-04-01 09:24:00,closed,USER01001,61719,22,reverse
AUC01660,ITEM00660,2022-03-21 06:37:00,2022-03-24 06:37:00,closed,USER00312,94484,3,reverse
AUC01661,ITEM01355,2024-09-23 10:06:00,2024-09-27 10:06:00,closed,USER00158,73683,14,sealed
AUC01662,ITEM01709,2024-03-26 19:03:00,2024-04-02 19:03:00,closed,USER00084,25560,23,standard
AUC01663,ITEM01579,2025-09-26 12:42:00,2025-10-05 12:42:00,active,,0,21,sealed
AUC01664,ITEM00285,2025-05-29 02:04:00,2025-06-02 02:04:00,active,,0,2,sealed
AUC01665,ITEM01871,2022-09-09 13:30:00,2022-09-12 13:30:00,active,,0,33,reverse
AUC01666,ITEM00957,2024-08-21 20:49:00,2024-08-25 20:49:00,closed,USER02367,86299,1,standard
AUC01667,ITEM00966,2024-04-06 07:41:00,2024-04-09 07:41:00,closed,USER02323,81187,33,standard
AUC01668,ITEM00702,2022-12-21 09:26:00,2022-12-23 09:26:00,closed,USER01818,29709,9,reverse
AUC01669,ITEM01744,2023-02-07 22:47:00,2023-02-08 22:47:00,active,,0,50,standard
AUC01670,ITEM00673,2025-04-03 00:10:00,2025-04-07 00:10:00,closed,USER00160,69896,19,reverse
AUC01671,ITEM00744,2025-06-04 14:14:00,2025-06-14 14:14:00,active,,0,24,sealed
AUC01672,ITEM00344,2022-12-11 04:56:00,2022-12-18 04:56:00,closed,USER00941,34588,31,reverse
AUC01673,ITEM00224,2025-12-21 03:32:00,2025-12-23 03:32:00,closed,USER01459,6494,18,reverse
AUC01674,ITEM01183,2023-09-03 19:58:00,2023-09-12 19:58:00,active,,0,33,standard
AUC01675,ITEM00941,2022-10-11 11:26:00,2022-10-19 11:26:00,closed,USER01263,13667,8,reverse
AUC01676,ITEM01089,2024-03-13 17:56:00,2024-03-22 17:56:00,active,,0,24,sealed
AUC01677,ITEM00035,2022-03-11 05:16:00,2022-03-21 05:16:00,cancelled,,0,33,reverse
AUC01678,ITEM01121,2023-01-06 03:58:00,2023-01-15 03:58:00,closed,USER00385,86448,47,standard
AUC01679,ITEM00037,2022-11-12 03:26:00,2022-11-15 03:26:00,active,,0,28,reverse
AUC01680,ITEM00459,2024-07-29 06:59:00,2024-08-08 06:59:00,closed,USER00589,18935,4,standard
AUC01681,ITEM00935,2022-10-17 08:50:00,2022-10-23 08:50:00,closed,USER00665,20354,36,sealed
AUC01682,ITEM01257,2022-11-23 01:38:00,2022-11-25 01:38:00,closed,USER00142,6072,10,standard
AUC01683,ITEM01483,2025-03-03 04:16:00,2025-03-08 04:16:00,closed,USER02723,87943,13,reverse
AUC01684,ITEM00403,2022-07-22 20:18:00,2022-07-28 20:18:00,closed,USER02140,17863,11,standard
AUC01685,ITEM00543,2022-12-24 19:35:00,2023-01-01 19:35:00,active,,0,32,sealed
AUC01686,ITEM01771,2025-03-28 21:26:00,2025-04-02 21:26:00,closed,USER00282,76285,25,sealed
AUC01687,ITEM01277,2023-12-10 16:46:00,2023-12-17 16:46:00,closed,USER02339,72390,47,reverse
AUC01688,ITEM00171,2022-09-13 17:04:00,2022-09-14 17:04:00,closed,USER00341,15938,30,sealed
AUC01689,ITEM00055,2024-01-06 01:54:00,2024-01-10 01:54:00,closed,USER00070,82138,4,standard
AUC01690,ITEM01380,2023-10-18 00:15:00,2023-10-27 00:15:00,closed,USER02353,1709,9,standard
AUC01691,ITEM01985,2024-06-15 10:38:00,2024-06-24 10:38:00,cancelled,,0,28,sealed
AUC01692,ITEM00577,2023-08-13 05:39:00,2023-08-19 05:39:00,active,,0,32,reverse
AUC01693,ITEM01937,2025-07-19 20:17:00,2025-07-20 20:17:00,closed,USER01934,83720,26,sealed
AUC01694,ITEM01587,2022-01-03 18:36:00,2022-01-13 18:36:00,closed,USER01104,37622,31,standard
AUC01695,ITEM01311,2024-06-28 01:31:00,2024-07-06 01:31:00,closed,USER01906,18118,48,reverse
AUC01696,ITEM00208,2025-10-10 21:04:00,2025-10-17 21:04:00,active,,0,25,reverse
AUC01697,ITEM00305,2024-11-01 21:59:00,2024-11-10 21:59:00,cancelled,,0,46,standard
AUC01698,ITEM00363,2023-06-12 04:33:00,2023-06-22 04:33:00,closed,USER02135,62284,48,standard
AUC01699,ITEM01303,2023-01-23 10:21:00,2023-01-27 10:21:00,active,,0,33,sealed
AUC01700,ITEM00631,2024-01-15 11:47:00,2024-01-24 11:47:00,closed,USER01280,8910,24,standard
AUC01701,ITEM00506,2022-08-30 21:59:00,2022-09-03 21:59:00,active,,0,45,reverse
AUC01702,ITEM01606,2022-05-09 11:54:00,2022-05-11 11:54:00,closed,USER01168,63160,40,reverse
AUC01703,ITEM01595,2024-06-11 00:20:00,2024-06-15 00:20:00,closed,USER02882,16392,25,reverse
AUC01704,ITEM00700,2023-01-14 08:16:00,2023-01-18 08:16:00,closed,USER01696,95236,24,sealed
AUC01705,ITEM01049,2022-08-20 14:06:00,2022-08-25 14:06:00,closed,USER01959,95558,37,sealed
AUC01706,ITEM01441,2022-08-01 09:39:00,2022-08-03 09:39:00,active,,0,44,standard
AUC01707,ITEM01987,2022-06-18 23:45:00,2022-06-21 23:45:00,closed,USER01297,57902,50,standard
AUC01708,ITEM00446,2023-04-06 10:48:00,2023-04-10 10:48:00,closed,USER00223,1536,32,reverse
AUC01709,ITEM00531,2022-04-10 02:06:00,2022-04-18 02:06:00,closed,USER02873,56709,20,sealed
AUC01710,ITEM00477,2025-01-20 01:38:00,2025-01-27 01:38:00,closed,USER02864,63454,30,sealed
AUC01711,ITEM01157,2024-04-19 20:37:00,2024-04-20 20:37:00,closed,USER02474,90274,21,sealed
AUC01712,ITEM01774,2024-01-04 00:19:00,2024-01-10 00:19:00,closed,USER02352,74542,2,sealed
AUC01713,ITEM00934,2023-10-17 21:44:00,2023-10-18 21:44:00,closed,USER00650,14657,45,standard
AUC01714,ITEM00624,2024-06-19 15:58:00,2024-06-28 15:58:00,closed,USER00804,33209,26,sealed
AUC01715,ITEM00366,2024-06-01 02:54:00,2024-06-10 02:54:00,active,,0,30,standard
AUC01716,ITEM01588,2024-03-05 05:12:00,2024-03-06 05:12:00,closed,USER02711,62469,45,reverse
AUC01717,ITEM00112,2025-11-19 10:05:00,2025-11-26 10:05:00,closed,USER01054,89625,35,sealed
AUC01718,ITEM01181,2025-06-25 19:41:00,2025-06-30 19:41:00,active,,0,3,sealed
AUC01719,ITEM00831,2024-01-31 00:24:00,2024-02-09 00:24:00,active,,0,4,reverse
AUC01720,ITEM01962,2023-09-02 19:43:00,2023-09-03 19:43:00,closed,USER00803,5561,32,sealed
AUC01721,ITEM01501,2023-06-04 21:15:00,2023-06-06 21:15:00,closed,USER02584,61752,21,standard
AUC01722,ITEM00453,2025-05-29 19:33:00,2025-06-01 19:33:00,closed,USER00673,58959,21,sealed
AUC01723,ITEM01450,2025-12-22 23:07:00,2025-12-28 23:07:00,closed,USER00085,94683,28,standard
AUC01724,ITEM01929,2024-04-30 10:40:00,2024-05-09 10:40:00,closed,USER01478,89673,3,standard
AUC01725,ITEM01961,2022-08-26 21:29:00,2022-09-05 21:29:00,active,,0,2,sealed
AUC01726,ITEM01015,2023-04-02 02:14:00,2023-04-08 02:14:00,closed,USER00968,37429,24,sealed
AUC01727,ITEM01626,2022-07-03 09:35:00,2022-07-07 09:35:00,closed,USER00601,69788,46,standard
AUC01728,ITEM01410,2024-09-18 19:53:00,2024-09-19 19:53:00,closed,USER02324,7290,44,reverse
AUC01729,ITEM01090,2022-11-20 21:52:00,2022-11-23 21:52:00,active,,0,45,reverse
AUC01730,ITEM01254,2022-07-28 16:42:00,2022-07-29 16:42:00,closed,USER00997,43264,27,sealed
AUC01731,ITEM01955,2025-02-24 07:44:00,2025-03-01 07:44:00,closed,USER00578,54440,45,reverse
AUC01732,ITEM01752,2022-09-05 12:20:00,2022-09-11 12:20:00,active,,0,40,reverse
AUC01733,ITEM00332,2023-09-06 17:27:00,2023-09-08 17:27:00,closed,USER00838,55833,36,reverse
AUC01734,ITEM00501,2025-02-25 00:22:00,2025-03-03 00:22:00,active,,0,45,standard
AUC01735,ITEM00078,2024-10-10 04:59:00,2024-10-20 04:59:00,closed,USER00004,36720,22,standard
AUC01736,ITEM00289,2023-08-28 12:38:00,2023-09-03 12:38:00,closed,USER02949,49232,21,reverse
AUC01737,ITEM00919,2024-08-21 21:09:00,2024-08-29 21:09:00,closed,USER02071,17509,40,sealed
AUC01738,ITEM01143,2024-03-06 09:03:00,2024-03-09 09:03:00,closed,USER00691,67610,37,sealed
AUC01739,ITEM01951,2025-08-07 04:48:00,2025-08-16 04:48:00,closed,USER01032,59876,37,standard
AUC01740,ITEM00229,2024-03-24 17:13:00,2024-03-29 17:13:00,closed,USER00867,10979,22,standard
AUC01741,ITEM01472,2024-08-22 07:22:00,2024-09-01 07:22:00,closed,USER01082,70750,25,sealed
AUC01742,ITEM00469,2023-03-12 11:12:00,2023-03-16 11:12:00,closed,USER02564,73412,8,reverse
AUC01743,ITEM00412,2023-03-13 08:25:00,2023-03-23 08:25:00,cancelled,,0,33,standard
AUC01744,ITEM01776,2023-07-15 13:58:00,2023-07-22 13:58:00,active,,0,46,reverse
AUC01745,ITEM01888,2024-08-25 14:48:00,2024-09-01 14:48:00,closed,USER01949,99506,1,standard
AUC01746,ITEM00721,2022-03-09 03:11:00,2022-03-14 03:11:00,closed,USER01470,66043,19,reverse
AUC01747,ITEM01102,2023-03-08 12:46:00,2023-03-13 12:46:00,closed,USER01588,15850,2,standard
AUC01748,ITEM01459,2022-09-12 15:42:00,2022-09-21 15:42:00,cancelled,,0,19,standard
AUC01749,ITEM00724,2022-09-13 11:21:00,2022-09-20 11:21:00,closed,USER01140,63927,18,reverse
AUC01750,ITEM01237,2024-01-27 01:19:00,2024-02-06 01:19:00,closed,USER01241,82394,32,sealed
AUC01751,ITEM00185,2022-05-17 15:17:00,2022-05-20 15:17:00,cancelled,,0,22,standard
AUC01752,ITEM01546,2022-07-29 05:44:00,2022-08-03 05:44:00,active,,0,23,reverse
AUC01753,ITEM01206,2022-05-16 11:32:00,2022-05-25 11:32:00,closed,USER02916,87778,35,standard
AUC01754,ITEM01079,2024-10-05 06:09:00,2024-10-12 06:09:00,closed,USER02407,12491,37,reverse
AUC01755,ITEM00126,2023-06-10 21:49:00,2023-06-19 21:49:00,closed,USER02547,64545,36,sealed
AUC01756,ITEM01906,2024-10-02 22:07:00,2024-10-12 22:07:00,closed,USER00771,56210,16,sealed
AUC01757,ITEM01060,2023-12-29 16:43:00,2024-01-04 16:43:00,closed,USER01228,74524,48,reverse
AUC01758,ITEM01017,2023-01-27 23:09:00,2023-02-04 23:09:00,active,,0,16,reverse
AUC01759,ITEM01884,2025-03-14 19:56:00,2025-03-24 19:56:00,active,,0,49,reverse
AUC01760,ITEM01320,2023-07-14 04:50:00,2023-07-17 04:50:00,active,,0,42,standard
AUC01761,ITEM01030,2025-07-26 06:06:00,2025-07-31 06:06:00,cancelled,,0,8,sealed
AUC01762,ITEM00493,2025-01-07 10:54:00,2025-01-13 10:54:00,closed,USER02475,10343,35,standard
AUC01763,ITEM00970,2022-05-18 08:56:00,2022-05-21 08:56:00,active,,0,30,reverse
AUC01764,ITEM00487,2025-06-07 06:30:00,2025-06-12 06:30:00,closed,USER02612,45473,4,standard
AUC01765,ITEM00332,2022-08-22 07:49:00,2022-08-25 07:49:00,cancelled,,0,45,sealed
AUC01766,ITEM01951,2023-05-20 18:32:00,2023-05-25 18:32:00,closed,USER02290,87268,23,reverse
AUC01767,ITEM01811,2022-08-05 15:36:00,2022-08-15 15:36:00,closed,USER01884,50500,34,standard
AUC01768,ITEM01657,2022-05-30 09:31:00,2022-06-01 09:31:00,closed,USER00832,30848,45,standard
AUC01769,ITEM00292,2024-11-08 21:45:00,2024-11-14 21:45:00,closed,USER00045,74760,36,standard
AUC01770,ITEM00467,2022-02-17 16:29:00,2022-02-26 16:29:00,closed,USER02902,13983,14,sealed
AUC01771,ITEM01382,2024-07-07 02:19:00,2024-07-11 02:19:00,closed,USER01020,92767,11,sealed
AUC01772,ITEM00083,2022-08-26 00:06:00,2022-08-29 00:06:00,closed,USER00610,37215,8,sealed
AUC01773,ITEM00322,2025-05-24 16:34:00,2025-06-02 16:34:00,closed,USER02994,13725,44,reverse
AUC01774,ITEM01911,2025-07-06 11:23:00,2025-07-09 11:23:00,closed,USER00029,63691,19,standard
AUC01775,ITEM01918,2022-10-20 18:33:00,2022-10-27 18:33:00,closed,USER02736,58378,22,reverse
AUC01776,ITEM01843,2025-08-22 00:57:00,2025-08-24 00:57:00,active,,0,42,standard
AUC01777,ITEM01996,2025-06-02 23:08:00,2025-06-12 23:08:00,active,,0,10,standard
AUC01778,ITEM00259,2024-07-08 06:06:00,2024-07-16 06:06:00,closed,USER02015,51410,44,standard
AUC01779,ITEM00834,2025-01-02 10:02:00,2025-01-10 10:02:00,cancelled,,0,33,standard
AUC01780,ITEM00665,2023-10-28 16:43:00,2023-11-03 16:43:00,closed,USER02473,95090,23,sealed
AUC01781,ITEM00159,2022-03-28 16:32:00,2022-04-05 16:32:00,closed,USER02637,37485,26,reverse
AUC01782,ITEM01373,2024-09-23 15:11:00,2024-09-27 15:11:00,closed,USER01472,85289,38,sealed
AUC01783,ITEM00144,2023-07-31 23:45:00,2023-08-07 23:45:00,active,,0,5,sealed
AUC01784,ITEM00063,2025-12-02 15:05:00,2025-12-09 15:05:00,closed,USER00410,55067,22,sealed
AUC01785,ITEM00023,2024-02-17 15:55:00,2024-02-25 15:55:00,active,,0,2,reverse
AUC01786,ITEM00898,2022-08-18 07:11:00,2022-08-19 07:11:00,active,,0,5,reverse
AUC01787,ITEM00045,2024-02-25 21:31:00,2024-02-29 21:31:00,active,,0,10,standard
AUC01788,ITEM01770,2022-07-01 18:55:00,2022-07-03 18:55:00,cancelled,,0,48,standard
AUC01789,ITEM01142,2023-10-04 00:42:00,2023-10-14 00:42:00,active,,0,41,reverse
AUC01790,ITEM01306,2024-11-24 01:00:00,2024-11-28 01:00:00,active,,0,24,reverse
AUC01791,ITEM01345,2024-06-19 20:08:00,2024-06-20 20:08:00,cancelled,,0,28,sealed
AUC01792,ITEM01857,2024-04-12 14:49:00,2024-04-22 14:49:00,closed,USER02103,28878,42,reverse
AUC01793,ITEM01711,2022-06-25 01:02:00,2022-06-28 01:02:00,closed,USER00272,79939,31,standard
AUC01794,ITEM01281,2023-03-07 11:37:00,2023-03-17 11:37:00,closed,USER00520,99639,33,sealed
AUC01795,ITEM00872,2023-08-11 23:08:00,2023-08-16 23:08:00,closed,USER02099,54384,29,standard
AUC01796,ITEM00959,2023-07-13 07:27:00,2023-07-23 07:27:00,cancelled,,0,19,standard
AUC01797,ITEM00597,2024-12-02 16:07:00,2024-12-12 16:07:00,closed,USER01696,9146,29,sealed
AUC01798,ITEM00556,2022-12-30 05:00:00,2023-01-06 05:00:00,closed,USER00503,8208,9,standard
AUC01799,ITEM01773,2024-03-06 05:54:00,2024-03-16 05:54:00,closed,USER00704,28802,40,sealed
AUC01800,ITEM01156,2025-11-19 21:12:00,2025-11-20 21:12:00,cancelled,,0,26,reverse
AUC01801,ITEM00688,2024-02-20 04:00:00,2024-02-24 04:00:00,closed,USER02501,24529,26,reverse
AUC01802,ITEM01074,2022-02-28 11:39:00,2022-03-09 11:39:00,closed,USER00424,3061,48,standard
AUC01803,ITEM00642,2024-04-10 21:36:00,2024-04-16 21:36:00,closed,USER01711,20625,39,sealed
AUC01804,ITEM00038,2023-02-10 08:28:00,2023-02-12 08:28:00,active,,0,24,reverse
AUC01805,ITEM00053,2024-05-22 22:55:00,2024-05-24 22:55:00,active,,0,43,standard
AUC01806,ITEM00837,2024-01-21 02:02:00,2024-01-31 02:02:00,active,,0,43,standard
AUC01807,ITEM01729,2025-04-09 21:21:00,2025-04-17 21:21:00,closed,USER00946,16522,35,standard
AUC01808,ITEM01108,2025-05-29 14:29:00,2025-06-07 14:29:00,active,,0,15,standard
AUC01809,ITEM00809,2022-06-01 11:29:00,2022-06-07 11:29:00,closed,USER00892,14806,48,sealed
AUC01810,ITEM01474,2022-07-19 11:56:00,2022-07-26 11:56:00,closed,USER01244,44598,47,sealed
AUC01811,ITEM01759,2022-12-17 21:23:00,2022-12-18 21:23:00,closed,USER00201,25529,10,sealed
AUC01812,ITEM01698,2022-02-21 07:27:00,2022-02-25 07:27:00,closed,USER01143,75707,14,sealed
AUC01813,ITEM01586,2024-12-26 13:13:00,2025-01-01 13:13:00,closed,USER02725,77768,9,standard
AUC01814,ITEM01003,2023-01-01 06:13:00,2023-01-06 06:13:00,cancelled,,0,32,sealed
AUC01815,ITEM01408,2025-11-30 11:15:00,2025-12-04 11:15:00,cancelled,,0,29,standard
AUC01816,ITEM01340,2022-05-26 03:09:00,2022-06-03 03:09:00,closed,USER02230,74718,50,standard
AUC01817,ITEM00463,2023-03-09 02:05:00,2023-03-11 02:05:00,closed,USER02555,24552,32,reverse
AUC01818,ITEM00303,2025-01-22 11:00:00,2025-01-31 11:00:00,closed,USER01550,96939,37,sealed
AUC01819,ITEM00408,2025-04-15 13:19:00,2025-04-23 13:19:00,closed,USER02261,48363,30,standard
AUC01820,ITEM00799,2022-05-13 08:14:00,2022-05-14 08:14:00,closed,USER01122,44832,34,reverse
