Payment_ID,Ride_ID,Customer_ID,Payment_Method,Fare_Amount,Surge_Amount,Discount_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Time
3173,2715,4778,Cash,358.45,0.0,0.0,17.92,0.0,Failed,2025-10-18 20:24:07.360218
3174,2240,4331,Cash,398.89,0.0,36.18,18.14,380.85,Paid,2025-11-13 03:43:10.647346
3175,4108,4635,UPI,423.0,0.0,0.0,21.15,444.15,Paid,2026-01-20 03:49:06.814384
3176,821,1819,Card,268.58,119.73,0.0,19.42,407.73,Paid,2025-12-15 12:35:25.082564
3177,1664,3901,UPI,287.86,0.0,56.5,11.57,242.93,Paid,2025-10-13 13:54:51.791433
3178,4618,4709,UPI,260.73,0.0,0.0,13.04,0.0,Failed,2026-03-14 13:55:24.853650
3179,4158,1693,UPI,453.13,0.0,0.0,22.66,475.79,Paid,2025-10-30 06:01:36.013315
3180,2561,3526,Cash,186.95,0.0,0.0,9.35,196.3,Paid,2025-11-01 05:02:53.596591
3181,3663,2566,UPI,183.2,0.0,0.0,9.16,192.36,Paid,2026-03-01 13:35:10.144589
3182,1866,643,UPI,232.58,0.0,0.0,11.63,244.21,Paid,2026-03-31 19:18:10.826653
3183,1118,385,Card,218.19,0.0,0.0,10.91,229.1,Paid,2026-02-01 03:01:31.808798
3184,1598,2251,Wallet,178.12,0.0,0.0,8.91,187.03,Paid,2025-10-17 18:48:55.854786
3185,2010,1405,UPI,423.25,0.0,45.54,18.89,396.6,Paid,2026-01-17 00:57:44.439458
3186,4132,3745,Card,462.17,150.96,0.0,30.66,643.79,Paid,2026-02-13 03:53:56.976521
3187,2285,4299,Cash,57.64,0.0,0.0,2.88,60.52,Paid,2025-11-29 03:14:07.761336
3188,1864,4266,UPI,437.72,100.79,79.54,22.95,481.92,Paid,2026-02-26 14:26:02.857142
3189,2205,2810,UPI,144.26,0.0,0.0,7.21,151.47,Paid,2026-02-09 20:24:11.756989
3190,566,3086,Cash,339.8,161.06,0.0,25.04,525.9,Paid,2025-11-01 16:12:39.897541
3191,4620,635,Cash,207.32,37.34,48.37,9.81,0.0,Failed,2025-10-19 20:42:21.389791
3192,100,982,UPI,98.2,12.11,13.51,4.84,101.64,Paid,2025-11-08 14:59:10.161623
3193,2263,4855,Cash,321.65,0.0,19.89,15.09,316.85,Paid,2025-10-23 23:36:07.305825
3194,29,3616,UPI,207.06,103.01,50.48,12.98,272.57,Paid,2025-10-11 15:07:57.871607
3195,4900,3065,UPI,294.71,0.0,0.0,14.74,309.45,Paid,2026-01-11 01:43:36.074150
3196,1855,4743,UPI,62.31,0.0,10.28,2.6,54.63,Paid,2025-12-15 02:03:32.295046
3197,1555,2183,Wallet,150.75,0.0,0.0,7.54,0.0,Failed,2026-03-17 03:58:05.677089
3198,4688,2204,Card,123.69,0.0,0.0,6.18,129.87,Paid,2026-03-31 12:09:41.327790
3199,3231,1818,UPI,144.3,0.0,0.0,7.22,151.52,Paid,2026-02-23 20:29:03.793281
3200,4508,4881,Card,468.47,53.02,0.0,26.07,547.56,Paid,2025-12-04 00:37:54.051169
3201,1034,1160,UPI,69.6,0.0,15.35,2.71,56.96,Paid,2026-03-29 21:04:40.357819
3202,4122,1487,UPI,425.44,79.9,0.0,25.27,530.61,Paid,2026-03-10 08:19:37.437142
3203,773,1235,UPI,413.23,0.0,37.5,18.79,0.0,Failed,2026-03-28 19:25:25.177681
3204,2752,665,Card,248.58,0.0,69.33,8.96,188.21,Paid,2025-11-08 12:23:43.670864
3205,1749,742,UPI,269.02,108.31,26.47,17.54,368.4,Paid,2026-03-10 13:33:38.207150
3206,3206,2457,Wallet,291.1,0.0,0.0,14.56,305.66,Paid,2026-01-27 15:55:01.901975
3207,4239,4575,Cash,138.04,0.0,0.0,6.9,144.94,Paid,2025-12-13 13:30:15.485792
3208,2046,4206,Cash,326.4,0.0,0.0,16.32,342.72,Paid,2025-12-24 17:35:04.501598
3209,1890,3834,Cash,159.78,53.53,0.0,10.67,223.98,Paid,2025-11-05 08:47:45.693761
3210,3616,3207,Cash,182.96,0.0,0.0,9.15,192.11,Paid,2026-03-29 07:54:56.660226
3211,3627,3687,Wallet,295.12,0.0,65.84,11.46,240.74,Paid,2026-03-07 17:28:54.040745
3212,3536,3350,UPI,473.8,0.0,111.53,18.11,380.38,Paid,2025-11-29 13:41:33.913545
3213,1792,1562,Card,370.25,61.74,86.65,17.27,362.61,Paid,2026-01-27 22:26:33.936822
3214,1581,3978,Cash,406.57,0.0,0.0,20.33,426.9,Paid,2026-03-31 20:08:22.375295
3215,178,3535,UPI,109.35,0.0,0.0,5.47,0.0,Failed,2026-02-03 13:56:47.089504
3216,1962,3132,Card,498.52,0.0,0.0,24.93,523.45,Paid,2026-01-05 23:16:51.183786
3217,2078,539,Card,172.85,29.21,0.0,10.1,212.16,Paid,2026-02-17 18:56:39.817732
3218,1368,4707,UPI,238.14,0.0,40.97,9.86,207.03,Paid,2025-12-04 07:26:33.783574
3219,3495,4089,UPI,76.28,0.0,15.78,3.03,63.53,Paid,2025-12-08 09:32:19.678926
3220,1379,1033,UPI,410.76,130.46,63.44,23.89,501.67,Paid,2025-11-07 05:46:32.767922
3221,2275,191,Cash,264.31,0.0,26.98,11.87,249.2,Paid,2025-11-27 08:35:19.682419
3222,4430,4949,Card,196.52,0.0,43.33,7.66,0.0,Failed,2025-10-25 01:34:09.895715
3223,4940,458,Card,433.47,0.0,0.0,21.67,455.14,Paid,2025-10-16 13:15:31.748816
3224,4734,4608,Card,499.83,0.0,0.0,24.99,524.82,Paid,2026-02-17 04:49:47.517380
3225,3360,2290,Cash,498.18,0.0,0.0,24.91,523.09,Paid,2026-01-08 22:32:21.091362
3226,2590,3836,UPI,317.55,0.0,0.0,15.88,333.43,Paid,2026-03-19 17:03:16.611202
3227,4935,3976,UPI,309.36,0.0,30.16,13.96,293.16,Paid,2026-02-05 04:45:32.692002
3228,3512,1609,Cash,406.82,0.0,0.0,20.34,427.16,Paid,2026-02-17 12:53:27.581254
3229,2291,248,Cash,448.22,73.62,0.0,26.09,547.93,Paid,2025-11-29 23:21:24.767809
3230,4815,3014,Cash,444.53,219.91,0.0,33.22,697.66,Paid,2025-11-29 15:56:08.653783
3231,968,2900,Wallet,130.87,0.0,0.0,6.54,137.41,Refunded,2025-12-20 04:01:32.867301
3232,1013,4359,UPI,371.8,0.0,86.44,14.27,299.63,Paid,2026-03-03 09:55:22.879880
3233,2090,4761,UPI,386.11,0.0,0.0,19.31,405.42,Paid,2026-04-03 02:58:48.876361
3234,4197,1394,UPI,354.02,0.0,25.6,16.42,344.84,Paid,2025-11-13 00:11:13.285407
3235,3036,1220,UPI,174.94,0.0,0.0,8.75,183.69,Paid,2025-12-26 18:02:36.668162
3236,3418,2202,UPI,79.04,0.0,0.0,3.95,82.99,Paid,2026-01-07 00:33:49.059279
3237,4751,1614,Card,217.29,0.0,0.0,10.86,228.15,Paid,2026-01-18 22:05:18.516178
3238,1806,4543,Card,332.05,0.0,0.0,16.6,348.65,Paid,2026-01-11 04:36:14.084458
3239,1773,34,Card,479.13,0.0,0.0,23.96,503.09,Paid,2026-04-03 00:11:10.780436
3240,1115,4330,Cash,141.03,30.04,0.0,8.55,179.62,Paid,2025-10-18 03:10:01.155900
3241,2145,3545,Cash,417.21,0.0,75.56,17.08,358.73,Paid,2025-11-02 03:20:56.309390
3242,4352,1403,Cash,87.43,0.0,7.42,4.0,84.01,Paid,2026-03-16 07:14:36.881020
3243,4398,718,Cash,84.04,0.0,0.0,4.2,88.24,Paid,2026-02-27 02:37:03.861382
3244,1780,3572,UPI,277.46,0.0,0.0,13.87,291.33,Paid,2025-10-17 11:07:45.082263
3245,1127,3810,Wallet,90.12,0.0,0.0,4.51,94.63,Paid,2025-10-06 19:29:32.402993
3246,929,2460,Wallet,52.34,0.0,0.0,2.62,54.96,Paid,2025-12-18 02:05:48.110558
3247,959,2361,Wallet,442.37,147.28,36.62,27.65,580.68,Paid,2026-03-07 17:29:32.236061
3248,4138,2520,UPI,466.04,0.0,0.0,23.3,489.34,Paid,2025-11-09 06:46:10.548370
3249,59,712,UPI,79.45,0.0,21.38,2.9,60.97,Paid,2025-12-03 23:25:07.560339
3250,1410,4222,UPI,228.86,0.0,0.0,11.44,0.0,Failed,2026-03-11 04:26:57.915160
3251,1423,3912,Cash,463.58,140.66,116.96,24.36,511.64,Paid,2026-03-19 09:50:01.955623
3252,1681,4085,Wallet,379.05,182.81,0.0,28.09,589.95,Paid,2025-10-15 02:20:58.413699
3253,520,412,Cash,344.08,0.0,0.0,17.2,361.28,Paid,2026-01-28 13:15:52.033452
3254,4387,1153,UPI,92.48,0.0,0.0,4.62,97.1,Paid,2026-01-21 03:00:40.015272
3255,4198,4915,UPI,473.98,152.82,122.07,25.24,529.97,Paid,2026-03-29 23:13:48.215024
3256,4957,1147,Cash,356.59,0.0,0.0,17.83,374.42,Paid,2026-01-23 19:52:52.312834
3257,4364,3025,Wallet,193.21,0.0,0.0,9.66,202.87,Paid,2025-11-12 12:53:09.314959
3258,1985,2254,UPI,389.49,0.0,47.43,17.1,359.16,Paid,2026-01-13 06:14:36.178569
3259,923,3210,Card,268.95,119.22,0.0,19.41,407.58,Paid,2026-02-09 08:19:03.973620
3260,1305,261,UPI,79.26,17.58,0.0,4.84,101.68,Paid,2026-01-03 01:13:12.295871
3261,4628,4649,UPI,177.83,0.0,0.0,8.89,186.72,Refunded,2026-03-27 18:13:42.995655
3262,3008,2981,UPI,308.58,94.24,0.0,20.14,422.96,Paid,2026-01-03 11:06:42.748532
3263,4447,4544,Cash,66.27,0.0,0.0,3.31,69.58,Paid,2026-01-01 10:43:20.045002
3264,557,4233,UPI,410.79,0.0,0.0,20.54,431.33,Paid,2026-01-10 17:19:07.162709
3265,2946,522,UPI,75.1,0.0,5.21,3.49,73.38,Paid,2025-11-01 17:37:36.837916
3266,3816,1225,UPI,390.64,0.0,0.0,19.53,410.17,Paid,2026-03-28 10:20:12.997886
3267,4703,3075,Card,455.59,0.0,0.0,22.78,478.37,Refunded,2026-02-05 18:43:35.006358
3268,2429,1674,UPI,306.84,0.0,0.0,15.34,322.18,Paid,2025-12-10 15:01:58.796895
3269,4441,2995,UPI,407.94,0.0,0.0,20.4,0.0,Failed,2026-03-16 21:24:20.645169
3270,1800,3813,Cash,405.4,74.21,66.16,20.67,434.12,Paid,2026-03-17 20:05:50.294781
3271,581,3131,Card,296.58,0.0,0.0,14.83,311.41,Paid,2026-03-21 18:31:35.751796
3272,579,3495,Cash,298.72,0.0,16.18,14.13,296.67,Paid,2025-10-31 20:45:20.881742
3273,2423,849,Cash,120.81,35.38,21.21,6.75,141.73,Paid,2026-02-27 11:00:33.257430
3274,223,4173,UPI,486.69,0.0,0.0,24.33,511.02,Paid,2026-02-22 01:12:57.284428
3275,2188,513,Card,203.8,0.0,17.53,9.31,195.58,Paid,2025-10-10 12:37:40.884217
3276,3775,4829,Card,395.84,0.0,0.0,19.79,415.63,Paid,2026-02-14 22:17:04.595100
3277,1832,3676,UPI,458.95,0.0,41.07,20.89,438.77,Paid,2025-11-01 07:51:40.502306
3278,674,45,UPI,276.32,0.0,0.0,13.82,290.14,Paid,2025-12-06 12:28:05.897714
3279,716,826,UPI,344.95,108.81,0.0,22.69,476.45,Paid,2025-12-30 12:36:36.043796
3280,2924,2085,UPI,347.15,0.0,0.0,17.36,364.51,Paid,2025-11-03 18:38:00.158902
3281,2481,1460,Cash,207.99,46.91,47.75,10.36,217.51,Paid,2025-12-18 15:52:45.480098
3282,3393,1522,UPI,278.3,0.0,0.0,13.92,0.0,Failed,2025-11-13 11:53:10.522753
3283,4517,743,Cash,424.86,0.0,0.0,21.24,446.1,Paid,2026-02-20 21:35:30.996929
3284,2996,253,Card,355.92,0.0,0.0,17.8,373.72,Paid,2025-10-16 18:17:39.420867
3285,3488,4748,Card,95.77,0.0,0.0,4.79,100.56,Paid,2025-11-29 09:59:58.188807
3286,2920,4533,Cash,146.48,0.0,0.0,7.32,153.8,Paid,2025-11-01 17:25:42.573655
3287,2973,3574,Cash,252.45,0.0,0.0,12.62,265.07,Paid,2026-01-02 07:13:02.302505
3288,4968,1104,UPI,68.27,0.0,5.06,3.16,66.37,Paid,2026-03-03 22:53:34.048030
3289,2636,1834,Card,140.4,0.0,0.0,7.02,147.42,Paid,2025-12-02 15:44:26.619694
3290,4144,161,Cash,63.28,13.21,0.0,3.82,80.31,Paid,2026-03-26 04:18:27.581466
3291,1572,2287,Card,297.3,100.03,21.82,18.78,394.29,Paid,2025-12-24 09:49:31.121263
3292,4156,3829,Wallet,250.23,0.0,0.0,12.51,262.74,Refunded,2026-01-07 11:08:42.611995
3293,1526,1679,Wallet,319.5,0.0,0.0,15.98,0.0,Failed,2025-11-24 15:05:28.953742
3294,4235,2210,UPI,152.07,43.63,40.75,7.75,162.7,Paid,2026-04-04 04:14:37.536697
3295,2427,1436,Cash,53.43,0.0,0.0,2.67,56.1,Paid,2026-03-20 10:40:46.755449
3296,897,1723,Cash,95.13,12.9,7.33,5.04,105.74,Paid,2025-10-09 13:17:40.158510
3297,4425,3922,Cash,434.28,0.0,0.0,21.71,455.99,Paid,2025-11-21 05:18:16.024189
3298,2573,3208,Cash,181.76,0.0,49.43,6.62,138.95,Refunded,2026-01-27 19:54:43.896000
3299,4646,1116,Cash,368.74,0.0,67.33,15.07,316.48,Paid,2026-03-04 19:10:01.497688
3300,4393,1265,Card,90.11,0.0,0.0,4.51,94.62,Paid,2026-03-17 17:35:16.208400
3301,2910,4149,Wallet,151.73,0.0,0.0,7.59,159.32,Paid,2025-10-25 09:20:56.556268
3302,3402,656,Cash,327.13,140.13,84.38,19.14,402.02,Paid,2026-01-24 11:38:44.428579
3303,2631,1855,UPI,405.17,0.0,99.56,15.28,320.89,Paid,2025-11-12 08:59:53.752173
3304,2103,79,UPI,333.36,0.0,82.7,12.53,0.0,Failed,2025-12-16 02:03:53.619201
3305,338,1548,UPI,103.25,0.0,10.55,4.64,97.34,Paid,2026-03-24 19:08:11.943218
3306,4928,3873,Wallet,212.1,0.0,0.0,10.61,222.71,Paid,2026-02-03 20:59:38.424380
3307,2716,2820,UPI,220.08,0.0,56.81,8.16,171.43,Paid,2025-11-21 17:32:42.866661
3308,129,570,Card,193.29,95.85,16.72,13.62,286.04,Paid,2025-12-24 17:13:19.198730
3309,2362,1015,Wallet,276.13,0.0,67.63,10.43,218.93,Paid,2026-03-16 04:38:00.819435
3310,2163,1182,Wallet,125.34,0.0,0.0,6.27,131.61,Paid,2025-11-05 21:35:54.520928
3311,2637,2412,Card,318.85,0.0,0.0,15.94,334.79,Paid,2025-10-06 18:39:44.974591
3312,1079,4313,UPI,122.95,0.0,34.62,4.42,0.0,Failed,2025-10-07 15:17:13.950410
3313,4606,564,Cash,426.71,0.0,0.0,21.34,448.05,Paid,2025-12-21 23:27:31.600224
3314,1458,2554,UPI,464.63,0.0,0.0,23.23,0.0,Failed,2026-02-20 01:56:08.720381
3315,1220,4757,Cash,223.83,105.66,0.0,16.47,345.96,Paid,2025-11-04 15:13:54.211997
3316,949,3492,Card,156.83,0.0,0.0,7.84,164.67,Paid,2025-12-15 11:46:18.049398
3317,2022,4212,UPI,288.6,115.57,0.0,20.21,424.38,Paid,2026-02-13 23:33:55.008868
3318,43,385,Card,321.14,0.0,0.0,16.06,337.2,Refunded,2026-01-18 15:39:07.602015
3319,1270,1037,UPI,347.1,0.0,0.0,17.36,364.46,Paid,2025-12-20 08:55:03.317269
3320,1254,1575,Card,195.78,0.0,0.0,9.79,205.57,Refunded,2026-03-16 04:03:52.895332
3321,1688,1521,UPI,473.16,101.25,79.54,24.74,519.61,Paid,2025-12-30 22:58:01.300864
3322,4929,265,Wallet,492.66,0.0,0.0,24.63,517.29,Refunded,2026-03-03 06:28:06.164513
3323,1888,655,UPI,136.41,0.0,25.39,5.55,116.57,Paid,2025-11-01 11:52:32.723587
3324,1382,3504,Wallet,141.25,0.0,0.0,7.06,148.31,Paid,2026-01-16 04:12:19.959782
3325,1849,1367,UPI,101.16,0.0,0.0,5.06,106.22,Refunded,2026-04-03 18:54:33.284788
3326,2635,1033,UPI,129.18,0.0,37.58,4.58,96.18,Paid,2025-12-10 13:12:22.420642
3327,2718,2208,UPI,294.62,0.0,0.0,14.73,309.35,Paid,2025-12-16 15:41:20.830104
3328,1038,2827,Cash,438.04,0.0,0.0,21.9,459.94,Paid,2025-10-20 18:56:02.644206
3329,192,3669,UPI,88.78,0.0,0.0,4.44,93.22,Paid,2025-12-26 11:07:57.759643
3330,2530,4366,UPI,393.44,0.0,0.0,19.67,413.11,Paid,2026-02-28 06:01:54.004204
3331,127,3470,Wallet,279.73,97.01,0.0,18.84,395.58,Paid,2025-11-12 15:53:09.781736
3332,3584,1668,Card,176.48,0.0,0.0,8.82,185.3,Paid,2026-03-31 14:28:30.711181
3333,72,2257,UPI,97.58,0.0,26.79,3.54,0.0,Failed,2025-11-20 19:53:16.609348
3334,2175,4768,UPI,278.43,132.49,0.0,20.55,0.0,Failed,2025-11-21 00:58:39.366034
3335,192,2760,Card,386.13,96.89,0.0,24.15,507.17,Paid,2026-01-19 01:50:17.686462
3336,1878,4426,UPI,444.76,0.0,0.0,22.24,467.0,Paid,2026-03-09 18:37:30.611605
3337,4134,4365,UPI,133.51,0.0,0.0,6.68,140.19,Paid,2025-10-26 04:10:36.154254
3338,94,557,Cash,313.83,0.0,0.0,15.69,329.52,Paid,2026-03-12 09:31:23.685386
3339,3876,2974,Card,246.53,0.0,0.0,12.33,0.0,Failed,2026-01-28 19:41:20.914899
3340,715,1200,UPI,400.86,0.0,27.56,18.67,391.97,Paid,2026-01-14 10:39:50.662678
3341,4700,2408,Cash,106.73,42.84,0.0,7.48,157.05,Paid,2025-11-05 16:51:35.181816
3342,221,1232,Cash,432.3,0.0,0.0,21.62,453.92,Paid,2026-01-26 20:57:47.630864
3343,4585,2935,Wallet,201.18,0.0,0.0,10.06,211.24,Paid,2026-01-18 18:13:48.074574
3344,2423,1684,Card,169.79,0.0,30.25,6.98,146.52,Paid,2025-10-09 04:18:40.240106
3345,4832,3019,Card,156.23,0.0,0.0,7.81,164.04,Paid,2026-03-15 03:11:39.250328
3346,1504,61,UPI,469.64,0.0,0.0,23.48,493.12,Paid,2026-01-10 03:55:14.919713
3347,141,4542,Cash,96.33,0.0,0.0,4.82,101.15,Paid,2026-01-14 01:46:20.241005
3348,1293,2761,UPI,78.12,0.0,4.15,3.7,77.67,Paid,2026-02-20 22:40:06.732341
3349,1087,4896,Card,157.15,0.0,0.0,7.86,165.01,Paid,2025-12-17 12:16:43.600866
3350,3147,2982,Card,131.85,36.25,0.0,8.4,176.5,Paid,2025-11-09 15:09:20.710624
3351,723,3729,Wallet,241.45,0.0,0.0,12.07,253.52,Paid,2026-01-17 08:36:52.311471
3352,4875,2023,UPI,129.69,0.0,0.0,6.48,136.17,Paid,2026-01-22 08:58:26.955923
3353,2342,3819,Cash,370.98,0.0,0.0,18.55,389.53,Paid,2026-02-01 01:34:01.524364
3354,873,3560,UPI,97.1,0.0,5.21,4.59,96.48,Paid,2025-11-21 23:33:21.298675
3355,2673,1405,UPI,168.2,0.0,35.39,6.64,139.45,Paid,2025-11-10 07:21:31.945734
3356,3140,929,Wallet,493.1,0.0,0.0,24.66,517.76,Refunded,2025-12-21 20:00:36.450800
3357,2805,3356,UPI,285.63,0.0,0.0,14.28,299.91,Paid,2025-11-15 17:52:12.207837
3358,3508,1237,Wallet,413.99,165.85,0.0,28.99,608.83,Paid,2025-12-29 11:41:11.446165
3359,3569,2589,UPI,498.93,0.0,0.0,24.95,523.88,Paid,2025-10-06 13:52:57.436898
3360,398,1255,UPI,236.08,0.0,18.33,10.89,228.64,Paid,2026-03-03 19:15:38.326670
3361,800,2979,Card,85.78,15.85,0.0,5.08,106.71,Paid,2026-02-07 18:08:56.152958
3362,2052,3347,Cash,481.51,97.91,135.85,22.18,465.75,Paid,2025-10-08 05:28:42.194693
3363,340,2788,UPI,459.1,0.0,0.0,22.96,0.0,Failed,2026-02-11 21:18:14.365425
3364,4687,1475,Wallet,257.37,0.0,0.0,12.87,270.24,Paid,2025-10-28 04:33:04.199276
3365,3327,2096,Wallet,99.5,14.07,0.0,5.68,119.25,Paid,2026-02-21 02:49:49.206279
3366,2698,9,Card,217.64,80.51,55.72,12.12,254.55,Paid,2025-11-01 18:25:28.746741
3367,2879,1064,UPI,211.92,0.0,0.0,10.6,222.52,Paid,2026-01-19 15:53:31.170796
3368,4028,4673,Card,163.58,78.02,0.0,12.08,253.68,Paid,2025-11-15 12:36:46.574398
3369,3149,4930,Cash,81.67,25.64,0.0,5.37,112.68,Paid,2026-01-25 16:31:09.044617
3370,514,4056,UPI,461.15,0.0,0.0,23.06,484.21,Paid,2025-12-10 16:00:07.783997
3371,3785,2670,UPI,212.52,0.0,26.13,9.32,195.71,Paid,2025-11-27 07:28:06.140686
3372,185,832,Cash,310.14,124.64,42.83,19.6,411.55,Paid,2025-12-04 00:14:30.287497
3373,4489,400,UPI,211.21,0.0,20.03,9.56,0.0,Failed,2025-12-10 01:30:32.485198
3374,4558,4615,Cash,322.83,0.0,0.0,16.14,338.97,Paid,2025-10-08 19:41:43.368947
3375,1361,4653,Cash,63.88,0.0,17.08,2.34,49.14,Paid,2026-01-12 18:47:05.413373
3376,609,1916,Cash,443.46,0.0,0.0,22.17,465.63,Paid,2025-12-03 22:17:01.123267
3377,4952,1983,UPI,254.59,0.0,30.99,11.18,234.78,Paid,2026-03-13 10:55:19.541469
3378,2134,2657,UPI,131.59,0.0,0.0,6.58,138.17,Paid,2025-10-14 05:14:53.894870
3379,2908,4479,Cash,365.96,0.0,57.84,15.41,323.53,Paid,2025-10-20 19:58:25.208807
3380,2204,4390,UPI,240.1,0.0,32.28,10.39,218.21,Paid,2025-12-06 21:04:43.499452
3381,3443,3684,UPI,79.03,0.0,0.0,3.95,0.0,Failed,2026-02-25 01:23:40.276767
3382,4858,4274,UPI,383.26,0.0,0.0,19.16,402.42,Refunded,2025-10-20 14:59:03.138836
3383,3514,4193,UPI,259.99,121.81,59.38,16.12,0.0,Failed,2025-11-30 08:30:45.840504
3384,2685,3237,Cash,325.23,0.0,0.0,16.26,341.49,Paid,2025-10-12 19:59:52.852911
3385,4730,4340,Card,343.56,0.0,0.0,17.18,360.74,Paid,2026-01-14 14:52:56.133917
3386,920,2029,UPI,157.22,0.0,0.0,7.86,165.08,Paid,2026-01-02 15:37:37.572869
3387,3454,4088,Cash,186.1,0.0,0.0,9.3,195.4,Refunded,2026-03-24 12:04:16.928440
3388,3519,573,Card,79.08,0.0,22.72,2.82,59.18,Paid,2025-10-06 12:04:00.820530
3389,1138,863,Cash,77.22,0.0,0.0,3.86,81.08,Paid,2026-03-09 17:13:02.815639
3390,4704,3098,Cash,326.71,0.0,22.18,15.23,319.76,Paid,2025-12-10 07:47:12.737908
3391,736,1539,UPI,310.73,0.0,0.0,15.54,326.27,Paid,2026-02-17 09:30:54.879287
3392,1258,4507,Wallet,468.51,0.0,0.0,23.43,491.94,Paid,2025-11-30 13:20:06.359267
3393,4840,4684,UPI,67.69,0.0,0.0,3.38,71.07,Paid,2026-04-05 12:40:13.967021
3394,587,1859,UPI,64.86,0.0,17.77,2.35,0.0,Failed,2026-01-29 09:03:55.324785
3395,4191,1058,Wallet,170.84,73.31,0.0,12.21,256.36,Paid,2026-02-22 03:59:06.449219
3396,2549,2706,Wallet,167.41,0.0,48.59,5.94,124.76,Paid,2026-02-26 15:23:45.963833
3397,4096,96,UPI,279.44,0.0,0.0,13.97,293.41,Paid,2025-10-14 16:35:07.202875
3398,4197,2054,Card,303.33,94.78,0.0,19.91,418.02,Paid,2025-11-08 03:06:34.907852
3399,614,764,Card,135.89,0.0,0.0,6.79,142.68,Paid,2026-03-07 08:21:41.271245
3400,780,3583,UPI,404.4,0.0,0.0,20.22,424.62,Paid,2025-10-30 21:24:03.971885
3401,219,1529,Cash,67.35,0.0,20.07,2.36,49.64,Paid,2026-03-15 20:28:20.501669
3402,3777,2356,UPI,449.16,103.05,111.08,22.06,463.19,Paid,2025-11-07 01:59:47.545424
3403,3457,1950,UPI,290.75,0.0,0.0,14.54,0.0,Failed,2025-12-23 03:22:32.198340
3404,4496,603,UPI,228.02,0.0,0.0,11.4,239.42,Paid,2025-11-27 07:08:15.132760
3405,4364,4429,UPI,466.92,0.0,58.5,20.42,428.84,Paid,2025-11-18 23:05:59.925834
3406,1535,1720,Card,123.81,26.77,17.19,6.67,140.06,Paid,2025-12-15 20:08:09.431926
3407,238,4677,Cash,178.36,0.0,0.0,8.92,187.28,Paid,2025-11-06 03:30:47.084507
3408,62,3468,Wallet,437.93,0.0,96.85,17.05,358.13,Paid,2025-10-09 02:40:15.488741
3409,3834,3127,UPI,227.38,30.79,61.32,9.84,206.69,Paid,2026-02-11 04:14:22.606608
3410,400,392,Cash,417.42,89.38,0.0,25.34,532.14,Paid,2026-03-25 13:39:15.877214
3411,4303,4470,Cash,272.53,0.0,0.0,13.63,286.16,Paid,2025-11-21 17:40:09.849655
3412,3266,1941,UPI,64.2,0.0,0.0,3.21,67.41,Paid,2026-03-15 04:54:32.824027
3413,389,936,UPI,416.05,0.0,0.0,20.8,436.85,Paid,2026-02-16 18:12:13.205439
3414,2607,4356,Wallet,140.2,0.0,0.0,7.01,147.21,Paid,2026-02-05 04:42:29.655622
3415,2348,2169,UPI,216.24,45.96,51.2,10.55,221.55,Paid,2026-04-03 13:59:20.463768
3416,2049,2283,UPI,356.59,0.0,92.75,13.19,277.03,Paid,2025-12-10 05:29:30.436658
3417,963,4403,UPI,366.67,0.0,0.0,18.33,385.0,Paid,2025-11-22 02:38:46.008710
3418,4884,2827,UPI,415.6,0.0,0.0,20.78,436.38,Paid,2025-12-12 19:51:36.290776
3419,2307,2372,UPI,373.93,110.49,56.82,21.38,448.98,Paid,2026-01-29 10:42:49.721512
3420,2763,3556,UPI,328.23,0.0,0.0,16.41,344.64,Paid,2025-10-13 19:05:32.852431
3421,257,59,UPI,378.85,0.0,74.41,15.22,319.66,Paid,2026-03-30 18:26:52.068753
3422,2534,4789,UPI,423.63,0.0,0.0,21.18,0.0,Failed,2025-11-14 08:45:36.219236
3423,2317,1076,UPI,141.41,28.6,0.0,8.5,178.51,Paid,2026-02-14 23:08:04.579047
3424,4332,2966,Wallet,386.36,0.0,44.56,17.09,358.89,Paid,2025-10-19 13:29:07.470343
3425,820,4722,UPI,160.71,0.0,10.83,7.49,157.37,Paid,2026-01-23 19:41:29.947670
3426,4491,1065,UPI,327.05,150.55,0.0,23.88,0.0,Failed,2025-12-15 19:27:17.821784
3427,2884,4823,UPI,185.25,68.6,48.13,10.29,216.01,Paid,2025-12-03 07:47:52.408665
3428,177,598,Cash,178.92,0.0,0.0,8.95,187.87,Paid,2025-10-18 11:54:59.949422
3429,2999,2190,Cash,465.41,0.0,0.0,23.27,488.68,Paid,2026-01-23 22:32:26.020812
3430,2318,299,UPI,214.74,95.52,55.55,12.74,267.45,Paid,2025-11-10 03:52:32.489411
3431,4984,696,Cash,187.11,0.0,0.0,9.36,0.0,Failed,2025-10-15 05:51:13.535370
3432,3384,107,Cash,202.42,0.0,0.0,10.12,212.54,Paid,2025-12-30 07:47:14.602527
3433,1161,3252,Card,65.26,0.0,0.0,3.26,68.52,Paid,2025-11-20 21:59:59.705424
3434,3416,3405,UPI,431.64,61.84,0.0,24.67,518.15,Paid,2025-11-14 10:22:23.506719
3435,1544,2161,Cash,50.58,0.0,0.0,2.53,53.11,Paid,2026-03-23 23:17:18.211005
3436,1417,2724,Cash,240.77,0.0,0.0,12.04,252.81,Paid,2026-03-15 05:14:14.777063
