Payment_ID,Order_ID,Payment_Date,Payment_Method,Payment_Status,Amount_Paid
3742,3742,2026-01-04,Cash,Paid,1060
3743,3743,2026-01-10,UPI,Paid,586
3744,3744,2026-03-18,Card,Paid,1182
3745,3745,2025-10-10,UPI,Paid,785
3746,3746,2025-09-27,Card,Paid,585
3747,3747,2026-02-23,UPI,Paid,907
3748,3748,2025-12-06,UPI,Paid,300
3749,3749,2026-02-05,Cash,Paid,210
3750,3750,2026-03-05,UPI,Paid,1079
3751,3751,2025-11-11,Card,Paid,111
3752,3752,2025-10-20,Card,Paid,196
3753,3753,2026-02-12,UPI,Paid,132
3754,3754,2025-08-02,UPI,Paid,663
3755,3755,2025-05-18,UPI,Paid,486
3756,3756,2025-11-27,Card,Paid,143
3757,3757,2026-03-14,Cash,Paid,752
3758,3758,2026-03-04,UPI,Failed,0
3759,3759,2025-06-22,Card,Paid,966
3760,3760,2025-08-22,Card,Paid,134
3761,3761,2026-02-02,Card,Paid,669
3762,3762,2025-09-20,Card,Paid,740
3763,3763,2026-03-17,Cash,Paid,765
3764,3764,2025-08-12,UPI,Paid,466
3765,3765,2025-08-23,UPI,Pending,96
3766,3766,2025-10-16,UPI,Paid,128
3767,3767,2026-03-12,UPI,Paid,936
3768,3768,2025-09-21,Card,Paid,435
3769,3769,2025-04-15,UPI,Paid,1162
3770,3770,2025-08-27,UPI,Paid,278
3771,3771,2025-08-15,UPI,Paid,704
3772,3772,2025-10-21,UPI,Paid,420
3773,3773,2025-06-25,UPI,Failed,0
3774,3774,2025-06-14,Cash,Paid,1138
3775,3775,2025-07-01,Card,Paid,102
3776,3776,2025-12-20,UPI,Paid,984
3777,3777,2025-11-05,UPI,Paid,882
3778,3778,2025-05-17,Card,Paid,707
3779,3779,2025-07-22,UPI,Paid,475
3780,3780,2025-09-19,Card,Paid,1056
3781,3781,2025-05-14,UPI,Paid,1022
3782,3782,2025-08-23,UPI,Paid,638
3783,3783,2025-04-18,UPI,Paid,274
3784,3784,2025-12-18,Card,Paid,621
3785,3785,2025-07-25,Cash,Pending,236
3786,3786,2026-02-18,Cash,Paid,463
3787,3787,2025-07-29,UPI,Paid,841
3788,3788,2026-01-08,UPI,Pending,213
3789,3789,2025-05-13,UPI,Paid,811
3790,3790,2026-01-10,Cash,Paid,590
3791,3791,2026-01-12,Cash,Paid,837
3792,3792,2026-01-01,UPI,Pending,201
3793,3793,2025-04-20,UPI,Paid,294
3794,3794,2025-11-09,UPI,Paid,169
3795,3795,2025-04-16,Cash,Paid,430
3796,3796,2025-10-06,Cash,Paid,248
3797,3797,2025-09-24,UPI,Paid,947
3798,3798,2025-04-19,Card,Paid,358
3799,3799,2025-06-07,UPI,Paid,1103
3800,3800,2026-03-11,Card,Paid,600
3801,3801,2025-08-09,Cash,Paid,779
3802,3802,2026-03-06,Card,Paid,161
3803,3803,2025-12-27,Cash,Paid,491
3804,3804,2026-03-22,UPI,Paid,195
3805,3805,2025-09-29,Card,Paid,715
3806,3806,2025-06-22,UPI,Paid,594
3807,3807,2026-01-11,Card,Paid,1096
3808,3808,2025-06-19,Cash,Paid,192
3809,3809,2025-04-15,Cash,Paid,306
3810,3810,2025-12-19,Cash,Pending,220
3811,3811,2025-12-24,Cash,Failed,0
3812,3812,2025-10-02,Card,Paid,298
3813,3813,2025-05-23,UPI,Paid,131
3814,3814,2026-02-05,UPI,Paid,823
3815,3815,2025-05-24,UPI,Paid,599
3816,3816,2025-04-08,UPI,Paid,139
3817,3817,2025-06-01,Cash,Paid,469
3818,3818,2025-10-15,UPI,Paid,553
3819,3819,2025-08-03,Card,Paid,466
3820,3820,2026-01-17,UPI,Paid,248
3821,3821,2026-03-22,UPI,Paid,967
3822,3822,2025-10-29,Cash,Paid,435
3823,3823,2025-08-29,Cash,Paid,730
3824,3824,2025-07-21,Card,Paid,661
3825,3825,2025-08-04,Cash,Paid,859
3826,3826,2026-03-05,Card,Paid,246
3827,3827,2025-10-11,UPI,Paid,353
3828,3828,2025-04-20,UPI,Paid,440
3829,3829,2025-05-12,Cash,Paid,178
3830,3830,2025-08-18,Cash,Paid,885
3831,3831,2025-07-12,Card,Failed,0
3832,3832,2025-11-28,UPI,Paid,306
3833,3833,2025-05-14,Cash,Failed,0
3834,3834,2025-08-18,UPI,Paid,884
3835,3835,2026-01-14,UPI,Paid,339
3836,3836,2025-06-01,Cash,Paid,418
3837,3837,2025-11-19,Cash,Paid,1191
3838,3838,2026-02-07,Card,Pending,221
3839,3839,2026-01-05,UPI,Paid,380
3840,3840,2026-04-01,Cash,Paid,394
3841,3841,2025-08-05,Card,Pending,479
3842,3842,2026-03-06,UPI,Paid,189
3843,3843,2026-01-09,UPI,Paid,379
3844,3844,2025-07-26,UPI,Paid,799
3845,3845,2025-06-19,Cash,Failed,0
3846,3846,2025-09-18,Cash,Pending,412
3847,3847,2026-03-07,UPI,Pending,130
3848,3848,2025-08-14,UPI,Pending,310
3849,3849,2025-04-06,Card,Paid,913
3850,3850,2025-12-08,UPI,Paid,1018
3851,3851,2025-08-02,Cash,Paid,927
3852,3852,2025-10-19,UPI,Paid,659
3853,3853,2025-08-10,UPI,Pending,381
3854,3854,2025-12-16,Card,Paid,677
3855,3855,2025-06-21,UPI,Paid,222
3856,3856,2025-04-23,Cash,Paid,180
3857,3857,2025-09-20,UPI,Paid,399
3858,3858,2026-03-29,UPI,Failed,0
3859,3859,2025-05-31,Cash,Paid,1056
3860,3860,2025-11-02,Cash,Failed,0
3861,3861,2025-06-30,UPI,Paid,798
3862,3862,2025-06-25,UPI,Paid,1150
3863,3863,2025-06-29,UPI,Paid,722
3864,3864,2025-10-18,Card,Paid,134
3865,3865,2026-03-17,Cash,Paid,380
3866,3866,2025-08-15,UPI,Paid,468
3867,3867,2025-05-10,Cash,Paid,217
3868,3868,2025-08-24,UPI,Paid,145
3869,3869,2025-05-30,UPI,Pending,420
3870,3870,2025-07-11,Cash,Paid,231
3871,3871,2025-06-01,Card,Pending,407
3872,3872,2025-04-28,UPI,Paid,834
3873,3873,2025-11-27,UPI,Failed,0
3874,3874,2025-08-25,Cash,Paid,106
3875,3875,2025-12-29,UPI,Paid,431
3876,3876,2025-07-15,UPI,Paid,899
3877,3877,2025-09-07,Cash,Paid,389
3878,3878,2025-04-18,UPI,Paid,122
3879,3879,2025-10-26,UPI,Paid,374
3880,3880,2025-05-06,UPI,Paid,518
3881,3881,2025-12-06,UPI,Paid,942
3882,3882,2025-11-20,UPI,Paid,365
3883,3883,2026-03-26,UPI,Paid,190
3884,3884,2025-07-21,Cash,Paid,525
3885,3885,2025-11-17,Card,Paid,656
3886,3886,2025-04-26,UPI,Pending,120
3887,3887,2026-01-31,Cash,Paid,301
3888,3888,2026-01-04,Card,Paid,858
3889,3889,2026-01-29,Cash,Paid,924
3890,3890,2026-01-01,UPI,Pending,426
3891,3891,2025-10-21,Card,Paid,757
3892,3892,2026-03-11,UPI,Paid,745
3893,3893,2026-03-27,UPI,Paid,1193
3894,3894,2025-08-03,UPI,Failed,0
3895,3895,2025-06-21,UPI,Paid,1051
3896,3896,2025-12-20,Card,Paid,585
3897,3897,2026-03-05,UPI,Paid,1055
3898,3898,2025-07-22,Cash,Paid,622
3899,3899,2025-05-27,Card,Paid,690
3900,3900,2026-01-27,UPI,Paid,258
3901,3901,2025-10-24,UPI,Paid,1082
3902,3902,2025-09-23,Cash,Paid,1082
3903,3903,2026-02-03,UPI,Paid,570
3904,3904,2025-04-24,UPI,Paid,1108
3905,3905,2026-01-05,UPI,Paid,926
3906,3906,2025-09-23,Card,Paid,1116
3907,3907,2026-02-02,Card,Paid,630
3908,3908,2026-01-18,UPI,Pending,479
3909,3909,2026-02-12,Card,Paid,1062
3910,3910,2025-10-16,Card,Failed,0
3911,3911,2025-07-19,UPI,Paid,1162
3912,3912,2025-09-14,UPI,Paid,1019
3913,3913,2025-10-08,Card,Pending,165
3914,3914,2025-05-22,Card,Paid,622
3915,3915,2026-02-01,Cash,Paid,242
3916,3916,2025-09-23,UPI,Paid,675
3917,3917,2025-12-03,UPI,Paid,475
3918,3918,2025-07-05,Card,Pending,499
3919,3919,2025-08-02,Card,Paid,1118
3920,3920,2026-02-19,Cash,Paid,1191
3921,3921,2026-02-08,Card,Pending,282
3922,3922,2025-08-18,UPI,Failed,0
3923,3923,2025-05-17,Cash,Paid,557
3924,3924,2025-07-27,UPI,Paid,120
3925,3925,2026-02-22,UPI,Paid,920
3926,3926,2025-06-06,Card,Paid,752
3927,3927,2025-08-12,UPI,Paid,529
3928,3928,2025-11-01,UPI,Paid,117
3929,3929,2025-08-20,Cash,Paid,338
3930,3930,2025-09-23,UPI,Paid,565
3931,3931,2025-09-28,Card,Paid,137
3932,3932,2025-04-05,UPI,Paid,1064
3933,3933,2025-08-07,Cash,Pending,319
3934,3934,2025-12-28,Card,Paid,997
3935,3935,2025-08-06,Card,Paid,1037
3936,3936,2026-02-03,UPI,Paid,854
3937,3937,2025-10-08,Card,Paid,797
3938,3938,2025-04-06,UPI,Failed,0
3939,3939,2025-09-28,Card,Paid,758
3940,3940,2025-05-07,Card,Paid,730
3941,3941,2025-08-09,Cash,Paid,1144
3942,3942,2025-04-09,UPI,Paid,205
3943,3943,2025-06-18,UPI,Paid,894
3944,3944,2025-09-06,Card,Paid,633
3945,3945,2026-03-30,Card,Pending,399
3946,3946,2025-04-30,UPI,Paid,527
3947,3947,2025-05-20,Cash,Paid,716
3948,3948,2025-09-16,UPI,Paid,896
3949,3949,2026-01-19,UPI,Paid,579
3950,3950,2025-11-18,UPI,Paid,1168
3951,3951,2026-02-17,Cash,Paid,337
3952,3952,2025-12-30,UPI,Paid,833
3953,3953,2025-08-31,Cash,Paid,763
3954,3954,2025-04-06,Card,Paid,249
3955,3955,2026-02-28,UPI,Paid,597
3956,3956,2025-08-06,UPI,Paid,598
3957,3957,2025-07-10,UPI,Paid,245
3958,3958,2025-10-21,UPI,Paid,1059
3959,3959,2025-10-13,UPI,Paid,597
3960,3960,2026-02-14,UPI,Paid,669
3961,3961,2025-07-16,Cash,Paid,857
3962,3962,2025-11-25,Cash,Pending,292
3963,3963,2025-08-27,Cash,Paid,395
3964,3964,2025-11-29,Card,Paid,1128
3965,3965,2025-07-10,UPI,Pending,98
3966,3966,2026-02-02,Cash,Paid,547
3967,3967,2025-09-23,UPI,Paid,1160
3968,3968,2025-12-25,UPI,Paid,1035
3969,3969,2025-08-29,UPI,Paid,976
3970,3970,2025-07-31,Cash,Paid,916
3971,3971,2025-08-04,Cash,Paid,665
3972,3972,2025-04-06,UPI,Paid,352
3973,3973,2025-11-14,Cash,Failed,0
3974,3974,2025-04-21,UPI,Paid,512
3975,3975,2025-05-22,UPI,Paid,701
3976,3976,2025-10-03,UPI,Pending,64
3977,3977,2026-03-14,Cash,Paid,659
3978,3978,2025-04-06,Card,Paid,615
3979,3979,2025-11-22,UPI,Paid,1159
3980,3980,2025-07-08,UPI,Pending,257
3981,3981,2025-09-13,Cash,Paid,699
3982,3982,2025-05-22,UPI,Paid,1186
3983,3983,2026-02-15,Cash,Pending,189
3984,3984,2025-06-15,Card,Paid,1149
3985,3985,2025-06-07,UPI,Paid,846
3986,3986,2025-12-06,UPI,Pending,287
3987,3987,2025-08-10,UPI,Paid,958
3988,3988,2025-10-21,Card,Paid,1095
3989,3989,2025-08-27,UPI,Paid,762
3990,3990,2026-01-28,Card,Paid,473
3991,3991,2025-08-01,Cash,Paid,960
3992,3992,2025-07-14,Cash,Pending,80
3993,3993,2025-12-25,Card,Paid,496
3994,3994,2026-03-01,Cash,Paid,490
3995,3995,2025-11-23,UPI,Paid,750
3996,3996,2025-07-19,Card,Paid,199
3997,3997,2025-10-10,UPI,Paid,482
3998,3998,2025-11-29,Cash,Paid,1187
3999,3999,2025-11-02,UPI,Paid,402
4000,4000,2026-01-01,Card,Paid,769
4001,4001,2025-12-26,UPI,Pending,102
4002,4002,2025-07-10,UPI,Paid,895
4003,4003,2025-04-21,Cash,Paid,1040
4004,4004,2025-12-21,Cash,Pending,293
4005,4005,2025-07-03,UPI,Paid,308
4006,4006,2025-12-11,Card,Paid,329
4007,4007,2025-07-08,UPI,Paid,726
4008,4008,2026-02-21,Cash,Paid,181
4009,4009,2025-06-28,Card,Pending,318
4010,4010,2026-02-13,UPI,Paid,399
4011,4011,2025-10-01,Card,Paid,855
4012,4012,2025-12-22,Card,Paid,1028
4013,4013,2026-02-28,Card,Paid,771
4014,4014,2026-03-26,UPI,Paid,528
4015,4015,2025-04-27,Card,Paid,124
4016,4016,2025-12-18,UPI,Paid,608
4017,4017,2025-10-29,UPI,Paid,1132
4018,4018,2025-06-06,UPI,Paid,647
4019,4019,2025-08-14,Card,Paid,974
4020,4020,2025-08-05,UPI,Paid,1010
4021,4021,2025-09-25,UPI,Paid,375
4022,4022,2026-02-26,UPI,Paid,867
4023,4023,2025-07-02,UPI,Paid,1089
4024,4024,2025-06-21,UPI,Pending,283
4025,4025,2025-10-24,UPI,Paid,103
4026,4026,2025-08-09,UPI,Paid,908
4027,4027,2025-06-08,UPI,Paid,795
4028,4028,2025-04-14,UPI,Paid,663
4029,4029,2025-05-20,UPI,Failed,0
4030,4030,2025-10-21,UPI,Paid,228
4031,4031,2026-01-22,UPI,Paid,764
4032,4032,2025-11-29,UPI,Paid,724
4033,4033,2025-11-29,UPI,Paid,872
4034,4034,2025-04-21,UPI,Paid,303
4035,4035,2025-10-28,UPI,Paid,796
4036,4036,2026-03-19,Card,Paid,189
4037,4037,2026-03-21,Card,Paid,818
4038,4038,2025-12-01,Card,Pending,157
4039,4039,2026-03-03,Card,Paid,785
4040,4040,2026-01-13,Cash,Paid,485
4041,4041,2025-07-03,UPI,Paid,1033
4042,4042,2026-01-19,UPI,Paid,1151
4043,4043,2025-10-08,UPI,Paid,111
4044,4044,2025-12-11,UPI,Paid,233
4045,4045,2025-06-02,Cash,Paid,409
4046,4046,2025-07-04,UPI,Paid,617
4047,4047,2025-05-27,Card,Paid,116
4048,4048,2026-03-03,Cash,Paid,523
4049,4049,2026-02-05,Card,Paid,1034
4050,4050,2025-11-25,Cash,Paid,332
4051,4051,2025-11-09,Cash,Paid,380
4052,4052,2026-01-16,Cash,Paid,781
4053,4053,2025-07-15,UPI,Paid,121
4054,4054,2025-07-11,UPI,Paid,366
4055,4055,2025-08-03,UPI,Paid,932
4056,4056,2026-02-07,UPI,Paid,391
4057,4057,2025-10-25,Card,Paid,605
4058,4058,2026-03-27,UPI,Paid,577
4059,4059,2026-01-18,Card,Paid,234
4060,4060,2025-09-03,Card,Paid,286
4061,4061,2026-01-02,Card,Pending,370
4062,4062,2025-07-14,Cash,Paid,644
4063,4063,2025-10-13,UPI,Paid,1003
4064,4064,2025-05-02,Card,Paid,1126
4065,4065,2025-12-29,UPI,Paid,787
4066,4066,2025-08-21,Card,Paid,881
4067,4067,2025-09-28,UPI,Paid,915
4068,4068,2026-01-11,UPI,Paid,456
4069,4069,2025-05-26,Cash,Paid,1080
4070,4070,2025-12-11,UPI,Paid,482
4071,4071,2025-12-23,UPI,Paid,873
4072,4072,2026-02-01,UPI,Paid,1096
4073,4073,2026-02-23,Cash,Paid,148
4074,4074,2025-04-06,UPI,Paid,924
4075,4075,2025-09-04,UPI,Paid,477
4076,4076,2025-09-16,Card,Paid,1130
4077,4077,2026-03-23,UPI,Failed,0
4078,4078,2025-09-02,Cash,Paid,547
4079,4079,2026-01-04,UPI,Paid,249
4080,4080,2025-08-15,Cash,Paid,1191
4081,4081,2025-04-28,UPI,Paid,659
4082,4082,2025-11-22,UPI,Paid,1077
4083,4083,2026-03-26,UPI,Pending,456
4084,4084,2026-03-03,UPI,Paid,597
4085,4085,2025-07-02,UPI,Paid,967
4086,4086,2025-05-13,UPI,Paid,408
4087,4087,2025-07-07,Card,Paid,166
4088,4088,2026-01-15,UPI,Paid,218
4089,4089,2025-09-09,Cash,Paid,905
4090,4090,2026-03-08,Card,Paid,394
4091,4091,2025-04-18,UPI,Paid,998
4092,4092,2025-05-09,Card,Paid,263
4093,4093,2026-03-15,UPI,Paid,495
4094,4094,2025-08-13,Cash,Paid,896
4095,4095,2025-10-31,UPI,Paid,412
4096,4096,2025-12-12,Card,Paid,979
4097,4097,2026-01-28,UPI,Paid,1038
4098,4098,2025-05-09,Cash,Paid,129
4099,4099,2025-10-30,UPI,Paid,811
4100,4100,2025-12-04,Cash,Paid,298
4101,4101,2026-01-14,Cash,Paid,426
4102,4102,2025-08-13,UPI,Pending,96
4103,4103,2026-01-26,Card,Failed,0
4104,4104,2026-03-08,UPI,Paid,380
4105,4105,2026-04-03,UPI,Paid,1032
4106,4106,2025-07-17,Cash,Paid,1018
4107,4107,2025-11-05,UPI,Pending,221
4108,4108,2026-01-30,UPI,Paid,671
4109,4109,2026-03-26,Cash,Paid,1187
4110,4110,2025-09-20,Card,Paid,905
4111,4111,2026-03-16,Card,Paid,896
4112,4112,2025-09-30,Card,Paid,559
4113,4113,2025-05-08,Cash,Paid,355
4114,4114,2026-02-19,Cash,Pending,186
4115,4115,2025-05-22,Cash,Pending,288
4116,4116,2025-10-25,UPI,Paid,1058
4117,4117,2025-09-18,Cash,Paid,501
4118,4118,2025-07-07,Card,Paid,327
4119,4119,2025-05-29,UPI,Paid,444
4120,4120,2025-09-08,Card,Pending,232
4121,4121,2025-11-21,Cash,Paid,126
4122,4122,2025-08-13,UPI,Paid,1171
4123,4123,2026-01-22,Cash,Paid,1061
4124,4124,2026-02-26,UPI,Pending,449
4125,4125,2026-03-25,UPI,Paid,822
4126,4126,2025-04-25,Card,Paid,779
4127,4127,2025-09-22,Card,Paid,524
4128,4128,2026-03-07,Cash,Paid,321
4129,4129,2026-04-01,Cash,Paid,1116
4130,4130,2025-10-22,UPI,Paid,1099
4131,4131,2025-06-28,Cash,Paid,594
4132,4132,2025-07-30,Card,Paid,328
4133,4133,2025-05-08,Card,Paid,1120
4134,4134,2025-10-14,Cash,Paid,882
4135,4135,2025-06-15,Cash,Paid,828
4136,4136,2026-01-09,Card,Paid,336
4137,4137,2025-10-31,UPI,Paid,631
4138,4138,2026-01-31,UPI,Failed,0
4139,4139,2025-12-17,UPI,Paid,726
4140,4140,2026-03-05,Cash,Paid,1128
4141,4141,2026-02-16,UPI,Paid,603
4142,4142,2025-11-11,Card,Paid,240
4143,4143,2026-01-20,Cash,Paid,916
4144,4144,2026-03-07,UPI,Paid,530
4145,4145,2026-01-05,Card,Paid,539
4146,4146,2025-05-07,UPI,Paid,150
4147,4147,2025-09-19,UPI,Pending,173
4148,4148,2025-07-21,Card,Paid,116
4149,4149,2025-05-02,UPI,Pending,427
4150,4150,2025-05-05,Card,Paid,802
4151,4151,2025-04-09,UPI,Paid,297
4152,4152,2025-05-12,UPI,Paid,630
4153,4153,2025-04-14,UPI,Failed,0
4154,4154,2025-05-05,Card,Pending,407
4155,4155,2025-04-20,Cash,Paid,798
4156,4156,2025-08-11,UPI,Paid,1033
4157,4157,2025-10-18,Card,Paid,1104
4158,4158,2025-06-05,UPI,Paid,876
4159,4159,2025-10-09,UPI,Paid,412
4160,4160,2025-11-09,Card,Paid,113
4161,4161,2025-06-05,UPI,Paid,728
4162,4162,2026-02-22,Cash,Paid,309
4163,4163,2026-03-07,Cash,Paid,825
4164,4164,2026-01-25,Card,Paid,252
4165,4165,2026-02-25,Cash,Paid,563
4166,4166,2025-11-30,UPI,Paid,474
4167,4167,2025-07-22,Card,Paid,644
4168,4168,2025-06-10,UPI,Paid,190
4169,4169,2025-04-05,UPI,Paid,245
4170,4170,2025-11-23,Cash,Pending,286
4171,4171,2025-10-06,UPI,Paid,520
4172,4172,2025-06-17,UPI,Paid,566
4173,4173,2026-02-12,Cash,Paid,1175
4174,4174,2025-07-16,Cash,Pending,333
4175,4175,2025-08-20,UPI,Pending,329
4176,4176,2025-07-23,UPI,Paid,1101
4177,4177,2025-07-10,Cash,Paid,854
4178,4178,2025-08-11,UPI,Paid,1151
4179,4179,2025-10-21,Cash,Paid,474
4180,4180,2025-06-01,Card,Paid,1156
4181,4181,2025-11-12,Cash,Paid,167
4182,4182,2025-08-12,Cash,Paid,603
4183,4183,2025-10-04,Card,Paid,504
4184,4184,2025-06-09,Cash,Failed,0
4185,4185,2025-07-12,UPI,Pending,351
4186,4186,2025-08-01,UPI,Paid,912
4187,4187,2025-06-22,UPI,Paid,953
4188,4188,2026-02-01,Card,Paid,325
4189,4189,2025-07-22,Cash,Pending,297
4190,4190,2025-05-21,Cash,Paid,916
4191,4191,2026-01-08,UPI,Paid,375
4192,4192,2025-11-09,UPI,Paid,795
4193,4193,2026-04-03,UPI,Paid,1088
4194,4194,2025-12-22,Card,Paid,320
4195,4195,2025-04-26,UPI,Paid,1169
4196,4196,2025-04-06,UPI,Paid,235
4197,4197,2025-04-20,UPI,Paid,421
4198,4198,2025-04-29,Card,Paid,333
4199,4199,2025-08-28,Cash,Paid,982
4200,4200,2025-07-03,Cash,Failed,0
4201,4201,2025-10-06,UPI,Paid,707
4202,4202,2025-09-07,UPI,Paid,993
4203,4203,2026-01-19,Cash,Pending,448
4204,4204,2026-02-15,UPI,Paid,664
4205,4205,2025-10-15,Cash,Paid,1001
4206,4206,2026-03-29,Card,Failed,0
4207,4207,2025-09-04,Cash,Paid,170
4208,4208,2025-11-22,Card,Paid,1183
4209,4209,2025-10-26,UPI,Paid,282
4210,4210,2025-04-28,UPI,Pending,436
4211,4211,2025-11-22,Card,Paid,1023
4212,4212,2025-05-25,UPI,Paid,607
4213,4213,2025-12-15,Card,Paid,952
4214,4214,2025-10-24,UPI,Paid,995
4215,4215,2026-01-23,UPI,Paid,747
4216,4216,2025-07-11,Card,Paid,288
4217,4217,2026-03-05,UPI,Paid,299
4218,4218,2025-09-07,Cash,Paid,1166
4219,4219,2026-02-16,Cash,Paid,333
4220,4220,2025-10-15,Card,Pending,362
4221,4221,2025-04-24,UPI,Paid,1004
4222,4222,2025-08-14,Card,Pending,263
4223,4223,2026-02-16,Card,Paid,740
4224,4224,2025-08-14,Card,Paid,364
4225,4225,2025-09-11,UPI,Paid,737
4226,4226,2026-02-27,Cash,Pending,191
4227,4227,2025-06-29,Card,Paid,791
4228,4228,2025-10-22,UPI,Paid,962
4229,4229,2025-09-10,Card,Paid,1163
4230,4230,2025-11-10,UPI,Paid,818
4231,4231,2025-12-16,UPI,Paid,1079
4232,4232,2026-03-26,Cash,Paid,1001
4233,4233,2026-01-27,UPI,Paid,374
4234,4234,2026-01-01,Card,Paid,411
4235,4235,2025-05-03,UPI,Paid,703
4236,4236,2026-03-03,UPI,Paid,434
4237,4237,2025-08-02,UPI,Paid,265
4238,4238,2025-05-02,UPI,Paid,938
4239,4239,2025-09-18,UPI,Pending,487
4240,4240,2025-11-10,Cash,Paid,192
4241,4241,2025-10-05,Card,Paid,757
4242,4242,2026-03-16,Card,Paid,905
4243,4243,2025-09-29,UPI,Paid,1187
4244,4244,2025-05-26,UPI,Paid,692
4245,4245,2025-07-21,UPI,Paid,349
4246,4246,2025-06-12,Card,Paid,581
4247,4247,2025-11-21,UPI,Paid,567
4248,4248,2025-07-06,UPI,Paid,615
4249,4249,2025-04-22,Cash,Paid,880
4250,4250,2025-04-12,UPI,Paid,817
4251,4251,2025-05-26,UPI,Paid,824
4252,4252,2025-07-23,UPI,Paid,921
4253,4253,2026-02-23,Card,Paid,169
4254,4254,2025-05-27,UPI,Paid,1121
4255,4255,2025-09-21,UPI,Failed,0
4256,4256,2025-12-17,Cash,Pending,240
4257,4257,2025-04-06,UPI,Paid,1143
4258,4258,2026-02-04,UPI,Paid,1055
4259,4259,2025-12-03,UPI,Paid,370
4260,4260,2025-07-17,UPI,Paid,370
4261,4261,2025-07-21,Card,Paid,372
4262,4262,2025-07-02,Cash,Paid,404
4263,4263,2025-08-31,Card,Paid,880
4264,4264,2025-04-20,UPI,Paid,663
4265,4265,2025-08-11,UPI,Paid,801
4266,4266,2025-12-19,UPI,Paid,486
4267,4267,2025-12-02,UPI,Paid,365
4268,4268,2025-07-30,Cash,Paid,592
4269,4269,2025-07-04,Cash,Paid,163
4270,4270,2025-07-23,UPI,Paid,909
4271,4271,2025-05-21,Card,Paid,326
4272,4272,2025-10-05,Cash,Paid,721
4273,4273,2026-03-20,UPI,Paid,457
4274,4274,2025-08-10,UPI,Paid,410
4275,4275,2025-06-25,Card,Paid,712
4276,4276,2026-02-22,Cash,Paid,880
4277,4277,2025-10-28,UPI,Pending,244
4278,4278,2025-04-15,UPI,Paid,526
4279,4279,2025-04-20,Card,Failed,0
4280,4280,2025-09-28,UPI,Paid,175
4281,4281,2026-01-18,Card,Paid,699
4282,4282,2025-08-27,Card,Paid,436
4283,4283,2025-10-03,Card,Paid,829
4284,4284,2026-02-19,UPI,Paid,443
4285,4285,2025-08-22,Card,Paid,471
4286,4286,2025-08-10,Cash,Paid,428
4287,4287,2026-02-11,Cash,Paid,1018
4288,4288,2025-11-15,UPI,Paid,1146
4289,4289,2025-07-10,Card,Paid,457
4290,4290,2026-01-21,Card,Paid,914
4291,4291,2025-10-31,UPI,Paid,820
4292,4292,2025-06-12,UPI,Paid,824
4293,4293,2025-12-07,UPI,Paid,536
4294,4294,2025-04-30,UPI,Paid,693
4295,4295,2025-11-11,Cash,Failed,0
4296,4296,2025-11-17,Card,Pending,107
4297,4297,2025-09-17,UPI,Paid,313
4298,4298,2025-04-05,Cash,Paid,257
4299,4299,2026-03-18,UPI,Paid,1132
4300,4300,2025-04-17,UPI,Paid,836
4301,4301,2025-04-09,Cash,Paid,578
4302,4302,2026-02-27,Card,Paid,760
4303,4303,2025-04-22,Cash,Paid,181
4304,4304,2025-06-05,UPI,Paid,563
4305,4305,2025-09-02,UPI,Paid,476
4306,4306,2025-05-10,UPI,Paid,686
4307,4307,2025-08-23,UPI,Paid,1012
4308,4308,2025-05-07,UPI,Paid,636
4309,4309,2025-09-27,UPI,Paid,1112
4310,4310,2025-10-26,Cash,Paid,1050
4311,4311,2026-03-31,UPI,Paid,910
4312,4312,2025-10-28,UPI,Pending,125
4313,4313,2026-02-26,Cash,Failed,0
4314,4314,2025-10-16,UPI,Paid,899
4315,4315,2025-08-14,UPI,Paid,445
4316,4316,2025-07-07,Cash,Paid,780
4317,4317,2026-03-16,UPI,Pending,455
4318,4318,2025-09-27,UPI,Pending,473
4319,4319,2026-01-02,Cash,Paid,1175
4320,4320,2026-02-18,Cash,Paid,430
4321,4321,2025-07-29,UPI,Paid,785
4322,4322,2025-05-10,Cash,Paid,272
4323,4323,2025-12-24,Cash,Paid,951
4324,4324,2025-12-26,Cash,Failed,0
4325,4325,2025-12-11,UPI,Paid,1054
4326,4326,2025-10-08,UPI,Paid,392
4327,4327,2025-12-27,Cash,Paid,937
4328,4328,2025-12-07,Card,Pending,228
4329,4329,2025-12-03,Card,Paid,1126
4330,4330,2026-02-10,Cash,Pending,266
4331,4331,2025-06-05,UPI,Paid,400
4332,4332,2026-03-21,Card,Paid,131
4333,4333,2025-08-26,UPI,Paid,110
4334,4334,2026-02-12,UPI,Paid,926
4335,4335,2025-09-28,UPI,Paid,845
4336,4336,2025-12-07,UPI,Paid,290
4337,4337,2025-11-21,Cash,Paid,793
4338,4338,2026-02-06,UPI,Failed,0
4339,4339,2025-10-19,UPI,Pending,383
4340,4340,2025-06-22,Cash,Paid,383
4341,4341,2025-07-08,UPI,Paid,395
4342,4342,2025-11-24,Card,Paid,711
4343,4343,2025-07-14,UPI,Paid,805
4344,4344,2025-11-05,UPI,Paid,291
4345,4345,2026-02-26,Card,Pending,328
4346,4346,2025-09-20,UPI,Paid,426
4347,4347,2025-04-19,UPI,Failed,0
4348,4348,2025-11-24,Card,Paid,751
4349,4349,2026-02-23,UPI,Paid,1145
4350,4350,2025-04-17,Card,Paid,339
