Order_ID,Customer_ID,Booking_ID,Order_Date,Order_Time,Order_Type,Table_Number,Order_Status,Total_Amount,Discount,Final_Amount
3211,4876,,2025-09-05,14:00:00.921152,Dine-in,4.0,Completed,891,0.0,891.0
3212,1090,3137.0,2025-08-18,21:00:00.608443,Dine-in,7.0,Completed,1163,0.0,1163.0
3213,1324,883.0,2025-12-26,21:15:00.733133,Dine-in,20.0,Pending,176,0.0,176.0
3214,1851,,2025-10-18,16:00:00.477869,Dine-in,18.0,Completed,372,0.0,372.0
3215,1051,,2025-12-16,11:30:00.547807,Takeaway,,Cancelled,788,0.0,788.0
3216,601,,2025-11-06,22:30:00.678765,Dine-in,10.0,Completed,1180,0.0,1180.0
3217,4729,3219.0,2026-01-30,19:30:00.957793,Takeaway,,Completed,346,49.59,296.41
3218,896,,2025-06-09,16:15:00.730345,Takeaway,,Completed,738,54.94,683.06
3219,2212,3666.0,2025-10-11,17:15:00.086699,Takeaway,,Pending,595,0.0,595.0
3220,2925,82.0,2025-12-17,19:30:00.853224,Takeaway,,Completed,692,46.79,645.21
3221,4249,809.0,2026-01-10,21:00:00.278479,Dine-in,10.0,Cancelled,500,0.0,500.0
3222,2634,2806.0,2026-01-15,22:15:00.883421,Takeaway,,Completed,739,0.0,739.0
3223,290,4376.0,2026-01-21,20:00:00.035504,Takeaway,,Cancelled,733,0.0,733.0
3224,62,1249.0,2025-12-26,15:30:00.312200,Dine-in,10.0,Completed,513,0.0,513.0
3225,4158,967.0,2026-03-10,17:15:00.210227,Takeaway,,Completed,957,0.0,957.0
3226,1326,3722.0,2025-12-20,15:30:00.292853,Dine-in,3.0,Pending,621,0.0,621.0
3227,969,2502.0,2026-03-16,22:00:00.299267,Takeaway,,Pending,384,39.6,344.4
3228,496,,2025-09-29,15:15:00.505253,Takeaway,,Pending,432,72.84,359.16
3229,1191,,2025-08-19,16:45:00.707634,Takeaway,,Completed,632,0.0,632.0
3230,4080,,2026-02-12,21:00:00.832837,Takeaway,,Cancelled,397,0.0,397.0
3231,708,2154.0,2026-03-18,22:30:00.526801,Dine-in,11.0,Completed,198,0.0,198.0
3232,3337,,2026-03-29,21:30:00.560244,Dine-in,12.0,Completed,972,0.0,972.0
3233,4971,24.0,2025-08-29,18:45:00.415765,Dine-in,7.0,Completed,241,0.0,241.0
3234,357,1284.0,2026-04-01,14:30:00.983238,Takeaway,,Pending,406,0.0,406.0
3235,3038,,2026-02-24,16:00:00.011213,Takeaway,,Cancelled,169,0.0,169.0
3236,1024,2465.0,2025-10-19,14:45:00.045219,Dine-in,5.0,Completed,1059,0.0,1059.0
3237,2766,289.0,2025-04-17,12:15:00.948673,Takeaway,,Completed,556,74.13,481.87
3238,481,4559.0,2025-10-08,16:30:00.902987,Takeaway,,Pending,1047,92.77,954.23
3239,3091,,2025-12-18,18:15:00.225178,Dine-in,1.0,Completed,571,0.0,571.0
3240,8,,2025-12-05,19:15:00.917642,Takeaway,,Completed,707,0.0,707.0
3241,4994,2769.0,2025-12-22,21:15:00.119847,Takeaway,,Pending,701,0.0,701.0
3242,115,1125.0,2025-12-01,20:45:00.790278,Takeaway,,Completed,517,0.0,517.0
3243,4809,2708.0,2025-12-24,11:15:00.428043,Dine-in,3.0,Completed,432,0.0,432.0
3244,2291,2734.0,2025-08-05,13:00:00.307209,Dine-in,19.0,Completed,311,0.0,311.0
3245,4462,,2026-03-23,16:45:00.602623,Takeaway,,Completed,895,120.93,774.07
3246,2162,,2025-10-07,16:45:00.742153,Dine-in,2.0,Completed,736,0.0,736.0
3247,260,,2025-12-26,09:00:00.105842,Dine-in,10.0,Completed,751,0.0,751.0
3248,728,1655.0,2025-07-13,15:15:00.836516,Dine-in,4.0,Completed,123,0.0,123.0
3249,1322,133.0,2025-05-23,17:30:00.003877,Dine-in,13.0,Completed,737,0.0,737.0
3250,995,251.0,2026-04-04,11:30:00.587743,Takeaway,,Completed,778,0.0,778.0
3251,823,3284.0,2026-02-08,23:15:00.721527,Takeaway,,Completed,925,175.8,749.2
3252,2178,,2025-08-02,11:15:00.653668,Dine-in,12.0,Cancelled,243,0.0,243.0
3253,2924,1715.0,2025-06-25,16:45:00.877126,Dine-in,5.0,Completed,528,0.0,528.0
3254,775,3501.0,2025-05-13,19:45:00.141483,Dine-in,6.0,Completed,1027,0.0,1027.0
3255,3562,,2026-03-18,12:45:00.338717,Dine-in,12.0,Pending,819,0.0,819.0
3256,3056,4460.0,2025-10-28,17:00:00.021729,Dine-in,6.0,Completed,1088,0.0,1088.0
3257,1568,2579.0,2025-08-02,22:30:00.330102,Takeaway,,Completed,577,0.0,577.0
3258,3328,1657.0,2025-08-13,23:15:00.760151,Takeaway,,Completed,449,0.0,449.0
3259,4015,2985.0,2025-11-28,12:00:00.138700,Dine-in,10.0,Completed,677,0.0,677.0
3260,2764,204.0,2025-09-04,13:15:00.248796,Takeaway,,Completed,1025,189.14,835.86
3261,4128,2810.0,2026-03-04,15:30:00.544369,Dine-in,3.0,Completed,1152,99.78,1052.22
3262,1279,2214.0,2026-03-16,09:15:00.677614,Takeaway,,Completed,120,0.0,120.0
3263,4738,3581.0,2025-04-27,16:15:00.558835,Takeaway,,Completed,885,0.0,885.0
3264,3291,1180.0,2026-01-01,14:00:00.702099,Dine-in,2.0,Completed,323,16.35,306.65
3265,4179,,2025-07-14,12:30:00.719378,Dine-in,8.0,Completed,893,86.47,806.53
3266,297,,2026-02-21,22:00:00.671975,Takeaway,,Completed,1040,0.0,1040.0
3267,4644,,2026-02-17,13:30:00.395171,Takeaway,,Completed,785,0.0,785.0
3268,2886,,2026-02-17,17:00:00.609156,Takeaway,,Completed,114,0.0,114.0
3269,1768,4582.0,2025-06-21,22:30:00.332024,Takeaway,,Completed,690,38.38,651.62
3270,756,3762.0,2025-06-22,11:30:00.140755,Takeaway,,Completed,1189,0.0,1189.0
3271,3185,,2025-05-03,13:15:00.137782,Dine-in,12.0,Completed,673,50.35,622.65
3272,2841,3170.0,2025-06-15,12:00:00.220305,Dine-in,16.0,Completed,1153,0.0,1153.0
3273,651,4551.0,2025-12-31,20:45:00.634669,Takeaway,,Completed,784,63.06,720.94
3274,4619,16.0,2025-05-26,17:45:00.034199,Takeaway,,Completed,304,0.0,304.0
3275,4161,2496.0,2025-12-16,12:15:00.041752,Dine-in,5.0,Cancelled,288,34.09,253.91
3276,1675,,2025-12-10,18:45:00.399280,Takeaway,,Completed,460,70.69,389.31
3277,636,296.0,2025-11-10,23:30:00.588734,Dine-in,6.0,Completed,580,50.45,529.55
3278,1855,3330.0,2026-02-23,23:15:00.020625,Dine-in,11.0,Completed,424,25.27,398.73
3279,4243,,2025-08-14,10:45:00.906199,Takeaway,,Completed,424,0.0,424.0
3280,1022,,2026-03-05,23:00:00.838228,Dine-in,5.0,Completed,434,0.0,434.0
3281,3385,4924.0,2025-09-13,19:45:00.744719,Takeaway,,Completed,830,0.0,830.0
3282,1021,3962.0,2026-01-21,09:30:00.651141,Takeaway,,Pending,478,0.0,478.0
3283,2571,262.0,2025-12-28,14:15:00.207098,Dine-in,5.0,Completed,148,0.0,148.0
3284,1661,1251.0,2025-08-05,23:30:00.264024,Dine-in,7.0,Completed,747,0.0,747.0
3285,4207,,2025-09-27,19:45:00.933220,Takeaway,,Completed,815,0.0,815.0
3286,199,2358.0,2025-06-01,18:00:00.906753,Dine-in,6.0,Completed,1185,0.0,1185.0
3287,1481,,2025-06-17,12:30:00.339456,Takeaway,,Completed,875,0.0,875.0
3288,373,4175.0,2025-09-20,12:30:00.194477,Dine-in,8.0,Pending,650,0.0,650.0
3289,3676,,2025-06-04,18:45:00.445173,Dine-in,20.0,Pending,336,55.66,280.34
3290,451,,2025-08-09,09:00:00.197658,Dine-in,16.0,Completed,1199,126.61,1072.39
3291,1682,4387.0,2025-04-05,12:45:00.697809,Dine-in,7.0,Completed,431,0.0,431.0
3292,2787,1583.0,2025-05-30,17:00:00.192560,Takeaway,,Completed,287,0.0,287.0
3293,4299,1706.0,2026-02-14,13:30:00.027295,Dine-in,2.0,Completed,885,0.0,885.0
3294,2600,2400.0,2025-11-14,15:15:00.464193,Dine-in,7.0,Completed,617,0.0,617.0
3295,2692,,2025-06-15,21:45:00.819354,Dine-in,14.0,Cancelled,638,0.0,638.0
3296,4626,2518.0,2025-04-07,09:15:00.829476,Takeaway,,Completed,905,0.0,905.0
3297,2173,1655.0,2026-01-01,10:15:00.108657,Dine-in,15.0,Completed,762,0.0,762.0
3298,880,2340.0,2026-02-22,12:15:00.471578,Dine-in,11.0,Completed,704,0.0,704.0
3299,2687,4553.0,2026-03-20,15:00:00.392940,Dine-in,13.0,Pending,961,136.81,824.19
3300,3043,,2026-03-04,10:15:00.164027,Takeaway,,Completed,567,0.0,567.0
3301,1411,3351.0,2025-09-06,14:15:00.282236,Takeaway,,Completed,136,0.0,136.0
3302,979,,2026-02-23,18:00:00.506879,Takeaway,,Completed,738,109.96,628.04
3303,2446,4055.0,2025-07-18,12:30:00.477590,Dine-in,4.0,Completed,383,0.0,383.0
3304,2534,111.0,2026-02-08,12:15:00.745191,Dine-in,15.0,Cancelled,1152,69.6,1082.4
3305,1202,,2025-10-08,09:00:00.752635,Dine-in,14.0,Pending,421,26.58,394.42
3306,4461,1659.0,2025-11-15,17:45:00.199567,Takeaway,,Completed,857,0.0,857.0
3307,157,,2025-05-20,09:00:00.343320,Dine-in,12.0,Completed,246,29.86,216.14
3308,3365,1635.0,2026-01-19,20:00:00.433840,Takeaway,,Completed,522,0.0,522.0
3309,92,,2025-08-27,12:45:00.687799,Dine-in,12.0,Pending,336,0.0,336.0
3310,693,,2025-08-26,15:30:00.461507,Dine-in,13.0,Pending,547,0.0,547.0
3311,2685,3481.0,2026-01-06,12:45:00.258127,Takeaway,,Completed,666,41.09,624.91
3312,209,,2025-05-26,19:45:00.854365,Dine-in,9.0,Pending,795,0.0,795.0
3313,4392,1827.0,2025-12-12,18:00:00.380667,Takeaway,,Completed,232,0.0,232.0
3314,4834,4854.0,2026-01-12,20:00:00.103891,Dine-in,5.0,Cancelled,1071,0.0,1071.0
3315,4493,2055.0,2025-09-17,21:30:00.509612,Takeaway,,Completed,202,0.0,202.0
3316,842,2815.0,2025-11-04,14:30:00.213790,Takeaway,,Completed,130,0.0,130.0
3317,2322,114.0,2025-06-08,20:45:00.094769,Dine-in,2.0,Completed,1079,0.0,1079.0
3318,259,4476.0,2026-03-10,16:30:00.156015,Dine-in,3.0,Completed,557,100.84,456.16
3319,529,2331.0,2026-01-13,17:45:00.663205,Takeaway,,Completed,305,35.15,269.85
3320,749,,2025-12-25,19:45:00.079091,Dine-in,13.0,Completed,648,0.0,648.0
3321,3081,1700.0,2025-07-05,17:30:00.794044,Dine-in,13.0,Completed,219,24.06,194.94
3322,4389,604.0,2025-11-17,22:45:00.432838,Dine-in,5.0,Completed,166,16.62,149.38
3323,3568,,2025-07-14,18:30:00.366741,Takeaway,,Pending,166,0.0,166.0
3324,4229,3099.0,2025-04-30,09:45:00.054176,Dine-in,2.0,Completed,145,0.0,145.0
3325,942,1440.0,2025-12-24,09:15:00.127056,Takeaway,,Completed,255,0.0,255.0
3326,764,2654.0,2025-10-31,15:15:00.652865,Takeaway,,Pending,568,75.45,492.55
3327,2321,,2025-10-04,16:15:00.732769,Takeaway,,Pending,780,0.0,780.0
3328,4983,,2025-09-23,10:30:00.628190,Takeaway,,Pending,642,92.77,549.23
3329,2835,4410.0,2025-08-09,20:00:00.863323,Takeaway,,Pending,338,18.14,319.86
3330,3481,4247.0,2026-03-14,14:45:00.239784,Takeaway,,Completed,364,52.93,311.07
3331,1320,1507.0,2025-05-27,10:45:00.556433,Dine-in,11.0,Completed,722,0.0,722.0
3332,284,85.0,2026-02-09,17:15:00.396737,Dine-in,4.0,Completed,1188,0.0,1188.0
3333,1274,,2025-06-23,20:00:00.236941,Takeaway,,Completed,157,0.0,157.0
3334,4995,3137.0,2026-02-01,19:30:00.489212,Dine-in,19.0,Completed,210,0.0,210.0
3335,2034,,2025-06-28,16:15:00.926590,Takeaway,,Completed,1150,67.44,1082.56
3336,2936,2704.0,2025-05-06,21:00:00.979762,Dine-in,17.0,Completed,318,0.0,318.0
3337,1951,,2026-02-07,09:15:00.603866,Dine-in,12.0,Pending,572,77.1,494.9
3338,696,,2025-12-17,20:15:00.948870,Takeaway,,Cancelled,896,0.0,896.0
3339,183,3474.0,2026-03-19,16:45:00.658068,Dine-in,19.0,Completed,290,0.0,290.0
3340,3614,1637.0,2026-03-30,11:15:00.691625,Dine-in,19.0,Completed,110,0.0,110.0
3341,3530,3109.0,2025-07-26,23:30:00.463600,Dine-in,14.0,Completed,599,74.87,524.13
3342,4853,1124.0,2025-04-09,15:45:00.111701,Takeaway,,Cancelled,1114,0.0,1114.0
3343,1589,,2025-11-21,16:15:00.992781,Takeaway,,Completed,954,0.0,954.0
3344,2002,1251.0,2026-02-08,13:45:00.890821,Dine-in,18.0,Completed,975,0.0,975.0
3345,318,1611.0,2026-03-14,18:00:00.091477,Dine-in,19.0,Pending,935,0.0,935.0
3346,196,,2025-07-19,09:30:00.577590,Dine-in,14.0,Pending,981,0.0,981.0
3347,3037,1289.0,2026-02-05,19:45:00.813839,Takeaway,,Completed,817,0.0,817.0
3348,3853,59.0,2026-01-31,23:00:00.043086,Dine-in,4.0,Completed,219,0.0,219.0
3349,1352,,2025-09-14,09:45:00.015292,Dine-in,11.0,Completed,1097,0.0,1097.0
3350,2771,,2026-03-25,21:30:00.777513,Takeaway,,Completed,1014,0.0,1014.0
3351,67,257.0,2025-09-01,20:00:00.433946,Dine-in,4.0,Completed,250,0.0,250.0
3352,4834,,2025-09-08,15:00:00.263921,Dine-in,9.0,Completed,274,0.0,274.0
3353,2336,1397.0,2025-05-10,14:45:00.125025,Takeaway,,Completed,1107,0.0,1107.0
3354,921,3648.0,2025-12-07,12:45:00.799037,Takeaway,,Completed,715,0.0,715.0
3355,4853,,2025-05-23,22:00:00.504561,Takeaway,,Pending,199,0.0,199.0
3356,3014,4113.0,2026-02-24,19:15:00.868345,Takeaway,,Completed,695,0.0,695.0
3357,2729,,2025-07-09,11:15:00.904433,Dine-in,6.0,Completed,213,0.0,213.0
3358,2112,1337.0,2026-02-07,19:30:00.423624,Dine-in,8.0,Pending,819,0.0,819.0
3359,4062,4448.0,2025-06-04,11:00:00.310436,Takeaway,,Completed,397,65.73,331.27
3360,2485,,2025-04-06,21:15:00.014042,Dine-in,5.0,Completed,806,0.0,806.0
3361,3331,2448.0,2025-08-24,21:15:00.426224,Takeaway,,Completed,917,112.81,804.19
3362,4148,,2025-12-12,12:15:00.386872,Takeaway,,Pending,901,92.83,808.17
3363,1027,,2025-08-19,16:45:00.399167,Takeaway,,Completed,258,0.0,258.0
3364,2384,,2025-10-10,22:15:00.320745,Dine-in,6.0,Completed,739,0.0,739.0
3365,1364,3141.0,2026-01-30,14:00:00.451306,Takeaway,,Completed,118,0.0,118.0
3366,3974,1239.0,2025-05-20,10:00:00.274920,Takeaway,,Completed,568,0.0,568.0
3367,2050,3446.0,2026-01-18,10:15:00.039955,Dine-in,11.0,Completed,727,56.93,670.07
3368,1677,,2025-06-11,23:00:00.720878,Takeaway,,Completed,603,40.27,562.73
3369,471,4705.0,2026-02-02,13:00:00.359876,Takeaway,,Completed,599,56.55,542.45
3370,2957,,2025-11-10,10:30:00.254136,Takeaway,,Pending,438,0.0,438.0
3371,139,,2025-04-25,12:00:00.069044,Dine-in,5.0,Cancelled,1052,0.0,1052.0
3372,1170,,2025-06-30,14:00:00.353865,Dine-in,20.0,Completed,637,35.78,601.22
3373,1768,,2025-09-15,10:15:00.941078,Dine-in,2.0,Completed,872,0.0,872.0
3374,1897,,2025-06-10,23:00:00.382314,Takeaway,,Completed,421,0.0,421.0
3375,4095,,2025-10-16,17:30:00.095430,Takeaway,,Completed,803,132.76,670.24
3376,1533,3119.0,2025-12-23,21:45:00.819935,Dine-in,18.0,Completed,787,0.0,787.0
3377,2431,3245.0,2025-09-02,09:30:00.227761,Dine-in,6.0,Completed,1066,0.0,1066.0
3378,4967,2242.0,2026-01-21,09:30:00.334493,Takeaway,,Completed,786,0.0,786.0
3379,126,,2025-07-31,22:45:00.217635,Dine-in,19.0,Completed,517,37.21,479.79
3380,4177,,2025-05-17,14:00:00.875915,Dine-in,4.0,Completed,1184,0.0,1184.0
3381,1041,3650.0,2025-10-15,23:30:00.510172,Dine-in,17.0,Pending,239,0.0,239.0
3382,4482,281.0,2025-09-16,14:45:00.397188,Dine-in,8.0,Pending,325,0.0,325.0
3383,706,1573.0,2025-09-20,22:30:00.679162,Takeaway,,Completed,622,0.0,622.0
3384,2504,4746.0,2025-06-28,09:15:00.327424,Dine-in,20.0,Completed,881,0.0,881.0
3385,764,1852.0,2025-05-06,16:45:00.413849,Takeaway,,Completed,617,0.0,617.0
3386,731,,2025-06-05,15:45:00.835221,Takeaway,,Completed,140,0.0,140.0
3387,511,97.0,2025-06-15,14:30:00.504785,Dine-in,19.0,Completed,159,21.95,137.05
3388,1943,,2025-04-20,10:00:00.592546,Takeaway,,Completed,477,95.38,381.62
3389,2585,2146.0,2025-07-06,19:30:00.822437,Dine-in,4.0,Completed,1154,0.0,1154.0
3390,527,4950.0,2025-04-11,13:00:00.820265,Takeaway,,Pending,506,27.7,478.3
3391,1898,,2025-10-02,12:45:00.357716,Dine-in,19.0,Pending,362,0.0,362.0
3392,4836,,2025-08-16,12:30:00.547839,Dine-in,5.0,Completed,409,79.92,329.08
3393,4655,764.0,2026-03-15,23:30:00.275896,Takeaway,,Completed,1174,73.99,1100.01
3394,4199,,2026-02-16,09:45:00.604808,Dine-in,1.0,Completed,374,0.0,374.0
3395,4700,4114.0,2026-02-19,23:15:00.464170,Takeaway,,Completed,250,0.0,250.0
3396,1189,1649.0,2025-04-16,15:15:00.571738,Dine-in,13.0,Pending,766,0.0,766.0
3397,3617,2763.0,2025-12-20,13:45:00.568959,Dine-in,15.0,Completed,1056,0.0,1056.0
3398,3711,1908.0,2026-03-06,22:15:00.009126,Takeaway,,Completed,196,0.0,196.0
3399,767,,2025-12-30,18:00:00.559633,Dine-in,14.0,Completed,735,114.35,620.65
3400,4948,2744.0,2026-02-23,18:30:00.115277,Dine-in,4.0,Completed,658,0.0,658.0
3401,3859,875.0,2025-11-10,11:30:00.279538,Takeaway,,Cancelled,628,48.45,579.55
3402,2212,,2025-12-10,10:30:00.242145,Takeaway,,Completed,648,0.0,648.0
3403,4839,1784.0,2025-10-14,13:45:00.951328,Dine-in,7.0,Cancelled,391,29.18,361.82
3404,2193,,2025-08-05,12:00:00.966009,Takeaway,,Pending,996,94.21,901.79
3405,1964,,2025-04-28,17:15:00.040384,Takeaway,,Completed,332,53.33,278.67
3406,1345,2592.0,2026-02-11,11:15:00.116440,Dine-in,15.0,Completed,824,95.49,728.51
3407,3239,,2025-06-12,12:00:00.168469,Takeaway,,Completed,452,0.0,452.0
3408,3381,3631.0,2026-03-24,21:00:00.008683,Dine-in,19.0,Completed,1165,0.0,1165.0
3409,1084,,2025-05-10,17:45:00.365390,Dine-in,15.0,Completed,276,0.0,276.0
3410,519,2525.0,2025-10-12,15:45:00.593599,Takeaway,,Cancelled,1097,172.29,924.71
3411,3566,2528.0,2026-01-11,12:45:00.580575,Dine-in,11.0,Completed,446,0.0,446.0
3412,2288,1691.0,2025-04-10,12:45:00.821736,Dine-in,2.0,Completed,1180,0.0,1180.0
3413,3664,,2025-12-07,12:30:00.929987,Takeaway,,Completed,623,0.0,623.0
3414,2037,3933.0,2025-09-19,21:15:00.075535,Takeaway,,Completed,484,24.83,459.17
3415,2047,3495.0,2025-06-30,12:45:00.537656,Dine-in,2.0,Completed,1008,68.66,939.34
3416,3401,,2025-06-08,14:30:00.883637,Takeaway,,Completed,797,78.2,718.8
3417,4003,,2025-04-09,22:45:00.646137,Takeaway,,Completed,1163,78.26,1084.74
3418,2363,,2025-08-25,13:45:00.320425,Dine-in,19.0,Completed,541,59.86,481.14
3419,1156,,2025-05-09,19:15:00.923399,Takeaway,,Completed,988,0.0,988.0
3420,3447,3826.0,2025-05-31,22:00:00.374754,Dine-in,13.0,Completed,736,126.02,609.98
3421,4473,,2025-11-12,16:45:00.142497,Dine-in,4.0,Completed,680,0.0,680.0
3422,4514,3808.0,2025-12-10,23:15:00.574227,Takeaway,,Completed,134,0.0,134.0
3423,4717,2091.0,2025-09-30,12:45:00.597954,Dine-in,10.0,Completed,870,0.0,870.0
3424,273,2879.0,2025-11-03,19:45:00.006739,Dine-in,5.0,Completed,736,0.0,736.0
3425,3224,3250.0,2025-07-23,12:15:00.295122,Takeaway,,Completed,657,0.0,657.0
3426,3905,,2026-03-20,15:15:00.527467,Dine-in,6.0,Pending,461,0.0,461.0
3427,302,4093.0,2025-08-20,18:15:00.371045,Takeaway,,Completed,995,0.0,995.0
3428,4615,,2025-11-05,16:45:00.357459,Dine-in,19.0,Completed,719,86.31,632.69
3429,298,,2025-10-01,21:45:00.924478,Dine-in,4.0,Completed,379,0.0,379.0
3430,2909,,2026-01-08,18:45:00.743574,Takeaway,,Completed,634,65.69,568.31
3431,4324,3796.0,2025-06-15,20:15:00.297475,Takeaway,,Completed,598,58.49,539.51
3432,2447,540.0,2025-12-24,09:00:00.868176,Dine-in,4.0,Completed,775,0.0,775.0
3433,4657,4797.0,2025-09-01,19:30:00.226972,Takeaway,,Completed,651,0.0,651.0
3434,1562,,2026-03-08,14:45:00.437359,Dine-in,16.0,Completed,982,0.0,982.0
3435,4234,,2025-07-29,15:30:00.090368,Dine-in,7.0,Completed,831,0.0,831.0
3436,3781,,2025-09-22,09:00:00.329714,Dine-in,4.0,Cancelled,645,0.0,645.0
3437,2093,,2025-06-12,22:45:00.699389,Dine-in,8.0,Cancelled,429,0.0,429.0
3438,3121,393.0,2026-01-12,09:30:00.617305,Dine-in,7.0,Completed,316,0.0,316.0
3439,4015,1542.0,2025-11-04,15:45:00.374723,Dine-in,12.0,Completed,1078,126.88,951.12
3440,3276,3327.0,2025-06-24,21:45:00.455193,Takeaway,,Pending,937,0.0,937.0
3441,3893,3904.0,2026-01-30,09:15:00.621934,Dine-in,6.0,Completed,120,0.0,120.0
3442,2521,2049.0,2025-11-13,11:30:00.589470,Dine-in,14.0,Completed,734,0.0,734.0
3443,487,,2025-12-16,19:00:00.797858,Takeaway,,Pending,981,182.56,798.44
3444,2466,684.0,2025-06-05,23:15:00.767272,Dine-in,19.0,Completed,723,0.0,723.0
3445,1649,,2025-08-20,19:00:00.670522,Dine-in,9.0,Completed,135,11.54,123.46
3446,2762,,2025-08-18,12:15:00.508984,Takeaway,,Completed,264,0.0,264.0
3447,9,517.0,2025-05-07,20:45:00.471992,Dine-in,17.0,Completed,642,0.0,642.0
3448,2601,,2025-05-11,20:15:00.207990,Dine-in,12.0,Completed,329,23.97,305.03
3449,4138,2178.0,2025-11-24,13:00:00.155922,Takeaway,,Cancelled,482,0.0,482.0
3450,4805,2580.0,2026-03-26,20:45:00.702205,Dine-in,20.0,Completed,378,0.0,378.0
3451,3297,,2026-02-18,21:30:00.545335,Dine-in,5.0,Cancelled,280,0.0,280.0
3452,2580,4749.0,2025-07-01,10:30:00.626009,Dine-in,3.0,Cancelled,622,77.4,544.6
3453,2676,,2026-03-24,16:45:00.353301,Takeaway,,Completed,651,57.64,593.36
3454,663,547.0,2025-12-26,13:30:00.538184,Dine-in,2.0,Completed,220,0.0,220.0
3455,1252,2642.0,2026-03-24,16:15:00.617267,Dine-in,1.0,Completed,809,0.0,809.0
3456,2785,1731.0,2025-05-21,12:00:00.593784,Takeaway,,Completed,483,32.65,450.35
3457,1042,2518.0,2025-09-20,21:15:00.492565,Takeaway,,Pending,540,0.0,540.0
3458,3560,,2025-10-03,20:15:00.678392,Dine-in,5.0,Completed,870,137.02,732.98
3459,4502,1934.0,2025-04-18,09:30:00.849150,Dine-in,3.0,Completed,1118,91.45,1026.55
3460,1131,3537.0,2026-02-11,19:15:00.116444,Takeaway,,Completed,785,0.0,785.0
3461,1322,,2025-08-29,15:00:00.578439,Dine-in,4.0,Completed,739,0.0,739.0
3462,1299,2170.0,2025-10-27,14:15:00.030828,Dine-in,7.0,Completed,349,0.0,349.0
3463,3268,4437.0,2025-06-21,19:30:00.068803,Dine-in,20.0,Completed,1173,0.0,1173.0
3464,1301,2501.0,2025-07-27,10:00:00.959353,Dine-in,11.0,Completed,258,0.0,258.0
3465,2984,2167.0,2026-01-23,23:30:00.897827,Dine-in,8.0,Completed,273,43.27,229.73
3466,4209,3204.0,2025-11-30,09:15:00.172653,Dine-in,20.0,Completed,982,0.0,982.0
3467,2065,2858.0,2025-11-03,18:00:00.395962,Takeaway,,Completed,644,0.0,644.0
3468,3667,,2025-08-28,19:15:00.007499,Takeaway,,Completed,1159,0.0,1159.0
3469,3306,683.0,2026-02-25,20:45:00.805733,Dine-in,15.0,Completed,520,0.0,520.0
3470,1104,1360.0,2025-12-11,19:15:00.189050,Dine-in,20.0,Completed,480,85.67,394.33
3471,291,445.0,2025-08-20,12:15:00.052158,Takeaway,,Completed,742,0.0,742.0
3472,1299,,2025-06-28,22:15:00.463231,Takeaway,,Pending,914,0.0,914.0
3473,4821,3424.0,2025-12-04,10:15:00.802912,Dine-in,6.0,Completed,937,131.57,805.43
3474,4099,,2025-10-08,09:00:00.682991,Dine-in,2.0,Completed,623,0.0,623.0
3475,2049,,2025-12-08,10:30:00.745826,Takeaway,,Completed,196,0.0,196.0
3476,479,2634.0,2026-02-14,13:30:00.625551,Dine-in,5.0,Completed,316,23.91,292.09
3477,148,4579.0,2025-12-10,12:30:00.731646,Dine-in,2.0,Completed,245,14.65,230.35
3478,3629,,2025-06-02,16:45:00.131162,Dine-in,7.0,Completed,263,0.0,263.0
3479,736,,2026-03-16,14:45:00.139712,Takeaway,,Completed,250,0.0,250.0
3480,4316,,2025-05-05,11:45:00.541566,Takeaway,,Pending,995,164.35,830.65
3481,275,3301.0,2026-03-26,17:45:00.110207,Dine-in,6.0,Pending,825,0.0,825.0
3482,3830,,2025-11-02,09:30:00.143929,Takeaway,,Completed,366,0.0,366.0
3483,2944,2052.0,2025-04-05,21:15:00.662486,Dine-in,3.0,Completed,697,0.0,697.0
3484,4439,3215.0,2025-06-20,23:15:00.555444,Dine-in,19.0,Cancelled,894,116.15,777.85
3485,159,,2026-03-10,19:45:00.009814,Dine-in,14.0,Completed,708,0.0,708.0
3486,2777,,2025-06-01,17:30:00.173793,Dine-in,5.0,Completed,1020,0.0,1020.0
3487,1669,4102.0,2026-03-27,19:45:00.639686,Dine-in,18.0,Completed,1091,0.0,1091.0
3488,3253,4588.0,2025-09-04,19:15:00.613918,Takeaway,,Pending,497,0.0,497.0
3489,1404,,2025-04-27,16:00:00.246471,Dine-in,8.0,Completed,1049,0.0,1049.0
3490,3107,4634.0,2025-04-16,13:15:00.292180,Takeaway,,Completed,734,0.0,734.0
3491,524,2032.0,2026-01-14,15:15:00.160894,Dine-in,3.0,Completed,958,168.49,789.51
3492,4718,,2025-11-12,13:00:00.262906,Takeaway,,Completed,784,0.0,784.0
3493,2762,,2025-06-14,23:15:00.325595,Dine-in,8.0,Completed,1131,131.77,999.23
3494,2690,,2026-03-30,16:15:00.531654,Takeaway,,Completed,825,0.0,825.0
3495,4700,920.0,2025-07-05,13:30:00.639953,Takeaway,,Completed,256,36.81,219.19
3496,3046,2268.0,2025-04-14,13:30:00.971143,Dine-in,6.0,Completed,1105,0.0,1105.0
3497,3971,4662.0,2025-06-01,17:45:00.697101,Dine-in,1.0,Completed,511,0.0,511.0
3498,3142,2854.0,2025-12-19,23:30:00.313464,Dine-in,9.0,Completed,150,0.0,150.0
3499,1962,,2026-03-10,18:15:00.192364,Dine-in,10.0,Pending,561,0.0,561.0
