Ride_ID,Booking_ID,Customer_ID,Driver_ID,Vehicle_ID,Pickup_Location,Drop_Location,Pickup_Latitude,Pickup_Longitude,Drop_Latitude,Drop_Longitude,Ride_Distance_km,Estimated_Duration_min,Actual_Duration_min,Ride_Status,Cancellation_Reason,Booking_Time,Pickup_Time,Drop_Time
2343,3246,4249,594,58,"Dadar, Mumbai","Powai, Mumbai",21.199245,72.796902,21.139355,72.767981,6.78,14,24,Completed,,2026-01-11 04:11:07.560741,2026-01-11 04:13:07.560741,2026-01-11 04:37:07.560741
2344,883,692,715,626,"Saket, Delhi","Bopal, Ahmedabad",21.16965,72.857657,21.212857,72.893942,13.41,27,31,Completed,,2026-03-28 16:02:54.338585,2026-03-28 16:14:54.338585,2026-03-28 16:45:54.338585
2345,2947,2758,167,167,"Saket, Delhi","Navrangpura, Ahmedabad",21.107167,72.875543,21.220806,72.79021,15.9,59,54,Completed,,2026-04-03 19:37:52.534589,2026-04-03 19:44:52.534589,2026-04-03 20:38:52.534589
2346,2985,2691,645,308,"Dadar, Mumbai","Bopal, Ahmedabad",21.163933,72.892745,21.106476,72.869398,16.34,54,51,Completed,,2026-03-01 01:25:19.562254,2026-03-01 01:32:19.562254,2026-03-01 02:23:19.562254
2347,1611,2660,77,382,"Satellite, Ahmedabad","Bandra, Mumbai",21.193762,72.828757,21.12639,72.812048,16.85,62,60,Completed,,2025-11-23 04:32:46.086245,2025-11-23 04:42:46.086245,2025-11-23 05:42:46.086245
2348,4907,3020,703,622,"BTM Layout, Bangalore","Karol Bagh, Delhi",21.220371,72.835038,21.219335,72.808666,10.93,38,39,Completed,,2026-01-16 14:18:12.687719,2026-01-16 14:26:12.687719,2026-01-16 15:05:12.687719
2349,1868,4953,575,271,"Katargam, Surat","Bandra, Mumbai",21.239615,72.754215,21.216302,72.870282,19.16,63,64,Completed,,2026-03-06 23:30:30.715399,2026-03-06 23:44:30.715399,2026-03-07 00:48:30.715399
2350,3225,4935,516,434,"Navrangpura, Ahmedabad","Bandra, Mumbai",21.146726,72.755905,21.120952,72.752203,11.94,37,37,Completed,,2026-02-21 22:43:32.187762,2026-02-21 22:52:32.187762,2026-02-21 23:29:32.187762
2351,4423,843,506,300,"Karol Bagh, Delhi","Electronic City, Bangalore",21.134174,72.794576,21.24931,72.806607,17.79,54,60,Cancelled,Long waiting time,2025-11-22 11:41:24.688062,2025-11-22 11:53:24.688062,
2352,600,1459,761,241,"Powai, Mumbai","Andheri, Mumbai",21.105852,72.899743,21.11565,72.830942,3.05,8,5,Completed,,2025-10-29 07:12:00.390867,2025-10-29 07:22:00.390867,2025-10-29 07:27:00.390867
2353,2893,2447,958,549,"Rohini, Delhi","BTM Layout, Bangalore",21.100485,72.831575,21.210804,72.85899,6.85,23,22,No-Show,Driver cancelled,2025-12-11 22:28:19.383744,2025-12-11 22:31:19.383744,
2354,1530,1917,775,662,"Vesu, Surat","Powai, Mumbai",21.212395,72.803185,21.165956,72.836641,11.96,31,41,Cancelled,Driver not available,2025-11-11 15:39:13.259550,2025-11-11 15:49:13.259550,
2355,124,2523,95,750,"Connaught Place, Delhi","Whitefield, Bangalore",21.129471,72.84667,21.206245,72.870199,15.29,39,48,Completed,,2025-11-03 16:09:48.319947,2025-11-03 16:18:48.319947,2025-11-03 17:06:48.319947
2356,2865,736,973,432,"Karol Bagh, Delhi","Kothrud, Pune",21.12888,72.812665,21.222999,72.811731,3.08,9,11,Completed,,2025-12-20 12:46:43.668174,2025-12-20 12:53:43.668174,2025-12-20 13:04:43.668174
2357,735,3616,251,676,"Navrangpura, Ahmedabad","BTM Layout, Bangalore",21.222544,72.863218,21.118971,72.790004,16.54,50,47,Completed,,2025-12-23 10:25:41.678860,2025-12-23 10:38:41.678860,2025-12-23 11:25:41.678860
2358,2504,1307,705,368,"Satellite, Ahmedabad","Wakad, Pune",21.101127,72.761522,21.151681,72.889239,19.97,75,80,Completed,,2026-03-15 16:24:54.599861,2026-03-15 16:33:54.599861,2026-03-15 17:53:54.599861
2359,2987,4626,937,104,"Rohini, Delhi","Vesu, Surat",21.13176,72.855023,21.227569,72.800666,19.51,42,50,Completed,,2026-03-20 05:09:22.553081,2026-03-20 05:24:22.553081,2026-03-20 06:14:22.553081
2360,451,272,405,20,"Dadar, Mumbai","Powai, Mumbai",21.186563,72.761452,21.160294,72.862823,3.56,14,17,Completed,,2025-12-12 17:36:52.632372,2025-12-12 17:43:52.632372,2025-12-12 18:00:52.632372
2361,1736,316,431,274,"Navrangpura, Ahmedabad","Powai, Mumbai",21.130408,72.814717,21.194141,72.829496,3.62,9,16,Completed,,2026-04-02 17:30:40.562291,2026-04-02 17:41:40.562291,2026-04-02 17:57:40.562291
2362,767,4093,568,775,"Indiranagar, Bangalore","Udhna, Surat",21.141531,72.825316,21.123221,72.843235,6.21,22,22,Completed,,2025-11-11 04:20:59.026605,2025-11-11 04:34:59.026605,2025-11-11 04:56:59.026605
2363,2018,787,690,18,"Viman Nagar, Pune","Navrangpura, Ahmedabad",21.139179,72.784841,21.218667,72.753482,9.46,34,37,Completed,,2025-11-06 07:34:57.658600,2025-11-06 07:47:57.658600,2025-11-06 08:24:57.658600
2364,360,2741,314,396,"Bandra, Mumbai","Indiranagar, Bangalore",21.230422,72.830563,21.192023,72.765059,4.33,9,7,Cancelled,Driver cancelled,2026-01-28 23:31:13.516073,2026-01-28 23:44:13.516073,
2365,4401,1998,177,38,"Viman Nagar, Pune","Kothrud, Pune",21.164664,72.883359,21.163469,72.866826,16.18,64,69,Completed,,2025-12-29 19:28:26.224061,2025-12-29 19:43:26.224061,2025-12-29 20:52:26.224061
2366,1432,3900,436,45,"Electronic City, Bangalore","BTM Layout, Bangalore",21.226091,72.782547,21.233837,72.782767,10.46,39,37,Completed,,2026-03-03 08:28:44.361303,2026-03-03 08:36:44.361303,2026-03-03 09:13:44.361303
2367,619,2628,804,349,"Satellite, Ahmedabad","Navrangpura, Ahmedabad",21.238644,72.815429,21.207963,72.779926,7.16,21,27,Completed,,2025-12-05 21:15:11.208534,2025-12-05 21:20:11.208534,2025-12-05 21:47:11.208534
2368,1384,700,858,381,"Viman Nagar, Pune","Bandra, Mumbai",21.206933,72.837224,21.103783,72.755914,19.49,45,54,Completed,,2025-11-07 00:53:54.616997,2025-11-07 01:01:54.616997,2025-11-07 01:55:54.616997
2369,2739,2867,476,639,"Adajan, Surat","Udhna, Surat",21.157012,72.868399,21.123999,72.896575,6.11,19,16,Cancelled,Customer cancelled,2025-11-18 04:59:09.776644,2025-11-18 05:08:09.776644,
2370,1084,2234,484,222,"Dadar, Mumbai","Katargam, Surat",21.21188,72.799996,21.13392,72.873582,5.99,19,14,Completed,,2026-02-18 13:05:13.622740,2026-02-18 13:08:13.622740,2026-02-18 13:22:13.622740
2371,3304,3666,108,226,"Satellite, Ahmedabad","Udhna, Surat",21.181778,72.848508,21.181852,72.821494,16.74,34,33,Completed,,2026-01-27 04:07:11.353503,2026-01-27 04:11:11.353503,2026-01-27 04:44:11.353503
2372,2436,804,233,677,"Maninagar, Ahmedabad","Electronic City, Bangalore",21.106374,72.791762,21.135622,72.818078,18.08,49,52,Completed,,2026-03-11 08:59:22.944844,2026-03-11 09:03:22.944844,2026-03-11 09:55:22.944844
2373,2794,3063,546,546,"Whitefield, Bangalore","Connaught Place, Delhi",21.240423,72.890005,21.173218,72.759641,13.86,39,35,Completed,,2025-11-27 07:14:51.851818,2025-11-27 07:21:51.851818,2025-11-27 07:56:51.851818
2374,3049,4135,19,657,"Bopal, Ahmedabad","Dwarka, Delhi",21.14838,72.823886,21.10585,72.772728,1.71,4,4,Cancelled,Driver cancelled,2026-02-17 17:21:32.751120,2026-02-17 17:25:32.751120,
2375,46,1361,993,136,"Dwarka, Delhi","Satellite, Ahmedabad",21.106874,72.786885,21.138031,72.763555,18.59,45,42,Completed,,2026-04-02 01:19:47.306298,2026-04-02 01:26:47.306298,2026-04-02 02:08:47.306298
2376,1353,3785,185,748,"Rohini, Delhi","Vesu, Surat",21.11349,72.780693,21.22016,72.867146,18.64,46,52,No-Show,Driver cancelled,2025-10-26 21:23:40.732927,2025-10-26 21:33:40.732927,
2377,3901,3879,701,622,"Navrangpura, Ahmedabad","Andheri, Mumbai",21.162307,72.898007,21.221818,72.752042,17.69,50,52,Cancelled,Customer cancelled,2026-03-06 05:49:56.245679,2026-03-06 05:59:56.245679,
2378,1817,1799,109,729,"Udhna, Surat","Whitefield, Bangalore",21.184539,72.874833,21.12958,72.886106,3.47,8,6,Completed,,2025-11-03 13:18:47.257349,2025-11-03 13:31:47.257349,2025-11-03 13:37:47.257349
2379,1170,2301,364,7,"Wakad, Pune","Maninagar, Ahmedabad",21.107773,72.759579,21.113669,72.814598,12.71,40,39,Completed,,2025-12-07 19:51:41.754743,2025-12-07 20:02:41.754743,2025-12-07 20:41:41.754743
2380,1987,1941,592,317,"Powai, Mumbai","Vesu, Surat",21.216879,72.857512,21.245249,72.816533,16.88,51,59,Completed,,2025-12-29 05:42:32.623960,2025-12-29 05:47:32.623960,2025-12-29 06:46:32.623960
2381,46,2544,289,2,"Whitefield, Bangalore","Karol Bagh, Delhi",21.114652,72.7523,21.143335,72.895616,13.12,37,44,Completed,,2026-01-04 19:09:45.465202,2026-01-04 19:17:45.465202,2026-01-04 20:01:45.465202
2382,1200,2012,437,236,"Indiranagar, Bangalore","Whitefield, Bangalore",21.142796,72.843944,21.246156,72.876988,17.66,45,53,Completed,,2026-02-15 21:40:05.684328,2026-02-15 21:46:05.684328,2026-02-15 22:39:05.684328
2383,4421,2830,349,249,"Katargam, Surat","Bandra, Mumbai",21.117176,72.813769,21.153751,72.783446,2.23,6,8,Completed,,2026-02-24 19:04:59.858034,2026-02-24 19:19:59.858034,2026-02-24 19:27:59.858034
2384,1509,3188,433,214,"Connaught Place, Delhi","Borivali, Mumbai",21.11202,72.814247,21.130515,72.845737,3.73,10,14,Completed,,2025-11-16 12:34:18.745123,2025-11-16 12:38:18.745123,2025-11-16 12:52:18.745123
2385,2705,2277,552,84,"Kothrud, Pune","Kothrud, Pune",21.147454,72.78637,21.109351,72.767652,8.3,27,30,Completed,,2026-01-02 18:36:32.951396,2026-01-02 18:39:32.951396,2026-01-02 19:09:32.951396
2386,1609,4780,89,83,"Bandra, Mumbai","Indiranagar, Bangalore",21.220583,72.836169,21.181185,72.789449,15.14,46,53,Cancelled,Driver not available,2025-11-24 00:52:45.870212,2025-11-24 01:01:45.870212,
2387,2067,4538,237,16,"Bopal, Ahmedabad","BTM Layout, Bangalore",21.152875,72.750907,21.149419,72.887939,1.68,5,12,Completed,,2026-03-27 06:00:30.777471,2026-03-27 06:10:30.777471,2026-03-27 06:22:30.777471
2388,3575,1826,934,445,"Whitefield, Bangalore","Kothrud, Pune",21.217718,72.819489,21.209117,72.805166,4.79,13,18,Completed,,2025-10-26 19:42:54.836952,2025-10-26 19:45:54.836952,2025-10-26 20:03:54.836952
2389,1699,2017,676,265,"Viman Nagar, Pune","Bopal, Ahmedabad",21.157,72.874424,21.145841,72.777789,14.77,30,39,Completed,,2026-01-19 13:04:44.807531,2026-01-19 13:16:44.807531,2026-01-19 13:55:44.807531
2390,3899,2133,187,363,"Udhna, Surat","Connaught Place, Delhi",21.181304,72.758979,21.221698,72.805704,6.92,27,36,Completed,,2026-03-14 07:50:24.571744,2026-03-14 07:54:24.571744,2026-03-14 08:30:24.571744
2391,745,2782,585,777,"Maninagar, Ahmedabad","Electronic City, Bangalore",21.172391,72.886006,21.11707,72.873857,13.62,53,49,Completed,,2025-11-30 21:41:53.015330,2025-11-30 21:51:53.015330,2025-11-30 22:40:53.015330
2392,1764,1330,888,540,"Udhna, Surat","Indiranagar, Bangalore",21.212465,72.778985,21.121994,72.876125,18.38,57,61,Completed,,2025-12-18 03:19:10.147015,2025-12-18 03:33:10.147015,2025-12-18 04:34:10.147015
2393,2340,1566,642,148,"Wakad, Pune","Navrangpura, Ahmedabad",21.238094,72.79503,21.176078,72.84328,2.57,8,8,Completed,,2025-12-03 15:24:16.419680,2025-12-03 15:36:16.419680,2025-12-03 15:44:16.419680
2394,1963,2386,706,295,"Karol Bagh, Delhi","Andheri, Mumbai",21.154526,72.785355,21.169558,72.791746,3.39,11,16,Completed,,2026-02-25 06:54:03.545723,2026-02-25 06:59:03.545723,2026-02-25 07:15:03.545723
2395,4019,3013,526,710,"Whitefield, Bangalore","Electronic City, Bangalore",21.127584,72.894711,21.123758,72.859801,13.37,32,30,Completed,,2025-10-08 02:22:49.282907,2025-10-08 02:28:49.282907,2025-10-08 02:58:49.282907
2396,4799,1908,360,459,"Maninagar, Ahmedabad","Udhna, Surat",21.20173,72.80723,21.173988,72.762744,7.33,22,19,Completed,,2026-01-01 03:04:39.788308,2026-01-01 03:10:39.788308,2026-01-01 03:29:39.788308
2397,2785,773,249,789,"Dwarka, Delhi","Rohini, Delhi",21.203244,72.87502,21.220817,72.812345,3.02,6,5,Completed,,2025-11-02 01:25:08.417172,2025-11-02 01:40:08.417172,2025-11-02 01:45:08.417172
2398,4101,116,781,377,"Vesu, Surat","Connaught Place, Delhi",21.124426,72.754853,21.193894,72.764737,3.28,11,13,Completed,,2025-11-23 22:15:47.253035,2025-11-23 22:25:47.253035,2025-11-23 22:38:47.253035
2399,3337,2862,914,409,"Dwarka, Delhi","Viman Nagar, Pune",21.245559,72.766849,21.193377,72.852605,15.45,45,45,Completed,,2025-11-28 08:36:24.694634,2025-11-28 08:43:24.694634,2025-11-28 09:28:24.694634
2400,3324,4689,799,313,"Dadar, Mumbai","Maninagar, Ahmedabad",21.214326,72.863888,21.225255,72.803709,9.04,28,38,Completed,,2026-02-19 12:17:15.905874,2026-02-19 12:21:15.905874,2026-02-19 12:59:15.905874
2401,2720,3702,278,656,"Bandra, Mumbai","Borivali, Mumbai",21.143584,72.870416,21.165756,72.752159,9.17,33,32,Completed,,2025-10-31 20:43:18.828893,2025-10-31 20:55:18.828893,2025-10-31 21:27:18.828893
2402,737,3549,921,691,"Borivali, Mumbai","Borivali, Mumbai",21.162668,72.766479,21.111091,72.806337,13.11,42,38,Completed,,2025-11-20 06:49:08.959957,2025-11-20 06:55:08.959957,2025-11-20 07:33:08.959957
2403,3459,2485,472,130,"Andheri, Mumbai","Bopal, Ahmedabad",21.117108,72.834161,21.136144,72.832846,19.8,60,62,Completed,,2025-11-10 03:18:31.510095,2025-11-10 03:25:31.510095,2025-11-10 04:27:31.510095
2404,1850,1845,447,544,"Rohini, Delhi","Adajan, Surat",21.200329,72.841389,21.12379,72.85537,19.72,71,69,Cancelled,Long waiting time,2025-12-12 14:59:04.058602,2025-12-12 15:05:04.058602,
2405,3016,1293,564,35,"Whitefield, Bangalore","Kothrud, Pune",21.124027,72.76981,21.116534,72.767329,14.2,47,55,Completed,,2026-03-29 16:46:56.522717,2026-03-29 16:48:56.522717,2026-03-29 17:43:56.522717
2406,1940,3149,173,262,"Borivali, Mumbai","Rohini, Delhi",21.168459,72.828809,21.117783,72.81573,4.56,11,8,No-Show,Driver not available,2025-12-01 02:38:35.705976,2025-12-01 02:45:35.705976,
2407,2596,2534,6,406,"Adajan, Surat","Vesu, Surat",21.245309,72.814473,21.138032,72.795749,11.47,23,19,Cancelled,Customer cancelled,2025-12-02 21:50:32.900671,2025-12-02 22:03:32.900671,
2408,3813,1779,78,444,"Powai, Mumbai","Vesu, Surat",21.222405,72.845098,21.219398,72.881906,17.43,42,37,Completed,,2026-02-26 14:04:29.726923,2026-02-26 14:06:29.726923,2026-02-26 14:43:29.726923
2409,1193,923,834,547,"Navrangpura, Ahmedabad","Connaught Place, Delhi",21.231069,72.899121,21.195166,72.838634,16.3,64,70,Completed,,2026-03-17 16:54:29.920421,2026-03-17 17:09:29.920421,2026-03-17 18:19:29.920421
2410,2731,2456,435,246,"Viman Nagar, Pune","Rohini, Delhi",21.168839,72.806303,21.168897,72.86952,18.95,39,40,Completed,,2026-01-02 05:09:20.471994,2026-01-02 05:12:20.471994,2026-01-02 05:52:20.471994
2411,3451,2506,563,388,"Katargam, Surat","Connaught Place, Delhi",21.169529,72.886615,21.185739,72.768703,18.23,52,52,No-Show,Payment issue,2025-10-22 10:10:04.323897,2025-10-22 10:18:04.323897,
2412,2830,1103,215,692,"Electronic City, Bangalore","Satellite, Ahmedabad",21.120369,72.899861,21.165814,72.846396,6.09,19,25,Completed,,2026-01-01 21:24:14.743702,2026-01-01 21:37:14.743702,2026-01-01 22:02:14.743702
2413,4512,4580,147,304,"Electronic City, Bangalore","BTM Layout, Bangalore",21.2415,72.853687,21.20795,72.899476,5.51,11,15,Completed,,2025-12-25 08:15:49.968176,2025-12-25 08:21:49.968176,2025-12-25 08:36:49.968176
2414,51,3043,139,444,"Hinjewadi, Pune","Satellite, Ahmedabad",21.222838,72.829376,21.144969,72.786267,8.23,22,27,Completed,,2025-12-24 18:39:47.745162,2025-12-24 18:44:47.745162,2025-12-24 19:11:47.745162
2415,4387,188,679,594,"Rohini, Delhi","Bopal, Ahmedabad",21.152826,72.75641,21.237936,72.850977,6.37,15,24,Completed,,2026-02-22 00:47:48.959489,2026-02-22 01:00:48.959489,2026-02-22 01:24:48.959489
2416,4078,3773,256,26,"Electronic City, Bangalore","Indiranagar, Bangalore",21.102959,72.778897,21.209387,72.778655,18.83,75,70,Completed,,2025-10-17 17:34:14.123012,2025-10-17 17:41:14.123012,2025-10-17 18:51:14.123012
2417,4636,1294,730,661,"Dadar, Mumbai","Adajan, Surat",21.191363,72.772439,21.225117,72.834345,6.94,14,13,Completed,,2026-03-08 13:21:13.777759,2026-03-08 13:29:13.777759,2026-03-08 13:42:13.777759
2418,4140,4859,610,156,"Borivali, Mumbai","Andheri, Mumbai",21.13778,72.897493,21.125439,72.83326,17.17,62,65,Completed,,2025-10-13 14:53:48.438830,2025-10-13 14:57:48.438830,2025-10-13 16:02:48.438830
2419,613,4501,229,475,"Viman Nagar, Pune","Dadar, Mumbai",21.100669,72.835111,21.228703,72.777583,19.34,75,70,Completed,,2026-01-06 07:46:49.747451,2026-01-06 07:48:49.747451,2026-01-06 08:58:49.747451
2420,1877,3812,878,453,"Borivali, Mumbai","Dwarka, Delhi",21.189777,72.870628,21.193761,72.85944,9.25,34,29,Cancelled,Driver not available,2026-04-03 07:52:53.670309,2026-04-03 08:06:53.670309,
2421,4182,4122,348,619,"Vesu, Surat","BTM Layout, Bangalore",21.114318,72.787725,21.206386,72.752014,12.66,42,48,Completed,,2025-11-22 21:34:40.340345,2025-11-22 21:46:40.340345,2025-11-22 22:34:40.340345
2422,154,3419,785,634,"Connaught Place, Delhi","Hinjewadi, Pune",21.243909,72.755047,21.210936,72.879927,4.22,13,22,Completed,,2026-04-04 09:29:54.289242,2026-04-04 09:34:54.289242,2026-04-04 09:56:54.289242
2423,2426,1825,767,320,"Indiranagar, Bangalore","Maninagar, Ahmedabad",21.238532,72.854008,21.116822,72.760024,19.2,75,74,Cancelled,Long waiting time,2025-10-27 07:08:22.915678,2025-10-27 07:20:22.915678,
2424,1998,3292,832,430,"Dwarka, Delhi","Vesu, Surat",21.157018,72.801701,21.213118,72.866391,4.32,13,10,Completed,,2026-03-06 06:22:47.512372,2026-03-06 06:31:47.512372,2026-03-06 06:41:47.512372
2425,2599,3764,816,503,"Vesu, Surat","Satellite, Ahmedabad",21.146197,72.880043,21.123097,72.752946,16.41,45,51,Completed,,2026-02-11 10:05:32.805914,2026-02-11 10:07:32.805914,2026-02-11 10:58:32.805914
2426,3328,1242,652,388,"Borivali, Mumbai","Navrangpura, Ahmedabad",21.100458,72.778763,21.123334,72.867178,9.25,20,23,Completed,,2026-03-17 06:57:49.048124,2026-03-17 07:03:49.048124,2026-03-17 07:26:49.048124
2427,4894,2790,950,636,"Electronic City, Bangalore","Andheri, Mumbai",21.137321,72.852231,21.11237,72.853553,3.67,11,9,Completed,,2025-12-29 02:23:27.096073,2025-12-29 02:38:27.096073,2025-12-29 02:47:27.096073
2428,429,3641,69,710,"Maninagar, Ahmedabad","Electronic City, Bangalore",21.187483,72.794326,21.188959,72.852718,9.69,21,18,Completed,,2025-11-23 16:35:41.442806,2025-11-23 16:48:41.442806,2025-11-23 17:06:41.442806
2429,263,2047,703,800,"Electronic City, Bangalore","Dwarka, Delhi",21.162298,72.783952,21.243056,72.898653,3.87,8,15,Completed,,2026-03-29 02:05:07.017263,2026-03-29 02:16:07.017263,2026-03-29 02:31:07.017263
2430,1567,1711,249,314,"Viman Nagar, Pune","Vesu, Surat",21.117432,72.800419,21.186387,72.752527,10.88,37,33,Completed,,2026-02-01 21:38:23.210445,2026-02-01 21:51:23.210445,2026-02-01 22:24:23.210445
2431,4636,360,713,65,"Viman Nagar, Pune","Hinjewadi, Pune",21.211233,72.758595,21.211222,72.817432,3.55,10,15,Completed,,2025-12-09 16:08:46.550680,2025-12-09 16:10:46.550680,2025-12-09 16:25:46.550680
2432,3929,4234,887,200,"Satellite, Ahmedabad","Satellite, Ahmedabad",21.156884,72.810496,21.190664,72.830089,11.2,44,48,Completed,,2026-03-03 16:53:34.920718,2026-03-03 17:02:34.920718,2026-03-03 17:50:34.920718
2433,1003,4918,405,291,"Saket, Delhi","Bopal, Ahmedabad",21.143266,72.751728,21.192642,72.822763,19.63,62,62,Completed,,2026-01-07 04:09:11.536555,2026-01-07 04:24:11.536555,2026-01-07 05:26:11.536555
2434,1124,4361,443,505,"Borivali, Mumbai","Maninagar, Ahmedabad",21.215218,72.816246,21.122393,72.840726,1.83,4,1,Completed,,2026-01-12 23:58:27.466769,2026-01-13 00:11:27.466769,2026-01-13 00:12:27.466769
2435,2252,438,102,406,"Powai, Mumbai","Wakad, Pune",21.223521,72.876437,21.245022,72.782538,12.35,29,32,Completed,,2025-10-21 14:39:41.476278,2025-10-21 14:45:41.476278,2025-10-21 15:17:41.476278
2436,921,3504,142,724,"Satellite, Ahmedabad","Bandra, Mumbai",21.176828,72.770031,21.15824,72.822699,17.53,44,46,Completed,,2025-11-18 06:39:22.227620,2025-11-18 06:41:22.227620,2025-11-18 07:27:22.227620
2437,3981,747,901,44,"Vesu, Surat","Hinjewadi, Pune",21.153329,72.888988,21.241842,72.874286,3.03,7,17,Cancelled,Driver cancelled,2025-12-29 06:13:58.386726,2025-12-29 06:23:58.386726,
2438,13,2648,916,406,"Karol Bagh, Delhi","Maninagar, Ahmedabad",21.238396,72.775671,21.161971,72.760369,6.52,20,28,Completed,,2025-10-13 13:23:55.084652,2025-10-13 13:31:55.084652,2025-10-13 13:59:55.084652
2439,4022,2735,702,258,"Powai, Mumbai","Adajan, Surat",21.227219,72.777846,21.24301,72.774631,3.11,6,7,Cancelled,Customer cancelled,2025-11-17 19:32:34.956490,2025-11-17 19:36:34.956490,
2440,2910,3136,708,116,"Viman Nagar, Pune","Electronic City, Bangalore",21.208423,72.834435,21.14436,72.81478,2.25,7,4,Completed,,2025-11-01 14:16:40.189885,2025-11-01 14:23:40.189885,2025-11-01 14:27:40.189885
2441,3561,1776,464,295,"Satellite, Ahmedabad","Rohini, Delhi",21.155721,72.785678,21.230444,72.879476,14.13,34,41,Completed,,2025-12-21 18:52:34.250615,2025-12-21 18:55:34.250615,2025-12-21 19:36:34.250615
2442,2451,312,550,744,"Connaught Place, Delhi","Andheri, Mumbai",21.189555,72.808618,21.124562,72.76242,5.14,19,28,No-Show,Payment issue,2025-10-26 22:49:29.032618,2025-10-26 22:57:29.032618,
2443,4801,3176,29,408,"Kothrud, Pune","Maninagar, Ahmedabad",21.156855,72.769897,21.213502,72.846626,3.6,12,11,Completed,,2026-02-13 09:27:15.901443,2026-02-13 09:33:15.901443,2026-02-13 09:44:15.901443
2444,3331,4063,947,589,"Maninagar, Ahmedabad","Powai, Mumbai",21.102376,72.854876,21.111298,72.787046,10.08,32,40,Completed,,2026-01-21 10:46:01.137682,2026-01-21 10:56:01.137682,2026-01-21 11:36:01.137682
2445,3666,1412,187,401,"Borivali, Mumbai","Wakad, Pune",21.204661,72.759478,21.128785,72.780572,3.55,8,14,Completed,,2026-03-12 01:42:21.686557,2026-03-12 01:46:21.686557,2026-03-12 02:00:21.686557
2446,2798,1076,342,542,"Powai, Mumbai","Dadar, Mumbai",21.217841,72.760643,21.188539,72.762203,3.68,13,14,Completed,,2025-11-26 02:53:44.568814,2025-11-26 03:07:44.568814,2025-11-26 03:21:44.568814
