Booking_ID,Customer_ID,Booking_Time,Ride_Type,Pickup_Location,Drop_Location,Estimated_Fare,Estimated_Distance_km,Estimated_Time_min,Booking_Status,Cancellation_Time,Cancellation_By
2330,1168,2026-01-28 18:56:45.022647,Instant,"Vesu, Surat","Dwarka, Delhi",232.83,15.37,59,Completed,,
2331,3140,2026-01-24 10:32:56.666888,Instant,"Bandra, Mumbai","Kothrud, Pune",227.06,20.38,77,Completed,,
2332,3848,2026-01-15 16:08:29.702435,Instant,"Andheri, Mumbai","Udhna, Surat",377.18,23.32,86,Cancelled,2026-01-15 16:16:29.702435,Driver
2333,1373,2025-12-31 16:14:15.197242,Instant,"Kothrud, Pune","Hinjewadi, Pune",340.24,17.72,47,Completed,,
2334,3734,2026-02-14 08:59:53.511187,Instant,"Adajan, Surat","Udhna, Surat",161.15,8.29,25,Confirmed,,
2335,529,2026-02-13 13:28:23.284352,Instant,"Indiranagar, Bangalore","Connaught Place, Delhi",284.33,18.59,37,Completed,,
2336,2891,2025-10-10 14:24:07.636008,Scheduled,"Katargam, Surat","Kothrud, Pune",127.35,7.79,28,Cancelled,2025-10-10 14:32:07.636008,Customer
2337,4141,2026-04-04 02:41:19.942031,Instant,"Indiranagar, Bangalore","Dadar, Mumbai",245.4,13.53,30,Completed,,
2338,702,2025-12-16 12:22:42.532710,Instant,"Dwarka, Delhi","Connaught Place, Delhi",132.42,11.58,36,Completed,,
2339,1563,2025-11-13 19:48:51.508644,Instant,"Hinjewadi, Pune","Bandra, Mumbai",303.76,18.32,64,Cancelled,2025-11-13 19:50:51.508644,Driver
2340,919,2026-02-03 10:47:01.479726,Instant,"Kothrud, Pune","Connaught Place, Delhi",134.45,7.1,25,Completed,,
2341,2616,2025-11-16 10:19:11.765069,Instant,"Udhna, Surat","Indiranagar, Bangalore",302.33,23.71,87,Completed,,
2342,1397,2025-11-28 04:43:00.393713,Instant,"Connaught Place, Delhi","Indiranagar, Bangalore",431.55,22.21,46,Completed,,
2343,3040,2026-04-05 00:22:18.725507,Instant,"Dwarka, Delhi","Indiranagar, Bangalore",83.46,7.27,15,Completed,,
2344,101,2025-12-06 23:42:24.241167,Instant,"Adajan, Surat","Dadar, Mumbai",286.5,17.76,49,Completed,,
2345,2172,2026-01-19 17:20:36.522815,Instant,"Hinjewadi, Pune","Adajan, Surat",259.41,21.41,44,Completed,,
2346,3863,2025-11-03 20:27:57.135799,Instant,"Whitefield, Bangalore","Bandra, Mumbai",159.93,11.18,35,Completed,,
2347,682,2026-01-06 01:29:27.822921,Scheduled,"Dwarka, Delhi","Indiranagar, Bangalore",371.4,24.34,50,Completed,,
2348,1740,2025-10-26 22:10:08.976946,Instant,"Vesu, Surat","Navrangpura, Ahmedabad",238.04,19.02,66,Completed,,
2349,3431,2025-10-26 02:41:15.046507,Instant,"Adajan, Surat","Whitefield, Bangalore",337.25,21.42,46,Cancelled,2025-10-26 02:49:15.046507,System
2350,1543,2025-10-24 00:03:13.324207,Scheduled,"Andheri, Mumbai","Andheri, Mumbai",142.59,7.84,17,Completed,,
2351,1743,2025-12-10 15:52:53.347057,Instant,"Kothrud, Pune","Navrangpura, Ahmedabad",107.76,10.4,21,Completed,,
2352,1790,2026-03-11 01:28:00.381788,Scheduled,"Connaught Place, Delhi","Navrangpura, Ahmedabad",180.8,13.16,52,Completed,,
2353,72,2025-12-14 14:04:15.938760,Instant,"Kothrud, Pune","Navrangpura, Ahmedabad",117.98,9.84,28,Confirmed,,
2354,4999,2026-02-03 21:54:56.366234,Scheduled,"Dwarka, Delhi","Vesu, Surat",214.52,15.7,42,Completed,,
2355,674,2025-10-22 01:39:21.960136,Instant,"Adajan, Surat","Connaught Place, Delhi",281.2,19.83,75,Completed,,
2356,813,2025-12-02 08:12:03.423661,Instant,"Bandra, Mumbai","Whitefield, Bangalore",93.33,7.2,22,Completed,,
2357,2097,2026-02-26 11:50:31.469544,Instant,"Satellite, Ahmedabad","Hinjewadi, Pune",144.3,10.46,26,Completed,,
2358,2125,2026-02-08 22:54:17.649513,Instant,"Navrangpura, Ahmedabad","Adajan, Surat",29.23,2.02,6,Cancelled,2026-02-08 23:02:17.649513,Driver
2359,72,2026-01-15 20:26:36.705056,Scheduled,"Hinjewadi, Pune","Indiranagar, Bangalore",471.26,23.92,80,Completed,,
2360,3409,2026-03-14 11:15:59.759833,Instant,"Katargam, Surat","Hinjewadi, Pune",131.01,11.26,33,Completed,,
2361,3539,2026-03-12 00:05:42.678238,Scheduled,"Whitefield, Bangalore","Satellite, Ahmedabad",209.74,12.97,27,Completed,,
2362,3572,2025-11-12 10:43:31.101472,Instant,"Satellite, Ahmedabad","Indiranagar, Bangalore",208.23,11.09,30,Completed,,
2363,2887,2026-01-12 07:27:44.724741,Instant,"Dwarka, Delhi","Indiranagar, Bangalore",251.53,18.75,44,Completed,,
2364,2972,2026-02-15 16:23:41.043246,Instant,"Katargam, Surat","Connaught Place, Delhi",50.58,3.02,11,Completed,,
2365,3496,2026-01-16 11:14:34.849436,Instant,"Indiranagar, Bangalore","Katargam, Surat",163.2,10.53,37,Confirmed,,
2366,704,2026-02-10 15:25:19.432682,Instant,"Kothrud, Pune","Katargam, Surat",203.35,10.22,24,Completed,,
2367,1392,2025-12-14 08:02:26.445640,Scheduled,"Dadar, Mumbai","Connaught Place, Delhi",253.13,18.19,43,Completed,,
2368,3433,2025-12-20 22:22:52.210301,Scheduled,"Kothrud, Pune","Hinjewadi, Pune",83.91,6.42,19,Cancelled,2025-12-20 22:26:52.210301,Customer
2369,3052,2025-10-16 04:31:50.230044,Instant,"Indiranagar, Bangalore","Navrangpura, Ahmedabad",33.71,2.43,7,Completed,,
2370,4875,2025-10-09 01:27:41.132631,Instant,"Whitefield, Bangalore","Bandra, Mumbai",287.39,16.65,34,Completed,,
2371,2672,2025-11-12 08:54:16.492636,Scheduled,"Satellite, Ahmedabad","Whitefield, Bangalore",273.84,17.17,41,Completed,,
2372,4956,2026-02-03 22:04:54.681299,Instant,"Vesu, Surat","Whitefield, Bangalore",124.97,7.89,16,Completed,,
2373,676,2025-11-09 11:33:21.619846,Instant,"Adajan, Surat","Dwarka, Delhi",213.42,14.14,55,Completed,,
2374,2831,2026-02-22 00:01:31.098801,Instant,"Whitefield, Bangalore","Katargam, Surat",151.71,14.44,57,Completed,,
2375,63,2026-03-08 23:18:05.474819,Instant,"Dwarka, Delhi","Udhna, Surat",41.57,2.13,5,Completed,,
2376,3201,2026-01-05 22:25:17.609426,Scheduled,"Dadar, Mumbai","Dadar, Mumbai",240.1,22.63,50,Cancelled,2026-01-05 22:34:17.609426,System
2377,737,2026-01-15 16:46:11.572082,Instant,"Andheri, Mumbai","Connaught Place, Delhi",78.75,7.41,24,Cancelled,2026-01-15 16:48:11.572082,System
2378,803,2026-02-13 21:55:15.235778,Scheduled,"Andheri, Mumbai","Navrangpura, Ahmedabad",83.19,5.14,11,Completed,,
2379,2704,2025-11-27 15:46:16.286528,Instant,"Udhna, Surat","Navrangpura, Ahmedabad",80.61,6.32,23,Completed,,
2380,2636,2025-12-10 04:37:27.981364,Instant,"Navrangpura, Ahmedabad","Vesu, Surat",288.03,14.86,33,Completed,,
2381,2425,2026-01-10 08:41:46.982503,Instant,"Dadar, Mumbai","Kothrud, Pune",120.81,12.02,24,Completed,,
2382,745,2026-03-05 18:11:48.999981,Instant,"Navrangpura, Ahmedabad","Adajan, Surat",199.4,14.78,32,Completed,,
2383,4514,2025-12-05 12:18:26.647406,Instant,"Whitefield, Bangalore","Katargam, Surat",41.76,3.47,10,Cancelled,2025-12-05 12:20:26.647406,Customer
2384,3158,2025-12-14 22:34:47.967796,Instant,"Navrangpura, Ahmedabad","Andheri, Mumbai",320.22,16.18,54,Cancelled,2025-12-14 22:36:47.967796,Driver
2385,4665,2025-10-14 14:49:41.471908,Instant,"Hinjewadi, Pune","Whitefield, Bangalore",205.92,15.48,53,Completed,,
2386,991,2025-12-22 03:53:21.768535,Instant,"Dwarka, Delhi","Katargam, Surat",155.37,10.19,32,Cancelled,2025-12-22 03:56:21.768535,Driver
2387,3785,2025-10-18 13:17:24.416181,Instant,"Bandra, Mumbai","Navrangpura, Ahmedabad",258.76,15.83,50,Completed,,
2388,394,2025-11-19 05:36:30.814670,Instant,"Katargam, Surat","Dadar, Mumbai",266.72,22.34,57,Completed,,
2389,3936,2026-03-26 18:54:40.674177,Scheduled,"Navrangpura, Ahmedabad","Andheri, Mumbai",215.29,14.59,49,Cancelled,2026-03-26 19:02:40.674177,Customer
2390,3437,2026-03-25 17:45:22.580837,Scheduled,"Katargam, Surat","Adajan, Surat",175.41,11.39,37,Completed,,
2391,3047,2026-01-25 02:30:42.267545,Instant,"Dwarka, Delhi","Satellite, Ahmedabad",162.12,10.43,21,Confirmed,,
2392,4829,2025-10-21 20:14:47.549486,Scheduled,"Navrangpura, Ahmedabad","Navrangpura, Ahmedabad",471.3,23.85,79,Completed,,
2393,2117,2026-01-26 19:34:24.796642,Scheduled,"Dwarka, Delhi","Dwarka, Delhi",291.8,23.92,79,Confirmed,,
2394,1474,2025-10-06 10:14:32.268569,Scheduled,"Bandra, Mumbai","Dwarka, Delhi",172.56,9.69,19,Confirmed,,
2395,3509,2026-01-20 08:06:32.726936,Instant,"Dadar, Mumbai","Bandra, Mumbai",255.86,17.54,65,Completed,,
2396,456,2025-12-28 10:23:37.667853,Instant,"Bandra, Mumbai","Dadar, Mumbai",295.11,15.88,60,Completed,,
2397,4693,2025-10-28 18:32:50.276192,Scheduled,"Navrangpura, Ahmedabad","Navrangpura, Ahmedabad",242.57,17.24,36,Completed,,
2398,4793,2025-12-15 20:16:31.845981,Instant,"Navrangpura, Ahmedabad","Hinjewadi, Pune",219.75,13.45,42,Completed,,
2399,3213,2025-11-11 08:51:42.886574,Instant,"Whitefield, Bangalore","Udhna, Surat",137.06,7.72,28,Completed,,
2400,930,2025-10-20 04:31:30.915689,Instant,"Vesu, Surat","Connaught Place, Delhi",87.35,5.72,20,Completed,,
2401,1628,2025-10-10 08:34:11.789967,Instant,"Andheri, Mumbai","Vesu, Surat",255.7,19.1,53,Completed,,
2402,3139,2026-02-01 21:56:53.993042,Instant,"Katargam, Surat","Navrangpura, Ahmedabad",37.27,2.11,4,Cancelled,2026-02-01 21:57:53.993042,Driver
2403,2291,2025-10-21 20:03:39.176555,Scheduled,"Bandra, Mumbai","Udhna, Surat",237.52,20.17,61,Completed,,
2404,967,2026-03-31 00:26:51.591562,Instant,"Andheri, Mumbai","Vesu, Surat",148.31,10.14,28,Cancelled,2026-03-31 00:32:51.591562,Customer
2405,2031,2026-03-14 23:46:14.908837,Instant,"Satellite, Ahmedabad","Udhna, Surat",248.47,17.21,56,Completed,,
2406,4739,2026-01-05 20:06:48.647495,Instant,"Kothrud, Pune","Connaught Place, Delhi",55.2,4.41,8,Completed,,
2407,2274,2025-11-06 19:52:01.155275,Instant,"Bandra, Mumbai","Kothrud, Pune",213.53,11.27,26,Completed,,
2408,4823,2026-02-24 07:03:15.102637,Instant,"Indiranagar, Bangalore","Adajan, Surat",346.47,21.69,66,Completed,,
2409,2175,2025-10-14 15:23:44.633264,Scheduled,"Katargam, Surat","Whitefield, Bangalore",403.14,23.32,49,Cancelled,2025-10-14 15:33:44.633264,Driver
2410,4896,2025-10-20 00:03:49.614754,Instant,"Udhna, Surat","Whitefield, Bangalore",385.32,20.44,71,Completed,,
2411,1149,2026-01-17 08:02:15.807718,Instant,"Satellite, Ahmedabad","Andheri, Mumbai",50.05,3.86,13,Completed,,
2412,47,2026-03-18 04:51:58.684367,Instant,"Bandra, Mumbai","Udhna, Surat",329.65,17.48,67,Confirmed,,
2413,2872,2026-04-02 20:34:28.649489,Instant,"Katargam, Surat","Dwarka, Delhi",241.6,19.16,42,Completed,,
2414,4391,2025-12-31 06:23:12.334781,Scheduled,"Dadar, Mumbai","Adajan, Surat",191.64,12.8,30,Cancelled,2025-12-31 06:26:12.334781,Customer
2415,3023,2025-10-10 11:20:57.847786,Scheduled,"Bandra, Mumbai","Katargam, Surat",274.52,14.78,32,Completed,,
2416,1809,2026-02-01 23:38:52.753364,Scheduled,"Andheri, Mumbai","Connaught Place, Delhi",91.63,8.3,30,Completed,,
2417,3453,2025-12-14 03:10:06.775709,Scheduled,"Katargam, Surat","Udhna, Surat",146.3,10.16,26,Completed,,
2418,1306,2026-01-28 02:24:07.769661,Instant,"Adajan, Surat","Bandra, Mumbai",35.91,3.0,9,Completed,,
2419,4013,2026-03-09 18:41:46.331846,Instant,"Andheri, Mumbai","Katargam, Surat",110.23,6.18,21,Completed,,
2420,4429,2025-12-27 13:44:11.747561,Scheduled,"Satellite, Ahmedabad","Navrangpura, Ahmedabad",114.95,6.81,24,Completed,,
2421,4488,2026-01-02 11:59:43.120312,Instant,"Hinjewadi, Pune","Dwarka, Delhi",85.1,4.57,10,Cancelled,2026-01-02 12:05:43.120312,Driver
2422,2375,2026-03-14 16:28:33.015141,Scheduled,"Bandra, Mumbai","Navrangpura, Ahmedabad",337.45,22.8,69,Completed,,
2423,1075,2025-11-09 16:28:57.195119,Scheduled,"Udhna, Surat","Satellite, Ahmedabad",251.57,17.25,39,Completed,,
2424,2705,2026-02-13 19:21:02.152663,Scheduled,"Katargam, Surat","Whitefield, Bangalore",352.77,20.1,65,Completed,,
2425,1933,2026-01-30 21:16:05.086199,Instant,"Indiranagar, Bangalore","Dwarka, Delhi",177.69,11.83,27,Completed,,
2426,4301,2026-03-22 02:21:05.195237,Instant,"Hinjewadi, Pune","Bandra, Mumbai",254.84,14.54,41,Confirmed,,
2427,2666,2026-02-25 04:11:41.392847,Instant,"Navrangpura, Ahmedabad","Navrangpura, Ahmedabad",63.25,5.42,12,Completed,,
2428,2641,2025-12-11 17:41:36.704001,Instant,"Indiranagar, Bangalore","Navrangpura, Ahmedabad",110.91,7.43,21,Completed,,
2429,4458,2025-10-18 23:02:56.683843,Instant,"Vesu, Surat","Vesu, Surat",244.75,17.87,64,Completed,,
2430,4190,2026-03-11 12:51:02.564923,Instant,"Andheri, Mumbai","Kothrud, Pune",115.07,8.55,33,Completed,,
2431,3768,2025-11-11 04:49:18.846755,Instant,"Katargam, Surat","Satellite, Ahmedabad",131.04,8.79,33,Completed,,
2432,3107,2026-01-26 03:25:39.064346,Instant,"Vesu, Surat","Whitefield, Bangalore",208.4,11.43,27,Completed,,
2433,190,2026-01-30 02:51:59.098908,Instant,"Indiranagar, Bangalore","Indiranagar, Bangalore",124.15,6.78,20,Completed,,
2434,964,2026-03-29 14:41:20.915028,Instant,"Dwarka, Delhi","Adajan, Surat",222.56,17.11,50,Confirmed,,
2435,1447,2026-03-30 19:42:52.755288,Instant,"Dwarka, Delhi","Dwarka, Delhi",272.79,15.15,36,Completed,,
2436,158,2026-03-28 13:23:20.569673,Instant,"Dwarka, Delhi","Vesu, Surat",40.57,2.33,5,Completed,,
2437,844,2025-11-06 12:01:51.282868,Instant,"Navrangpura, Ahmedabad","Hinjewadi, Pune",107.83,5.46,14,Completed,,
2438,583,2026-02-20 23:37:19.382584,Instant,"Indiranagar, Bangalore","Dwarka, Delhi",171.44,12.38,29,Confirmed,,
2439,4159,2026-03-31 11:32:44.645139,Scheduled,"Dadar, Mumbai","Katargam, Surat",91.27,7.84,28,Completed,,
2440,4095,2025-10-10 01:51:52.178216,Scheduled,"Hinjewadi, Pune","Bandra, Mumbai",231.11,11.84,41,Completed,,
2441,2946,2026-01-16 00:35:36.783035,Instant,"Katargam, Surat","Satellite, Ahmedabad",46.04,2.53,7,Completed,,
2442,2722,2026-03-31 11:03:32.246297,Instant,"Connaught Place, Delhi","Andheri, Mumbai",234.89,16.64,43,Confirmed,,
2443,434,2026-03-14 02:50:42.445187,Scheduled,"Katargam, Surat","Whitefield, Bangalore",17.81,1.55,5,Completed,,
2444,3731,2026-01-23 23:08:36.741181,Instant,"Katargam, Surat","Adajan, Surat",57.45,3.17,8,Completed,,
2445,2394,2026-03-16 07:10:31.685965,Scheduled,"Andheri, Mumbai","Katargam, Surat",258.66,13.92,34,Cancelled,2026-03-16 07:12:31.685965,System
2446,4610,2026-03-23 06:26:25.719082,Instant,"Indiranagar, Bangalore","Whitefield, Bangalore",68.82,6.82,18,Completed,,
2447,1102,2026-02-08 07:33:40.944336,Instant,"Adajan, Surat","Kothrud, Pune",204.11,10.71,30,Completed,,
2448,1067,2026-03-03 13:00:01.172631,Instant,"Kothrud, Pune","Dwarka, Delhi",212.77,12.85,46,Completed,,
2449,1003,2025-11-05 06:17:38.608340,Scheduled,"Udhna, Surat","Dadar, Mumbai",350.32,23.56,76,Cancelled,2025-11-05 06:19:38.608340,System
2450,4470,2026-01-26 10:11:50.461228,Scheduled,"Indiranagar, Bangalore","Adajan, Surat",134.7,10.69,27,Cancelled,2026-01-26 10:16:50.461228,Customer
2451,2573,2026-03-14 02:15:39.937171,Instant,"Hinjewadi, Pune","Udhna, Surat",265.65,21.45,58,Completed,,
2452,4783,2025-10-17 07:51:29.259992,Instant,"Bandra, Mumbai","Adajan, Surat",27.71,2.24,6,Completed,,
2453,4939,2026-03-16 09:41:22.535476,Instant,"Andheri, Mumbai","Satellite, Ahmedabad",160.01,9.59,35,Completed,,
2454,4101,2025-11-15 18:39:37.588741,Instant,"Hinjewadi, Pune","Whitefield, Bangalore",90.18,6.41,25,Cancelled,2025-11-15 18:44:37.588741,Customer
2455,3361,2026-01-05 03:35:29.569409,Instant,"Bandra, Mumbai","Dwarka, Delhi",88.44,8.72,27,Completed,,
2456,4001,2026-02-24 11:58:14.409251,Instant,"Katargam, Surat","Katargam, Surat",145.56,7.62,21,Completed,,
2457,3248,2025-12-03 07:31:02.051107,Instant,"Satellite, Ahmedabad","Hinjewadi, Pune",325.92,23.85,76,Cancelled,2025-12-03 07:35:02.051107,System
2458,3426,2026-03-18 00:59:14.663036,Instant,"Connaught Place, Delhi","Dwarka, Delhi",254.07,19.67,62,Completed,,
2459,738,2026-02-24 00:51:09.043266,Instant,"Satellite, Ahmedabad","Kothrud, Pune",249.21,15.93,55,Completed,,
2460,3634,2026-01-23 14:24:23.522164,Instant,"Whitefield, Bangalore","Bandra, Mumbai",77.11,5.72,17,Completed,,
2461,310,2025-10-06 21:43:28.556397,Instant,"Connaught Place, Delhi","Satellite, Ahmedabad",110.31,6.75,20,Completed,,
2462,690,2025-10-18 12:01:43.326288,Instant,"Kothrud, Pune","Udhna, Surat",305.07,21.76,85,Completed,,
2463,204,2025-12-03 07:26:49.940384,Instant,"Dadar, Mumbai","Connaught Place, Delhi",104.33,5.22,14,Completed,,
2464,756,2025-12-08 06:20:07.991482,Instant,"Connaught Place, Delhi","Indiranagar, Bangalore",41.17,2.15,4,Completed,,
2465,3573,2025-10-10 15:20:34.528828,Instant,"Adajan, Surat","Kothrud, Pune",241.48,19.76,74,Completed,,
2466,760,2025-12-25 05:33:24.119481,Scheduled,"Udhna, Surat","Kothrud, Pune",290.7,20.08,56,Completed,,
2467,1966,2025-12-25 21:14:34.732622,Instant,"Satellite, Ahmedabad","Kothrud, Pune",381.73,22.54,78,Cancelled,2025-12-25 21:22:34.732622,Driver
2468,4130,2025-11-18 14:38:31.702239,Instant,"Whitefield, Bangalore","Udhna, Surat",84.06,6.0,22,Completed,,
2469,1361,2026-02-04 03:14:59.055509,Instant,"Dwarka, Delhi","Indiranagar, Bangalore",364.83,23.72,56,Completed,,
2470,4566,2026-02-07 06:36:27.670727,Instant,"Navrangpura, Ahmedabad","Vesu, Surat",146.78,7.34,25,Completed,,
2471,1778,2025-11-04 04:35:08.879564,Instant,"Dadar, Mumbai","Dwarka, Delhi",195.13,15.39,42,Confirmed,,
2472,3985,2026-03-12 22:55:28.093561,Scheduled,"Indiranagar, Bangalore","Dadar, Mumbai",201.96,11.91,36,Completed,,
2473,4503,2026-02-11 18:05:44.378044,Instant,"Andheri, Mumbai","Udhna, Surat",258.11,22.02,48,Completed,,
2474,1892,2025-11-05 07:58:53.258159,Instant,"Connaught Place, Delhi","Adajan, Surat",235.58,13.33,46,Completed,,
2475,4684,2025-11-14 16:53:30.811194,Instant,"Dwarka, Delhi","Vesu, Surat",211.96,13.89,35,Cancelled,2025-11-14 16:55:30.811194,Driver
2476,4209,2025-11-13 07:36:01.129820,Instant,"Katargam, Surat","Udhna, Surat",454.86,22.99,65,Completed,,
2477,3426,2025-12-17 23:18:44.513880,Scheduled,"Dadar, Mumbai","Dadar, Mumbai",238.61,17.24,62,Cancelled,2025-12-17 23:25:44.513880,Driver
2478,3990,2026-03-07 12:44:48.661886,Scheduled,"Kothrud, Pune","Dwarka, Delhi",100.66,5.23,17,Confirmed,,
2479,565,2025-12-20 11:41:35.155273,Instant,"Vesu, Surat","Kothrud, Pune",440.26,23.04,81,Completed,,
2480,4561,2025-12-24 03:57:30.717254,Scheduled,"Indiranagar, Bangalore","Dadar, Mumbai",205.27,13.42,45,Cancelled,2025-12-24 04:03:30.717254,Driver
2481,2622,2026-03-24 13:29:53.834473,Instant,"Connaught Place, Delhi","Dwarka, Delhi",240.5,14.31,29,Completed,,
2482,3691,2026-03-13 00:18:37.654072,Instant,"Adajan, Surat","Bandra, Mumbai",381.55,19.17,42,Completed,,
2483,550,2026-02-02 13:15:20.595997,Instant,"Bandra, Mumbai","Satellite, Ahmedabad",85.56,5.94,16,Confirmed,,
2484,3571,2026-01-28 18:10:55.247439,Scheduled,"Indiranagar, Bangalore","Satellite, Ahmedabad",255.21,20.42,79,Completed,,
2485,332,2025-10-15 21:55:39.066058,Instant,"Udhna, Surat","Kothrud, Pune",245.55,17.64,43,Completed,,
2486,1634,2025-11-21 23:50:40.481157,Instant,"Bandra, Mumbai","Kothrud, Pune",367.37,18.82,42,Completed,,
2487,3062,2026-01-20 17:31:31.012909,Instant,"Vesu, Surat","Vesu, Surat",149.47,11.6,30,Cancelled,2026-01-20 17:36:31.012909,Customer
2488,4092,2026-04-05 15:37:40.795842,Instant,"Kothrud, Pune","Satellite, Ahmedabad",216.86,20.73,64,Completed,,
2489,461,2026-01-02 01:32:01.011375,Scheduled,"Indiranagar, Bangalore","Katargam, Surat",143.27,8.27,23,Cancelled,2026-01-02 01:33:01.011375,System
2490,2184,2025-11-15 11:36:04.902929,Instant,"Udhna, Surat","Dadar, Mumbai",78.3,7.78,22,Completed,,
2491,2355,2025-12-27 02:22:48.189937,Instant,"Navrangpura, Ahmedabad","Indiranagar, Bangalore",222.19,14.84,44,Completed,,
2492,1982,2025-11-08 08:55:07.682572,Instant,"Adajan, Surat","Hinjewadi, Pune",387.91,23.83,51,Completed,,
2493,1317,2025-10-29 06:26:35.919991,Instant,"Kothrud, Pune","Whitefield, Bangalore",284.78,19.04,53,Completed,,
2494,4618,2026-03-09 03:08:47.997368,Scheduled,"Adajan, Surat","Satellite, Ahmedabad",72.04,3.66,12,Completed,,
2495,3452,2026-01-21 05:25:29.962465,Instant,"Connaught Place, Delhi","Dwarka, Delhi",293.06,22.89,54,Cancelled,2026-01-21 05:34:29.962465,Driver
2496,4832,2025-12-24 15:43:04.842837,Scheduled,"Dadar, Mumbai","Indiranagar, Bangalore",51.32,2.88,10,Confirmed,,
2497,950,2026-01-02 13:20:55.647535,Instant,"Hinjewadi, Pune","Andheri, Mumbai",375.69,18.96,71,Cancelled,2026-01-02 13:30:55.647535,Driver
2498,4107,2025-11-06 23:25:33.682560,Scheduled,"Navrangpura, Ahmedabad","Katargam, Surat",310.99,20.37,68,Completed,,
2499,1516,2025-10-24 14:53:57.056312,Scheduled,"Dwarka, Delhi","Connaught Place, Delhi",147.17,7.7,26,Cancelled,2025-10-24 14:55:57.056312,System
2500,4879,2026-02-23 03:00:40.915071,Scheduled,"Andheri, Mumbai","Kothrud, Pune",169.72,14.26,40,Cancelled,2026-02-23 03:08:40.915071,Driver
2501,2381,2025-12-03 18:38:14.123938,Instant,"Indiranagar, Bangalore","Connaught Place, Delhi",321.47,21.37,55,Cancelled,2025-12-03 18:41:14.123938,Driver
2502,4730,2026-02-03 09:08:23.747936,Instant,"Katargam, Surat","Connaught Place, Delhi",286.69,16.78,43,Completed,,
2503,3285,2026-03-08 15:14:09.554641,Scheduled,"Udhna, Surat","Andheri, Mumbai",283.85,23.5,68,Completed,,
2504,1026,2025-11-01 11:54:52.236267,Scheduled,"Indiranagar, Bangalore","Whitefield, Bangalore",286.12,21.44,51,Completed,,
2505,4066,2026-02-28 04:58:36.959287,Instant,"Vesu, Surat","Navrangpura, Ahmedabad",115.07,5.8,20,Completed,,
2506,1959,2025-10-10 07:42:31.857835,Instant,"Andheri, Mumbai","Dwarka, Delhi",22.68,1.53,6,Completed,,
2507,4432,2025-11-09 23:39:30.971265,Instant,"Katargam, Surat","Bandra, Mumbai",24.81,1.81,4,Completed,,
2508,3879,2025-10-10 23:22:02.048857,Instant,"Satellite, Ahmedabad","Andheri, Mumbai",144.56,10.63,32,Completed,,
2509,522,2026-02-04 01:22:36.371501,Instant,"Bandra, Mumbai","Dwarka, Delhi",64.02,5.03,19,Completed,,
2510,4014,2026-02-05 21:22:23.305167,Instant,"Navrangpura, Ahmedabad","Indiranagar, Bangalore",164.54,11.87,44,Completed,,
2511,1014,2026-02-06 11:54:35.211947,Instant,"Dwarka, Delhi","Adajan, Surat",187.79,18.08,43,Completed,,
2512,543,2025-11-15 17:05:52.140534,Scheduled,"Navrangpura, Ahmedabad","Kothrud, Pune",260.07,17.88,38,Completed,,
2513,4695,2025-11-26 23:30:09.719121,Instant,"Adajan, Surat","Indiranagar, Bangalore",276.6,15.27,34,Completed,,
2514,4851,2025-11-28 04:41:21.848420,Instant,"Vesu, Surat","Navrangpura, Ahmedabad",267.84,23.53,92,Completed,,
2515,4478,2026-01-12 21:26:41.609000,Instant,"Whitefield, Bangalore","Whitefield, Bangalore",381.08,25.0,95,Completed,,
