order_id,customer_id,order_date,order_status,payment_mode,total_amount
ORD08289,CUST02395,2022-11-21,Delivered,UPI,4897
ORD08290,CUST02396,2022-09-16,Delivered,Card,1083
ORD08291,CUST02396,2025-02-03,Shipped,UPI,1171
ORD08292,CUST02396,2022-08-22,Returned,UPI,821
ORD08293,CUST02396,2021-10-20,Delivered,COD,4305
ORD08294,CUST02396,2024-01-04,Delivered,COD,1330
ORD08295,CUST02397,2025-07-09,Delivered,COD,3315
ORD08296,CUST02397,2021-07-20,Delivered,COD,2756
ORD08297,CUST02397,2023-01-19,Cancelled,UPI,3390
ORD08298,CUST02397,2025-05-04,Delivered,UPI,1982
ORD08299,CUST02398,2023-03-29,Returned,UPI,4677
ORD08300,CUST02398,2023-11-17,Delivered,COD,3130
ORD08301,CUST02398,2021-10-16,Delivered,Card,983
ORD08302,CUST02399,2025-10-09,Shipped,COD,1423
ORD08303,CUST02399,2024-02-05,Shipped,UPI,2117
ORD08304,CUST02399,2021-01-19,Placed,Card,2280
ORD08305,CUST02400,2021-10-05,Delivered,Card,3039
ORD08306,CUST02400,2022-07-05,Delivered,UPI,2600
ORD08307,CUST02400,2021-11-11,Delivered,UPI,2510
ORD08308,CUST02400,2021-03-21,Delivered,UPI,861
ORD08309,CUST02400,2024-09-25,Cancelled,COD,2555
ORD08310,CUST02401,2023-02-11,Delivered,UPI,1628
ORD08311,CUST02401,2025-11-22,Delivered,UPI,4879
ORD08312,CUST02402,2023-11-14,Returned,COD,3600
ORD08313,CUST02402,2024-02-16,Cancelled,Card,4702
ORD08314,CUST02402,2021-03-20,Shipped,Card,2820
ORD08315,CUST02402,2023-06-14,Delivered,Card,3555
ORD08316,CUST02402,2024-07-02,Shipped,UPI,3044
ORD08317,CUST02403,2023-10-12,Shipped,Card,4743
ORD08318,CUST02403,2023-02-06,Placed,UPI,2541
ORD08319,CUST02403,2022-08-28,Returned,COD,2656
ORD08320,CUST02404,2022-05-17,Delivered,UPI,3574
ORD08321,CUST02404,2023-10-29,Returned,COD,3403
ORD08322,CUST02404,2021-10-10,Delivered,Card,2344
ORD08323,CUST02405,2021-01-06,Shipped,Card,847
ORD08324,CUST02405,2024-02-20,Delivered,UPI,723
ORD08325,CUST02405,2023-08-16,Delivered,UPI,3571
ORD08326,CUST02405,2021-10-06,Shipped,UPI,2575
ORD08327,CUST02405,2022-07-19,Delivered,Card,818
ORD08328,CUST02406,2025-08-29,Delivered,COD,4830
ORD08329,CUST02406,2023-11-18,Delivered,COD,3108
ORD08330,CUST02406,2021-04-18,Delivered,UPI,1159
ORD08331,CUST02407,2021-03-08,Delivered,Card,3506
ORD08332,CUST02407,2024-01-26,Placed,UPI,2350
ORD08333,CUST02408,2021-09-21,Shipped,COD,3897
ORD08334,CUST02408,2022-01-15,Delivered,UPI,3338
ORD08335,CUST02408,2022-10-25,Shipped,UPI,3498
ORD08336,CUST02408,2021-04-07,Returned,COD,1564
ORD08337,CUST02409,2025-06-15,Returned,Card,4293
ORD08338,CUST02409,2025-09-23,Shipped,UPI,2123
ORD08339,CUST02409,2022-01-24,Shipped,UPI,2054
ORD08340,CUST02410,2022-07-18,Placed,Card,3680
ORD08341,CUST02410,2024-07-21,Placed,Card,2059
ORD08342,CUST02410,2024-09-29,Delivered,UPI,2200
ORD08343,CUST02410,2024-04-16,Delivered,UPI,1192
ORD08344,CUST02411,2024-09-26,Delivered,UPI,3974
ORD08345,CUST02411,2022-08-09,Delivered,UPI,3120
ORD08346,CUST02411,2022-11-07,Shipped,UPI,3284
ORD08347,CUST02411,2023-10-11,Delivered,UPI,1677
ORD08348,CUST02411,2023-07-17,Returned,UPI,1457
ORD08349,CUST02412,2022-03-02,Shipped,Card,2318
ORD08350,CUST02412,2024-01-28,Shipped,Card,1007
ORD08351,CUST02413,2023-11-13,Delivered,COD,1705
ORD08352,CUST02413,2023-09-25,Delivered,UPI,2312
ORD08353,CUST02413,2025-06-01,Shipped,UPI,3478
ORD08354,CUST02413,2024-09-03,Shipped,UPI,4625
ORD08355,CUST02414,2021-04-18,Shipped,Card,3938
ORD08356,CUST02414,2023-10-08,Shipped,UPI,2737
ORD08357,CUST02414,2021-09-05,Delivered,UPI,3005
ORD08358,CUST02414,2021-11-25,Delivered,COD,4351
ORD08359,CUST02415,2022-06-28,Placed,Card,1832
ORD08360,CUST02415,2024-10-07,Delivered,Card,2563
ORD08361,CUST02415,2022-05-20,Cancelled,Card,3267
ORD08362,CUST02416,2023-03-20,Delivered,Card,4192
ORD08363,CUST02416,2023-02-04,Placed,Card,2032
ORD08364,CUST02416,2022-06-07,Delivered,COD,3752
ORD08365,CUST02416,2021-04-20,Delivered,COD,1495
ORD08366,CUST02416,2022-02-11,Cancelled,Card,3427
ORD08367,CUST02417,2021-03-29,Delivered,Card,3810
ORD08368,CUST02417,2023-10-28,Delivered,Card,1267
ORD08369,CUST02417,2025-06-28,Cancelled,Card,4259
ORD08370,CUST02417,2021-08-27,Cancelled,UPI,2989
ORD08371,CUST02418,2024-06-28,Delivered,UPI,4369
ORD08372,CUST02418,2022-12-21,Delivered,Card,1526
ORD08373,CUST02418,2025-10-28,Delivered,COD,1368
ORD08374,CUST02418,2022-10-31,Shipped,Card,1706
ORD08375,CUST02418,2025-01-25,Returned,UPI,530
ORD08376,CUST02419,2024-09-30,Returned,UPI,1388
ORD08377,CUST02419,2025-09-17,Delivered,UPI,3174
ORD08378,CUST02420,2022-03-22,Delivered,UPI,870
ORD08379,CUST02420,2023-10-29,Delivered,UPI,2824
ORD08380,CUST02420,2023-06-30,Delivered,Card,3969
ORD08381,CUST02421,2025-06-13,Delivered,UPI,1442
ORD08382,CUST02421,2021-05-26,Shipped,Card,4512
ORD08383,CUST02421,2021-10-02,Delivered,UPI,3871
ORD08384,CUST02421,2025-04-01,Placed,UPI,3149
ORD08385,CUST02421,2024-08-08,Delivered,UPI,3471
ORD08386,CUST02422,2024-06-23,Placed,Card,1498
ORD08387,CUST02422,2021-12-12,Shipped,COD,2433
ORD08388,CUST02422,2024-11-23,Placed,COD,3555
ORD08389,CUST02422,2023-02-22,Delivered,UPI,3012
ORD08390,CUST02422,2023-05-13,Placed,COD,3444
ORD08391,CUST02423,2021-08-18,Delivered,Card,3609
ORD08392,CUST02423,2025-10-13,Delivered,UPI,746
ORD08393,CUST02423,2024-02-08,Delivered,Card,3419
ORD08394,CUST02423,2024-01-23,Delivered,UPI,3533
ORD08395,CUST02423,2025-10-29,Shipped,UPI,2903
ORD08396,CUST02424,2022-07-17,Shipped,Card,527
ORD08397,CUST02424,2024-01-10,Delivered,COD,1251
ORD08398,CUST02424,2025-07-27,Shipped,COD,4493
ORD08399,CUST02425,2022-05-06,Delivered,Card,3510
ORD08400,CUST02425,2024-12-10,Delivered,Card,2702
ORD08401,CUST02426,2023-11-19,Delivered,COD,3954
ORD08402,CUST02426,2022-01-07,Delivered,UPI,4264
ORD08403,CUST02427,2021-02-21,Delivered,UPI,4315
ORD08404,CUST02427,2024-05-22,Placed,COD,4882
ORD08405,CUST02427,2024-05-11,Delivered,Card,4070
ORD08406,CUST02427,2022-03-20,Delivered,Card,4700
ORD08407,CUST02427,2022-07-21,Cancelled,UPI,1022
ORD08408,CUST02428,2024-02-16,Delivered,UPI,3270
ORD08409,CUST02428,2021-08-04,Returned,Card,3836
ORD08410,CUST02428,2025-07-26,Returned,UPI,2343
ORD08411,CUST02428,2025-10-19,Shipped,UPI,990
ORD08412,CUST02428,2025-02-10,Delivered,COD,1808
ORD08413,CUST02429,2024-04-11,Shipped,Card,898
ORD08414,CUST02429,2024-06-27,Shipped,Card,2682
ORD08415,CUST02429,2024-12-16,Delivered,COD,4050
ORD08416,CUST02429,2024-10-11,Cancelled,UPI,3671
ORD08417,CUST02430,2023-04-27,Shipped,UPI,2347
ORD08418,CUST02430,2024-04-19,Delivered,Card,3514
ORD08419,CUST02430,2025-07-18,Delivered,UPI,3189
ORD08420,CUST02430,2022-05-11,Delivered,COD,3509
ORD08421,CUST02431,2024-02-08,Returned,Card,3633
ORD08422,CUST02431,2024-10-29,Delivered,UPI,3624
ORD08423,CUST02431,2023-05-17,Delivered,UPI,532
ORD08424,CUST02431,2024-10-10,Shipped,UPI,4146
ORD08425,CUST02432,2022-07-19,Delivered,UPI,4095
ORD08426,CUST02432,2023-10-27,Shipped,Card,2795
ORD08427,CUST02433,2023-01-18,Cancelled,UPI,1019
ORD08428,CUST02433,2022-11-24,Returned,UPI,4567
ORD08429,CUST02434,2025-03-21,Shipped,COD,2891
ORD08430,CUST02434,2024-11-29,Shipped,UPI,3213
ORD08431,CUST02434,2025-08-07,Shipped,COD,4711
ORD08432,CUST02434,2021-02-10,Delivered,Card,4878
ORD08433,CUST02435,2024-04-05,Delivered,UPI,4571
ORD08434,CUST02435,2023-06-22,Delivered,UPI,4074
ORD08435,CUST02435,2021-12-13,Delivered,Card,3023
ORD08436,CUST02436,2023-01-08,Delivered,UPI,4652
ORD08437,CUST02436,2022-11-22,Delivered,Card,3405
ORD08438,CUST02436,2022-09-20,Delivered,UPI,1140
ORD08439,CUST02436,2024-06-25,Delivered,COD,4653
ORD08440,CUST02437,2023-06-28,Shipped,Card,1753
ORD08441,CUST02437,2024-01-30,Delivered,UPI,4699
ORD08442,CUST02438,2021-12-15,Cancelled,Card,3150
ORD08443,CUST02438,2021-10-17,Delivered,UPI,4401
ORD08444,CUST02439,2025-07-16,Delivered,Card,950
ORD08445,CUST02439,2021-05-21,Cancelled,Card,4617
ORD08446,CUST02439,2023-10-12,Shipped,COD,3459
ORD08447,CUST02439,2021-06-02,Returned,Card,2118
ORD08448,CUST02440,2022-03-18,Delivered,Card,4345
ORD08449,CUST02440,2021-08-01,Cancelled,UPI,4192
ORD08450,CUST02440,2025-03-01,Shipped,UPI,2351
ORD08451,CUST02441,2025-05-07,Delivered,Card,1185
ORD08452,CUST02441,2023-05-31,Delivered,Card,3762
ORD08453,CUST02441,2021-02-16,Delivered,COD,3265
ORD08454,CUST02441,2023-02-06,Shipped,Card,2126
ORD08455,CUST02442,2025-04-10,Shipped,UPI,1066
ORD08456,CUST02442,2024-04-26,Shipped,UPI,865
ORD08457,CUST02443,2021-06-18,Returned,COD,1618
ORD08458,CUST02443,2025-05-05,Shipped,UPI,4042
ORD08459,CUST02444,2024-10-28,Cancelled,Card,4530
ORD08460,CUST02444,2025-03-18,Delivered,Card,1873
ORD08461,CUST02445,2025-05-07,Delivered,UPI,3502
ORD08462,CUST02445,2023-02-06,Delivered,UPI,899
ORD08463,CUST02445,2021-08-28,Cancelled,Card,948
ORD08464,CUST02446,2025-03-09,Cancelled,COD,540
ORD08465,CUST02446,2021-10-18,Returned,UPI,4129
ORD08466,CUST02446,2022-03-31,Delivered,Card,636
ORD08467,CUST02446,2022-09-17,Shipped,Card,2088
ORD08468,CUST02446,2025-10-21,Delivered,COD,1874
ORD08469,CUST02447,2024-09-17,Delivered,UPI,2752
ORD08470,CUST02447,2021-01-14,Delivered,UPI,4305
ORD08471,CUST02448,2021-04-15,Returned,UPI,3353
ORD08472,CUST02448,2021-02-06,Shipped,UPI,4003
ORD08473,CUST02448,2021-08-06,Returned,UPI,2657
ORD08474,CUST02448,2025-07-18,Shipped,UPI,2941
ORD08475,CUST02448,2021-03-09,Shipped,COD,2859
ORD08476,CUST02449,2024-04-01,Delivered,UPI,3403
ORD08477,CUST02449,2023-01-04,Returned,UPI,1405
ORD08478,CUST02449,2022-05-12,Delivered,UPI,1583
ORD08479,CUST02449,2025-06-05,Delivered,UPI,4767
ORD08480,CUST02450,2022-06-27,Returned,Card,1968
ORD08481,CUST02450,2025-09-10,Delivered,COD,1208
ORD08482,CUST02451,2024-04-28,Shipped,UPI,3550
ORD08483,CUST02451,2021-08-08,Returned,UPI,2550
ORD08484,CUST02451,2021-05-12,Placed,UPI,2460
ORD08485,CUST02451,2022-02-18,Shipped,UPI,3088
ORD08486,CUST02452,2021-11-11,Delivered,UPI,2347
ORD08487,CUST02452,2024-05-14,Delivered,UPI,2390
ORD08488,CUST02452,2022-05-20,Shipped,Card,3516
ORD08489,CUST02453,2021-06-05,Placed,UPI,549
ORD08490,CUST02453,2025-07-05,Returned,UPI,1583
ORD08491,CUST02453,2021-06-23,Cancelled,UPI,3561
ORD08492,CUST02453,2024-07-19,Delivered,UPI,1705
ORD08493,CUST02453,2023-09-01,Returned,UPI,2428
ORD08494,CUST02454,2023-12-12,Delivered,UPI,4323
ORD08495,CUST02454,2023-10-13,Shipped,UPI,784
ORD08496,CUST02454,2025-04-30,Delivered,Card,3667
ORD08497,CUST02455,2022-03-10,Shipped,UPI,3120
ORD08498,CUST02455,2025-08-18,Placed,Card,897
ORD08499,CUST02455,2024-06-30,Cancelled,UPI,2204
ORD08500,CUST02455,2023-05-04,Delivered,Card,2277
ORD08501,CUST02456,2024-02-20,Delivered,Card,1324
ORD08502,CUST02456,2021-03-07,Delivered,UPI,1998
ORD08503,CUST02456,2025-09-18,Placed,COD,4058
ORD08504,CUST02456,2024-08-28,Delivered,Card,2926
ORD08505,CUST02456,2025-11-08,Delivered,UPI,4313
ORD08506,CUST02457,2022-05-21,Returned,COD,1804
ORD08507,CUST02457,2022-08-06,Delivered,COD,1015
ORD08508,CUST02458,2023-06-27,Delivered,UPI,861
ORD08509,CUST02458,2024-02-19,Delivered,COD,1684
ORD08510,CUST02458,2024-02-01,Delivered,UPI,1899
ORD08511,CUST02459,2024-06-11,Shipped,Card,2873
ORD08512,CUST02459,2025-11-03,Returned,Card,1677
ORD08513,CUST02460,2024-12-13,Delivered,Card,702
ORD08514,CUST02460,2022-05-17,Cancelled,COD,3889
ORD08515,CUST02461,2022-09-27,Delivered,UPI,4448
ORD08516,CUST02461,2023-05-07,Shipped,Card,4281
ORD08517,CUST02461,2023-10-06,Delivered,Card,551
ORD08518,CUST02462,2021-03-29,Returned,UPI,4109
ORD08519,CUST02462,2022-03-10,Returned,UPI,3015
ORD08520,CUST02462,2024-05-18,Delivered,Card,1695
ORD08521,CUST02462,2023-12-28,Delivered,UPI,1157
ORD08522,CUST02462,2021-09-27,Delivered,Card,3100
ORD08523,CUST02463,2025-09-01,Delivered,UPI,3864
ORD08524,CUST02463,2024-12-04,Delivered,UPI,1982
ORD08525,CUST02463,2023-01-18,Shipped,Card,2134
ORD08526,CUST02464,2023-10-09,Delivered,COD,1238
ORD08527,CUST02464,2022-01-03,Delivered,Card,4292
ORD08528,CUST02464,2024-05-02,Delivered,COD,3381
ORD08529,CUST02464,2023-12-25,Cancelled,Card,3351
ORD08530,CUST02464,2025-08-14,Delivered,Card,4555
ORD08531,CUST02465,2024-01-22,Delivered,UPI,2264
ORD08532,CUST02465,2023-05-26,Returned,UPI,1542
ORD08533,CUST02465,2021-06-07,Delivered,Card,3926
ORD08534,CUST02465,2024-11-30,Delivered,UPI,1841
ORD08535,CUST02466,2021-02-24,Delivered,Card,4639
ORD08536,CUST02466,2021-03-25,Delivered,COD,5000
ORD08537,CUST02466,2021-05-12,Cancelled,UPI,514
ORD08538,CUST02467,2023-03-03,Returned,Card,1481
ORD08539,CUST02467,2021-12-14,Delivered,UPI,2065
ORD08540,CUST02467,2021-03-18,Shipped,COD,3502
ORD08541,CUST02467,2025-11-28,Delivered,COD,4744
ORD08542,CUST02468,2023-12-26,Delivered,UPI,4017
ORD08543,CUST02468,2023-09-11,Returned,COD,1359
ORD08544,CUST02468,2024-04-13,Placed,Card,1588
ORD08545,CUST02468,2025-05-08,Shipped,UPI,2690
ORD08546,CUST02469,2024-12-01,Shipped,UPI,2104
ORD08547,CUST02469,2025-03-20,Delivered,UPI,3691
ORD08548,CUST02469,2022-03-21,Cancelled,COD,2503
ORD08549,CUST02469,2021-03-15,Shipped,UPI,672
ORD08550,CUST02470,2023-04-13,Returned,Card,2685
ORD08551,CUST02470,2022-07-26,Delivered,UPI,4308
ORD08552,CUST02470,2025-07-03,Placed,UPI,4317
ORD08553,CUST02470,2022-07-25,Shipped,Card,4301
ORD08554,CUST02471,2024-08-20,Delivered,COD,2453
ORD08555,CUST02471,2025-09-27,Delivered,UPI,2090
ORD08556,CUST02471,2022-06-07,Delivered,COD,4388
ORD08557,CUST02471,2023-10-09,Placed,UPI,1847
ORD08558,CUST02471,2021-01-09,Returned,UPI,3783
ORD08559,CUST02472,2023-02-23,Delivered,COD,1976
ORD08560,CUST02472,2022-03-04,Delivered,UPI,2252
ORD08561,CUST02472,2022-12-19,Delivered,UPI,2229
ORD08562,CUST02472,2022-09-17,Delivered,Card,4324
ORD08563,CUST02473,2023-02-14,Delivered,COD,1569
ORD08564,CUST02473,2024-09-10,Shipped,COD,2000
ORD08565,CUST02473,2025-10-04,Cancelled,UPI,1705
ORD08566,CUST02473,2023-11-02,Delivered,COD,2115
ORD08567,CUST02473,2021-03-11,Delivered,Card,3534
ORD08568,CUST02474,2024-04-30,Shipped,Card,1558
ORD08569,CUST02474,2024-04-06,Delivered,UPI,4445
ORD08570,CUST02474,2021-07-03,Delivered,UPI,3797
ORD08571,CUST02475,2021-11-04,Shipped,UPI,1948
ORD08572,CUST02475,2022-03-07,Shipped,UPI,765
ORD08573,CUST02475,2022-01-10,Delivered,Card,3357
ORD08574,CUST02475,2022-12-30,Delivered,Card,648
ORD08575,CUST02475,2025-04-07,Delivered,UPI,3697
ORD08576,CUST02476,2023-10-27,Delivered,UPI,2650
ORD08577,CUST02476,2021-08-24,Delivered,COD,3421
ORD08578,CUST02476,2025-04-26,Delivered,Card,2003
ORD08579,CUST02476,2021-11-28,Shipped,Card,1456
ORD08580,CUST02476,2022-04-11,Shipped,Card,1593
ORD08581,CUST02477,2025-02-02,Delivered,UPI,4766
ORD08582,CUST02477,2022-09-16,Delivered,Card,2432
ORD08583,CUST02477,2025-10-27,Shipped,UPI,3522
ORD08584,CUST02477,2025-01-11,Delivered,UPI,1150
ORD08585,CUST02477,2025-10-08,Delivered,UPI,2509
ORD08586,CUST02478,2023-11-10,Delivered,COD,3853
ORD08587,CUST02478,2021-06-09,Delivered,Card,784
ORD08588,CUST02478,2024-12-21,Delivered,UPI,2751
ORD08589,CUST02478,2021-11-13,Shipped,UPI,1165
ORD08590,CUST02478,2021-10-07,Delivered,Card,3379
ORD08591,CUST02479,2024-06-26,Shipped,COD,3291
ORD08592,CUST02479,2022-07-12,Placed,UPI,1353
ORD08593,CUST02479,2023-02-22,Shipped,Card,4901
ORD08594,CUST02480,2025-06-24,Returned,UPI,2208
ORD08595,CUST02480,2022-04-25,Delivered,UPI,874
ORD08596,CUST02480,2021-02-11,Shipped,UPI,4102
ORD08597,CUST02481,2024-06-14,Placed,COD,2863
ORD08598,CUST02481,2023-11-10,Delivered,UPI,1401
ORD08599,CUST02481,2024-04-05,Shipped,COD,4686
ORD08600,CUST02481,2024-05-06,Delivered,UPI,2011
ORD08601,CUST02481,2025-08-04,Shipped,COD,2909
ORD08602,CUST02482,2022-08-12,Delivered,Card,4201
ORD08603,CUST02482,2025-09-17,Shipped,UPI,1319
ORD08604,CUST02483,2021-07-31,Delivered,COD,2703
ORD08605,CUST02483,2024-04-29,Cancelled,UPI,552
ORD08606,CUST02483,2021-09-07,Shipped,UPI,2346
ORD08607,CUST02484,2021-08-04,Cancelled,Card,2595
ORD08608,CUST02484,2025-06-01,Delivered,COD,4473
ORD08609,CUST02484,2022-10-02,Returned,Card,1101
ORD08610,CUST02485,2022-10-26,Returned,UPI,1552
ORD08611,CUST02485,2025-05-15,Delivered,Card,4595
ORD08612,CUST02485,2022-09-30,Shipped,UPI,1363
ORD08613,CUST02485,2024-08-31,Cancelled,UPI,2609
ORD08614,CUST02485,2023-12-31,Shipped,COD,3119
ORD08615,CUST02486,2023-12-30,Delivered,Card,1718
ORD08616,CUST02486,2024-08-19,Delivered,UPI,2571
ORD08617,CUST02486,2024-03-31,Delivered,UPI,2122
ORD08618,CUST02486,2022-05-11,Placed,COD,4292
ORD08619,CUST02487,2024-04-12,Delivered,Card,1050
ORD08620,CUST02487,2022-06-04,Shipped,UPI,992
ORD08621,CUST02487,2022-06-11,Cancelled,Card,3947
ORD08622,CUST02487,2024-03-16,Returned,UPI,3019
ORD08623,CUST02487,2022-02-08,Shipped,Card,1670
ORD08624,CUST02488,2021-08-18,Shipped,Card,1672
ORD08625,CUST02488,2024-09-10,Delivered,Card,2760
ORD08626,CUST02488,2025-02-18,Delivered,UPI,4369
ORD08627,CUST02488,2024-04-30,Delivered,UPI,2975
ORD08628,CUST02488,2023-01-22,Delivered,UPI,3680
ORD08629,CUST02489,2023-08-19,Delivered,Card,1830
ORD08630,CUST02489,2025-06-30,Returned,Card,1166
ORD08631,CUST02489,2021-08-14,Delivered,Card,1961
ORD08632,CUST02489,2022-11-15,Delivered,UPI,759
ORD08633,CUST02489,2021-05-18,Returned,COD,1371
ORD08634,CUST02490,2022-03-21,Delivered,Card,3101
ORD08635,CUST02490,2021-02-12,Delivered,UPI,3454
ORD08636,CUST02490,2022-12-20,Shipped,COD,2392
ORD08637,CUST02491,2023-05-23,Placed,Card,744
ORD08638,CUST02491,2021-01-14,Delivered,COD,1419
ORD08639,CUST02492,2022-09-10,Placed,UPI,4418
ORD08640,CUST02492,2025-01-17,Returned,Card,3095
ORD08641,CUST02493,2022-11-10,Cancelled,Card,1630
ORD08642,CUST02493,2021-12-26,Delivered,UPI,1689
ORD08643,CUST02493,2023-06-03,Cancelled,UPI,2277
ORD08644,CUST02494,2023-08-23,Shipped,UPI,4182
ORD08645,CUST02494,2021-06-02,Delivered,COD,1920
ORD08646,CUST02494,2023-10-13,Cancelled,UPI,2893
ORD08647,CUST02494,2021-11-22,Delivered,UPI,1996
ORD08648,CUST02494,2023-10-23,Shipped,UPI,3194
ORD08649,CUST02495,2024-01-07,Delivered,Card,3323
ORD08650,CUST02495,2024-08-06,Delivered,Card,4103
ORD08651,CUST02495,2021-10-20,Shipped,COD,4339
ORD08652,CUST02495,2025-12-09,Delivered,Card,1755
ORD08653,CUST02496,2025-09-23,Shipped,UPI,4309
ORD08654,CUST02496,2025-10-22,Delivered,Card,4681
ORD08655,CUST02497,2024-04-17,Delivered,UPI,1078
ORD08656,CUST02497,2022-06-07,Returned,COD,2855
ORD08657,CUST02497,2025-04-13,Delivered,COD,4245
ORD08658,CUST02497,2022-12-13,Delivered,Card,3670
ORD08659,CUST02497,2024-05-02,Delivered,COD,2126
ORD08660,CUST02498,2025-09-10,Cancelled,COD,3424
ORD08661,CUST02498,2023-06-21,Placed,COD,4183
ORD08662,CUST02498,2023-07-21,Placed,UPI,1178
ORD08663,CUST02499,2025-04-17,Delivered,Card,3056
ORD08664,CUST02499,2022-12-12,Placed,UPI,1775
ORD08665,CUST02499,2023-03-26,Delivered,COD,2293
ORD08666,CUST02499,2025-01-03,Placed,Card,3892
ORD08667,CUST02499,2021-08-20,Delivered,COD,534
ORD08668,CUST02500,2022-04-11,Delivered,COD,4227
ORD08669,CUST02500,2022-08-17,Placed,Card,3070
ORD08670,CUST02500,2025-09-13,Delivered,Card,2638
ORD08671,CUST02500,2025-06-07,Delivered,UPI,988
ORD08672,CUST02501,2024-10-14,Delivered,UPI,3546
ORD08673,CUST02501,2022-11-15,Shipped,UPI,3333
ORD08674,CUST02501,2022-02-02,Returned,UPI,3770
ORD08675,CUST02501,2022-02-15,Placed,UPI,2523
ORD08676,CUST02502,2024-12-02,Cancelled,UPI,1705
ORD08677,CUST02502,2025-10-08,Delivered,COD,2769
ORD08678,CUST02502,2023-12-14,Shipped,Card,2991
ORD08679,CUST02502,2021-08-28,Delivered,COD,1775
ORD08680,CUST02503,2024-08-16,Shipped,Card,2777
ORD08681,CUST02503,2022-04-09,Shipped,Card,1265
ORD08682,CUST02503,2025-03-18,Returned,Card,4972
ORD08683,CUST02503,2021-01-13,Returned,UPI,4174
ORD08684,CUST02503,2025-01-09,Delivered,UPI,926
ORD08685,CUST02504,2025-05-26,Delivered,UPI,1219
ORD08686,CUST02504,2022-06-09,Placed,COD,1554
ORD08687,CUST02505,2022-04-30,Placed,Card,2489
ORD08688,CUST02505,2023-09-20,Shipped,Card,3399
ORD08689,CUST02505,2024-08-10,Delivered,COD,2134
ORD08690,CUST02506,2021-10-13,Delivered,UPI,577
ORD08691,CUST02506,2022-01-31,Returned,UPI,4517
ORD08692,CUST02506,2022-08-22,Placed,Card,2715
ORD08693,CUST02506,2024-01-24,Delivered,UPI,2622
ORD08694,CUST02507,2025-02-01,Placed,UPI,4298
ORD08695,CUST02507,2024-08-30,Returned,COD,1274
ORD08696,CUST02508,2025-01-14,Delivered,Card,4758
ORD08697,CUST02508,2025-08-04,Delivered,UPI,936
ORD08698,CUST02508,2025-07-04,Returned,UPI,4958
ORD08699,CUST02508,2022-02-11,Delivered,COD,1687
ORD08700,CUST02508,2022-05-02,Delivered,UPI,3551
ORD08701,CUST02509,2024-11-05,Delivered,UPI,1555
ORD08702,CUST02509,2025-03-09,Shipped,UPI,2907
ORD08703,CUST02509,2022-06-21,Returned,COD,3551
ORD08704,CUST02510,2023-09-14,Cancelled,Card,4627
ORD08705,CUST02510,2022-09-30,Delivered,UPI,3449
ORD08706,CUST02511,2024-10-14,Cancelled,UPI,4348
ORD08707,CUST02511,2022-04-05,Delivered,UPI,1230
ORD08708,CUST02511,2024-04-11,Delivered,UPI,2998
ORD08709,CUST02511,2021-01-30,Delivered,COD,4751
ORD08710,CUST02512,2025-04-12,Delivered,UPI,2762
ORD08711,CUST02512,2024-03-20,Delivered,UPI,2308
ORD08712,CUST02512,2023-05-07,Cancelled,UPI,2313
ORD08713,CUST02513,2024-01-08,Returned,Card,4044
ORD08714,CUST02513,2025-05-29,Delivered,UPI,3962
ORD08715,CUST02513,2025-09-26,Placed,Card,3804
ORD08716,CUST02513,2022-05-28,Delivered,UPI,657
ORD08717,CUST02513,2022-08-07,Delivered,Card,1867
ORD08718,CUST02514,2021-01-05,Delivered,UPI,1247
ORD08719,CUST02514,2021-12-17,Delivered,UPI,4547
ORD08720,CUST02514,2025-05-10,Delivered,Card,3385
ORD08721,CUST02515,2025-12-09,Delivered,COD,2068
ORD08722,CUST02515,2021-11-02,Delivered,UPI,812
ORD08723,CUST02516,2023-10-17,Returned,UPI,2814
ORD08724,CUST02516,2021-12-25,Delivered,UPI,4291
ORD08725,CUST02516,2021-03-02,Cancelled,COD,1637
ORD08726,CUST02516,2025-05-24,Delivered,UPI,1293
ORD08727,CUST02517,2022-02-27,Shipped,UPI,2670
ORD08728,CUST02517,2023-06-13,Cancelled,Card,4025
ORD08729,CUST02517,2023-07-12,Placed,Card,2813
ORD08730,CUST02518,2022-10-03,Cancelled,UPI,1327
ORD08731,CUST02518,2022-04-19,Delivered,UPI,2829
ORD08732,CUST02518,2022-04-29,Placed,COD,1736
ORD08733,CUST02519,2025-12-08,Delivered,UPI,1081
ORD08734,CUST02519,2022-03-30,Placed,COD,1938
ORD08735,CUST02519,2025-05-02,Delivered,Card,1326
ORD08736,CUST02520,2024-06-07,Placed,UPI,1029
ORD08737,CUST02520,2022-05-31,Shipped,UPI,1010
ORD08738,CUST02520,2021-01-03,Shipped,Card,4463
