return_id,order_id,product_id,return_date,return_reason,refund_amount
RET003143,ORD08409,PROD04401,2025-05-30,Changed Mind,1092
RET003144,ORD08416,PROD00669,2023-10-10,Size Issue,3035
RET003145,ORD08418,PROD00990,2025-05-08,Size Issue,328
RET003146,ORD08420,PROD03499,2025-10-13,Quality Not Good,1543
RET003147,ORD08424,PROD01418,2025-03-11,Wrong Item Delivered,3626
RET003148,ORD08428,PROD00677,2023-04-20,Size Issue,587
RET003149,ORD08433,PROD01492,2024-10-23,Wrong Item Delivered,790
RET003150,ORD08436,PROD03336,2025-11-10,Wrong Item Delivered,4096
RET003151,ORD08439,PROD03803,2022-08-12,Late Delivery,693
RET003152,ORD08440,PROD01338,2025-02-06,Size Issue,4187
RET003153,ORD08440,PROD02296,2023-10-12,Size Issue,1587
RET003154,ORD08442,PROD03920,2025-07-05,Changed Mind,831
RET003155,ORD08445,PROD02620,2025-04-30,Late Delivery,2353
RET003156,ORD08446,PROD02697,2025-10-07,Wrong Item Delivered,2799
RET003157,ORD08447,PROD04989,2024-12-16,Size Issue,1096
RET003158,ORD08450,PROD03565,2024-01-31,Quality Not Good,3938
RET003159,ORD08452,PROD04302,2025-09-11,Size Issue,1747
RET003160,ORD08453,PROD01639,2024-10-04,Defective Product,4306
RET003161,ORD08455,PROD03399,2025-04-14,Defective Product,1586
RET003162,ORD08455,PROD01258,2025-01-03,Wrong Item Delivered,908
RET003163,ORD08467,PROD03084,2022-06-14,Changed Mind,1378
RET003164,ORD08473,PROD04361,2025-03-14,Wrong Item Delivered,6816
RET003165,ORD08473,PROD04822,2024-09-07,Changed Mind,1633
RET003166,ORD08476,PROD02972,2022-04-29,Size Issue,4297
RET003167,ORD08477,PROD04681,2022-10-10,Late Delivery,1401
RET003168,ORD08480,PROD01130,2024-04-24,Size Issue,2032
RET003169,ORD08480,PROD02146,2025-09-25,Defective Product,1433
RET003170,ORD08481,PROD03107,2024-09-18,Quality Not Good,3198
RET003171,ORD08483,PROD01741,2022-12-21,Quality Not Good,1293
RET003172,ORD08484,PROD02206,2024-01-15,Changed Mind,1322
RET003173,ORD08489,PROD04739,2022-07-27,Late Delivery,4286
RET003174,ORD08491,PROD03781,2023-01-17,Wrong Item Delivered,1574
RET003175,ORD08492,PROD04729,2022-12-27,Wrong Item Delivered,818
RET003176,ORD08494,PROD01920,2024-04-23,Changed Mind,4987
RET003177,ORD08496,PROD02029,2025-06-14,Size Issue,3431
RET003178,ORD08496,PROD01075,2025-04-23,Wrong Item Delivered,960
RET003179,ORD08498,PROD04188,2023-11-10,Defective Product,6304
RET003180,ORD08503,PROD00069,2025-08-29,Wrong Item Delivered,4800
RET003181,ORD08504,PROD02357,2024-06-10,Wrong Item Delivered,1484
RET003182,ORD08504,PROD01290,2024-05-29,Defective Product,5422
RET003183,ORD08504,PROD01122,2022-04-19,Late Delivery,1561
RET003184,ORD08505,PROD00038,2022-06-11,Late Delivery,1255
RET003185,ORD08519,PROD01756,2025-10-30,Defective Product,5146
RET003186,ORD08522,PROD01379,2023-02-03,Size Issue,1819
RET003187,ORD08523,PROD01775,2024-08-10,Quality Not Good,2342
RET003188,ORD08524,PROD02965,2023-02-16,Quality Not Good,3706
RET003189,ORD08527,PROD00642,2023-04-26,Changed Mind,1151
RET003190,ORD08532,PROD03601,2023-05-09,Quality Not Good,1022
RET003191,ORD08534,PROD03351,2024-07-05,Changed Mind,6482
RET003192,ORD08535,PROD03507,2022-07-12,Size Issue,1742
RET003193,ORD08535,PROD00051,2023-09-17,Quality Not Good,630
RET003194,ORD08537,PROD04587,2023-08-19,Changed Mind,1499
RET003195,ORD08537,PROD00788,2023-06-20,Changed Mind,2801
RET003196,ORD08542,PROD00834,2025-11-19,Wrong Item Delivered,2313
RET003197,ORD08546,PROD02387,2025-08-10,Changed Mind,4160
RET003198,ORD08546,PROD01559,2024-02-06,Late Delivery,928
RET003199,ORD08550,PROD00598,2022-10-15,Size Issue,4835
RET003200,ORD08552,PROD02317,2023-01-16,Size Issue,4561
RET003201,ORD08552,PROD04905,2023-08-29,Defective Product,1123
RET003202,ORD08554,PROD00971,2025-05-01,Size Issue,1885
RET003203,ORD08555,PROD03188,2022-07-07,Defective Product,5266
RET003204,ORD08557,PROD00110,2023-12-15,Changed Mind,959
RET003205,ORD08557,PROD00561,2023-08-21,Size Issue,2753
RET003206,ORD08558,PROD04145,2023-04-08,Changed Mind,735
RET003207,ORD08567,PROD03882,2023-06-21,Changed Mind,2974
RET003208,ORD08572,PROD03870,2022-04-14,Wrong Item Delivered,1710
RET003209,ORD08575,PROD01204,2022-05-14,Quality Not Good,2739
RET003210,ORD08576,PROD00001,2022-02-18,Defective Product,3318
RET003211,ORD08581,PROD02538,2025-06-15,Size Issue,4319
RET003212,ORD08582,PROD02870,2025-11-07,Size Issue,7374
RET003213,ORD08591,PROD04038,2022-02-04,Size Issue,3197
RET003214,ORD08592,PROD04429,2023-11-24,Quality Not Good,2218
RET003215,ORD08594,PROD00696,2025-07-15,Wrong Item Delivered,2865
RET003216,ORD08596,PROD03497,2024-11-30,Size Issue,2376
RET003217,ORD08601,PROD00939,2023-10-14,Changed Mind,2809
RET003218,ORD08609,PROD00492,2022-11-11,Size Issue,2046
RET003219,ORD08609,PROD02075,2025-08-21,Wrong Item Delivered,6378
RET003220,ORD08610,PROD02633,2022-02-06,Defective Product,1726
RET003221,ORD08619,PROD03489,2025-08-08,Defective Product,2490
RET003222,ORD08623,PROD03628,2025-11-18,Changed Mind,1892
RET003223,ORD08624,PROD01782,2023-01-31,Size Issue,4222
RET003224,ORD08631,PROD04268,2022-05-28,Quality Not Good,1712
RET003225,ORD08631,PROD04544,2022-06-24,Wrong Item Delivered,8622
RET003226,ORD08636,PROD01853,2024-01-14,Quality Not Good,1606
RET003227,ORD08637,PROD04321,2024-05-29,Late Delivery,4921
RET003228,ORD08639,PROD00262,2025-07-02,Quality Not Good,1629
RET003229,ORD08642,PROD00345,2024-02-21,Size Issue,1295
RET003230,ORD08645,PROD02223,2022-08-20,Late Delivery,1428
RET003231,ORD08647,PROD00040,2023-10-12,Wrong Item Delivered,3368
RET003232,ORD08649,PROD01247,2022-09-16,Size Issue,2773
RET003233,ORD08660,PROD01961,2022-12-21,Size Issue,2850
RET003234,ORD08662,PROD00350,2024-01-22,Defective Product,4008
RET003235,ORD08665,PROD04315,2025-07-10,Late Delivery,1402
RET003236,ORD08668,PROD01617,2024-09-04,Quality Not Good,3746
RET003237,ORD08669,PROD01362,2022-02-26,Size Issue,1569
RET003238,ORD08674,PROD01695,2024-07-21,Quality Not Good,5067
RET003239,ORD08680,PROD02154,2022-04-21,Size Issue,1238
RET003240,ORD08681,PROD02850,2023-09-03,Wrong Item Delivered,1290
RET003241,ORD08685,PROD01621,2023-06-27,Defective Product,4902
RET003242,ORD08686,PROD01189,2023-09-09,Defective Product,4851
RET003243,ORD08686,PROD01137,2024-12-13,Size Issue,2410
RET003244,ORD08686,PROD04705,2023-04-13,Size Issue,799
RET003245,ORD08687,PROD02283,2022-05-16,Late Delivery,2153
RET003246,ORD08687,PROD00565,2024-12-01,Late Delivery,4268
RET003247,ORD08689,PROD00440,2022-06-22,Quality Not Good,1127
RET003248,ORD08691,PROD03433,2023-01-05,Defective Product,4258
RET003249,ORD08697,PROD00396,2025-07-06,Defective Product,7905
RET003250,ORD08698,PROD04264,2025-03-19,Size Issue,5440
RET003251,ORD08700,PROD03532,2023-08-03,Wrong Item Delivered,1788
RET003252,ORD08704,PROD00868,2022-02-09,Size Issue,6313
RET003253,ORD08705,PROD01526,2022-09-13,Defective Product,5620
RET003254,ORD08705,PROD00870,2025-07-20,Defective Product,1270
RET003255,ORD08706,PROD04571,2023-08-28,Changed Mind,2907
RET003256,ORD08712,PROD01172,2023-06-03,Size Issue,6249
RET003257,ORD08714,PROD03832,2023-02-27,Wrong Item Delivered,3267
RET003258,ORD08714,PROD01323,2023-07-24,Size Issue,2786
RET003259,ORD08719,PROD04857,2022-11-05,Changed Mind,3256
RET003260,ORD08727,PROD02508,2024-02-28,Quality Not Good,6094
RET003261,ORD08728,PROD04690,2023-10-18,Wrong Item Delivered,2171
RET003262,ORD08731,PROD01339,2022-05-27,Changed Mind,4394
RET003263,ORD08736,PROD04072,2025-01-30,Defective Product,2046
RET003264,ORD08739,PROD04255,2022-12-28,Wrong Item Delivered,1840
RET003265,ORD08742,PROD04525,2023-03-07,Size Issue,2901
RET003266,ORD08742,PROD02595,2025-12-08,Quality Not Good,1277
RET003267,ORD08743,PROD00931,2023-09-12,Size Issue,2286
RET003268,ORD08749,PROD03771,2022-01-02,Defective Product,3652
RET003269,ORD08753,PROD01770,2023-01-14,Defective Product,3248
RET003270,ORD08760,PROD00546,2023-03-24,Quality Not Good,3926
RET003271,ORD08760,PROD02259,2022-09-08,Quality Not Good,3136
RET003272,ORD08761,PROD03345,2022-06-24,Defective Product,4626
RET003273,ORD08764,PROD00241,2022-04-16,Late Delivery,6203
RET003274,ORD08766,PROD02468,2025-08-22,Quality Not Good,1035
RET003275,ORD08768,PROD03395,2025-11-22,Changed Mind,2471
RET003276,ORD08770,PROD02255,2025-05-19,Late Delivery,831
RET003277,ORD08773,PROD01935,2024-07-29,Quality Not Good,2534
RET003278,ORD08785,PROD01047,2022-11-30,Changed Mind,857
RET003279,ORD08785,PROD01270,2024-09-13,Defective Product,687
RET003280,ORD08787,PROD00126,2025-12-13,Late Delivery,425
RET003281,ORD08788,PROD02179,2023-03-28,Size Issue,1288
RET003282,ORD08791,PROD00844,2024-02-26,Quality Not Good,2084
RET003283,ORD08792,PROD02454,2024-12-30,Quality Not Good,3271
RET003284,ORD08795,PROD04907,2022-08-26,Quality Not Good,3542
RET003285,ORD08799,PROD03853,2025-06-20,Size Issue,6164
RET003286,ORD08805,PROD01252,2023-05-12,Size Issue,1623
RET003287,ORD08806,PROD00461,2023-10-05,Wrong Item Delivered,1207
RET003288,ORD08818,PROD02253,2022-12-21,Wrong Item Delivered,7077
RET003289,ORD08818,PROD01297,2024-11-14,Wrong Item Delivered,3310
RET003290,ORD08819,PROD04823,2025-03-18,Size Issue,2526
RET003291,ORD08821,PROD03895,2022-03-01,Size Issue,3054
RET003292,ORD08821,PROD00635,2022-01-09,Quality Not Good,3701
RET003293,ORD08832,PROD04351,2022-10-21,Defective Product,3998
RET003294,ORD08833,PROD02801,2025-04-07,Wrong Item Delivered,4440
RET003295,ORD08835,PROD01891,2024-07-01,Defective Product,1328
RET003296,ORD08835,PROD01098,2025-10-17,Wrong Item Delivered,4488
RET003297,ORD08836,PROD03675,2022-04-27,Size Issue,3414
RET003298,ORD08838,PROD01243,2024-09-21,Quality Not Good,1870
RET003299,ORD08841,PROD03526,2025-05-29,Defective Product,2235
RET003300,ORD08843,PROD00575,2025-03-29,Size Issue,1409
RET003301,ORD08844,PROD04163,2024-03-05,Size Issue,4371
RET003302,ORD08844,PROD00367,2023-01-11,Wrong Item Delivered,2692
RET003303,ORD08847,PROD02519,2022-01-04,Quality Not Good,1025
RET003304,ORD08851,PROD03480,2022-02-28,Changed Mind,1343
RET003305,ORD08852,PROD02820,2023-08-19,Size Issue,2352
RET003306,ORD08855,PROD04465,2023-11-06,Size Issue,518
RET003307,ORD08857,PROD00595,2024-12-02,Changed Mind,1426
RET003308,ORD08858,PROD01493,2023-04-06,Late Delivery,6462
RET003309,ORD08863,PROD01029,2022-10-22,Quality Not Good,2359
RET003310,ORD08867,PROD00976,2022-08-05,Changed Mind,4960
RET003311,ORD08871,PROD00428,2022-02-09,Defective Product,2532
RET003312,ORD08877,PROD04064,2022-12-05,Quality Not Good,2151
RET003313,ORD08888,PROD01663,2025-01-01,Defective Product,9057
RET003314,ORD08896,PROD02369,2023-08-01,Wrong Item Delivered,5988
RET003315,ORD08897,PROD03409,2023-02-05,Defective Product,629
RET003316,ORD08898,PROD00688,2025-06-03,Defective Product,4232
RET003317,ORD08899,PROD00682,2022-04-28,Size Issue,3535
RET003318,ORD08900,PROD01596,2024-09-13,Defective Product,6798
RET003319,ORD08904,PROD00029,2025-06-09,Quality Not Good,514
RET003320,ORD08907,PROD03317,2022-03-29,Changed Mind,1976
RET003321,ORD08908,PROD01237,2022-03-18,Changed Mind,863
RET003322,ORD08911,PROD04022,2022-03-04,Quality Not Good,751
RET003323,ORD08913,PROD02789,2022-09-14,Wrong Item Delivered,4806
RET003324,ORD08915,PROD04631,2024-01-29,Size Issue,1883
RET003325,ORD08916,PROD03396,2023-02-07,Changed Mind,3453
RET003326,ORD08917,PROD03387,2024-06-25,Defective Product,1326
RET003327,ORD08922,PROD02603,2023-04-10,Changed Mind,493
RET003328,ORD08927,PROD02814,2025-03-29,Size Issue,590
RET003329,ORD08931,PROD00585,2023-05-22,Defective Product,4016
RET003330,ORD08932,PROD01110,2022-05-30,Wrong Item Delivered,4656
RET003331,ORD08932,PROD03475,2023-03-21,Late Delivery,1175
RET003332,ORD08936,PROD00274,2023-07-25,Wrong Item Delivered,1108
RET003333,ORD08941,PROD03643,2023-07-03,Size Issue,1972
RET003334,ORD08946,PROD02062,2023-11-06,Late Delivery,1465
RET003335,ORD08950,PROD00918,2024-02-18,Changed Mind,1853
RET003336,ORD08951,PROD00838,2023-07-07,Size Issue,782
RET003337,ORD08952,PROD00837,2022-08-20,Size Issue,2686
RET003338,ORD08954,PROD04097,2024-09-12,Quality Not Good,1584
RET003339,ORD08958,PROD03372,2023-03-13,Size Issue,5794
RET003340,ORD08958,PROD04670,2024-06-11,Size Issue,3375
RET003341,ORD08958,PROD02517,2022-09-28,Wrong Item Delivered,1078
RET003342,ORD08960,PROD03614,2023-10-16,Changed Mind,1744
RET003343,ORD08964,PROD01723,2025-07-10,Quality Not Good,849
RET003344,ORD08967,PROD01139,2022-03-01,Size Issue,2522
RET003345,ORD08970,PROD02287,2025-05-28,Quality Not Good,382
RET003346,ORD08975,PROD03565,2025-09-27,Quality Not Good,3445
RET003347,ORD08976,PROD04592,2023-12-26,Defective Product,3622
RET003348,ORD08981,PROD01612,2023-01-05,Wrong Item Delivered,2080
RET003349,ORD08984,PROD02491,2024-09-21,Defective Product,2185
RET003350,ORD08997,PROD02825,2025-12-20,Size Issue,1463
RET003351,ORD08999,PROD04879,2023-04-23,Size Issue,4479
RET003352,ORD09002,PROD00897,2023-02-16,Late Delivery,3587
RET003353,ORD09005,PROD02927,2023-12-23,Size Issue,4933
RET003354,ORD09005,PROD00871,2024-11-20,Changed Mind,1223
RET003355,ORD09006,PROD01848,2022-06-25,Defective Product,4731
RET003356,ORD09007,PROD00627,2025-04-25,Wrong Item Delivered,7905
RET003357,ORD09008,PROD00794,2025-06-05,Quality Not Good,4128
RET003358,ORD09008,PROD03718,2025-12-18,Wrong Item Delivered,833
RET003359,ORD09015,PROD00733,2024-04-25,Defective Product,3434
RET003360,ORD09018,PROD00624,2022-05-13,Wrong Item Delivered,1310
RET003361,ORD09018,PROD03689,2025-10-14,Size Issue,1120
RET003362,ORD09025,PROD02079,2022-01-30,Wrong Item Delivered,1964
RET003363,ORD09027,PROD02585,2022-11-30,Changed Mind,953
RET003364,ORD09032,PROD04419,2024-09-29,Size Issue,1397
RET003365,ORD09034,PROD04261,2024-08-29,Defective Product,3504
RET003366,ORD09037,PROD02661,2024-09-12,Defective Product,832
RET003367,ORD09038,PROD04622,2025-01-27,Quality Not Good,2606
RET003368,ORD09039,PROD04320,2023-08-21,Wrong Item Delivered,878
RET003369,ORD09040,PROD04000,2025-08-06,Changed Mind,3582
RET003370,ORD09044,PROD03391,2023-01-16,Defective Product,7587
RET003371,ORD09046,PROD02677,2024-06-09,Quality Not Good,1578
RET003372,ORD09050,PROD01582,2023-05-18,Defective Product,1613
RET003373,ORD09051,PROD01338,2023-10-03,Size Issue,1477
RET003374,ORD09056,PROD03100,2023-10-03,Quality Not Good,3730
RET003375,ORD09057,PROD02736,2023-11-07,Changed Mind,923
RET003376,ORD09058,PROD00520,2025-02-22,Wrong Item Delivered,1108
RET003377,ORD09062,PROD04189,2025-12-01,Late Delivery,2013
RET003378,ORD09067,PROD00335,2025-07-22,Quality Not Good,1243
RET003379,ORD09071,PROD02608,2023-12-05,Size Issue,6164
RET003380,ORD09072,PROD00857,2024-10-05,Size Issue,1255
RET003381,ORD09073,PROD00713,2023-01-26,Wrong Item Delivered,1973
RET003382,ORD09077,PROD00789,2023-04-08,Size Issue,4078
RET003383,ORD09081,PROD02736,2023-01-30,Late Delivery,566
RET003384,ORD09084,PROD02056,2022-03-27,Defective Product,6360
RET003385,ORD09086,PROD03432,2025-07-07,Quality Not Good,1157
RET003386,ORD09089,PROD02479,2025-07-09,Changed Mind,3026
RET003387,ORD09093,PROD01475,2024-09-11,Late Delivery,2661
RET003388,ORD09094,PROD03917,2025-06-28,Size Issue,839
RET003389,ORD09096,PROD01264,2025-06-02,Defective Product,4455
RET003390,ORD09098,PROD04330,2025-11-18,Size Issue,3595
RET003391,ORD09100,PROD03735,2025-01-09,Size Issue,2435
RET003392,ORD09101,PROD00686,2022-04-23,Defective Product,5352
RET003393,ORD09104,PROD01007,2025-03-02,Quality Not Good,762
RET003394,ORD09105,PROD01936,2025-04-20,Changed Mind,4636
RET003395,ORD09108,PROD03084,2024-11-29,Size Issue,1175
RET003396,ORD09110,PROD02575,2024-04-09,Wrong Item Delivered,1618
RET003397,ORD09114,PROD04058,2025-08-21,Quality Not Good,1391
RET003398,ORD09114,PROD00419,2024-03-06,Size Issue,8074
RET003399,ORD09115,PROD03731,2024-02-01,Defective Product,3675
RET003400,ORD09115,PROD02278,2024-12-07,Size Issue,3444
RET003401,ORD09117,PROD00948,2024-06-18,Quality Not Good,3121
RET003402,ORD09120,PROD00538,2023-01-07,Quality Not Good,3065
RET003403,ORD09131,PROD03816,2024-03-04,Defective Product,3954
RET003404,ORD09132,PROD04732,2025-02-03,Quality Not Good,1945
RET003405,ORD09133,PROD03588,2025-03-11,Size Issue,519
RET003406,ORD09136,PROD01272,2024-01-19,Size Issue,281
RET003407,ORD09138,PROD00773,2025-12-29,Size Issue,2044
RET003408,ORD09144,PROD02004,2024-02-15,Size Issue,925
RET003409,ORD09144,PROD03026,2023-08-15,Defective Product,1787
RET003410,ORD09145,PROD02126,2025-05-22,Size Issue,3465
RET003411,ORD09149,PROD02452,2023-12-23,Changed Mind,1354
RET003412,ORD09151,PROD03043,2023-03-14,Size Issue,2811
RET003413,ORD09151,PROD02911,2023-10-10,Changed Mind,3840
RET003414,ORD09155,PROD04135,2023-05-18,Late Delivery,7525
RET003415,ORD09157,PROD01322,2024-07-03,Size Issue,5488
RET003416,ORD09158,PROD04984,2023-01-11,Quality Not Good,2260
RET003417,ORD09165,PROD02939,2022-11-24,Defective Product,1946
RET003418,ORD09167,PROD04417,2022-01-19,Defective Product,4194
RET003419,ORD09177,PROD04457,2024-03-03,Defective Product,2904
RET003420,ORD09178,PROD04050,2023-06-28,Wrong Item Delivered,2582
RET003421,ORD09178,PROD02031,2023-01-04,Wrong Item Delivered,6240
RET003422,ORD09182,PROD01826,2023-10-01,Late Delivery,642
RET003423,ORD09183,PROD00099,2023-10-21,Defective Product,3882
RET003424,ORD09186,PROD02763,2022-11-24,Defective Product,7659
RET003425,ORD09187,PROD03992,2023-11-25,Quality Not Good,2547
RET003426,ORD09188,PROD00192,2022-12-17,Size Issue,2131
RET003427,ORD09191,PROD00861,2022-01-19,Defective Product,2811
RET003428,ORD09193,PROD00404,2024-01-11,Wrong Item Delivered,6036
RET003429,ORD09195,PROD04081,2025-05-14,Size Issue,5252
RET003430,ORD09198,PROD03773,2024-06-23,Late Delivery,3336
RET003431,ORD09199,PROD03259,2023-07-17,Late Delivery,1316
RET003432,ORD09200,PROD03229,2025-09-09,Defective Product,7374
RET003433,ORD09201,PROD04219,2024-07-15,Quality Not Good,3729
RET003434,ORD09201,PROD00677,2023-04-23,Changed Mind,1271
RET003435,ORD09204,PROD03031,2022-06-28,Defective Product,1374
RET003436,ORD09205,PROD02714,2024-10-02,Defective Product,1409
RET003437,ORD09209,PROD03462,2025-05-09,Late Delivery,3869
RET003438,ORD09209,PROD04399,2022-07-26,Late Delivery,1389
RET003439,ORD09211,PROD01870,2025-02-08,Wrong Item Delivered,6033
RET003440,ORD09212,PROD00809,2024-03-02,Late Delivery,1489
RET003441,ORD09213,PROD03548,2022-11-05,Size Issue,4678
RET003442,ORD09215,PROD04519,2024-06-22,Changed Mind,3296
RET003443,ORD09222,PROD04755,2023-04-15,Defective Product,6003
RET003444,ORD09226,PROD04999,2023-09-27,Size Issue,4134
RET003445,ORD09226,PROD00655,2023-08-01,Quality Not Good,4400
RET003446,ORD09231,PROD01650,2022-12-14,Changed Mind,220
RET003447,ORD09235,PROD01731,2025-07-19,Size Issue,639
RET003448,ORD09235,PROD01161,2025-09-16,Quality Not Good,1521
RET003449,ORD09238,PROD03158,2025-09-22,Size Issue,476
RET003450,ORD09239,PROD03179,2023-10-11,Wrong Item Delivered,1666
RET003451,ORD09246,PROD01067,2025-07-23,Late Delivery,1746
RET003452,ORD09248,PROD02451,2025-11-06,Wrong Item Delivered,4950
RET003453,ORD09253,PROD04531,2022-08-08,Wrong Item Delivered,7551
RET003454,ORD09254,PROD04604,2023-12-04,Defective Product,2120
RET003455,ORD09255,PROD00440,2022-09-18,Defective Product,1274
RET003456,ORD09259,PROD01637,2024-05-27,Late Delivery,1906
RET003457,ORD09263,PROD04460,2025-03-16,Size Issue,4349
RET003458,ORD09267,PROD01963,2022-04-29,Size Issue,4957
RET003459,ORD09268,PROD04931,2023-10-05,Changed Mind,3703
RET003460,ORD09273,PROD01518,2024-10-27,Quality Not Good,1896
RET003461,ORD09277,PROD00850,2024-04-05,Size Issue,3615
RET003462,ORD09281,PROD04858,2023-10-22,Changed Mind,739
RET003463,ORD09288,PROD02889,2025-08-24,Defective Product,4587
RET003464,ORD09290,PROD02682,2022-02-12,Size Issue,1804
RET003465,ORD09295,PROD00398,2024-10-13,Wrong Item Delivered,1954
RET003466,ORD09298,PROD01860,2024-07-18,Size Issue,1593
RET003467,ORD09300,PROD00796,2025-07-31,Defective Product,4472
