payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY016318,ORD10863,2022-08-12,Card,Success,1039
PAY016319,ORD10864,2023-05-12,Card,Success,2497
PAY016320,ORD10864,2023-05-16,UPI,Failed,2497
PAY016321,ORD10865,2021-12-06,UPI,Failed,3379
PAY016322,ORD10865,2021-12-10,Card,Success,3379
PAY016323,ORD10866,2024-11-12,Card,Success,544
PAY016324,ORD10867,2022-12-26,COD,Success,2406
PAY016325,ORD10867,2022-12-21,COD,Success,2406
PAY016326,ORD10868,2025-05-13,UPI,Failed,2158
PAY016327,ORD10869,2021-10-30,UPI,Success,1972
PAY016328,ORD10869,2021-10-28,UPI,Success,1972
PAY016329,ORD10870,2025-10-17,COD,Success,868
PAY016330,ORD10871,2021-10-16,COD,Success,1552
PAY016331,ORD10871,2021-10-18,Card,Failed,1552
PAY016332,ORD10872,2024-01-18,UPI,Failed,3022
PAY016333,ORD10873,2022-11-22,UPI,Success,4221
PAY016334,ORD10873,2022-11-24,UPI,Failed,4221
PAY016335,ORD10874,2024-06-04,UPI,Success,3016
PAY016336,ORD10875,2025-03-26,UPI,Success,769
PAY016337,ORD10875,2025-03-25,Card,Success,769
PAY016338,ORD10876,2023-04-21,Card,Success,4327
PAY016339,ORD10876,2023-04-20,UPI,Success,4327
PAY016340,ORD10877,2021-06-28,UPI,Success,2276
PAY016341,ORD10877,2021-06-27,Card,Success,2276
PAY016342,ORD10878,2024-05-31,UPI,Success,1245
PAY016343,ORD10879,2024-02-04,COD,Failed,3812
PAY016344,ORD10880,2022-07-04,UPI,Success,4374
PAY016345,ORD10881,2022-10-09,Card,Success,3292
PAY016346,ORD10882,2024-09-07,UPI,Success,1305
PAY016347,ORD10882,2024-09-04,Card,Success,1305
PAY016348,ORD10883,2023-08-20,Card,Failed,887
PAY016349,ORD10884,2024-07-14,UPI,Pending,2440
PAY016350,ORD10884,2024-07-18,UPI,Success,2440
PAY016351,ORD10885,2023-12-18,Card,Pending,1991
PAY016352,ORD10886,2022-04-30,Card,Success,3927
PAY016353,ORD10886,2022-04-30,UPI,Success,3927
PAY016354,ORD10887,2023-05-10,UPI,Success,1784
PAY016355,ORD10888,2022-09-14,Card,Success,4711
PAY016356,ORD10889,2024-05-09,Card,Success,4330
PAY016357,ORD10889,2024-05-07,UPI,Success,4330
PAY016358,ORD10890,2022-11-18,COD,Failed,3880
PAY016359,ORD10890,2022-11-21,Card,Success,3880
PAY016360,ORD10891,2021-07-09,COD,Success,3836
PAY016361,ORD10892,2024-09-02,UPI,Success,3603
PAY016362,ORD10892,2024-09-04,COD,Success,3603
PAY016363,ORD10893,2025-09-29,Card,Success,4205
PAY016364,ORD10894,2025-09-10,COD,Success,4925
PAY016365,ORD10894,2025-09-13,Card,Success,4925
PAY016366,ORD10895,2023-09-26,COD,Success,883
PAY016367,ORD10895,2023-09-25,Card,Success,883
PAY016368,ORD10896,2021-03-01,UPI,Pending,2439
PAY016369,ORD10896,2021-03-01,Card,Success,2439
PAY016370,ORD10897,2022-08-02,COD,Success,4215
PAY016371,ORD10898,2023-01-01,Card,Pending,721
PAY016372,ORD10898,2023-01-02,UPI,Success,721
PAY016373,ORD10899,2022-10-03,UPI,Success,2340
PAY016374,ORD10900,2021-09-17,Card,Success,878
PAY016375,ORD10900,2021-09-13,UPI,Failed,878
PAY016376,ORD10901,2024-03-12,UPI,Success,4925
PAY016377,ORD10901,2024-03-10,COD,Success,4925
PAY016378,ORD10902,2023-07-01,COD,Success,4019
PAY016379,ORD10902,2023-06-27,UPI,Failed,4019
PAY016380,ORD10903,2024-08-16,Card,Pending,3137
PAY016381,ORD10903,2024-08-15,UPI,Failed,3137
PAY016382,ORD10904,2021-09-20,UPI,Failed,3165
PAY016383,ORD10904,2021-09-24,Card,Success,3165
PAY016384,ORD10905,2023-12-03,UPI,Success,3350
PAY016385,ORD10906,2022-07-21,UPI,Success,2954
PAY016386,ORD10907,2023-05-26,UPI,Success,3603
PAY016387,ORD10907,2023-05-29,UPI,Failed,3603
PAY016388,ORD10908,2022-03-27,Card,Success,2101
PAY016389,ORD10908,2022-03-28,UPI,Success,2101
PAY016390,ORD10909,2023-04-29,UPI,Success,3986
PAY016391,ORD10910,2025-03-02,UPI,Success,2400
PAY016392,ORD10911,2021-05-29,COD,Pending,3786
PAY016393,ORD10911,2021-05-27,Card,Success,3786
PAY016394,ORD10912,2022-02-23,UPI,Success,3447
PAY016395,ORD10913,2021-02-04,UPI,Failed,4724
PAY016396,ORD10914,2021-05-11,COD,Success,1412
PAY016397,ORD10914,2021-05-11,COD,Success,1412
PAY016398,ORD10915,2021-09-27,UPI,Success,3163
PAY016399,ORD10915,2021-09-24,UPI,Success,3163
PAY016400,ORD10916,2025-02-18,UPI,Success,581
PAY016401,ORD10916,2025-02-22,UPI,Success,581
PAY016402,ORD10917,2022-05-09,UPI,Success,914
PAY016403,ORD10918,2024-09-03,UPI,Pending,1350
PAY016404,ORD10919,2021-08-09,COD,Failed,1042
PAY016405,ORD10920,2022-03-20,UPI,Success,915
PAY016406,ORD10920,2022-03-23,UPI,Success,915
PAY016407,ORD10921,2023-09-27,Card,Pending,4774
PAY016408,ORD10922,2023-11-30,COD,Pending,690
PAY016409,ORD10922,2023-11-29,COD,Success,690
PAY016410,ORD10923,2025-01-01,COD,Success,2434
PAY016411,ORD10923,2024-12-29,UPI,Failed,2434
PAY016412,ORD10924,2021-04-24,Card,Success,2351
PAY016413,ORD10925,2021-06-16,UPI,Success,2380
PAY016414,ORD10926,2025-09-02,Card,Success,2629
PAY016415,ORD10926,2025-09-02,Card,Failed,2629
PAY016416,ORD10927,2023-12-12,COD,Failed,4532
PAY016417,ORD10927,2023-12-14,COD,Failed,4532
PAY016418,ORD10928,2021-08-27,UPI,Failed,3518
PAY016419,ORD10929,2022-07-11,UPI,Success,4546
PAY016420,ORD10930,2021-08-25,Card,Success,3657
PAY016421,ORD10930,2021-08-30,COD,Success,3657
PAY016422,ORD10931,2022-02-03,Card,Success,3366
PAY016423,ORD10932,2024-12-19,Card,Failed,2902
PAY016424,ORD10932,2024-12-20,Card,Success,2902
PAY016425,ORD10933,2024-10-07,UPI,Success,1147
PAY016426,ORD10934,2024-02-03,Card,Failed,501
PAY016427,ORD10934,2024-02-02,Card,Success,501
PAY016428,ORD10935,2023-06-22,UPI,Success,1124
PAY016429,ORD10936,2023-08-24,Card,Success,792
PAY016430,ORD10937,2021-12-04,Card,Success,2195
PAY016431,ORD10937,2021-12-02,COD,Success,2195
PAY016432,ORD10938,2022-05-30,UPI,Success,4024
PAY016433,ORD10938,2022-05-31,Card,Success,4024
PAY016434,ORD10939,2024-08-20,Card,Failed,680
PAY016435,ORD10940,2021-11-05,COD,Success,4189
PAY016436,ORD10941,2021-07-20,UPI,Success,3281
PAY016437,ORD10942,2023-03-24,UPI,Success,4614
PAY016438,ORD10942,2023-03-26,COD,Success,4614
PAY016439,ORD10943,2023-07-13,UPI,Failed,3442
PAY016440,ORD10944,2025-10-21,UPI,Success,3194
PAY016441,ORD10945,2025-08-25,UPI,Failed,1482
PAY016442,ORD10945,2025-08-26,UPI,Success,1482
PAY016443,ORD10946,2021-08-11,UPI,Success,4738
PAY016444,ORD10947,2025-11-21,UPI,Success,2760
PAY016445,ORD10947,2025-11-23,COD,Success,2760
PAY016446,ORD10948,2024-10-15,UPI,Success,744
PAY016447,ORD10949,2022-04-22,Card,Failed,2004
PAY016448,ORD10950,2021-09-03,COD,Success,4523
PAY016449,ORD10951,2021-08-22,UPI,Success,2641
PAY016450,ORD10951,2021-08-20,Card,Success,2641
PAY016451,ORD10952,2023-12-21,UPI,Success,4599
PAY016452,ORD10953,2023-01-11,UPI,Success,759
PAY016453,ORD10953,2023-01-15,COD,Success,759
PAY016454,ORD10954,2024-11-07,UPI,Success,2299
PAY016455,ORD10954,2024-11-10,Card,Success,2299
PAY016456,ORD10955,2024-07-10,UPI,Success,4046
PAY016457,ORD10955,2024-07-08,UPI,Success,4046
PAY016458,ORD10956,2022-06-07,UPI,Success,1542
PAY016459,ORD10956,2022-06-10,Card,Success,1542
PAY016460,ORD10957,2024-04-09,COD,Success,518
PAY016461,ORD10958,2023-01-19,UPI,Success,1208
PAY016462,ORD10958,2023-01-22,COD,Success,1208
PAY016463,ORD10959,2025-02-01,UPI,Failed,568
PAY016464,ORD10960,2023-03-29,COD,Success,3982
PAY016465,ORD10961,2023-10-13,Card,Success,584
PAY016466,ORD10962,2024-06-08,Card,Success,3576
PAY016467,ORD10963,2024-01-20,COD,Pending,1452
PAY016468,ORD10963,2024-01-17,COD,Success,1452
PAY016469,ORD10964,2025-06-02,UPI,Success,4959
PAY016470,ORD10965,2024-04-02,UPI,Success,1423
PAY016471,ORD10966,2021-12-22,COD,Success,1905
PAY016472,ORD10967,2021-11-25,UPI,Success,4891
PAY016473,ORD10968,2023-03-12,UPI,Success,2299
PAY016474,ORD10969,2023-09-29,Card,Success,1869
PAY016475,ORD10969,2023-09-26,Card,Success,1869
PAY016476,ORD10970,2025-01-24,COD,Success,3635
PAY016477,ORD10971,2023-11-15,UPI,Success,4698
PAY016478,ORD10972,2024-09-05,UPI,Success,4114
PAY016479,ORD10972,2024-09-08,Card,Success,4114
PAY016480,ORD10973,2022-03-16,Card,Success,3594
PAY016481,ORD10974,2025-03-24,Card,Success,1348
PAY016482,ORD10975,2024-05-31,UPI,Success,1756
PAY016483,ORD10975,2024-05-29,Card,Success,1756
PAY016484,ORD10976,2023-04-08,UPI,Success,2649
PAY016485,ORD10976,2023-04-10,UPI,Success,2649
PAY016486,ORD10977,2023-01-06,UPI,Success,1615
PAY016487,ORD10978,2024-02-28,UPI,Failed,2011
PAY016488,ORD10978,2024-03-01,UPI,Failed,2011
PAY016489,ORD10979,2022-04-22,UPI,Success,765
PAY016490,ORD10980,2025-03-28,UPI,Success,3505
PAY016491,ORD10981,2025-12-18,Card,Pending,1584
PAY016492,ORD10982,2025-12-28,Card,Success,1424
PAY016493,ORD10983,2022-05-30,Card,Failed,3975
PAY016494,ORD10983,2022-05-30,Card,Success,3975
PAY016495,ORD10984,2021-08-28,UPI,Success,3059
PAY016496,ORD10985,2024-09-04,UPI,Failed,2931
PAY016497,ORD10985,2024-09-06,UPI,Failed,2931
PAY016498,ORD10986,2024-04-24,UPI,Success,2208
PAY016499,ORD10987,2022-09-08,UPI,Success,3007
PAY016500,ORD10988,2021-11-18,COD,Pending,1180
PAY016501,ORD10988,2021-11-13,Card,Success,1180
PAY016502,ORD10989,2023-02-07,UPI,Success,2946
PAY016503,ORD10989,2023-02-12,COD,Success,2946
PAY016504,ORD10990,2021-04-21,UPI,Success,3613
PAY016505,ORD10990,2021-04-21,COD,Failed,3613
PAY016506,ORD10991,2022-08-28,COD,Success,2097
PAY016507,ORD10992,2022-09-14,UPI,Success,2381
PAY016508,ORD10992,2022-09-15,Card,Success,2381
PAY016509,ORD10993,2022-11-23,UPI,Failed,3892
PAY016510,ORD10993,2022-11-22,COD,Success,3892
PAY016511,ORD10994,2021-04-17,Card,Success,565
PAY016512,ORD10995,2022-12-18,COD,Success,2418
PAY016513,ORD10995,2022-12-18,UPI,Success,2418
PAY016514,ORD10996,2022-01-22,Card,Success,608
PAY016515,ORD10996,2022-01-21,Card,Success,608
PAY016516,ORD10997,2025-10-21,UPI,Success,1017
PAY016517,ORD10997,2025-10-16,UPI,Success,1017
PAY016518,ORD10998,2021-06-03,UPI,Failed,1529
PAY016519,ORD10999,2024-07-31,UPI,Pending,1664
PAY016520,ORD11000,2022-03-03,UPI,Success,904
PAY016521,ORD11000,2022-02-27,UPI,Success,904
PAY016522,ORD11001,2022-04-14,COD,Failed,1185
PAY016523,ORD11001,2022-04-18,Card,Success,1185
PAY016524,ORD11002,2024-10-01,UPI,Success,2263
PAY016525,ORD11003,2024-02-25,UPI,Pending,1481
PAY016526,ORD11004,2024-10-18,Card,Failed,3926
PAY016527,ORD11005,2024-02-17,UPI,Success,3418
PAY016528,ORD11006,2023-10-13,COD,Success,4365
PAY016529,ORD11006,2023-10-12,Card,Success,4365
PAY016530,ORD11007,2021-10-02,Card,Success,4979
PAY016531,ORD11007,2021-10-02,Card,Success,4979
PAY016532,ORD11008,2025-07-20,Card,Success,4736
PAY016533,ORD11009,2022-04-07,UPI,Success,2961
PAY016534,ORD11009,2022-04-07,Card,Success,2961
PAY016535,ORD11010,2022-02-07,Card,Success,1731
PAY016536,ORD11010,2022-02-08,Card,Failed,1731
PAY016537,ORD11011,2022-05-04,UPI,Success,3629
PAY016538,ORD11011,2022-05-03,UPI,Success,3629
PAY016539,ORD11012,2025-04-21,Card,Success,3216
PAY016540,ORD11013,2023-10-31,COD,Success,4339
PAY016541,ORD11014,2025-01-20,Card,Failed,2931
PAY016542,ORD11014,2025-01-20,COD,Success,2931
PAY016543,ORD11015,2023-07-17,Card,Failed,984
PAY016544,ORD11015,2023-07-20,UPI,Success,984
PAY016545,ORD11016,2023-09-19,COD,Success,2934
PAY016546,ORD11017,2025-10-09,UPI,Success,4999
PAY016547,ORD11017,2025-10-06,UPI,Success,4999
PAY016548,ORD11018,2023-06-29,COD,Pending,4165
PAY016549,ORD11019,2022-05-12,COD,Success,1890
PAY016550,ORD11019,2022-05-17,UPI,Success,1890
PAY016551,ORD11020,2022-01-21,COD,Success,2832
PAY016552,ORD11021,2021-12-26,UPI,Success,1935
PAY016553,ORD11022,2022-05-29,UPI,Pending,4904
PAY016554,ORD11022,2022-05-30,UPI,Success,4904
PAY016555,ORD11023,2021-06-16,UPI,Failed,940
PAY016556,ORD11024,2023-10-23,UPI,Success,4456
PAY016557,ORD11025,2024-06-03,COD,Success,3466
PAY016558,ORD11026,2024-11-18,UPI,Success,4021
PAY016559,ORD11027,2023-04-12,UPI,Success,4964
PAY016560,ORD11028,2024-07-21,UPI,Pending,4303
PAY016561,ORD11028,2024-07-23,COD,Success,4303
PAY016562,ORD11029,2023-08-03,UPI,Pending,3200
PAY016563,ORD11029,2023-08-04,Card,Success,3200
PAY016564,ORD11030,2023-10-15,UPI,Success,642
PAY016565,ORD11031,2024-01-27,UPI,Success,3664
PAY016566,ORD11031,2024-01-29,Card,Success,3664
PAY016567,ORD11032,2021-09-09,UPI,Success,4008
PAY016568,ORD11032,2021-09-08,UPI,Success,4008
PAY016569,ORD11033,2024-01-24,UPI,Success,2083
PAY016570,ORD11034,2025-09-27,COD,Success,2007
PAY016571,ORD11034,2025-09-23,UPI,Success,2007
PAY016572,ORD11035,2022-09-30,COD,Success,3005
PAY016573,ORD11035,2022-10-02,COD,Success,3005
PAY016574,ORD11036,2025-10-25,Card,Failed,2368
PAY016575,ORD11036,2025-10-24,Card,Failed,2368
PAY016576,ORD11037,2023-02-20,Card,Pending,3559
PAY016577,ORD11037,2023-02-17,UPI,Failed,3559
PAY016578,ORD11038,2023-09-10,UPI,Success,1682
PAY016579,ORD11038,2023-09-07,COD,Success,1682
PAY016580,ORD11039,2025-11-09,UPI,Success,3226
PAY016581,ORD11040,2024-03-08,Card,Success,2746
PAY016582,ORD11041,2024-06-08,Card,Pending,799
PAY016583,ORD11042,2023-03-17,Card,Success,3171
PAY016584,ORD11042,2023-03-18,UPI,Success,3171
PAY016585,ORD11043,2022-06-15,COD,Success,3727
PAY016586,ORD11043,2022-06-15,UPI,Success,3727
PAY016587,ORD11044,2024-12-03,UPI,Failed,4717
PAY016588,ORD11044,2024-12-02,COD,Success,4717
PAY016589,ORD11045,2025-04-29,Card,Success,4322
PAY016590,ORD11045,2025-05-04,UPI,Success,4322
PAY016591,ORD11046,2021-09-02,UPI,Success,1829
PAY016592,ORD11047,2022-05-19,Card,Failed,4992
PAY016593,ORD11048,2025-03-07,UPI,Success,2648
PAY016594,ORD11048,2025-03-08,UPI,Success,2648
PAY016595,ORD11049,2021-04-21,UPI,Failed,1046
PAY016596,ORD11050,2024-01-12,Card,Failed,4374
PAY016597,ORD11051,2024-10-21,UPI,Success,1367
PAY016598,ORD11051,2024-10-22,UPI,Success,1367
PAY016599,ORD11052,2024-12-21,UPI,Success,629
PAY016600,ORD11053,2025-12-19,Card,Success,850
PAY016601,ORD11053,2025-12-24,COD,Success,850
PAY016602,ORD11054,2025-02-13,UPI,Success,746
PAY016603,ORD11054,2025-02-12,Card,Success,746
PAY016604,ORD11055,2022-12-10,COD,Failed,2672
PAY016605,ORD11055,2022-12-12,Card,Success,2672
PAY016606,ORD11056,2024-11-08,UPI,Success,3587
PAY016607,ORD11057,2022-02-21,COD,Success,2474
PAY016608,ORD11058,2025-10-03,Card,Failed,1492
PAY016609,ORD11059,2023-04-12,UPI,Pending,1123
PAY016610,ORD11060,2021-01-29,UPI,Success,3579
PAY016611,ORD11060,2021-01-31,Card,Failed,3579
PAY016612,ORD11061,2021-08-05,UPI,Success,4603
PAY016613,ORD11061,2021-08-06,COD,Success,4603
PAY016614,ORD11062,2021-04-22,UPI,Pending,4106
PAY016615,ORD11063,2025-04-22,Card,Success,4628
PAY016616,ORD11063,2025-04-26,UPI,Success,4628
PAY016617,ORD11064,2024-05-04,UPI,Success,3177
PAY016618,ORD11065,2022-02-28,Card,Failed,3098
PAY016619,ORD11066,2024-04-26,UPI,Success,2508
PAY016620,ORD11066,2024-04-24,Card,Success,2508
PAY016621,ORD11067,2021-08-27,Card,Success,3487
PAY016622,ORD11068,2024-06-13,UPI,Pending,2698
PAY016623,ORD11069,2023-02-02,UPI,Success,3984
PAY016624,ORD11070,2025-04-16,UPI,Success,3004
PAY016625,ORD11071,2024-01-30,UPI,Failed,863
PAY016626,ORD11071,2024-01-29,COD,Success,863
PAY016627,ORD11072,2022-02-12,UPI,Success,1967
PAY016628,ORD11073,2023-06-18,Card,Success,1858
PAY016629,ORD11074,2021-12-21,Card,Success,717
PAY016630,ORD11074,2021-12-16,UPI,Success,717
PAY016631,ORD11075,2025-10-27,UPI,Success,4094
PAY016632,ORD11076,2021-11-13,Card,Success,2093
PAY016633,ORD11077,2021-03-30,UPI,Pending,4286
PAY016634,ORD11078,2022-01-10,Card,Success,4571
PAY016635,ORD11079,2024-07-05,UPI,Success,4637
PAY016636,ORD11080,2022-10-08,Card,Failed,694
PAY016637,ORD11080,2022-10-12,UPI,Success,694
PAY016638,ORD11081,2023-02-17,Card,Pending,892
PAY016639,ORD11081,2023-02-16,UPI,Success,892
PAY016640,ORD11082,2021-09-15,COD,Success,1734
PAY016641,ORD11082,2021-09-15,Card,Success,1734
PAY016642,ORD11083,2025-04-10,UPI,Success,744
PAY016643,ORD11083,2025-04-11,Card,Success,744
PAY016644,ORD11084,2025-06-06,Card,Success,613
PAY016645,ORD11085,2025-10-10,UPI,Success,2824
PAY016646,ORD11086,2024-09-17,Card,Failed,3932
PAY016647,ORD11086,2024-09-15,UPI,Success,3932
PAY016648,ORD11087,2024-03-28,UPI,Failed,3839
PAY016649,ORD11087,2024-03-31,Card,Failed,3839
PAY016650,ORD11088,2022-01-14,Card,Pending,3745
PAY016651,ORD11088,2022-01-14,UPI,Success,3745
PAY016652,ORD11089,2021-09-13,Card,Success,3814
PAY016653,ORD11090,2023-11-05,UPI,Failed,2874
PAY016654,ORD11091,2021-07-02,UPI,Success,514
PAY016655,ORD11091,2021-06-29,UPI,Success,514
PAY016656,ORD11092,2023-01-11,UPI,Success,4779
PAY016657,ORD11093,2024-12-24,COD,Pending,3464
PAY016658,ORD11094,2024-07-06,Card,Success,2525
PAY016659,ORD11095,2024-10-29,UPI,Success,2345
PAY016660,ORD11095,2024-10-29,Card,Failed,2345
PAY016661,ORD11096,2025-11-22,Card,Success,3516
PAY016662,ORD11097,2024-10-17,Card,Success,1822
PAY016663,ORD11097,2024-10-19,UPI,Success,1822
PAY016664,ORD11098,2021-11-06,UPI,Success,1034
PAY016665,ORD11098,2021-11-06,Card,Success,1034
PAY016666,ORD11099,2022-12-25,COD,Success,1832
PAY016667,ORD11100,2022-07-30,UPI,Pending,3051
PAY016668,ORD11101,2025-12-20,UPI,Success,3610
PAY016669,ORD11101,2025-12-21,Card,Success,3610
PAY016670,ORD11102,2024-12-12,COD,Success,2685
PAY016671,ORD11103,2025-10-11,COD,Success,3533
PAY016672,ORD11104,2022-06-07,UPI,Success,3488
PAY016673,ORD11105,2023-04-01,UPI,Success,1253
PAY016674,ORD11105,2023-03-30,UPI,Success,1253
PAY016675,ORD11106,2021-06-19,Card,Success,5000
PAY016676,ORD11106,2021-06-22,Card,Success,5000
PAY016677,ORD11107,2022-08-24,UPI,Success,3829
PAY016678,ORD11108,2024-03-16,Card,Success,4517
PAY016679,ORD11109,2022-11-01,COD,Success,938
PAY016680,ORD11109,2022-11-04,UPI,Success,938
PAY016681,ORD11110,2021-12-10,Card,Success,1694
PAY016682,ORD11111,2025-01-28,COD,Pending,2860
PAY016683,ORD11112,2025-05-24,Card,Success,4653
PAY016684,ORD11112,2025-05-22,Card,Success,4653
PAY016685,ORD11113,2025-07-15,Card,Failed,4492
PAY016686,ORD11114,2023-07-23,UPI,Success,3591
PAY016687,ORD11114,2023-07-24,UPI,Success,3591
PAY016688,ORD11115,2022-02-22,UPI,Success,4604
PAY016689,ORD11115,2022-02-17,UPI,Success,4604
PAY016690,ORD11116,2022-05-02,UPI,Success,2087
PAY016691,ORD11117,2025-06-13,Card,Success,533
PAY016692,ORD11118,2021-06-28,UPI,Failed,1083
PAY016693,ORD11119,2022-11-05,UPI,Success,4997
PAY016694,ORD11120,2023-10-19,UPI,Success,2401
PAY016695,ORD11120,2023-10-20,Card,Success,2401
PAY016696,ORD11121,2025-07-03,UPI,Success,4206
PAY016697,ORD11122,2021-07-13,UPI,Success,1871
PAY016698,ORD11122,2021-07-11,Card,Success,1871
PAY016699,ORD11123,2025-02-19,Card,Success,1158
PAY016700,ORD11124,2024-05-25,UPI,Failed,931
PAY016701,ORD11125,2024-04-07,UPI,Success,2788
PAY016702,ORD11126,2025-07-11,Card,Failed,3015
PAY016703,ORD11127,2025-01-08,UPI,Success,3457
PAY016704,ORD11128,2025-06-27,COD,Success,3332
PAY016705,ORD11129,2023-07-13,UPI,Success,3061
PAY016706,ORD11129,2023-07-09,Card,Success,3061
PAY016707,ORD11130,2022-04-04,UPI,Failed,4646
PAY016708,ORD11131,2022-04-27,UPI,Pending,1221
PAY016709,ORD11132,2024-03-25,UPI,Failed,1356
PAY016710,ORD11133,2023-04-13,UPI,Success,1691
PAY016711,ORD11133,2023-04-16,Card,Failed,1691
PAY016712,ORD11134,2021-05-17,Card,Success,4310
PAY016713,ORD11135,2024-05-19,UPI,Success,4055
PAY016714,ORD11135,2024-05-21,UPI,Success,4055
PAY016715,ORD11136,2025-11-27,COD,Failed,2395
PAY016716,ORD11136,2025-11-22,UPI,Success,2395
PAY016717,ORD11137,2025-10-29,Card,Success,2800
PAY016718,ORD11138,2021-12-08,COD,Failed,2386
PAY016719,ORD11138,2021-12-05,UPI,Success,2386
PAY016720,ORD11139,2022-01-17,Card,Failed,3622
PAY016721,ORD11140,2025-07-24,COD,Success,1089
PAY016722,ORD11140,2025-07-22,UPI,Success,1089
PAY016723,ORD11141,2025-01-25,UPI,Success,4009
PAY016724,ORD11141,2025-01-27,Card,Failed,4009
PAY016725,ORD11142,2025-09-16,COD,Success,3123
PAY016726,ORD11143,2023-12-02,Card,Success,3099
PAY016727,ORD11143,2023-12-05,Card,Success,3099
PAY016728,ORD11144,2022-06-06,UPI,Failed,3105
PAY016729,ORD11144,2022-06-04,COD,Success,3105
PAY016730,ORD11145,2022-12-05,UPI,Failed,3000
PAY016731,ORD11146,2023-10-25,UPI,Success,4281
PAY016732,ORD11146,2023-10-25,UPI,Success,4281
PAY016733,ORD11147,2022-01-18,COD,Success,1976
PAY016734,ORD11148,2025-11-11,COD,Failed,3586
PAY016735,ORD11149,2024-02-28,Card,Success,4558
PAY016736,ORD11150,2022-05-08,COD,Pending,2590
PAY016737,ORD11150,2022-05-06,Card,Failed,2590
PAY016738,ORD11151,2021-11-17,COD,Success,1971
PAY016739,ORD11152,2024-11-03,Card,Success,2494
PAY016740,ORD11153,2024-08-31,Card,Success,3457
PAY016741,ORD11154,2022-12-28,UPI,Success,1976
PAY016742,ORD11154,2022-12-27,Card,Success,1976
PAY016743,ORD11155,2023-12-05,Card,Success,1143
PAY016744,ORD11155,2023-11-30,UPI,Success,1143
PAY016745,ORD11156,2024-06-17,COD,Success,3256
PAY016746,ORD11157,2025-01-05,UPI,Pending,591
PAY016747,ORD11158,2025-10-01,UPI,Success,2557
PAY016748,ORD11158,2025-10-02,Card,Failed,2557
PAY016749,ORD11159,2022-08-12,COD,Success,2132
PAY016750,ORD11160,2022-03-01,UPI,Success,1623
PAY016751,ORD11161,2024-03-26,COD,Failed,1875
PAY016752,ORD11162,2023-10-05,UPI,Success,3695
PAY016753,ORD11162,2023-10-01,UPI,Success,3695
PAY016754,ORD11163,2022-02-07,Card,Success,3370
PAY016755,ORD11164,2024-06-21,UPI,Success,3203
PAY016756,ORD11164,2024-06-26,UPI,Success,3203
PAY016757,ORD11165,2022-07-07,UPI,Success,2067
PAY016758,ORD11165,2022-07-02,UPI,Success,2067
PAY016759,ORD11166,2023-03-26,COD,Success,1504
PAY016760,ORD11167,2024-02-02,Card,Success,1358
PAY016761,ORD11168,2025-11-26,COD,Failed,2325
PAY016762,ORD11168,2025-11-26,COD,Success,2325
PAY016763,ORD11169,2022-10-03,UPI,Failed,2162
PAY016764,ORD11170,2021-03-19,Card,Success,839
PAY016765,ORD11170,2021-03-19,UPI,Success,839
PAY016766,ORD11171,2025-09-14,UPI,Success,2275
