status_id,application_id,status,updated_at
ST20759,APP05190,Embassy Review,2023-02-11
ST20760,APP05190,Rejected,2023-02-15
ST20761,APP05191,Submitted,2025-11-03
ST20762,APP05191,Under Review,2025-11-09
ST20763,APP05191,Embassy Review,2025-11-14
ST20764,APP05191,Rejected,2025-11-20
ST20765,APP05192,Submitted,2022-03-07
ST20766,APP05192,Under Review,2022-03-09
ST20767,APP05192,Embassy Review,2022-03-13
ST20768,APP05192,Rejected,2022-03-22
ST20769,APP05193,Submitted,2022-03-18
ST20770,APP05193,Under Review,2022-03-22
ST20771,APP05193,Embassy Review,2022-03-24
ST20772,APP05193,Approved,2022-04-02
ST20773,APP05194,Submitted,2023-12-17
ST20774,APP05194,Under Review,2023-12-23
ST20775,APP05194,Embassy Review,2023-12-27
ST20776,APP05194,Rejected,2023-12-30
ST20777,APP05195,Submitted,2025-06-13
ST20778,APP05195,Under Review,2025-06-16
ST20779,APP05195,Embassy Review,2025-06-20
ST20780,APP05195,Rejected,2025-06-30
ST20781,APP05196,Submitted,2023-06-11
ST20782,APP05196,Under Review,2023-06-15
ST20783,APP05196,Embassy Review,2023-06-20
ST20784,APP05196,Approved,2023-06-25
ST20785,APP05197,Submitted,2022-08-30
ST20786,APP05197,Under Review,2022-09-03
ST20787,APP05197,Embassy Review,2022-09-10
ST20788,APP05197,Approved,2022-09-20
ST20789,APP05198,Submitted,2023-12-01
ST20790,APP05198,Under Review,2023-12-06
ST20791,APP05198,Embassy Review,2023-12-10
ST20792,APP05198,Rejected,2023-12-13
ST20793,APP05199,Submitted,2024-06-15
ST20794,APP05199,Under Review,2024-06-19
ST20795,APP05199,Embassy Review,2024-06-26
ST20796,APP05199,Rejected,2024-07-01
ST20797,APP05200,Submitted,2025-03-25
ST20798,APP05200,Under Review,2025-03-28
ST20799,APP05200,Embassy Review,2025-04-01
ST20800,APP05200,Rejected,2025-04-04
ST20801,APP05201,Submitted,2024-10-22
ST20802,APP05201,Under Review,2024-10-24
ST20803,APP05201,Embassy Review,2024-10-28
ST20804,APP05201,Rejected,2024-11-03
ST20805,APP05202,Submitted,2023-06-23
ST20806,APP05202,Under Review,2023-06-25
ST20807,APP05202,Embassy Review,2023-07-01
ST20808,APP05202,Rejected,2023-07-04
ST20809,APP05203,Submitted,2022-06-08
ST20810,APP05203,Under Review,2022-06-11
ST20811,APP05203,Embassy Review,2022-06-13
ST20812,APP05203,Approved,2022-06-18
ST20813,APP05204,Submitted,2022-06-15
ST20814,APP05204,Under Review,2022-06-19
ST20815,APP05204,Embassy Review,2022-06-26
ST20816,APP05204,Approved,2022-06-30
ST20817,APP05205,Submitted,2025-12-24
ST20818,APP05205,Under Review,2025-12-31
ST20819,APP05205,Embassy Review,2026-01-04
ST20820,APP05205,Rejected,2026-01-14
ST20821,APP05206,Submitted,2024-02-18
ST20822,APP05206,Under Review,2024-02-24
ST20823,APP05206,Embassy Review,2024-03-01
ST20824,APP05206,Rejected,2024-03-10
ST20825,APP05207,Submitted,2024-09-05
ST20826,APP05207,Under Review,2024-09-09
ST20827,APP05207,Embassy Review,2024-09-12
ST20828,APP05207,Rejected,2024-09-20
ST20829,APP05208,Submitted,2025-08-11
ST20830,APP05208,Under Review,2025-08-17
ST20831,APP05208,Embassy Review,2025-08-23
ST20832,APP05208,Approved,2025-08-30
ST20833,APP05209,Submitted,2022-07-09
ST20834,APP05209,Under Review,2022-07-11
ST20835,APP05209,Embassy Review,2022-07-15
ST20836,APP05209,Approved,2022-07-24
ST20837,APP05210,Submitted,2023-08-18
ST20838,APP05210,Under Review,2023-08-22
ST20839,APP05210,Embassy Review,2023-08-25
ST20840,APP05210,Rejected,2023-08-31
ST20841,APP05211,Submitted,2022-07-23
ST20842,APP05211,Under Review,2022-07-25
ST20843,APP05211,Embassy Review,2022-08-01
ST20844,APP05211,Approved,2022-08-04
ST20845,APP05212,Submitted,2025-01-06
ST20846,APP05212,Under Review,2025-01-11
ST20847,APP05212,Embassy Review,2025-01-15
ST20848,APP05212,Rejected,2025-01-22
ST20849,APP05213,Submitted,2023-05-04
ST20850,APP05213,Under Review,2023-05-08
ST20851,APP05213,Embassy Review,2023-05-14
ST20852,APP05213,Approved,2023-05-21
ST20853,APP05214,Submitted,2022-03-12
ST20854,APP05214,Under Review,2022-03-18
ST20855,APP05214,Embassy Review,2022-03-23
ST20856,APP05214,Rejected,2022-03-31
ST20857,APP05215,Submitted,2022-12-26
ST20858,APP05215,Under Review,2022-12-29
ST20859,APP05215,Embassy Review,2023-01-03
ST20860,APP05215,Rejected,2023-01-11
ST20861,APP05216,Submitted,2025-11-03
ST20862,APP05216,Under Review,2025-11-05
ST20863,APP05216,Embassy Review,2025-11-09
ST20864,APP05216,Rejected,2025-11-14
ST20865,APP05217,Submitted,2025-12-31
ST20866,APP05217,Under Review,2026-01-07
ST20867,APP05217,Embassy Review,2026-01-09
ST20868,APP05217,Approved,2026-01-17
ST20869,APP05218,Submitted,2022-02-22
ST20870,APP05218,Under Review,2022-02-25
ST20871,APP05218,Embassy Review,2022-02-27
ST20872,APP05218,Approved,2022-03-07
ST20873,APP05219,Submitted,2024-06-15
ST20874,APP05219,Under Review,2024-06-19
ST20875,APP05219,Embassy Review,2024-06-26
ST20876,APP05219,Rejected,2024-06-30
ST20877,APP05220,Submitted,2023-02-14
ST20878,APP05220,Under Review,2023-02-16
ST20879,APP05220,Embassy Review,2023-02-19
ST20880,APP05220,Approved,2023-02-26
ST20881,APP05221,Submitted,2023-02-21
ST20882,APP05221,Under Review,2023-02-26
ST20883,APP05221,Embassy Review,2023-03-04
ST20884,APP05221,Rejected,2023-03-07
ST20885,APP05222,Submitted,2023-01-17
ST20886,APP05222,Under Review,2023-01-23
ST20887,APP05222,Embassy Review,2023-01-28
ST20888,APP05222,Approved,2023-02-06
ST20889,APP05223,Submitted,2024-04-18
ST20890,APP05223,Under Review,2024-04-21
ST20891,APP05223,Embassy Review,2024-04-23
ST20892,APP05223,Approved,2024-04-27
ST20893,APP05224,Submitted,2022-09-11
ST20894,APP05224,Under Review,2022-09-13
ST20895,APP05224,Embassy Review,2022-09-17
ST20896,APP05224,Rejected,2022-09-20
ST20897,APP05225,Submitted,2023-09-15
ST20898,APP05225,Under Review,2023-09-17
ST20899,APP05225,Embassy Review,2023-09-20
ST20900,APP05225,Approved,2023-09-30
ST20901,APP05226,Submitted,2023-07-03
ST20902,APP05226,Under Review,2023-07-05
ST20903,APP05226,Embassy Review,2023-07-10
ST20904,APP05226,Approved,2023-07-20
ST20905,APP05227,Submitted,2024-08-07
ST20906,APP05227,Under Review,2024-08-14
ST20907,APP05227,Embassy Review,2024-08-18
ST20908,APP05227,Rejected,2024-08-28
ST20909,APP05228,Submitted,2024-10-08
ST20910,APP05228,Under Review,2024-10-11
ST20911,APP05228,Embassy Review,2024-10-14
ST20912,APP05228,Rejected,2024-10-24
ST20913,APP05229,Submitted,2022-07-19
ST20914,APP05229,Under Review,2022-07-26
ST20915,APP05229,Embassy Review,2022-07-29
ST20916,APP05229,Rejected,2022-08-03
ST20917,APP05230,Submitted,2023-11-24
ST20918,APP05230,Under Review,2023-11-30
ST20919,APP05230,Embassy Review,2023-12-07
ST20920,APP05230,Approved,2023-12-12
ST20921,APP05231,Submitted,2022-05-22
ST20922,APP05231,Under Review,2022-05-25
ST20923,APP05231,Embassy Review,2022-06-01
ST20924,APP05231,Approved,2022-06-11
ST20925,APP05232,Submitted,2022-08-15
ST20926,APP05232,Under Review,2022-08-17
ST20927,APP05232,Embassy Review,2022-08-21
ST20928,APP05232,Rejected,2022-08-27
ST20929,APP05233,Submitted,2025-01-30
ST20930,APP05233,Under Review,2025-02-06
ST20931,APP05233,Embassy Review,2025-02-13
ST20932,APP05233,Rejected,2025-02-23
ST20933,APP05234,Submitted,2022-11-23
ST20934,APP05234,Under Review,2022-11-25
ST20935,APP05234,Embassy Review,2022-11-29
ST20936,APP05234,Approved,2022-12-07
ST20937,APP05235,Submitted,2025-02-23
ST20938,APP05235,Under Review,2025-02-28
ST20939,APP05235,Embassy Review,2025-03-02
ST20940,APP05235,Approved,2025-03-08
ST20941,APP05236,Submitted,2022-04-15
ST20942,APP05236,Under Review,2022-04-19
ST20943,APP05236,Embassy Review,2022-04-24
ST20944,APP05236,Rejected,2022-04-28
ST20945,APP05237,Submitted,2024-11-28
ST20946,APP05237,Under Review,2024-12-01
ST20947,APP05237,Embassy Review,2024-12-06
ST20948,APP05237,Approved,2024-12-15
ST20949,APP05238,Submitted,2024-03-07
ST20950,APP05238,Under Review,2024-03-12
ST20951,APP05238,Embassy Review,2024-03-19
ST20952,APP05238,Rejected,2024-03-22
ST20953,APP05239,Submitted,2025-06-06
ST20954,APP05239,Under Review,2025-06-12
ST20955,APP05239,Embassy Review,2025-06-18
ST20956,APP05239,Rejected,2025-06-27
ST20957,APP05240,Submitted,2023-11-12
ST20958,APP05240,Under Review,2023-11-17
ST20959,APP05240,Embassy Review,2023-11-20
ST20960,APP05240,Rejected,2023-11-30
ST20961,APP05241,Submitted,2024-06-09
ST20962,APP05241,Under Review,2024-06-15
ST20963,APP05241,Embassy Review,2024-06-21
ST20964,APP05241,Rejected,2024-06-25
ST20965,APP05242,Submitted,2024-05-08
ST20966,APP05242,Under Review,2024-05-13
ST20967,APP05242,Embassy Review,2024-05-16
ST20968,APP05242,Approved,2024-05-24
ST20969,APP05243,Submitted,2025-05-17
ST20970,APP05243,Under Review,2025-05-22
ST20971,APP05243,Embassy Review,2025-05-28
ST20972,APP05243,Approved,2025-06-06
ST20973,APP05244,Submitted,2024-07-03
ST20974,APP05244,Under Review,2024-07-08
ST20975,APP05244,Embassy Review,2024-07-12
ST20976,APP05244,Rejected,2024-07-20
ST20977,APP05245,Submitted,2023-03-02
ST20978,APP05245,Under Review,2023-03-07
ST20979,APP05245,Embassy Review,2023-03-09
ST20980,APP05245,Approved,2023-03-13
ST20981,APP05246,Submitted,2024-04-12
ST20982,APP05246,Under Review,2024-04-16
ST20983,APP05246,Embassy Review,2024-04-20
ST20984,APP05246,Rejected,2024-04-28
ST20985,APP05247,Submitted,2023-06-03
ST20986,APP05247,Under Review,2023-06-05
ST20987,APP05247,Embassy Review,2023-06-10
ST20988,APP05247,Rejected,2023-06-18
ST20989,APP05248,Submitted,2022-04-09
ST20990,APP05248,Under Review,2022-04-14
ST20991,APP05248,Embassy Review,2022-04-20
ST20992,APP05248,Rejected,2022-04-27
ST20993,APP05249,Submitted,2024-06-07
ST20994,APP05249,Under Review,2024-06-14
ST20995,APP05249,Embassy Review,2024-06-17
ST20996,APP05249,Rejected,2024-06-24
ST20997,APP05250,Submitted,2022-05-13
ST20998,APP05250,Under Review,2022-05-17
ST20999,APP05250,Embassy Review,2022-05-23
ST21000,APP05250,Approved,2022-05-27
ST21001,APP05251,Submitted,2022-04-22
ST21002,APP05251,Under Review,2022-04-28
ST21003,APP05251,Embassy Review,2022-05-02
ST21004,APP05251,Rejected,2022-05-11
ST21005,APP05252,Submitted,2025-10-01
ST21006,APP05252,Under Review,2025-10-04
ST21007,APP05252,Embassy Review,2025-10-11
ST21008,APP05252,Approved,2025-10-17
ST21009,APP05253,Submitted,2023-02-02
ST21010,APP05253,Under Review,2023-02-04
ST21011,APP05253,Embassy Review,2023-02-11
ST21012,APP05253,Approved,2023-02-14
ST21013,APP05254,Submitted,2023-08-01
ST21014,APP05254,Under Review,2023-08-06
ST21015,APP05254,Embassy Review,2023-08-12
ST21016,APP05254,Approved,2023-08-20
ST21017,APP05255,Submitted,2022-11-01
ST21018,APP05255,Under Review,2022-11-05
ST21019,APP05255,Embassy Review,2022-11-08
ST21020,APP05255,Rejected,2022-11-15
ST21021,APP05256,Submitted,2025-09-25
ST21022,APP05256,Under Review,2025-09-30
ST21023,APP05256,Embassy Review,2025-10-07
ST21024,APP05256,Rejected,2025-10-17
ST21025,APP05257,Submitted,2023-03-08
ST21026,APP05257,Under Review,2023-03-10
ST21027,APP05257,Embassy Review,2023-03-13
ST21028,APP05257,Approved,2023-03-19
ST21029,APP05258,Submitted,2023-07-06
ST21030,APP05258,Under Review,2023-07-12
ST21031,APP05258,Embassy Review,2023-07-14
ST21032,APP05258,Approved,2023-07-23
ST21033,APP05259,Submitted,2024-11-20
ST21034,APP05259,Under Review,2024-11-26
ST21035,APP05259,Embassy Review,2024-11-28
ST21036,APP05259,Rejected,2024-12-08
ST21037,APP05260,Submitted,2023-07-09
ST21038,APP05260,Under Review,2023-07-15
ST21039,APP05260,Embassy Review,2023-07-20
ST21040,APP05260,Rejected,2023-07-30
ST21041,APP05261,Submitted,2025-10-28
ST21042,APP05261,Under Review,2025-11-02
ST21043,APP05261,Embassy Review,2025-11-07
ST21044,APP05261,Approved,2025-11-10
ST21045,APP05262,Submitted,2025-03-14
ST21046,APP05262,Under Review,2025-03-21
ST21047,APP05262,Embassy Review,2025-03-27
ST21048,APP05262,Rejected,2025-03-31
ST21049,APP05263,Submitted,2024-05-03
ST21050,APP05263,Under Review,2024-05-06
ST21051,APP05263,Embassy Review,2024-05-10
ST21052,APP05263,Approved,2024-05-15
ST21053,APP05264,Submitted,2024-03-11
ST21054,APP05264,Under Review,2024-03-15
ST21055,APP05264,Embassy Review,2024-03-17
ST21056,APP05264,Rejected,2024-03-27
ST21057,APP05265,Submitted,2023-10-31
ST21058,APP05265,Under Review,2023-11-07
ST21059,APP05265,Embassy Review,2023-11-13
ST21060,APP05265,Approved,2023-11-21
ST21061,APP05266,Submitted,2025-05-25
ST21062,APP05266,Under Review,2025-05-27
ST21063,APP05266,Embassy Review,2025-06-02
ST21064,APP05266,Approved,2025-06-06
ST21065,APP05267,Submitted,2025-07-05
ST21066,APP05267,Under Review,2025-07-09
ST21067,APP05267,Embassy Review,2025-07-11
ST21068,APP05267,Rejected,2025-07-16
ST21069,APP05268,Submitted,2023-04-23
ST21070,APP05268,Under Review,2023-04-27
ST21071,APP05268,Embassy Review,2023-04-29
ST21072,APP05268,Rejected,2023-05-06
ST21073,APP05269,Submitted,2025-04-19
ST21074,APP05269,Under Review,2025-04-26
ST21075,APP05269,Embassy Review,2025-04-29
ST21076,APP05269,Rejected,2025-05-09
ST21077,APP05270,Submitted,2025-12-16
ST21078,APP05270,Under Review,2025-12-22
ST21079,APP05270,Embassy Review,2025-12-26
ST21080,APP05270,Rejected,2026-01-01
ST21081,APP05271,Submitted,2025-02-04
ST21082,APP05271,Under Review,2025-02-10
ST21083,APP05271,Embassy Review,2025-02-17
ST21084,APP05271,Rejected,2025-02-21
ST21085,APP05272,Submitted,2024-01-20
ST21086,APP05272,Under Review,2024-01-24
ST21087,APP05272,Embassy Review,2024-01-31
ST21088,APP05272,Rejected,2024-02-09
ST21089,APP05273,Submitted,2022-06-23
ST21090,APP05273,Under Review,2022-06-29
ST21091,APP05273,Embassy Review,2022-07-04
ST21092,APP05273,Rejected,2022-07-12
ST21093,APP05274,Submitted,2025-05-19
ST21094,APP05274,Under Review,2025-05-24
ST21095,APP05274,Embassy Review,2025-05-28
ST21096,APP05274,Approved,2025-06-01
ST21097,APP05275,Submitted,2023-11-06
ST21098,APP05275,Under Review,2023-11-13
ST21099,APP05275,Embassy Review,2023-11-16
ST21100,APP05275,Approved,2023-11-19
ST21101,APP05276,Submitted,2025-12-14
ST21102,APP05276,Under Review,2025-12-18
ST21103,APP05276,Embassy Review,2025-12-21
ST21104,APP05276,Approved,2025-12-24
ST21105,APP05277,Submitted,2023-09-29
ST21106,APP05277,Under Review,2023-10-06
ST21107,APP05277,Embassy Review,2023-10-11
ST21108,APP05277,Rejected,2023-10-16
ST21109,APP05278,Submitted,2023-03-28
ST21110,APP05278,Under Review,2023-03-30
ST21111,APP05278,Embassy Review,2023-04-01
ST21112,APP05278,Rejected,2023-04-11
ST21113,APP05279,Submitted,2023-08-16
ST21114,APP05279,Under Review,2023-08-19
ST21115,APP05279,Embassy Review,2023-08-21
ST21116,APP05279,Approved,2023-08-29
ST21117,APP05280,Submitted,2023-12-18
ST21118,APP05280,Under Review,2023-12-24
ST21119,APP05280,Embassy Review,2023-12-30
ST21120,APP05280,Approved,2024-01-02
ST21121,APP05281,Submitted,2022-12-02
ST21122,APP05281,Under Review,2022-12-06
ST21123,APP05281,Embassy Review,2022-12-08
ST21124,APP05281,Approved,2022-12-15
ST21125,APP05282,Submitted,2022-09-30
ST21126,APP05282,Under Review,2022-10-03
ST21127,APP05282,Embassy Review,2022-10-06
ST21128,APP05282,Approved,2022-10-15
ST21129,APP05283,Submitted,2025-01-14
ST21130,APP05283,Under Review,2025-01-16
ST21131,APP05283,Embassy Review,2025-01-20
ST21132,APP05283,Rejected,2025-01-25
ST21133,APP05284,Submitted,2023-04-03
ST21134,APP05284,Under Review,2023-04-09
ST21135,APP05284,Embassy Review,2023-04-12
ST21136,APP05284,Rejected,2023-04-17
ST21137,APP05285,Submitted,2023-05-29
ST21138,APP05285,Under Review,2023-06-05
ST21139,APP05285,Embassy Review,2023-06-08
ST21140,APP05285,Approved,2023-06-12
ST21141,APP05286,Submitted,2022-04-07
ST21142,APP05286,Under Review,2022-04-12
ST21143,APP05286,Embassy Review,2022-04-18
ST21144,APP05286,Approved,2022-04-23
ST21145,APP05287,Submitted,2024-07-15
ST21146,APP05287,Under Review,2024-07-17
ST21147,APP05287,Embassy Review,2024-07-24
ST21148,APP05287,Rejected,2024-07-27
ST21149,APP05288,Submitted,2024-11-07
ST21150,APP05288,Under Review,2024-11-10
ST21151,APP05288,Embassy Review,2024-11-13
ST21152,APP05288,Approved,2024-11-20
ST21153,APP05289,Submitted,2025-03-08
ST21154,APP05289,Under Review,2025-03-14
ST21155,APP05289,Embassy Review,2025-03-21
ST21156,APP05289,Approved,2025-03-24
ST21157,APP05290,Submitted,2022-07-30
ST21158,APP05290,Under Review,2022-08-02
ST21159,APP05290,Embassy Review,2022-08-09
ST21160,APP05290,Rejected,2022-08-13
ST21161,APP05291,Submitted,2022-12-04
ST21162,APP05291,Under Review,2022-12-10
ST21163,APP05291,Embassy Review,2022-12-16
ST21164,APP05291,Rejected,2022-12-19
ST21165,APP05292,Submitted,2025-01-21
ST21166,APP05292,Under Review,2025-01-23
ST21167,APP05292,Embassy Review,2025-01-29
ST21168,APP05292,Approved,2025-02-06
ST21169,APP05293,Submitted,2024-12-02
ST21170,APP05293,Under Review,2024-12-04
ST21171,APP05293,Embassy Review,2024-12-06
ST21172,APP05293,Approved,2024-12-10
ST21173,APP05294,Submitted,2022-11-27
ST21174,APP05294,Under Review,2022-11-29
ST21175,APP05294,Embassy Review,2022-12-03
ST21176,APP05294,Rejected,2022-12-13
ST21177,APP05295,Submitted,2024-05-19
ST21178,APP05295,Under Review,2024-05-26
ST21179,APP05295,Embassy Review,2024-06-02
ST21180,APP05295,Rejected,2024-06-08
ST21181,APP05296,Submitted,2022-11-06
ST21182,APP05296,Under Review,2022-11-08
ST21183,APP05296,Embassy Review,2022-11-13
ST21184,APP05296,Approved,2022-11-20
ST21185,APP05297,Submitted,2025-03-13
ST21186,APP05297,Under Review,2025-03-16
ST21187,APP05297,Embassy Review,2025-03-20
ST21188,APP05297,Rejected,2025-03-29
ST21189,APP05298,Submitted,2025-04-20
ST21190,APP05298,Under Review,2025-04-24
ST21191,APP05298,Embassy Review,2025-04-29
ST21192,APP05298,Approved,2025-05-03
ST21193,APP05299,Submitted,2025-08-12
ST21194,APP05299,Under Review,2025-08-18
ST21195,APP05299,Embassy Review,2025-08-25
ST21196,APP05299,Approved,2025-08-31
ST21197,APP05300,Submitted,2025-06-13
ST21198,APP05300,Under Review,2025-06-18
ST21199,APP05300,Embassy Review,2025-06-23
ST21200,APP05300,Rejected,2025-07-03
ST21201,APP05301,Submitted,2023-05-05
ST21202,APP05301,Under Review,2023-05-10
ST21203,APP05301,Embassy Review,2023-05-12
ST21204,APP05301,Rejected,2023-05-15
ST21205,APP05302,Submitted,2023-06-24
ST21206,APP05302,Under Review,2023-06-29
ST21207,APP05302,Embassy Review,2023-07-02
ST21208,APP05302,Approved,2023-07-06
ST21209,APP05303,Submitted,2022-03-13
ST21210,APP05303,Under Review,2022-03-15
ST21211,APP05303,Embassy Review,2022-03-18
ST21212,APP05303,Approved,2022-03-25
ST21213,APP05304,Submitted,2023-11-21
ST21214,APP05304,Under Review,2023-11-23
ST21215,APP05304,Embassy Review,2023-11-28
ST21216,APP05304,Rejected,2023-12-02
ST21217,APP05305,Submitted,2023-03-22
ST21218,APP05305,Under Review,2023-03-24
ST21219,APP05305,Embassy Review,2023-03-28
ST21220,APP05305,Rejected,2023-04-05
ST21221,APP05306,Submitted,2022-07-18
ST21222,APP05306,Under Review,2022-07-20
ST21223,APP05306,Embassy Review,2022-07-27
ST21224,APP05306,Rejected,2022-08-06
ST21225,APP05307,Submitted,2023-07-29
ST21226,APP05307,Under Review,2023-08-04
ST21227,APP05307,Embassy Review,2023-08-09
ST21228,APP05307,Approved,2023-08-16
ST21229,APP05308,Submitted,2025-08-26
ST21230,APP05308,Under Review,2025-08-30
ST21231,APP05308,Embassy Review,2025-09-05
ST21232,APP05308,Rejected,2025-09-11
ST21233,APP05309,Submitted,2022-06-29
ST21234,APP05309,Under Review,2022-07-04
ST21235,APP05309,Embassy Review,2022-07-07
ST21236,APP05309,Approved,2022-07-14
ST21237,APP05310,Submitted,2024-03-15
ST21238,APP05310,Under Review,2024-03-18
ST21239,APP05310,Embassy Review,2024-03-24
