application_id,applicant_id,visa_type,destination_country,application_date,travel_date,duration_days,application_status
APP07108,A2853,Tourist,Austria,2022-12-10,2022-12-25,27,Approved
APP07109,A2853,Student,Sweden,2022-01-01,2022-01-16,596,Rejected
APP07110,A2854,Business,New Zealand,2025-10-31,2025-11-30,44,Approved
APP07111,A2854,Business,UAE,2023-12-01,2024-02-29,18,Pending
APP07112,A2854,Work,Singapore,2022-07-11,2022-10-09,175,Approved
APP07113,A2854,Business,New Zealand,2025-12-25,2026-02-23,8,Rejected
APP07114,A2855,Tourist,Netherlands,2024-01-09,2024-03-09,20,Approved
APP07115,A2855,Work,Norway,2024-11-15,2024-12-15,247,Rejected
APP07116,A2855,Transit,France,2025-11-01,2026-01-30,3,Approved
APP07117,A2855,Student,UAE,2023-08-03,2023-08-18,329,Approved
APP07118,A2856,Tourist,Germany,2022-02-05,2022-03-22,17,Approved
APP07119,A2856,Work,New Zealand,2025-06-27,2025-08-26,306,Approved
APP07120,A2857,Tourist,Canada,2024-04-08,2024-05-08,28,Pending
APP07121,A2857,Work,Spain,2025-06-25,2025-07-10,125,Approved
APP07122,A2858,Work,UAE,2022-08-12,2022-09-11,109,Pending
APP07123,A2859,Transit,Italy,2023-03-30,2023-06-28,3,Rejected
APP07124,A2859,Business,Belgium,2023-06-02,2023-07-17,43,Approved
APP07125,A2859,Transit,Norway,2024-08-22,2024-11-20,2,Pending
APP07126,A2860,Work,Netherlands,2024-09-13,2024-10-13,128,Rejected
APP07127,A2861,Business,Netherlands,2023-05-10,2023-08-08,53,Approved
APP07128,A2861,Tourist,Japan,2024-02-28,2024-04-13,22,Pending
APP07129,A2861,Work,Belgium,2024-03-27,2024-04-11,276,Approved
APP07130,A2862,Student,Netherlands,2025-09-15,2025-11-14,695,Approved
APP07131,A2862,Tourist,Sweden,2024-07-16,2024-08-30,6,Approved
APP07132,A2862,Transit,South Korea,2023-11-25,2023-12-10,5,Approved
APP07133,A2862,Student,Denmark,2022-02-13,2022-03-15,595,Rejected
APP07134,A2863,Student,Australia,2023-03-22,2023-06-20,600,Pending
APP07135,A2864,Business,France,2023-06-14,2023-08-13,11,Pending
APP07136,A2864,Tourist,Germany,2023-01-13,2023-04-13,10,Approved
APP07137,A2865,Business,USA,2023-08-28,2023-10-27,46,Approved
APP07138,A2865,Student,Denmark,2023-03-29,2023-04-13,399,Pending
APP07139,A2865,Business,Singapore,2025-07-21,2025-10-19,38,Approved
APP07140,A2866,Work,Spain,2022-03-27,2022-06-25,243,Approved
APP07141,A2866,Tourist,Spain,2024-08-16,2024-10-15,28,Approved
APP07142,A2866,Transit,Japan,2023-05-10,2023-05-25,2,Pending
APP07143,A2866,Transit,South Korea,2024-07-16,2024-08-15,3,Rejected
APP07144,A2867,Transit,Switzerland,2025-05-11,2025-06-25,3,Rejected
APP07145,A2868,Transit,New Zealand,2024-10-03,2025-01-01,5,Approved
APP07146,A2868,Student,UK,2024-05-17,2024-07-01,189,Rejected
APP07147,A2868,Work,Denmark,2025-08-13,2025-08-28,322,Rejected
APP07148,A2868,Tourist,Norway,2022-12-18,2023-01-17,22,Pending
APP07149,A2869,Business,Denmark,2023-02-01,2023-02-16,10,Approved
APP07150,A2870,Work,Singapore,2024-01-17,2024-03-02,356,Pending
APP07151,A2870,Transit,Belgium,2023-04-26,2023-06-10,2,Approved
APP07152,A2870,Tourist,Belgium,2023-12-07,2024-03-06,5,Pending
APP07153,A2871,Work,Norway,2024-08-10,2024-09-24,162,Approved
APP07154,A2871,Work,Japan,2022-08-08,2022-11-06,140,Pending
APP07155,A2871,Business,South Korea,2025-03-02,2025-05-31,17,Pending
APP07156,A2872,Student,Germany,2023-04-05,2023-06-04,180,Approved
APP07157,A2873,Work,Spain,2025-06-30,2025-08-29,158,Pending
APP07158,A2874,Business,South Korea,2023-04-14,2023-05-14,19,Approved
APP07159,A2874,Work,Norway,2024-12-28,2025-01-12,341,Approved
APP07160,A2875,Work,USA,2025-03-12,2025-03-27,154,Rejected
APP07161,A2875,Tourist,Singapore,2024-03-25,2024-06-23,16,Pending
APP07162,A2875,Work,Spain,2025-12-16,2026-02-14,96,Approved
APP07163,A2875,Business,UK,2025-08-12,2025-08-27,36,Rejected
APP07164,A2876,Transit,Australia,2023-02-04,2023-02-19,2,Rejected
APP07165,A2876,Business,Switzerland,2022-08-19,2022-10-03,27,Approved
APP07166,A2876,Work,Germany,2025-10-11,2025-10-26,212,Rejected
APP07167,A2876,Student,Japan,2023-12-17,2024-01-16,465,Approved
APP07168,A2877,Business,Austria,2023-11-27,2024-01-11,12,Rejected
APP07169,A2877,Business,Spain,2022-09-21,2022-11-20,18,Approved
APP07170,A2877,Transit,Switzerland,2025-11-22,2026-01-21,5,Approved
APP07171,A2877,Work,Germany,2025-07-07,2025-08-06,305,Pending
APP07172,A2878,Student,Norway,2025-07-11,2025-09-09,221,Approved
APP07173,A2878,Transit,Denmark,2024-07-31,2024-09-29,4,Approved
APP07174,A2879,Student,Singapore,2024-01-03,2024-02-17,520,Rejected
APP07175,A2879,Student,France,2023-12-01,2024-01-30,274,Pending
APP07176,A2879,Transit,Sweden,2024-10-03,2024-11-17,5,Pending
APP07177,A2880,Student,Denmark,2023-08-21,2023-10-05,466,Pending
APP07178,A2880,Work,Canada,2022-05-03,2022-08-01,336,Rejected
APP07179,A2880,Transit,Denmark,2023-08-09,2023-09-23,1,Pending
APP07180,A2880,Transit,UK,2022-06-24,2022-09-22,1,Approved
APP07181,A2881,Transit,Sweden,2024-08-30,2024-11-28,2,Pending
APP07182,A2882,Transit,Austria,2025-04-10,2025-04-25,5,Rejected
APP07183,A2883,Transit,Austria,2025-08-07,2025-09-21,5,Rejected
APP07184,A2883,Tourist,Australia,2023-05-17,2023-07-16,11,Approved
APP07185,A2883,Work,Sweden,2024-08-21,2024-10-05,116,Pending
APP07186,A2883,Work,South Korea,2024-04-17,2024-07-16,176,Pending
APP07187,A2884,Transit,France,2025-11-29,2026-01-28,2,Pending
APP07188,A2884,Student,South Korea,2022-08-10,2022-10-09,382,Pending
APP07189,A2884,Tourist,Norway,2025-06-23,2025-08-22,7,Pending
APP07190,A2884,Transit,Norway,2022-01-26,2022-02-25,3,Rejected
APP07191,A2885,Student,UK,2024-03-11,2024-04-10,475,Pending
APP07192,A2885,Transit,Spain,2025-07-26,2025-08-10,5,Approved
APP07193,A2885,Tourist,Spain,2022-08-28,2022-09-12,26,Approved
APP07194,A2886,Transit,Canada,2025-09-12,2025-12-11,2,Pending
APP07195,A2886,Student,Netherlands,2024-11-24,2025-02-22,443,Approved
APP07196,A2887,Transit,Canada,2022-06-04,2022-07-19,2,Pending
APP07197,A2887,Business,New Zealand,2022-01-14,2022-04-14,51,Rejected
APP07198,A2887,Student,Austria,2025-01-23,2025-03-24,401,Rejected
APP07199,A2887,Work,UK,2023-02-05,2023-04-06,182,Pending
APP07200,A2888,Tourist,Switzerland,2023-06-12,2023-08-11,11,Approved
APP07201,A2888,Tourist,Japan,2022-03-29,2022-05-13,9,Approved
APP07202,A2888,Business,Netherlands,2025-04-01,2025-05-31,26,Approved
APP07203,A2888,Tourist,Spain,2023-08-24,2023-09-08,27,Approved
APP07204,A2889,Student,UAE,2024-05-25,2024-07-24,502,Rejected
APP07205,A2889,Student,Switzerland,2023-09-15,2023-10-15,568,Approved
APP07206,A2889,Tourist,UAE,2023-08-01,2023-10-30,30,Rejected
APP07207,A2890,Work,UAE,2024-01-16,2024-04-15,214,Pending
APP07208,A2890,Work,France,2023-11-22,2024-02-20,166,Pending
APP07209,A2890,Transit,Sweden,2025-11-18,2025-12-18,4,Pending
APP07210,A2890,Transit,Germany,2023-04-17,2023-07-16,5,Rejected
APP07211,A2891,Business,Canada,2022-03-19,2022-05-03,13,Pending
APP07212,A2891,Business,Australia,2025-05-09,2025-05-24,10,Rejected
APP07213,A2891,Tourist,UAE,2025-07-17,2025-08-01,20,Pending
APP07214,A2891,Business,UAE,2023-05-08,2023-06-07,41,Approved
APP07215,A2892,Tourist,South Korea,2022-07-15,2022-08-29,10,Rejected
APP07216,A2893,Business,Netherlands,2022-05-20,2022-06-19,32,Rejected
APP07217,A2893,Transit,South Korea,2022-05-16,2022-06-15,1,Approved
APP07218,A2894,Student,Australia,2022-01-01,2022-04-01,384,Approved
APP07219,A2894,Student,Switzerland,2022-12-17,2023-01-01,714,Approved
APP07220,A2894,Student,UAE,2022-04-19,2022-06-18,640,Pending
APP07221,A2894,Student,Italy,2024-10-25,2025-01-23,366,Approved
APP07222,A2895,Work,Canada,2022-12-04,2022-12-19,339,Rejected
APP07223,A2896,Business,Netherlands,2022-12-25,2023-01-09,19,Rejected
APP07224,A2897,Business,Netherlands,2023-10-29,2023-12-28,25,Approved
APP07225,A2897,Transit,UK,2023-01-11,2023-01-26,1,Rejected
APP07226,A2897,Work,UAE,2022-05-11,2022-05-26,287,Approved
APP07227,A2897,Transit,UK,2022-02-21,2022-04-22,3,Rejected
APP07228,A2898,Student,Austria,2023-12-02,2024-01-16,353,Approved
APP07229,A2898,Work,Singapore,2024-01-09,2024-04-08,340,Rejected
APP07230,A2899,Business,Belgium,2023-11-13,2024-02-11,27,Approved
APP07231,A2899,Business,Italy,2023-10-03,2023-12-02,14,Rejected
APP07232,A2900,Business,UK,2023-12-18,2024-03-17,57,Approved
APP07233,A2901,Work,Italy,2022-12-27,2023-03-27,92,Approved
APP07234,A2901,Business,Belgium,2024-04-05,2024-05-20,12,Pending
APP07235,A2902,Work,Switzerland,2025-09-08,2025-10-23,294,Rejected
APP07236,A2903,Business,Denmark,2022-04-02,2022-04-17,44,Rejected
APP07237,A2904,Business,Norway,2024-05-03,2024-05-18,30,Pending
APP07238,A2904,Tourist,Denmark,2023-07-30,2023-09-13,8,Approved
APP07239,A2904,Transit,Canada,2025-07-16,2025-09-14,3,Pending
APP07240,A2905,Business,New Zealand,2022-09-28,2022-10-28,37,Rejected
APP07241,A2905,Tourist,Canada,2024-02-16,2024-04-01,18,Rejected
APP07242,A2905,Business,Austria,2022-04-20,2022-05-05,44,Pending
APP07243,A2905,Transit,Norway,2023-11-13,2023-12-28,1,Pending
APP07244,A2906,Work,Italy,2024-09-04,2024-10-19,160,Rejected
APP07245,A2906,Business,Netherlands,2023-12-26,2024-03-25,32,Rejected
APP07246,A2906,Tourist,Italy,2022-08-29,2022-10-13,29,Rejected
APP07247,A2907,Student,Norway,2024-09-13,2024-10-13,185,Approved
APP07248,A2907,Work,Austria,2022-09-06,2022-12-05,276,Pending
APP07249,A2907,Tourist,Norway,2024-09-02,2024-11-01,20,Pending
APP07250,A2908,Transit,Spain,2023-07-23,2023-09-06,3,Pending
APP07251,A2908,Tourist,Denmark,2023-06-15,2023-06-30,6,Approved
APP07252,A2908,Tourist,Germany,2024-02-11,2024-05-11,30,Rejected
APP07253,A2909,Transit,Germany,2024-03-15,2024-04-29,2,Approved
APP07254,A2909,Tourist,Switzerland,2023-11-04,2024-01-03,7,Approved
APP07255,A2909,Student,France,2024-10-25,2024-11-09,720,Approved
APP07256,A2909,Work,Netherlands,2022-09-18,2022-10-18,207,Pending
APP07257,A2910,Transit,France,2023-02-01,2023-04-02,5,Rejected
APP07258,A2910,Tourist,Netherlands,2023-10-10,2024-01-08,16,Approved
APP07259,A2910,Tourist,Denmark,2024-09-20,2024-11-04,19,Approved
APP07260,A2910,Student,UAE,2023-10-29,2023-12-28,616,Pending
APP07261,A2911,Transit,Norway,2023-09-12,2023-10-12,2,Pending
APP07262,A2911,Student,Australia,2023-03-06,2023-04-05,701,Rejected
APP07263,A2911,Work,Switzerland,2022-04-07,2022-04-22,223,Approved
APP07264,A2912,Work,Netherlands,2022-01-01,2022-01-16,131,Approved
APP07265,A2912,Business,UAE,2024-06-02,2024-06-17,27,Pending
APP07266,A2913,Transit,New Zealand,2024-01-07,2024-03-07,1,Approved
APP07267,A2913,Work,Netherlands,2023-09-22,2023-11-06,120,Approved
APP07268,A2913,Work,Japan,2023-03-03,2023-05-02,218,Pending
APP07269,A2914,Transit,USA,2024-04-09,2024-06-08,3,Pending
APP07270,A2914,Transit,UAE,2022-07-15,2022-08-29,2,Pending
APP07271,A2914,Tourist,Canada,2022-02-07,2022-04-08,21,Rejected
APP07272,A2914,Tourist,Singapore,2023-06-11,2023-07-26,15,Approved
APP07273,A2915,Transit,Norway,2024-10-29,2024-12-28,4,Rejected
APP07274,A2915,Work,New Zealand,2024-11-08,2024-12-23,145,Approved
APP07275,A2915,Business,New Zealand,2023-06-16,2023-08-15,17,Approved
APP07276,A2915,Student,Spain,2023-08-10,2023-11-08,266,Approved
APP07277,A2916,Tourist,New Zealand,2024-09-23,2024-11-07,14,Approved
APP07278,A2916,Transit,Switzerland,2022-02-01,2022-04-02,4,Approved
APP07279,A2916,Tourist,Sweden,2024-11-15,2024-12-15,16,Approved
APP07280,A2916,Transit,Canada,2024-02-02,2024-03-03,3,Pending
APP07281,A2917,Work,Japan,2022-01-18,2022-02-02,162,Approved
APP07282,A2917,Work,USA,2025-01-15,2025-01-30,210,Rejected
APP07283,A2918,Business,USA,2022-09-22,2022-10-07,56,Approved
APP07284,A2918,Student,Netherlands,2022-01-18,2022-02-02,230,Approved
APP07285,A2918,Work,Canada,2023-04-18,2023-05-18,261,Rejected
APP07286,A2918,Student,Austria,2023-11-13,2023-11-28,397,Approved
APP07287,A2919,Business,Austria,2022-02-25,2022-04-26,14,Rejected
APP07288,A2919,Work,France,2022-11-23,2023-01-22,142,Rejected
APP07289,A2920,Business,Netherlands,2023-06-20,2023-09-18,15,Approved
APP07290,A2920,Business,Sweden,2023-02-03,2023-05-04,60,Rejected
APP07291,A2920,Work,Netherlands,2022-07-23,2022-09-21,94,Approved
APP07292,A2920,Student,Canada,2025-01-15,2025-03-16,356,Rejected
APP07293,A2921,Transit,Australia,2024-04-03,2024-06-02,5,Rejected
APP07294,A2922,Business,Sweden,2022-11-19,2022-12-19,57,Rejected
APP07295,A2922,Transit,Italy,2023-08-14,2023-09-28,2,Pending
APP07296,A2923,Student,Belgium,2023-04-07,2023-05-07,202,Rejected
APP07297,A2923,Tourist,New Zealand,2022-09-13,2022-10-13,27,Pending
APP07298,A2923,Business,Australia,2023-01-29,2023-04-29,58,Rejected
APP07299,A2923,Business,Spain,2023-03-01,2023-05-30,32,Rejected
APP07300,A2924,Business,UAE,2022-08-13,2022-09-12,24,Pending
APP07301,A2924,Work,France,2025-02-08,2025-02-23,214,Rejected
APP07302,A2925,Work,New Zealand,2023-04-15,2023-07-14,225,Approved
APP07303,A2926,Tourist,Sweden,2024-11-04,2025-02-02,6,Approved
APP07304,A2926,Work,Canada,2023-03-23,2023-05-22,160,Pending
APP07305,A2927,Transit,Spain,2023-10-22,2023-12-21,4,Approved
APP07306,A2927,Work,USA,2024-09-29,2024-10-29,257,Approved
APP07307,A2927,Student,Spain,2023-12-25,2024-01-24,340,Approved
APP07308,A2928,Tourist,Canada,2024-05-14,2024-06-28,28,Approved
APP07309,A2929,Transit,Italy,2024-09-12,2024-11-11,4,Approved
APP07310,A2929,Student,South Korea,2025-05-15,2025-06-14,259,Pending
APP07311,A2929,Business,Canada,2023-02-02,2023-03-19,48,Approved
APP07312,A2929,Tourist,Norway,2023-02-15,2023-05-16,13,Approved
APP07313,A2930,Tourist,Italy,2023-01-05,2023-02-19,12,Approved
APP07314,A2930,Transit,Norway,2023-01-09,2023-04-09,5,Pending
APP07315,A2930,Business,New Zealand,2025-05-22,2025-07-06,7,Approved
APP07316,A2930,Student,Australia,2024-01-23,2024-02-07,691,Pending
APP07317,A2931,Work,Sweden,2023-11-10,2023-11-25,300,Rejected
APP07318,A2932,Student,UK,2023-03-26,2023-04-25,355,Approved
APP07319,A2932,Business,Netherlands,2024-05-30,2024-07-29,37,Rejected
APP07320,A2932,Transit,Canada,2024-08-05,2024-11-03,4,Approved
APP07321,A2932,Business,South Korea,2022-09-12,2022-09-27,60,Rejected
APP07322,A2933,Student,Singapore,2024-08-20,2024-10-04,391,Approved
APP07323,A2933,Business,Canada,2022-04-03,2022-05-03,23,Approved
APP07324,A2934,Student,Japan,2024-02-03,2024-03-04,395,Rejected
APP07325,A2935,Work,Austria,2022-06-26,2022-08-25,334,Pending
APP07326,A2936,Student,USA,2024-07-09,2024-09-07,702,Approved
APP07327,A2936,Business,Australia,2025-02-28,2025-03-30,58,Approved
APP07328,A2936,Student,Australia,2022-01-03,2022-04-03,521,Pending
APP07329,A2937,Tourist,Sweden,2025-07-02,2025-08-01,27,Approved
APP07330,A2937,Business,Norway,2022-10-09,2022-11-08,8,Rejected
APP07331,A2938,Tourist,Belgium,2024-09-07,2024-09-22,7,Approved
APP07332,A2938,Transit,South Korea,2023-09-07,2023-10-22,2,Approved
APP07333,A2939,Transit,Japan,2025-02-01,2025-05-02,1,Rejected
APP07334,A2939,Business,Australia,2022-10-10,2022-11-09,41,Approved
APP07335,A2939,Business,Belgium,2025-09-18,2025-11-17,17,Rejected
APP07336,A2940,Work,Singapore,2024-11-09,2024-11-24,95,Pending
APP07337,A2940,Tourist,Australia,2023-06-13,2023-06-28,21,Approved
APP07338,A2941,Work,Sweden,2022-06-26,2022-07-26,341,Rejected
APP07339,A2941,Transit,Italy,2024-06-29,2024-08-13,2,Pending
APP07340,A2942,Student,Singapore,2025-12-29,2026-03-29,691,Approved
APP07341,A2943,Student,France,2025-01-04,2025-04-04,638,Approved
APP07342,A2943,Business,Singapore,2025-10-01,2025-12-30,9,Pending
APP07343,A2943,Business,Australia,2023-01-03,2023-03-04,25,Pending
APP07344,A2943,Tourist,Belgium,2023-12-21,2024-01-05,9,Approved
APP07345,A2944,Transit,Norway,2024-03-08,2024-03-23,1,Pending
APP07346,A2944,Student,Austria,2025-09-29,2025-10-14,373,Approved
APP07347,A2945,Business,Austria,2024-05-24,2024-08-22,58,Rejected
APP07348,A2946,Student,South Korea,2022-06-24,2022-07-24,602,Rejected
APP07349,A2947,Student,USA,2025-01-17,2025-02-16,345,Approved
APP07350,A2947,Work,Germany,2022-06-03,2022-07-18,103,Pending
APP07351,A2947,Tourist,UK,2022-09-30,2022-10-15,19,Approved
APP07352,A2947,Work,New Zealand,2022-10-10,2022-11-09,277,Approved
APP07353,A2948,Transit,France,2025-04-13,2025-05-13,3,Approved
APP07354,A2949,Work,Singapore,2024-01-29,2024-03-29,355,Rejected
APP07355,A2949,Student,Australia,2023-03-06,2023-03-21,317,Pending
APP07356,A2949,Student,New Zealand,2022-12-21,2023-01-05,484,Approved
APP07357,A2950,Work,Sweden,2025-11-28,2026-01-27,101,Pending
APP07358,A2950,Work,Norway,2022-03-19,2022-04-03,96,Approved
APP07359,A2950,Student,Singapore,2024-05-10,2024-08-08,643,Approved
APP07360,A2951,Tourist,Austria,2023-03-08,2023-06-06,12,Approved
APP07361,A2951,Tourist,Spain,2022-09-21,2022-11-05,25,Rejected
APP07362,A2951,Student,Austria,2024-06-20,2024-07-05,215,Approved
APP07363,A2952,Student,Belgium,2022-08-24,2022-10-08,706,Rejected
APP07364,A2952,Work,Denmark,2023-10-12,2023-10-27,202,Rejected
APP07365,A2952,Transit,Japan,2025-05-23,2025-07-22,2,Approved
APP07366,A2952,Tourist,New Zealand,2023-05-13,2023-06-12,29,Pending
APP07367,A2953,Student,Singapore,2022-08-21,2022-10-05,426,Approved
APP07368,A2954,Student,Sweden,2022-05-28,2022-06-12,194,Pending
APP07369,A2955,Work,USA,2022-02-12,2022-05-13,200,Rejected
APP07370,A2955,Student,Belgium,2024-03-08,2024-04-22,561,Approved
APP07371,A2955,Tourist,Austria,2025-10-02,2025-12-31,25,Approved
APP07372,A2955,Transit,New Zealand,2025-07-16,2025-08-15,2,Approved
APP07373,A2956,Business,Australia,2023-11-23,2024-02-21,32,Approved
APP07374,A2956,Transit,Denmark,2023-10-21,2023-11-20,5,Approved
APP07375,A2956,Student,UAE,2025-03-08,2025-05-07,193,Approved
APP07376,A2957,Work,Italy,2025-11-08,2026-02-06,309,Rejected
APP07377,A2958,Student,UAE,2025-02-26,2025-03-28,308,Approved
APP07378,A2958,Work,South Korea,2025-11-15,2025-11-30,314,Approved
APP07379,A2958,Business,Sweden,2022-07-16,2022-07-31,55,Rejected
APP07380,A2958,Business,Canada,2023-04-17,2023-05-02,60,Rejected
APP07381,A2959,Work,USA,2024-12-30,2025-03-30,259,Approved
APP07382,A2959,Business,Sweden,2023-03-09,2023-03-24,55,Pending
APP07383,A2959,Work,Japan,2025-02-19,2025-05-20,161,Pending
APP07384,A2960,Transit,Japan,2022-11-30,2023-01-29,1,Pending
APP07385,A2961,Student,Austria,2024-12-19,2025-01-18,227,Approved
APP07386,A2961,Work,France,2024-04-22,2024-05-07,263,Approved
APP07387,A2961,Student,Denmark,2023-10-01,2023-11-30,441,Approved
APP07388,A2961,Student,Sweden,2022-06-05,2022-06-20,226,Approved
APP07389,A2962,Business,Netherlands,2023-05-07,2023-08-05,16,Rejected
APP07390,A2963,Tourist,UAE,2024-09-11,2024-09-26,15,Approved
APP07391,A2963,Work,UAE,2024-10-23,2024-12-22,337,Pending
APP07392,A2963,Business,New Zealand,2025-04-13,2025-06-12,45,Rejected
APP07393,A2964,Work,Netherlands,2022-03-16,2022-03-31,359,Pending
APP07394,A2965,Student,Netherlands,2025-10-28,2025-11-12,488,Pending
APP07395,A2965,Business,France,2025-10-21,2025-11-20,38,Rejected
APP07396,A2965,Transit,UK,2025-02-05,2025-04-06,3,Pending
APP07397,A2965,Student,Spain,2023-03-01,2023-04-15,484,Approved
APP07398,A2966,Business,Switzerland,2024-03-25,2024-06-23,34,Pending
APP07399,A2966,Transit,Norway,2023-09-21,2023-10-06,2,Approved
APP07400,A2967,Transit,Italy,2024-06-13,2024-08-12,2,Pending
APP07401,A2967,Transit,UAE,2022-08-15,2022-09-14,4,Pending
APP07402,A2967,Tourist,Sweden,2022-10-16,2022-11-30,29,Approved
APP07403,A2967,Business,Japan,2024-01-11,2024-01-26,26,Approved
APP07404,A2968,Work,USA,2024-12-07,2025-02-05,224,Rejected
APP07405,A2968,Work,South Korea,2025-03-12,2025-03-27,313,Pending
APP07406,A2969,Transit,USA,2025-01-28,2025-02-12,2,Rejected
APP07407,A2969,Work,UAE,2023-10-01,2023-10-31,309,Pending
APP07408,A2969,Transit,Austria,2024-07-08,2024-08-07,3,Rejected
APP07409,A2970,Work,UK,2023-09-08,2023-09-23,171,Pending
APP07410,A2970,Work,Italy,2022-09-09,2022-11-08,151,Approved
APP07411,A2970,Work,New Zealand,2024-05-29,2024-07-28,95,Pending
APP07412,A2971,Business,Belgium,2025-10-25,2025-11-09,14,Pending
APP07413,A2971,Transit,Belgium,2024-03-18,2024-04-02,5,Rejected
APP07414,A2972,Work,Italy,2024-04-16,2024-06-15,266,Pending
APP07415,A2972,Business,UAE,2024-02-11,2024-05-11,58,Pending
APP07416,A2973,Tourist,Denmark,2024-10-04,2024-12-03,11,Approved
APP07417,A2974,Work,UAE,2025-06-12,2025-07-27,207,Pending
APP07418,A2974,Work,France,2022-02-03,2022-02-18,206,Rejected
APP07419,A2974,Transit,Spain,2024-04-10,2024-05-25,2,Approved
APP07420,A2974,Business,France,2022-06-02,2022-07-02,30,Pending
APP07421,A2975,Student,Norway,2024-10-05,2024-12-04,679,Rejected
APP07422,A2975,Work,UAE,2023-09-08,2023-10-08,349,Pending
